ABBV,0.15548571773441752,0.23902806578264027,0.5761877470428138,0.016748286415168234,0.19728628273310628,0.03167135689140863,0.12706752321630305,0.048537242044730915,0.11792164791677784,0.20187762148098526,0.35127729593115864,3.1438861648629715,0.034635674980414075,0.047600826595587294,0.047879446980573066,0.05075829771666232,0.1574301582109628,0.9430682851277262,0.07618982883636127,0.09612311932336544,2.409631689335506,0.3963528865617525,0.01183616466101462,0.2923419177984053,1.5589471452541281,0.10459796755012879,0.12747284641259327,0.05729007516989741,0.21688972464362963,0.18743578940530226,0.1662937668676548,0.07603573739997191,0.02022598437958657,0.007597149488628642,2.400532126666413,0.2031343673301604,0.18659200574669638,0.39396995218572484,0.38010574308070516,0.28008515625494396,0.06308050004319177,0.02049144704580212,0.28727726310852875,0.10579199539204359,0.1694375680900694,1.1057305052150628,0.09438889656177478,0.14182694655359462,0.08664118700998927,0.9082394401785302,0.46640585750134206,0.01112149524512655,0.3015729213924443,0.041847161490366484,0.34698643853145134,0.1229226842709843,0.24320539257299842,0.612734401454205,0.10458381661455937,0.03384280120554189,0.08921887183139712,0.19354306741793187,0.08002817424162752,1.2546845148827648,0.3515735764152646,1.8555133698351922,0.2140711012390977,0.05126315331735917,0.2775621555865089,0.07919682440091572,0.01222135182584002,0.08415993030143991,0.051542111751936535,0.3575941361733135,0.001220860928960501,2.2513458428434476,0.05671689285706151,0.0698574877056746,0.20404487966527443,0.20419005516970898,0.19020101418941435,0.27890485774226104,2.5946990939872365,0.034129202462985925,0.21576196953412272,0.3389810918129073,0.1454945898967503,0.03399229039373058,0.02045011677876383,0.058676209650872696,3.116242751431075,0.29987989770321144,0.04890987671222078,0.02508134061271704,0.03354097688823195,0.1686131400386022,0.1046297945549637,0.0211152023426678,0.9070959354562833,0.008747911205069845,0.5248091031877701,0.17965502218172494,0.5143864996379997,0.19689425552086318,0.12196504527010461,0.14370441608335882,0.2580264448719836,0.06927035132319974,0.08005587171508383,1.9990916803793066,0.9651113992605584,0.02218987510190782,0.18298601184985605,0.048621401102039205,0.19638069857357496,0.06943145025083626,0.08980800619220518,0.26721460178780176,0.009734740237598386,0.013827955229631674,0.2702883756387696,0.0672714751710328,0.1457244574486079,1.816991087738251,0.06812608742274545,0.43543156219148643,0.1327790876993483,0.0461323793040107,0.1664417742158448,0.21094988502028666,2.4775344030581152,0.17025012563030634,0.8548573769258498,0.2562941848927491,0.24138293757380688,0.29899323081084883,0.08163990488043095,0.5232018557674585,0.1752938705870468,0.28145887391997315,0.19988312818225873,0.15422689051391555,1.2457184305676647,0.0980803546871133,0.049287000156976825,0.2637023194397814,0.031552323361310745,0.4491741840290616,2.8202072271183596,1.3593992508346022,0.2814012842835276,0.19189889597425192,0.2539865460831363,0.03321998082345522,2.402651420704093,0.0637946311468894,0.3173747150340304,0.12379514709804072,0.12476577879243098,0.838938089798706,0.027430163512656702,0.06266793513672218,0.3011015383510757,0.049206400907748075,0.07858698826705483,0.016867938006287768,0.07488148107820324,0.1889466315223721,0.030541620397495074,0.18706945010336506,0.7412311061961825,1.9150413375219766,0.17401049955000636,0.09610405346860752,0.24927639681711586,0.953558060002926,0.0824107052726813,0.24862788457719823,0.09062262297146087,0.037697190441648674,0.20156917730395096,0.25242233800898034,0.07773651371419503,0.27152727627691603,3.136890295997363,0.07999105142060348,0.060050765348563157,0.2276903897930791,0.07659474687895663,0.20416251548356693,0.21827275714882505,0.024663890149952808,0.37776587233265585,0.30860009689083534,0.2439355557220487,0.15417273829966693,0.055664013504005495,0.6028312747122636,0.11659756939364403,0.2564984142974747,0.31743674508810993,0.030471583908444354,0.1504278518855692,0.1369753707967999,0.23914181844300045,1.645824422512338,0.04489779293017983,0.38420178067286065,0.28730279413580356,0.18804009962301588,2.0440414666771827,0.21408964192866925,0.12530523785904313,0.09561822742158504,0.0595333282757763,3.419829682327099,0.4367238452826669,0.17388662678335398,0.2802741040787155,0.08282282071502739,0.24301807936767836,3.3208394041157487,0.3253271440368181,0.21504857394396623,0.2761296043942061,0.27020925755330727,0.10288806851791323,0.06142914649155438,0.2095334479624584,0.8695893828306583,0.24744377530907471,0.25962664134962943,0.1699334999749909,0.07752711147100806,0.09247833084738832,3.519601489081438,0.0687681387137107,0.018137051199528846,0.03352014807263847,0.12899990128053873,0.6126494526188353,0.3825314436385024,1.6228134716747658,0.2377683522452375,0.19206646997747454,0.021968918875935016,0.2574766347864234,0.03768793117804361,0.1889638087869285,0.04009056551528171,2.1601343461425015,0.10231733354529615,0.14637525056989167,0.032059285449593994,0.04981668051072241,0.2493200194133562,0.2516847871183198,0.25364831542694843,1.8181785887859663,0.3547133481676033,0.1543894185527084,0.23305708406614253,0.3971766808202,2.547478161168883,0.025329349117812188,1.6831239234989555,0.4100277704063267,0.25924135078654914,2.4350553840513975,0.8626513175150752,0.024465219721031287,0.2436716388770863,0.04656215965832966,0.02639742276676914,0.00263349854374108,0.026152864640843387,0.021399287329679505,0.011545578453668548,0.14966394071406183,0.6425469720559257,0.17923424162192778,1.0628379051391852,0.09376497113756407,0.05815857492992593,0.10448038412582054,0.27427358998764206,0.28285231241457387,0.11924163231369261,0.13155815875623486,0.3050839089266413,0.021127169184865617,0.3290592210931944,1.5408904585550376,0.12044998376760867,0.5108960803632643,0.24573703099330618,0.09365518980908803,0.4483595029321914,0.2884445383770043,0.024115267252738277,0.1444576323745004,0.243567419732272,0.11066809802084245,0.27395801592033986,0.5700421033735676,0.010272535898638831,0.11097117787742922,0.05813961395392811,0.32942667840831824,0.23482382292597379,0.3575073346297017,0.32686577486793983,0.14162962438210794,0.14157344064146438,0.016528966710226207,0.176788991411442,0.21905398501612883,0.1357983428577734,0.11116425086234852,0.08492240521483423,0.313419238358663,0.08555777364002352,0.09587853375067147,0.04204797948648044,1.1784095119785205,0.29651322121210766,0.2960649000278139,0.11956364885420888,0.228567806577519,0.5786404388924538,1.237972389889568,0.15331109879221358,0.20131802932302273,0.2392460080059058,0.07963190959640068,0.6142836247037415,0.0841773598694965,0.307562422260987,0.1512767894583377,0.17731201481691775,0.021600103230835443,0.02324041512613273,0.09160744253154689,1.2300769486592265,0.31850524483542214,0.20063069634291064,0.08313782756024336,0.3392378753074567,0.20999541533381968,0.03441834919529672,0.039218228598402696,0.16214435191077034,0.02437245137869161,0.04945448513330726,0.010630946098888068,0.2205965702259265,0.030927468854667677,0.052501564778611697,0.31676957611733325,0.22153198818813277,1.0463902357495538,0.10907522899425853,0.08751626817231663,0.211792651975319,1.7468090430018564,2.1621158010027743,0.16774459387114374,0.22189887683012535,0.1463960660162994,0.29741242587952305,0.14621231957111275,0.06031165856606927,0.14339931505011438,0.043956397418739176,0.02948760260289044,0.004236965051245903,0.11882051691070343,0.2949074716801419,0.3451749889365324,0.11998263614935854,0.08250768514821508,0.2474137961370802,2.1182351808718227,3.3693711384849254,0.4430220156370742,0.020510148580438963,0.2439781188313934,0.6713564539893604,0.06026771559698813,0.03835091050830318,0.523860510216293,0.2558875367521985,0.03484155079718076,0.2668984457758668,0.24323213593493292,0.11003490875410399,1.254070580587403,0.20264176805016307,0.28780354261226027,0.08832494771566603,0.29410378420467925,0.18418167307335176,0.07040587163962983,0.062198883303279676,0.19692139884963628,0.3316515277557974,0.13851339069038093,0.35196213382572333,0.04265267562538404,0.07864520536256712,0.1006080510628978,0.06470617309049023,0.21068120903445878,1.0683155997873128,0.6386052437252625,0.07040002174790272,0.03005925691897945,0.026348075111659337,3.2502995412185642,0.5889436957454321,0.23610187065606694,0.6373538257629008,0.2582374501113338,0.006171855790777954,0.06669310838638187,0.17083945224927213,0.5946008938779312,0.09341461649754933,0.1529933539469048,0.05875838188663131,0.14391270233421802,0.5670986205577432,0.16981557701514752,0.4317459378314304,0.5342426204301848,0.16745078227940388,0.007644286684884726,0.01428634796366535,0.02437585554793965,0.09204008912517178,0.08212975939736693,0.30159474138867676,0.28298421240497956,0.20512600787188384,1.4873985000612853,2.485382686858505,0.21674149713539825,1.1213371806876813,0.3177371833617953,0.29014729800477446,0.014804311878730625,0.0294762448771284,0.22367454396876177,0.7260702433706278,0.16637941016872632,0.07793201658541107,0.09129898828346598,0.17908786408777808,0.22721018155430783,2.4751734725900616,0.2298311773961451,0.23790705053899852,0.11083200341879011,0.12277310437765565,1.1857713597069077,0.9120930393224569,0.07061374360173768,0.25320423928586167,0.2872731213082978,0.03467130429690642,0.09177695668083444,0.3663362887958262,0.20200820993059249,0.06202433505363538,0.6850066655009397,1.210446549938203,0.1463267114649696,0.2675220754842519,0.215893792908991,0.017082683995637178,0.015030458171452366,0.36582496836762035,1.4266059551615407,2.1384172746274785,0.14529581739686437,0.28099338969930077,0.06641359533413871,3.0747222482358536,1.0417787322944145,0.039123530959090255,0.08144488632899897,0.47252860595185864,0.036351212232330884,0.008487239232139968,0.2650858313439169,0.21544635430053838,0.10825023710363375,0.44401614213382934,0.28280408205751206,3.3544227626552257,0.2583702468389193,0.04044985100655675,0.11035212175960456,0.30304631218625433,1.142262084026088,0.6259444796856068,0.038968823756210795,0.25433061404337187,0.3041858251484676,0.13445827236711905,0.3720684364457886,2.4429802738436104,0.2232474128439052,0.03466706220152195,0.9963302175493556,0.19943149454162348,0.1804006657090772,0.12387166108974054,0.09678013403801541,0.21256229159772635,0.08594371200692233,0.025757203097127767,0.7300600969672617,0.10954203564972806,0.08569644030562534,1.0444240953792123,2.094403771834881,0.9957478983524711,0.3016892100848459,0.2650015948790493,0.041052553217203025,0.057734320768953795,0.29854207280807254,0.02618211582784261,0.173084373155296,0.01847074458009595,0.2756544884680313,0.15413131536956032,0.1242441962972159,0.16486466571146247,0.13694960380552595,1.445508815991178,0.7845363419733946,0.18307462432113655,0.252705863872362,0.20796573019394857,0.28340558977582636,2.3132455440909507,0.7050118444526645,0.13144766239225034,0.1333291007425605,0.3041379026695786,0.25846146486247107,0.27250144888471245,0.3683222458406482,0.1703860961029477,0.026666206982090074,0.24387637009560498,0.10221713183227978,0.27812752253863965,1.6030813073456633,0.32690422770395927,0.23559292492663805,0.07469956938836735,0.05566279836616921,0.20709293361055972,0.0722547747180274,0.1393415673196655,0.014597793249985305,0.0428342938312012,0.3484681820211085,0.18810953361196406,0.04243902773352871,0.26563020732150566,0.19562883212775492,0.5776982837940863,0.060828448852274564,0.25769266811351627,0.31067526011116425,0.01612154772200398,0.1887022281922669,0.31007003864898547,0.010277018982342605,0.26728295429413845,0.3192392144079316,0.08778993726438247,0.014849974088953917,0.04938964526621229,1.1935228113925587,2.217704921990579,0.2583531850674574,0.3263803820389251,0.40821168659912604,1.2149878835057448,0.18073061267617943,0.23578450646919275,0.0598196562299184,0.10980245382657568,0.07833685775721341,0.12254779269872407,0.21144774748782952,0.3743425751775371,1.3562944328313893,0.05074949175412613,0.23664980044477718,0.1692161689042144,0.03262852187211995,0.025647599845722634,0.1626913885385666,0.12739418873557182,0.11428611392907735,0.44030994752464714,3.774065343644339,0.23033744837592535,0.0694485268269567,0.32748853320698024,1.7275019092142523,0.25490845425091135,0.34122920468814116,0.2888504387174401,0.3517988782091199,0.019389138607904918,0.09125940699879374,0.3429648818394845,0.3390088553706233,0.2572350032841409,0.3122498866820591,0.12476363178762516,2.414962158609994,0.23177116199884915,0.2571290539809851,0.280048421495285,0.05219341348423485,0.2867267392134592,0.015468291204787541,0.9582517683252048,0.11080656803020408,0.42943237441869386,0.5227646413177864,0.0964345880284499,0.09254995596790079,0.2026136898930545,0.49387240294824,0.27753273406799406,0.056604762948401506,0.05929996531880621,0.397929610718885,0.4186117332279266,1.9817492749609138,0.1952890736860178,0.05510562659560223,0.2662486758791426,0.15602773221748178,0.4672299153878472,0.013611836433770216,0.21390973969194269,0.2938482341443801,0.07469556671070075,0.027856799773067962,0.2355949136992398,0.1064560857581934,1.733539448114713,2.0088759164333143,0.012644779954692726,1.1656498448488906,0.7786813918464451,2.871178154968573,3.16652176043258,0.357889240930617,0.0458401267623132,0.06789520448444711,0.07973808364564212,0.29283949041715607,0.2533391790275562,0.04701608968590672,0.051819180890678745,0.601712102265821,1.0709839185681265,1.578195332323639,0.6149413391358066,0.3399631192006785,0.17446551473434266,0.04893208013093104,0.01728122261669311,0.023043407886882212,0.2635759924202233,0.4426139713243165,0.10959737614213809,1.4381767464482806,0.04031675203341902,0.28269345295180587,2.7724495355680916,0.2993775701798853,0.3943431683429299,2.2425871145251848,0.6147005034629909,0.22824609727990655,0.6020253536537588,0.12784937800325374,2.32560593400835,0.3692945976200381,0.14432412137640088,0.22765207981811666,1.3600604283097066,0.19206541753520853,1.7622216522051966,3.5129807585577315,0.19502689788646696,0.12784981189684305,1.8926199031862132,0.13607887673458846,1.4449934688994073,0.34711233512342726,0.3151930008743807,0.171933852830317,0.44219995126659284,0.07620343133912412,0.2166431490707412,0.5547767903615117,0.06874083161389524,0.01794451514782535,0.21600529719581865,0.0807200413097536,0.18052045365869598,0.14049090780128293,0.30787999182582815,0.23202642510383742,0.2252602767567594,0.286266509696587,0.08005682253943565,0.05097800111451028,0.06827059882578483,0.09376066064764572,0.12330118520080173,0.07955468937591048,0.2669829305355379,3.685795476021539,0.7163828705068759,0.1065682596070002,0.25592579390992803,0.18329954045343066,0.04670560397091631,0.10127898481459427,0.32819944118180244,0.010973995751805904,0.12198136102752433,0.033677364915114395,0.059276741496480406,0.3052775415840635,0.30450993050220543,1.5216796337325194,0.01691346951894107,0.4154883665827609,0.17071252483636531,0.06911676276962374,0.1846089485183341,1.5622282458583765,0.05960673232724321,0.6275578292160852,0.00837262593609794,0.020153398479870417,0.22430308046629438,0.23998026121553218,0.6862588502945105,0.15884901825781472,0.16862897806497135,0.13634601715637024,0.15830399460121583,0.09990464505152656,0.1102923460519721,0.03524697013407103,0.08203473086476193,0.13413923984430226,0.3241519412638572,0.1893083727573815,0.08727495219841824,0.11675574581422639,0.2539316289411264,0.24886130554550456,1.1902858682852495,1.681403361695753,0.21062255393661605,0.7755297155052847,0.5135159264373366,0.21500588389678185,0.2816788319804979,0.00631494622084218,0.16376599795717772,0.16295227899343717,0.05050402609055077,0.18201260774993294,0.8786011287557428,0.5143773457340882,0.019371190927011207,0.02845299212697442,0.03605574435501016,0.8024195749420642,0.1309334241815072,1.1125440372114552,0.0656707590050488,0.10122780843883603,3.2850732117445665,0.019144240289459196,0.21075135386442015,0.031204234637006008,2.602628132966039,0.11841993614301853,0.05995094137681836,0.17450208812192844,0.18393166281887482,0.24853528384850265,0.3313129727527103,0.5117095142486242,0.2768122610638975,0.24887565881914095,0.21090395995232813,0.31039054418225426,0.06106422296900204,0.27080932499326765,0.10533146175844006,0.09563859621444612,0.03463606230382445,1.4749933994163957e-05,0.30274337458803385,0.2659346304079511,0.19074580317587697,0.12857785964129254,0.0376286421948363,0.408042681495053,0.08328394536949335,0.05302122618254862,0.19127095993722487,0.12555870767847757,0.12835796760159873,0.09775663521512067,1.4741479293332647,0.07096943111231857,2.830717859950594,0.4099706248055729,0.1486419656831592,0.12472369494463624,0.20856541067048842,0.04843837524630844,0.21270863357654946,0.06591452704540147,0.2706978605327882,0.3584337518632293,0.09859574409076972,0.08005236403988575,0.062396753122468715,2.2021461327261584,0.4909393835689528,3.6990803269292125,0.1727656876337385,0.2025465068057212,0.7586287946341536,0.2166589275744778,0.07584249952994243,0.018764338807254352,0.4670064373806568,0.08306065966784554,0.6114341187287755,0.15328820015622788,0.9428914085589993,0.16409053947892926,0.1163712776488646,0.5646248996309893,0.1658190242782035,0.3365840058914531,0.16907005255717916,0.41338607679140243,0.2065586459066536,0.04657108190198243,3.53658434800239,0.054501872605357056,0.45127608476478176,0.03571103821593333,0.5358691665514644,0.07556120428456153,0.06574353164020609,0.013376639334168204,0.22160623951307562,1.6780519453583644,0.06540438088657256,0.1795399476098354,0.13638072485269742,1.011733362303598,0.5313569108855007,0.3181714634587798,0.06315465738574004,0.01622890374033378,0.1527849162993295,0.7961470216408503,3.381950321748157,0.08264214700296732,0.3354076955057596,0.058140076345224556,0.023356187405596605,0.11287202623484516,1.22554742471012,0.07147454774645366,2.5903075697741023,0.4134260434576718,0.46334376127994,0.05557387942733658,0.3525759793398642,0.2556094851807676,0.2333206101583078,0.7075130217437138,1.3960595767652246,0.48031157131939145,1.6002913238173118,0.016372808083117973,0.14940372073369482,0.26653964758435195,0.21687165308270448,0.004016326949923863,0.06517664367167011,0.2112512097766433,0.24313697513684598,0.9426355548371381,0.22713383959074984,0.42951293994930617,0.2789924166048922,0.3175207634006608,0.12788077569321585,0.06654272507420401,0.1958033912994987,0.10010469105732364,0.07841816371824449,0.04101698326711845,3.111108704874448,0.7199355019615695,0.24627070946218707,0.01123570513431142,0.18446875291219716,0.17759487426806378,0.058921677305390836,0.1555402971264308,0.6134567337976808,0.37983411872332035,0.16332135320046112,0.30061925150841906,0.1710199080178436,0.5544922207319002,0.013917615189352237,0.047767730753141315,0.38333242279386537,0.11961025864838222,0.04602625373711321,0.03512025332065162,0.2213788257040875,0.18379535795145133,1.3710253515082185,0.07908098415835958,0.25715983012941623,0.02195608696349332,0.015523753194638962,0.32964636849271856,0.2502579670434125,0.15751688610337986,1.5749710670201165,1.4749933994163957e-05,1.2686282729482259,0.6094582863459732,0.27064361027794215,0.0982875543920604,0.3546692561975735,0.04294360762116869,0.6879581169342659,3.705492734180089,0.43985412731820184,0.23209541729467173,0.20541978391907342,0.3257081354917174,0.07960906617227007,2.6755336516610715,0.1794126669213525,0.1884917692092501,0.20610429706303568,0.19185622511032122,0.04186768162971219,0.5213431885770963,0.036776554494881604,0.18039819340883964,3.338262416692648,0.1283800122192176,0.09909975250274898,1.0268031413397556,0.3403966556901701,0.1522255569665019,0.15956922890517372,0.02525629195118352,0.3008018766790104,0.16821343465258468,0.009040500005335867,0.0418469328918481,0.11771443488830988,0.2777291189088504,0.14577353403267387
