name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
			CommonStockPayments,"-3,678,000,000","-3,103,000,000","-3,326,000,000","-4,303,000,000","-1,151,000,000","-2,285,000,000","-3,992,000,000","-2,927,000,000","-372,000,000","-1,930,000,000","-1,000,000,000","0","0",,"0","0","-1,250,000,000","-1,705,000,000","-500,000,000","0","-1,000,000,000","-97,000,000","-471,000,000","-1,321,000,000","-613,000,000"
		NetPreferredStockIssuance,,"0","0","-500,000,000","958,000,000","0","1,274,000,000","0","0","-19,000,000","0","0","0","-2,951,000,000","0","0","0","-131,000,000","0","2,100,000,000",,,,,
			PreferredStockIssuance,,,"0","0","1,961,000,000","0","1,274,000,000","0","0","1,483,000,000","0","0",,,,,,"0","0","2,100,000,000",,,,,
			PreferredStockPayments,,"0","0","-500,000,000","-1,003,000,000","0","0","0","0","-1,502,000,000","0","0","0","-2,951,000,000","0","0","0","-131,000,000",,,,,,,
		CashDividendsPaid,"-1,745,000,000","-1,764,000,000","-1,783,000,000","-1,842,000,000","-1,859,000,000","-1,821,000,000","-1,819,000,000","-4,613,000,000","-1,839,000,000","-1,769,000,000","-1,621,000,000","-1,241,000,000","-933,000,000","-909,000,000","-906,000,000","-732,000,000","-717,000,000","-678,000,000","-584,000,000","-457,000,000","-343,000,000","-175,000,000","-147,000,000","-145,000,000","-152,000,000"
			CommonStockDividendPaid,"-1,544,000,000","-1,566,000,000","-1,598,000,000","-1,647,000,000","-1,657,000,000","-1,643,000,000","-1,678,000,000","-4,510,000,000","-1,736,000,000","-1,653,000,000","-1,499,000,000","-1,119,000,000","-811,000,000","-787,000,000","-784,000,000","-610,000,000","-592,000,000","-541,000,000","-450,000,000","-394,000,000","-343,000,000","-175,000,000","-147,000,000","-145,000,000","-152,000,000"
			PreferredStockDividendPaid,"-201,000,000","-198,000,000","-185,000,000","-195,000,000","-202,000,000","-178,000,000","-141,000,000","-103,000,000","-103,000,000","-116,000,000","-122,000,000","-122,000,000","-122,000,000","-122,000,000","-122,000,000","-122,000,000","-125,000,000","-137,000,000","-134,000,000","-63,000,000",,,,,
		ProceedsFromStockOptionExercised,,,,,"-46,000,000","-126,000,000","144,000,000","-151,000,000","-1,367,000,000","181,000,000","-747,000,000",,,"88,000,000",,"8,000,000","45,000,000","110,000,000",,,,,,,
		NetOtherFinancingCharges,"3,461,000,000","4,419,000,000","4,963,000,000","4,189,000,000","8,218,000,000","6,179,000,000","4,404,000,000","3,147,000,000","3,629,000,000","-1,499,000,000","783,000,000","-5,091,000,000","337,000,000","4,164,000,000","4,259,000,000","818,000,000","16,068,000,000","2,822,000,000","2,168,000,000","1,601,000,000","11,748,000,000","9,541,000,000","6,695,000,000","4,947,000,000","-1,549,000,000"
EndCashPosition,"21,039,000,000","20,639,000,000","20,195,000,000","20,116,000,000","19,795,000,000","16,598,000,000","15,821,000,000","12,701,000,000","17,877,000,000","12,752,000,000","10,808,000,000","7,585,000,000","15,738,000,000","10,461,000,000","13,046,000,000","10,112,000,000","24,239,000,000","10,368,000,000","1,526,000,000","178,000,000","4,106,000,000","3,733,000,000","2,323,000,000","7,473,000,000","3,434,000,000"
	ChangesInCash,"5,622,000,000","535,000,000","476,000,000","34,000,000","3,799,000,000","768,000,000","3,303,000,000","-5,499,000,000","5,427,000,000","2,436,000,000","3,577,000,000","-7,941,000,000","5,266,000,000","-2,563,000,000","3,063,000,000","-14,235,000,000","14,220,000,000","3,200,000,000","1,348,000,000","-445,000,000","373,000,000","1,410,000,000","-5,150,000,000","4,039,000,000","645,000,000"
	EffectOfExchangeRateChanges,"-253,000,000","-91,000,000","-397,000,000","-478,000,000","163,000,000","9,000,000","-183,000,000","323,000,000","-302,000,000","-492,000,000","-354,000,000","-212,000,000","11,000,000","-22,000,000","-129,000,000","108,000,000","-349,000,000","61,000,000",,,,,,,
	BeginningCashPosition,"15,417,000,000","20,195,000,000","20,116,000,000","20,560,000,000","16,598,000,000","15,821,000,000","12,701,000,000","17,877,000,000","12,752,000,000","10,808,000,000","7,585,000,000","15,738,000,000","10,461,000,000","13,046,000,000","10,112,000,000","24,239,000,000","10,368,000,000","7,107,000,000","178,000,000","623,000,000","3,733,000,000","2,323,000,000","7,473,000,000","3,434,000,000","2,789,000,000"
	OtherCashAdjustmentOutsideChangeinCash,,,"0","-69,000,000","-765,000,000","0","0",,,,,,,,,,,,,,,,,,
IncomeTaxPaidSupplementalData,"1,761,000,000","1,883,000,000","1,056,000,000","1,102,000,000","787,000,000","1,099,000,000","1,935,000,000","1,530,000,000","672,000,000","1,127,000,000","748,000,000","677,000,000","554,000,000","676,000,000","23,000,000","397,000,000","27,000,000","2,128,000,000",,,,,,,
InterestPaidSupplementalData,"1,044,000,000","989,000,000","905,000,000","914,000,000","891,000,000","964,000,000","1,130,000,000","1,118,000,000","1,202,000,000","1,178,000,000","1,213,000,000","1,270,000,000","1,335,000,000","1,565,000,000","1,489,000,000","989,000,000","1,107,000,000","1,011,000,000",,,,,,,
CapitalExpenditure,,,,,,,,,,,,,,,,"-579,000,000","-1,170,000,000",,,,,,,,"-416,000,000"
IssuanceOfCapitalStock,,,"0","0","1,961,000,000","0","1,274,000,000","0","0","1,483,000,000","1,000,000,000","1,000,000,000","1,000,000,000","2,950,000,000","3,529,000,000","1,035,000,000","3,261,000,000","0","0","2,100,000,000","46,000,000","318,000,000","0","0","4,009,000,000"
IssuanceOfDebt,"2,756,000,000","2,671,000,000","1,013,000,000","29,000,000","1,124,000,000","1,382,000,000","24,000,000","3,657,000,000","0","3,893,000,000","1,000,000,000","1,372,000,000","1,948,000,000","1,346,000,000","5,090,000,000","3,566,000,000","3,081,000,000","6,302,000,000","0","2,733,000,000","3,417,000,000","934,000,000","1,008,000,000","1,797,000,000","207,000,000"
RepaymentOfDebt,"-2,358,000,000","-1,880,000,000","-85,000,000","-582,000,000","-99,000,000","-906,000,000","-1,871,000,000","-1,073,000,000","-1,279,000,000","-1,438,000,000","-2,862,000,000","-1,746,000,000","-1,702,000,000","-2,042,000,000","-1,061,000,000","-955,000,000","-14,299,000,000","-286,000,000","-500,000,000","-1,006,000,000","-119,000,000","-763,000,000","-211,000,000","-372,000,000","-124,000,000"
RepurchaseOfCapitalStock,"-3,678,000,000","-3,103,000,000","-3,326,000,000","-4,803,000,000","-2,154,000,000","-2,285,000,000","-3,992,000,000","-2,927,000,000","-372,000,000","-3,432,000,000","-1,000,000,000","0","0","-2,951,000,000","0","0","-1,250,000,000","-1,836,000,000","-500,000,000","0","-1,000,000,000","-97,000,000","-471,000,000","-1,321,000,000","-613,000,000"
FreeCashFlow,"14,475,000,000","13,721,000,000","13,044,000,000","12,347,000,000","11,639,000,000","13,786,000,000","11,738,000,000","12,283,000,000","14,774,000,000","14,052,000,000","16,376,000,000","16,131,000,000","17,160,000,000","10,273,000,000","7,985,000,000","3,803,000,000","9,532,000,000","9,902,000,000","3,915,000,000","4,899,000,000","6,510,000,000","7,030,000,000","4,180,000,000","4,258,000,000","3,277,000,000"
