name,ttm,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008
MarketCap,"554,127,894,531","475,667,005,275","375,300,369,950","477,359,375,625","424,025,486,635","376,362,610,275","331,615,675,095","241,633,934,100","195,587,774,250","168,817,213,530","131,299,656,583","121,035,358,762","89,210,445,435","57,034,777,065","51,117,715,707","48,332,864,626","51,833,450,070"
EnterpriseValue,"559,510,894,531","477,471,005,275","384,590,369,950","482,086,375,625","433,565,486,635","387,341,610,275","341,811,675,095","252,859,934,100","208,431,774,250","164,095,213,530","127,235,656,583","117,687,358,762","85,425,445,435","53,249,777,065","47,110,715,707","43,656,864,626","46,605,450,070"
PeRatio,"30.489","29.189","26.163","45","38.017","33.079","36.697","39.123","35.801","29.116","24.413","23.333","75.864","24.011","7.196","22.294","63.948"
ForwardPeRatio,"25.575","23.256","21.008","30.395","34.247","27.473","28.09","26.385","24.814","23.31","20.576","21.053","18.553","14.925",,"20","21.053"
PegRatio,"1.57","1.467","1.199","1.404","2.346","1.901","1.483","1.46","1.751","8.171","1.194","0.814","2.334","0.777",,"1.036","1.103"
PsRatio,"16.674","15.158","13.609","21.607","19.521","17.644","17.57","14.292","13.877","12.713","10.899","10.971","11.994","9.535","10.092","7.58","7.538"
PbRatio,"14.467","12.203","11.501","13.773","14.029","12.744","11.908","9.147","7.215","5.897","4.812","4.482","3.41","2.157","2.044","2.084","2.452"
EnterprisesValueRevenueRatio,"16.024","15","13.695","21.287","18.948","17.39","17.065","14.234","14.483","12.121","10.223","10.202","8.481","5.796","5.841","6.317","7.441"
EnterprisesValueEBITDARatio,"22.529","21.891","20.341","29.849","27.679","24.329","25.181","20.718","24.13","17.69","15.284","15.915","12.896","8.911","9.47","10.057","27.159"
