name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
	Receivables,"96,697,000,000","81,135,000,000","87,020,000,000","81,157,000,000","75,658,000,000","88,194,000,000","83,580,000,000","80,996,000,000","78,910,000,000","86,558,000,000","84,529,000,000","95,232,000,000","88,896,000,000","107,520,000,000","103,904,000,000","59,785,000,000","22,364,000,000","21,647,000,000","20,473,000,000",,,,"2,800,000,000","4,432,000,000","3,777,000,000","3,734,000,000","3,584,000,000","1,159,000,000","1,597,000,000","1,408,000,000","1,117,000,000","856,000,000"
		AccountsReceivable,"81,881,000,000","67,543,000,000","72,263,000,000","64,221,000,000","55,937,000,000","65,814,000,000","61,623,000,000","58,759,000,000","58,312,000,000","61,845,000,000","59,448,000,000","71,467,000,000","66,999,000,000","85,704,000,000","81,996,000,000","37,608,000,000",,,,,,,"2,800,000,000","4,432,000,000","3,777,000,000","3,734,000,000","3,584,000,000","1,159,000,000","1,597,000,000","1,408,000,000","1,117,000,000","856,000,000"
			GrossAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,"2,800,000,000","4,432,000,000","3,777,000,000","3,734,000,000","3,584,000,000","1,159,000,000","1,597,000,000","1,408,000,000","1,117,000,000","856,000,000"
		OtherReceivables,"14,816,000,000","13,592,000,000","14,757,000,000","16,936,000,000","19,721,000,000","22,380,000,000","21,957,000,000","22,237,000,000","20,598,000,000","24,713,000,000","25,081,000,000","23,765,000,000","21,897,000,000","21,816,000,000","21,908,000,000","22,177,000,000","22,364,000,000","21,647,000,000","20,473,000,000",,,,,,,,,,,,,
	NetPPE,"11,855,000,000","11,510,000,000","10,833,000,000","11,000,000,000","10,561,000,000","9,906,000,000","9,247,000,000","9,139,000,000","9,485,000,000","10,049,000,000","10,475,000,000","11,858,000,000","13,637,000,000","14,306,000,000","15,500,000,000","13,161,000,000","11,240,000,000","9,255,000,000","7,786,000,000","7,517,000,000","6,036,000,000","6,717,000,000","6,414,000,000","6,433,000,000","6,713,000,000","7,289,000,000","8,123,000,000","2,712,000,000","2,508,000,000","2,439,000,000","2,259,000,000","2,200,000,000"
	GoodwillAndOtherIntangibleAssets,"69,021,000,000","69,022,000,000","69,022,000,000","68,951,000,000","68,951,000,000","68,951,000,000","68,951,000,000","71,716,000,000","76,616,000,000","77,919,000,000","80,470,000,000","82,511,000,000","85,498,000,000","98,961,000,000","118,114,000,000","103,525,000,000","91,173,000,000","78,129,000,000","51,354,000,000","49,149,000,000","12,363,000,000","12,484,000,000","12,148,000,000","13,142,000,000","13,992,000,000","14,708,000,000","17,794,000,000","2,030,000,000","1,514,000,000","1,712,000,000","1,367,000,000","900,000,000"
		Goodwill,"69,021,000,000","69,022,000,000","69,022,000,000","68,951,000,000","68,951,000,000","68,951,000,000","68,951,000,000","68,969,000,000","69,761,000,000","69,777,000,000","69,844,000,000","69,976,000,000","69,967,000,000","73,861,000,000","86,314,000,000","81,934,000,000","77,530,000,000","65,662,000,000","45,354,000,000",,,,,,,,,,,,,
		OtherIntangibleAssets,,,,,,,"2,302,000,000","2,747,000,000","6,855,000,000","8,142,000,000","10,626,000,000","12,535,000,000","15,531,000,000","25,100,000,000","31,800,000,000","21,591,000,000","13,643,000,000","12,467,000,000","6,000,000,000",,,,,,,,,,,,,
	AssetsHeldForSale,,,,,,,"0","10,913,000,000","0",,,"-2,084,000,000","-2,270,000,000","-1,283,000,000","-989,000,000","-658,000,000",,,,,,,,,,,,,,,,
	OtherAssets,"291,690,000,000","266,264,000,000","267,303,000,000","226,713,000,000","220,636,000,000","235,683,000,000","241,317,000,000","230,053,000,000","222,464,000,000","222,683,000,000","235,907,000,000","150,112,000,000","145,686,000,000","182,124,000,000","191,077,000,000","124,759,000,000","119,515,000,000","119,683,000,000","90,311,000,000","89,028,000,000","104,332,000,000","95,545,000,000","84,404,000,000","60,962,000,000","51,105,000,000","56,709,000,000","41,232,000,000","6,694,000,000","5,540,000,000","3,239,000,000","4,864,000,000","3,575,000,000"
TotalLiabilitiesNetMinorityInterest,"2,888,505,000,000","2,778,178,000,000","2,899,429,000,000","2,546,703,000,000","2,169,269,000,000","2,089,182,000,000","2,014,088,000,000","1,921,872,000,000","1,888,111,000,000","1,861,063,000,000","1,869,588,000,000","1,973,018,000,000","1,898,945,000,000","2,036,661,000,000","1,998,788,000,000","1,640,891,000,000","1,568,943,000,000","1,324,465,000,000","1,190,270,000,000","1,010,812,000,000","688,465,000,000","604,601,000,000","573,244,000,000","589,608,000,000","588,142,000,000","571,741,000,000","526,399,000,000","172,085,000,000","174,497,000,000","158,593,000,000","147,707,000,000","110,245,000,000"
	TotalDeposits,"1,923,827,000,000","1,930,341,000,000","2,064,446,000,000","1,795,480,000,000","1,434,803,000,000","1,381,476,000,000","1,309,545,000,000","1,260,934,000,000","1,197,259,000,000","1,118,936,000,000","1,119,271,000,000","1,105,261,000,000","1,033,041,000,000","1,010,430,000,000","991,611,000,000","882,997,000,000","805,177,000,000","693,497,000,000","634,670,000,000","618,570,000,000","414,113,000,000","386,458,000,000","373,495,000,000","364,244,000,000","347,273,000,000","357,260,000,000","346,297,000,000","106,498,000,000","100,691,000,000","100,470,000,000","91,113,000,000","82,727,000,000"
		InterestBearingDepositsLiabilities,"1,376,781,000,000","1,269,116,000,000","1,252,800,000,000","1,127,108,000,000","1,017,779,000,000","954,829,000,000","864,871,000,000","810,770,000,000","765,106,000,000","718,604,000,000","737,946,000,000","725,142,000,000","693,974,000,000","719,129,000,000","716,507,000,000","664,999,000,000","612,950,000,000","508,689,000,000","447,934,000,000","448,671,000,000","292,583,000,000","262,099,000,000","259,561,000,000","263,599,000,000","251,804,000,000","262,924,000,000","258,801,000,000","80,760,000,000","77,277,000,000","79,090,000,000","91,113,000,000","82,727,000,000"
			CustomerAccounts,"1,376,781,000,000","1,269,116,000,000","1,252,800,000,000","1,127,108,000,000","1,017,779,000,000","954,829,000,000","864,871,000,000","810,770,000,000","765,106,000,000","718,604,000,000","737,946,000,000","725,142,000,000","693,974,000,000","719,129,000,000","716,507,000,000","664,999,000,000","612,950,000,000","508,689,000,000","447,934,000,000","448,671,000,000","292,583,000,000","262,099,000,000","259,561,000,000","263,599,000,000","251,804,000,000","262,924,000,000","258,801,000,000","80,760,000,000","77,277,000,000","79,090,000,000","91,113,000,000","82,727,000,000"
		NonInterestBearingDeposits,"547,046,000,000","661,225,000,000","811,646,000,000","668,372,000,000","417,024,000,000","426,647,000,000","444,674,000,000","450,164,000,000","432,153,000,000","400,332,000,000","381,325,000,000","380,119,000,000","339,067,000,000","291,301,000,000","275,104,000,000","217,998,000,000","192,227,000,000","184,808,000,000","186,736,000,000","169,899,000,000","121,530,000,000","124,359,000,000","113,934,000,000","100,645,000,000","95,469,000,000","94,336,000,000","87,496,000,000","25,738,000,000","23,414,000,000","21,380,000,000",,
	FederalFundsPurchasedAndSecuritiesSoldUnderAgreementToRepurchase,"283,887,000,000","195,635,000,000","192,329,000,000","170,323,000,000","165,109,000,000","186,988,000,000","176,865,000,000","170,291,000,000","174,291,000,000","201,277,000,000","198,106,000,000","293,259,000,000","214,864,000,000","245,359,000,000","255,185,000,000","206,598,000,000","221,435,000,000","217,527,000,000","240,655,000,000","119,741,000,000","78,046,000,000","65,079,000,000","47,727,000,000","49,411,000,000","74,561,000,000","67,543,000,000","61,414,000,000","19,378,000,000","28,974,000,000","25,970,000,000","28,371,000,000","16,052,000,000"
