name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"25,139,000,000","25,384,000,000","24,729,000,000","21,954,000,000","21,615,000,000","21,625,000,000","21,132,000,000","21,073,000,000","21,430,000,000","22,022,000,000","21,794,000,000","28,443,000,000","25,342,000,000","32,973,000,000","32,153,000,000","29,284,000,000","21,436,000,000","21,523,000,000","22,084,000,000","17,974,000,000","15,367,000,000","12,427,520,000","11,332,375,050","11,816,220,870","9,928,981,600","8,353,814,240","7,387,241,900","7,584,547,452","7,618,022,846","7,450,817,796","7,104,242,484","7,632,559,204","6,624,420,376","6,360,239,304",,,,,,
	NetInterestIncome,"12,514,000,000","12,709,000,000","10,572,000,000","8,073,000,000","8,122,000,000","9,407,000,000","9,062,000,000","9,845,000,000","10,537,000,000","10,608,000,000","10,086,000,000","11,600,000,000","11,654,000,000","12,201,000,000","12,523,000,000","11,918,000,000","11,469,000,000","9,598,000,000","9,143,000,000","8,075,000,000","6,833,000,000","6,595,120,000","6,207,879,150","6,117,676,470","5,160,660,160","4,621,364,160","4,313,963,715","4,034,574,432","3,941,011,060","3,796,175,844","3,689,769,618","3,912,784,312","3,727,588,088","3,616,740,792",,,,,,
		InterestIncome,"38,085,000,000","35,075,000,000","19,096,000,000","11,240,000,000","11,892,000,000","15,456,000,000","14,541,000,000","13,631,000,000","14,541,000,000","13,953,000,000","14,194,000,000","18,315,000,000","19,211,000,000","20,589,000,000","20,035,000,000","21,236,000,000","28,010,000,000","25,296,000,000","21,805,000,000","17,232,000,000","13,880,000,000","12,410,720,000","12,050,077,650","13,487,931,540","11,800,959,520","9,308,871,440","9,912,652,055","9,121,225,728","8,762,019,700","9,243,515,712","9,989,165,673","11,087,258,812","12,158,440,798","13,949,430,840",,,,,,
		InterestExpense,"25,571,000,000","22,366,000,000","8,524,000,000","3,167,000,000","3,770,000,000","6,049,000,000","5,479,000,000","3,786,000,000","4,004,000,000","3,345,000,000","4,108,000,000","6,715,000,000","7,557,000,000","8,388,000,000","7,512,000,000","9,318,000,000","16,541,000,000","15,698,000,000","12,662,000,000","9,157,000,000","7,047,000,000","5,815,600,000","5,842,198,500","7,370,255,070","6,640,299,360","4,687,507,280","5,598,688,340","5,086,651,296","4,821,008,640","5,447,339,868","6,299,396,055","7,174,474,500","8,430,852,710","10,332,690,048",,,,,,
	NonInterestIncome,"12,625,000,000","12,675,000,000","14,157,000,000","13,881,000,000","13,493,000,000","12,218,000,000","12,070,000,000","11,228,000,000","10,893,000,000","11,414,000,000","11,708,000,000","16,843,000,000","13,688,000,000","20,772,000,000","19,630,000,000","17,366,000,000","9,967,000,000","11,925,000,000","12,941,000,000","9,899,000,000","8,534,000,000","5,832,400,000","5,124,495,900","5,698,544,400","4,768,321,440","3,732,450,080","3,073,278,185","3,549,973,020","3,677,011,786","3,654,641,952","3,414,472,866","3,719,774,892","2,896,832,288","2,743,498,512",,,,,,
		TotalPremiumsEarned,,,,,,,,,,"709,000,000","669,000,000","732,000,000","896,000,000","1,076,000,000","1,137,000,000","1,172,000,000","1,090,000,000","1,011,000,000","1,060,000,000","872,000,000","1,042,000,000",,,,,,,,,,,,,,,,,,,
		FeesAndCommissions,"4,377,000,000","4,416,000,000","4,562,000,000","4,249,000,000","3,704,000,000","4,402,000,000","4,347,000,000","6,814,000,000","6,768,000,000","6,859,000,000","7,122,000,000","8,731,000,000","8,536,000,000","8,622,000,000","8,871,000,000","8,418,000,000","6,491,000,000","5,771,000,000","7,177,000,000","5,705,000,000","4,847,000,000",,,,,,,,,,,"2,620,533,852","2,085,988,254","1,843,321,464",,,,,,
			FeesandCommissionIncome,"7,762,000,000","8,008,000,000","7,600,000,000","6,455,000,000","5,774,000,000","6,764,000,000","6,431,000,000","8,751,000,000","8,570,000,000","8,470,000,000","8,622,000,000","10,479,000,000","10,213,000,000","10,208,000,000","10,368,000,000","9,946,000,000","7,573,000,000","6,741,000,000","8,005,000,000","6,430,000,000","5,509,000,000",,,,,,,,,,,"2,620,533,852","2,085,988,254","1,843,321,464",,,,,,
			FeesandCommissionExpense,"3,385,000,000","3,592,000,000","3,038,000,000","2,206,000,000","2,070,000,000","2,362,000,000","2,084,000,000","1,937,000,000","1,802,000,000","1,611,000,000","1,500,000,000","1,748,000,000","1,677,000,000","1,586,000,000","1,497,000,000","1,528,000,000","1,082,000,000","970,000,000","828,000,000","725,000,000","662,000,000",,,,,,,,,,,,,,,,,,,
		DividendIncome,,"0","31,000,000","20,000,000","37,000,000","76,000,000","91,000,000","48,000,000","8,000,000","8,000,000","9,000,000","14,000,000","42,000,000","129,000,000","116,000,000","6,000,000","196,000,000","26,000,000","15,000,000","22,000,000","17,000,000",,,,,,,,,,,,,,,,,,,
IncomefromAssociatesandOtherParticipatingInterests,"9,000,000","-9,000,000","6,000,000","260,000,000","6,000,000","61,000,000","69,000,000","70,000,000","70,000,000","41,000,000","28,000,000","-56,000,000","110,000,000","60,000,000","58,000,000","34,000,000","14,000,000","42,000,000","46,000,000","45,000,000","56,000,000",,,,,,,,,,,,,,,,,,,
SpecialIncomeCharges,"-1,651,000,000","-1,558,000,000","-1,586,000,000","-1,096,000,000","-432,000,000","-2,004,000,000","-2,349,000,000","-1,180,000,000","-1,038,000,000","-4,901,000,000","-2,986,000,000","-2,369,000,000","240,000,000","-2,804,000,000","-158,000,000","152,000,000","2,591,000,000","279,000,000","734,000,000","-9,000,000","36,000,000",,"-13,037,850",,"214,246,400",,"-6,988,420","-487,565,520",,,,,,,,,,,,
	RestructuringAndMergernAcquisition,"527,000,000","452,000,000","-7,000,000","296,000,000","102,000,000","132,000,000","133,000,000","80,000,000",,"-362,000,000","-103,000,000","-26,000,000","-2,000,000","301,000,000","-129,000,000","-26,000,000","-2,406,000,000","0","0",,,,,,,,,,,,,,,,,,,,,
	ImpairmentOfCapitalAssets,"349,000,000","363,000,000","63,000,000","403,000,000","194,000,000","33,000,000","9,000,000","80,000,000","95,000,000","150,000,000","153,000,000","149,000,000","17,000,000","1,812,000,000","125,000,000","61,000,000","30,000,000","16,000,000","21,000,000","9,000,000","9,000,000",,,,,,,,,,,,,,,,,,,
	WriteOff,,,,,"2,000,000","1,000,000","-1,000,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherSpecialCharges,"775,000,000","743,000,000","1,530,000,000","397,000,000","136,000,000","1,839,000,000","2,207,000,000","1,020,000,000","943,000,000","4,649,000,000","2,833,000,000","2,167,000,000","-255,000,000","94,000,000","-81,000,000","-188,000,000","-327,000,000","-295,000,000","-755,000,000",,"-45,000,000",,,,,,,,,,,,,,,,,,,
OtherNonOperatingIncomeExpenses,,,,,,,,,,,,,,"-1,036,000,000","-210,000,000","-1,463,000,000","-2,733,000,000",,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"6,210,000,000","6,557,000,000","7,012,000,000","8,194,000,000","3,065,000,000","4,357,000,000","3,494,000,000","3,541,000,000","3,230,000,000","1,146,000,000","1,313,000,000","2,868,000,000","797,000,000","5,770,000,000","6,065,000,000","4,585,000,000","5,136,000,000","6,223,000,000","7,136,000,000","5,280,000,000","4,580,000,000","3,815,280,000","3,186,823,050","3,483,132,030","3,420,577,680","2,405,260,560","1,872,535,090","2,095,200,912","2,259,030,284","1,981,409,772","1,788,789,258","595,118,012","-299,599,552","478,573,110","760,000,000","692,000,000","1,391,000,000","369,000,000","920,000,000","840,000,000"
TaxProvision,"1,212,000,000","1,234,000,000","1,039,000,000","1,138,000,000","604,000,000","1,003,000,000","911,000,000","2,066,000,000","993,000,000","1,149,000,000","1,121,000,000","1,571,000,000","616,000,000","1,902,000,000","1,516,000,000","1,074,000,000","453,000,000","1,699,000,000","1,941,000,000","1,439,000,000","1,279,000,000","1,074,640,000","955,488,150","1,012,386,330","944,692,720","648,449,840","537,867,360","541,524,384","620,027,492","612,278,076","608,607,945","282,043,888","42,922,383","236,801,502",,,,,,
