name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
TotalAssets,"1,312,331,000,000","1,336,788,000,000","1,323,993,000,000","1,325,259,000,000","1,297,674,000,000","1,348,137,000,000","1,474,732,000,000","1,590,546,000,000","1,629,130,000,000","1,708,703,000,000","1,611,400,000,000","2,022,275,000,000","2,164,103,000,000","1,905,630,000,000","1,500,664,000,000","2,202,423,000,000","1,925,003,000,000","1,584,493,000,000","992,161,000,000","839,447,382,080","802,211,685,120","759,035,840,150","919,820,307,010","931,569,773,980"
	CashCashEquivalentsAndFederalFundsSold,"267,023,000,000","263,580,000,000","268,893,000,000","231,471,000,000","215,810,000,000","251,474,000,000","302,734,000,000","256,661,000,000","183,311,000,000","161,841,000,000","239,266,000,000","310,071,000,000","320,985,000,000","238,811,000,000","153,376,000,000","178,558,000,000","254,986,000,000","199,913,000,000","149,527,000,000","149,478,311,440","133,470,884,790","152,495,212,370","152,320,150,570","111,027,892,980"
		CashAndCashEquivalents,"184,556,000,000","186,091,000,000","199,363,000,000","175,338,000,000","147,228,000,000","197,612,000,000","234,920,000,000","192,970,000,000","109,782,000,000","83,572,000,000","95,139,000,000","148,514,000,000","177,928,000,000","109,534,000,000","56,579,000,000","74,565,000,000","30,247,000,000","26,207,000,000","18,534,000,000","25,649,133,600","21,248,242,800","34,700,496,610","48,458,503,560","55,387,774,800"
			CashFinancial,"178,416,000,000","178,896,000,000","192,021,000,000","166,208,000,000","137,592,000,000","188,731,000,000","225,655,000,000","181,364,000,000","96,940,000,000","74,482,000,000","17,155,000,000","27,877,000,000","15,928,000,000","17,157,000,000","9,346,000,000","9,826,000,000","8,632,000,000","7,008,000,000","6,571,000,000",,,,,
			CashEquivalents,,,,,,,,,,,,,,,,"9,849,159,740","8,645,391,350","7,007,874,810","6,566,198,870","7,573,760,560","6,624,592,290","8,986,507,100","10,406,282,690","8,525,373,180"
			CashAndDueFromBanks,"6,140,000,000","7,195,000,000","7,342,000,000","9,130,000,000","9,636,000,000","8,881,000,000","9,265,000,000","11,606,000,000","12,842,000,000","9,090,000,000","77,984,000,000","120,637,000,000","162,000,000,000","92,377,000,000","47,233,000,000","64,739,000,000","21,615,000,000","19,199,000,000","11,963,000,000","18,075,373,040","14,623,650,510","25,713,989,510","38,052,220,870","46,862,401,620"
		MoneyMarketInvestments,"82,467,000,000","77,489,000,000","69,530,000,000","56,133,000,000","68,582,000,000","53,862,000,000","67,814,000,000","63,691,000,000","73,529,000,000","78,269,000,000","144,127,000,000","161,557,000,000","143,057,000,000","129,277,000,000","96,797,000,000","103,993,000,000","224,739,000,000","173,706,000,000","130,993,000,000","123,829,177,840","112,222,641,990","117,794,715,760","103,861,647,010","55,640,118,180"
			FederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,"82,467,000,000","77,489,000,000","69,530,000,000","56,133,000,000","68,582,000,000","53,862,000,000","67,814,000,000","63,691,000,000","73,529,000,000","78,269,000,000","144,127,000,000","161,557,000,000","143,057,000,000","129,277,000,000","96,797,000,000","103,993,000,000","224,739,000,000","173,706,000,000","130,993,000,000","123,829,177,840","112,222,641,990","117,794,715,760","103,861,647,010","55,640,118,180"
				FederalFundsSold,"14,725,000,000","11,478,000,000","8,368,000,000","8,533,000,000","13,801,000,000","8,222,000,000","9,971,000,000","16,287,000,000","22,456,000,000","17,796,000,000","27,363,000,000","36,570,000,000","25,773,000,000","20,365,000,000","6,820,000,000","9,267,000,000","13,597,000,000","14,265,000,000","130,993,000,000",,,,,
				SecurityAgreeToBeResell,"67,742,000,000","66,011,000,000","61,162,000,000","47,600,000,000","54,781,000,000","45,640,000,000","57,843,000,000","47,404,000,000","51,073,000,000","60,473,000,000","116,764,000,000","124,987,000,000","117,284,000,000","108,912,000,000","89,977,000,000","94,726,000,000","211,142,000,000","159,441,000,000",,,,,,
	SecurityBorrowed,"13,075,000,000","17,414,000,000","18,418,000,000","17,009,000,000","18,346,000,000","27,606,000,000","36,986,000,000","41,217,000,000","55,046,000,000","46,238,000,000","53,355,000,000","52,317,000,000","58,598,000,000","56,803,000,000","63,496,000,000","64,101,000,000","125,791,000,000","125,138,000,000","101,125,000,000",,,,,
	CustomerAcceptances,,,,,,,,,,,,,,,,,,"342,000,000","93,000,000",,"59,552,250","98,155,910","554,087,630","1,078,581,620"
	SecuritiesAndInvestments,"176,041,000,000","143,165,000,000","141,157,000,000","172,736,000,000","174,524,000,000","210,470,000,000","231,383,000,000","225,256,000,000","274,282,000,000","260,474,000,000","257,356,000,000","297,769,000,000","275,662,000,000","309,726,000,000","241,254,000,000","248,066,000,000","505,116,000,000","461,708,000,000","382,393,000,000","458,772,781,840","442,024,590,550","356,571,831,930","406,342,917,040","451,825,613,220"
		TradingSecurities,"117,075,000,000","84,867,000,000","93,196,000,000","99,629,000,000","98,575,000,000","141,238,000,000","173,761,000,000","157,844,000,000","180,535,000,000","178,981,000,000","192,270,000,000","236,821,000,000","222,885,000,000","248,211,000,000","213,063,000,000","216,041,000,000","451,827,000,000","426,340,000,000","360,558,000,000","372,871,421,200","344,767,826,000","297,330,451,880","294,164,336,030","285,661,224,080"
		AvailableForSaleSecurities,"30,092,000,000","32,848,000,000","24,584,000,000","23,451,000,000","36,735,000,000","24,239,000,000","8,377,000,000","11,541,000,000","24,240,000,000","21,078,000,000","19,768,000,000","15,488,000,000","11,528,000,000","11,873,000,000","11,072,000,000","9,312,000,000","14,630,000,000","983,000,000","160,000,000","85,901,360,640","97,256,764,550","59,241,380,050","112,178,581,010","166,164,389,140"
		HeldToMaturitySecurities,,,,,,,"3,170,000,000","3,206,000,000","0",,,,,,,,,,,,,,,
		OtherShortTermInvestments,"28,874,000,000","25,450,000,000","23,377,000,000","49,656,000,000","39,214,000,000","44,993,000,000","46,075,000,000","52,665,000,000","69,507,000,000","60,415,000,000","45,318,000,000","45,460,000,000","41,249,000,000","49,642,000,000","17,119,000,000","22,713,000,000","38,659,000,000","34,385,000,000","21,675,000,000",,,,,
	LongTermEquityInvestment,"1,013,000,000","1,124,000,000","1,091,000,000","901,000,000","929,000,000","879,000,000","1,502,000,000","1,831,000,000","1,987,000,000","5,119,000,000","4,418,000,000","4,563,000,000","4,875,000,000","4,859,000,000","8,487,000,000","3,135,000,000","4,570,000,000","3,723,000,000","7,222,000,000",,,,,
	DerivativeAssets,"251,856,000,000","299,686,000,000","299,732,000,000","343,455,000,000","332,931,000,000","320,058,000,000","361,032,000,000","485,150,000,000","515,594,000,000","629,958,000,000","504,590,000,000","768,353,000,000","859,582,000,000","657,780,000,000","596,410,000,000","1,224,493,000,000","506,967,000,000","375,589,000,000","75,354,000,000",,,,,
	NetLoan,"487,658,000,000","496,974,000,000","485,923,000,000","442,558,000,000","450,196,000,000","429,629,000,000","420,086,000,000","432,373,000,000","458,801,000,000","439,445,000,000","410,702,000,000","435,337,000,000","456,010,000,000","454,115,000,000","291,839,000,000","317,970,000,000","321,593,000,000","257,806,000,000","186,478,000,000","136,243,594,560","144,692,910,780","167,453,982,460","260,290,812,540","275,421,619,500"
		GrossLoan,"492,828,000,000","501,764,000,000","490,677,000,000","447,366,000,000","454,186,000,000","433,888,000,000","424,007,000,000","436,919,000,000","463,829,000,000","444,715,000,000","416,206,000,000","440,166,000,000","460,553,000,000","458,278,000,000","296,432,000,000","321,056,000,000","323,390,000,000","259,600,000,000","188,386,000,000","138,663,184,960","148,149,323,370","172,024,426,580","266,550,991,240","283,413,557,940"
			LoansHeldForSale,"4,867,000,000","4,069,000,000","4,370,000,000","4,635,000,000","4,874,000,000","5,092,000,000","2,685,000,000","2,759,000,000","3,102,000,000","2,906,000,000","2,170,000,000","2,954,000,000","2,916,000,000","2,373,000,000","1,001,000,000","1,229,000,000","2,431,000,000","2,470,000,000","25,453,000,000",,,,,
			CommercialLoan,"260,354,000,000","264,208,000,000","253,958,000,000","218,234,000,000","227,878,000,000","206,269,000,000","199,149,000,000","193,097,000,000","212,919,000,000","93,382,000,000","30,193,000,000","32,404,000,000","31,457,000,000","37,750,000,000","20,510,000,000","21,733,000,000","14,002,000,000","14,668,000,000","14,706,000,000",,,,,
			ConsumerLoan,"208,148,000,000","212,344,000,000","209,754,000,000","203,246,000,000","195,762,000,000","187,422,000,000","189,712,000,000","202,536,000,000","200,646,000,000","44,839,000,000","45,440,000,000","39,373,000,000","38,657,000,000","35,115,000,000","27,002,000,000","30,923,000,000","25,323,000,000","25,925,000,000","26,402,000,000",,,,,
			MortgageLoan,,,,,,,"179,452,000,000","178,145,000,000","177,568,000,000","188,904,000,000","182,335,000,000","186,907,000,000","181,674,000,000","176,355,000,000","87,632,000,000","79,536,000,000","62,016,000,000","57,700,000,000","49,314,000,000",,,,,
			OtherLoanAssets,"19,459,000,000","21,143,000,000","22,595,000,000","21,251,000,000","25,672,000,000","35,105,000,000","32,461,000,000","38,527,000,000","47,162,000,000","114,684,000,000","156,068,000,000","178,528,000,000","205,849,000,000","206,685,000,000","160,287,000,000","187,635,000,000","219,618,000,000","158,837,000,000","72,511,000,000","138,663,184,960","148,149,323,370","172,024,426,580","266,550,991,240","283,413,557,940"
		AllowanceForLoansAndLeaseLosses,"5,170,000,000","4,790,000,000","4,754,000,000","4,808,000,000","3,990,000,000","4,259,000,000","3,921,000,000","4,546,000,000","5,028,000,000","5,212,000,000","5,589,000,000","4,692,000,000","4,162,000,000","3,296,000,000","3,343,000,000","1,938,000,000","1,705,000,000","1,670,000,000","1,928,000,000","2,343,609,360","3,275,373,750","4,320,765,980","5,594,823,980","6,763,228,480"
		UnearnedIncome,,,,,,,"-259,000,000","-88,000,000","-772,000,000","-58,000,000","85,000,000","-137,000,000","-381,000,000","-867,000,000","-1,250,000,000","-1,148,000,000","-92,000,000","-124,000,000","20,000,000","-75,981,040","-181,038,840","-249,678,140","-665,354,720","-1,228,709,960"
	Receivables,"78,237,000,000","76,422,000,000","74,793,000,000","77,206,000,000","66,941,000,000","70,181,000,000","86,604,000,000","109,092,000,000","98,873,000,000","120,768,000,000","90,172,000,000","103,819,000,000","129,957,000,000","111,934,000,000","101,046,000,000","114,927,000,000","164,480,000,000","125,537,000,000","62,889,000,000",,"3,605,690,230","4,211,174,430","5,917,386,150","9,171,670,360"
		AccountsReceivable,"76,724,000,000","74,838,000,000","73,579,000,000","76,220,000,000","66,015,000,000","69,211,000,000","85,389,000,000","107,533,000,000","97,588,000,000","117,845,000,000","86,421,000,000","100,550,000,000","126,408,000,000","107,364,000,000","96,878,000,000","108,715,000,000","158,708,000,000","120,127,000,000","54,175,000,000",,"3,605,690,230","4,211,174,430","5,917,386,150","9,171,670,360"
			GrossAccountsReceivable,,,,,,,,,,,,,,,"3,426,000,000","4,657,000,000","7,561,030,880","6,126,681,340","4,996,626,580",,"3,605,690,230","4,211,174,430","5,917,386,150","9,171,670,360"
