name,ttm,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995,09/30/1994,09/30/1993,09/30/1992,09/30/1991,09/30/1990
					AmortizationOfIntangibles,"340,900,000","341,100,000","282,000,000","232,000,000","54,000,000","14,700,000","1,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-44,300,000","41,500,000","98,000,000","3,700,000","-7,100,000","-1,300,000","-50,600,000","8,800,000","9,000,000",,,,"16,300,000","-3,306,000","-12,100,000","13,182,000","10,742,000",,"111,982,000","-20,071,000","49,150,000","-20,894,000",,,,,,,,"600,000","-8,300,000","4,000,000","-1,300,000","700,000","300,000"
			DeferredIncomeTax,"-44,300,000","41,500,000","98,000,000","3,700,000","-7,100,000","-1,300,000","-50,600,000","8,800,000","9,000,000",,,,"16,300,000","-3,306,000","-12,100,000","13,182,000","10,742,000",,"111,982,000","-20,071,000","49,150,000","-20,894,000",,,,,,,,"600,000","-8,300,000","4,000,000","-1,300,000","700,000","300,000"
		AssetImpairmentCharge,,,"0","0","55,400,000","13,300,000","5,700,000","9,600,000","28,200,000","8,200,000","0",,"10,100,000","13,606,000","1,500,000","63,068,000","13,845,000","863,000",,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,"5,500,000","4,608,000","3,300,000",,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"239,300,000","182,600,000","208,200,000","171,900,000","122,300,000","111,500,000","117,800,000","123,400,000","131,500,000","140,000,000","127,700,000","113,400,000","101,300,000","88,700,000","81,700,000","84,443,000","80,705,000","90,145,000",,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,"-900,000","-800,000","-11,000,000","-12,200,000","-20,300,000","-19,700,000","-14,700,000","-11,700,000","-4,923,000","-27,905,000","-33,517,000",,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-200,200,000","-656,700,000","-266,000,000","-686,800,000","-631,200,000","-1,348,800,000","474,400,000","-755,100,000","79,000,000","115,900,000","127,900,000","159,200,000","137,900,000","256,900,000","3,252,000","5,789,000","13,407,000","2,877,000","-281,378,000","-468,151,000","-187,569,000","-190,167,000","-102,482,000","-230,206,000","-153,239,000","-111,553,000","-96,969,000","-272,041,000","-71,305,000","-3,556,000","-9,600,000","-15,910,000","51,200,000","9,600,000","8,900,000"
		ChangeInWorkingCapital,"-128,200,000","64,700,000","71,200,000","-102,400,000","477,900,000","148,500,000","852,700,000","114,400,000","-299,600,000","-205,900,000","-467,000,000","-326,200,000","-1,064,200,000","-551,600,000","-93,200,000","-589,658,000","-420,217,000","-197,921,000","76,429,000","48,335,000","227,133,000","46,331,000","223,438,000","74,826,000","93,224,000","69,295,000","98,808,000","142,599,000","51,430,000","-7,275,000","-3,594,000","15,481,000","-107,600,000","-34,100,000","2,900,000"
			ChangeInReceivables,"-54,800,000","-63,200,000","-86,700,000","-182,500,000","134,700,000","-63,500,000","-21,600,000","-161,000,000","-10,800,000","45,200,000","-113,700,000","-268,100,000","-222,800,000","-230,300,000","-282,300,000","-41,793,000","88,463,000","-230,000,000","-483,664,000","-309,387,000","-69,836,000","-49,205,000","66,266,000","-88,360,000","-63,098,000","-130,768,000","-125,087,000","-260,713,000","-33,400,000","-9,500,000","100,000","-22,900,000","-56,300,000",,
