name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
TotalRevenue,"98,321,000,000","98,581,000,000","94,950,000,000","89,113,000,000","85,528,000,000","91,244,000,000","91,020,000,000","87,126,000,000","83,701,000,000","82,965,000,000","85,894,000,000","86,041,000,000","81,264,000,000","86,094,000,000","104,960,000,000","109,629,000,000","72,243,000,000","62,769,000,000","69,587,000,000","54,963,000,000","49,665,000,000","38,827,000,000","35,124,000,000","35,113,000,000","32,956,000,000","32,546,000,000","31,504,000,000","30,459,000,000","26,705,000,000","8,536,000,000","7,807,000,000","6,822,000,000","6,260,000,000"
	NetInterestIncome,"56,059,000,000","56,931,000,000","52,462,000,000","42,934,000,000","43,360,000,000","48,891,000,000","48,162,000,000","45,239,000,000","41,096,000,000","38,958,000,000","40,779,000,000","42,265,000,000","40,656,000,000","44,616,000,000","51,523,000,000","47,109,000,000","45,360,000,000","34,441,000,000","34,594,000,000","30,737,000,000","27,960,000,000","21,464,000,000","20,923,000,000","20,290,000,000","18,349,000,000","18,237,000,000","18,298,000,000","18,432,000,000","16,954,000,000","5,447,000,000","5,211,000,000","4,637,000,000","4,098,000,000"
		InterestIncome,"142,392,000,000","130,262,000,000","72,565,000,000","47,672,000,000","51,585,000,000","71,236,000,000","66,769,000,000","57,579,000,000","51,057,000,000","49,507,000,000","51,714,000,000","55,020,000,000","57,400,000,000","66,236,000,000","75,497,000,000","77,916,000,000","85,684,000,000","87,304,000,000","78,585,000,000","58,626,000,000","42,953,000,000","31,643,000,000","32,161,000,000","38,293,000,000","43,165,000,000","37,323,000,000","38,588,000,000","37,333,000,000","33,636,000,000","13,220,000,000","10,529,000,000","8,207,000,000","7,780,000,000"
			InterestIncomeFromLoansAndLease,"60,635,000,000","57,124,000,000","37,919,000,000","29,282,000,000","34,029,000,000","43,086,000,000","40,811,000,000","36,221,000,000","33,228,000,000","31,918,000,000","34,145,000,000","36,470,000,000","38,880,000,000","44,966,000,000","50,996,000,000","48,703,000,000","56,017,000,000","55,681,000,000","48,274,000,000","34,843,000,000","28,051,000,000","21,668,000,000","22,030,000,000","27,166,000,000","31,818,000,000","27,569,000,000","28,331,000,000","29,085,000,000","26,439,000,000","9,576,000,000","7,750,000,000","6,241,000,000","5,807,000,000"
				InterestIncomeFromLoans,,,,,"34,029,000,000","43,086,000,000","40,811,000,000","36,221,000,000","33,228,000,000","31,918,000,000","34,145,000,000","36,470,000,000","38,880,000,000","44,966,000,000","50,996,000,000","48,703,000,000","56,017,000,000","55,681,000,000","48,274,000,000","34,843,000,000","28,216,000,000","21,668,000,000","22,030,000,000","27,166,000,000","31,818,000,000","27,569,000,000","28,331,000,000","29,085,000,000","26,439,000,000","9,355,000,000","7,600,000,000","6,131,000,000","5,713,000,000"
				InterestIncomeFromLeases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"302,000,000","221,000,000","150,000,000","110,000,000","94,000,000"
			InterestIncomeFromSecurities,"32,177,000,000","28,999,000,000","22,648,000,000","16,146,000,000","13,918,000,000","17,002,000,000","16,535,000,000","14,945,000,000","13,590,000,000","13,575,000,000","13,571,000,000","14,455,000,000","14,002,000,000","15,486,000,000","18,508,000,000","20,891,000,000","22,203,000,000","19,201,000,000","18,887,000,000","16,680,000,000","11,272,000,000","7,095,000,000","7,846,000,000","7,329,000,000","7,731,000,000","6,913,000,000","7,128,000,000","5,865,000,000","5,026,000,000","2,565,000,000","2,142,000,000","1,693,000,000","1,680,000,000"
			InterestIncomeFromDeposits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80,000,000","142,000,000","90,000,000","79,000,000","92,000,000"
			InterestIncomeFromFederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,"20,346,000,000","18,679,000,000","4,560,000,000","-90,000,000","903,000,000","4,843,000,000","3,176,000,000","2,390,000,000","1,118,000,000","988,000,000","1,039,000,000","1,229,000,000","1,502,000,000","2,147,000,000","1,832,000,000","2,894,000,000","3,313,000,000","7,722,000,000","7,823,000,000","5,012,000,000","1,940,000,000","1,373,000,000","870,000,000","1,414,000,000","2,354,000,000","1,666,000,000","1,828,000,000","1,516,000,000","1,371,000,000","937,000,000","547,000,000","194,000,000","201,000,000"
			OtherInterestIncome,"29,234,000,000","25,460,000,000","7,438,000,000","2,334,000,000","2,735,000,000","6,305,000,000","6,247,000,000","4,023,000,000","3,121,000,000","3,026,000,000","2,959,000,000","2,866,000,000","3,016,000,000","3,637,000,000","4,161,000,000","5,428,000,000","4,151,000,000","4,700,000,000","3,601,000,000","2,091,000,000","1,690,000,000","1,507,000,000","1,415,000,000","2,384,000,000","1,262,000,000","1,175,000,000","1,301,000,000","867,000,000","800,000,000",,,,
