name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
	PayablesAndAccruedExpenses,"84,786,000,000","97,438,000,000","125,671,000,000","104,201,000,000","39,220,000,000","32,726,000,000","32,530,000,000","38,301,000,000","35,773,000,000","36,309,000,000","36,800,000,000","41,398,000,000","36,587,000,000","33,746,000,000","30,026,000,000","22,890,000,000","22,212,000,000","22,443,000,000","26,219,000,000","28,985,000,000","29,999,000,000","28,011,000,000","28,218,000,000","27,329,000,000","25,639,000,000","19,866,500,000","14,497,500,000","12,054,500,000","9,346,200,000","6,966,800,000","6,049,800,000","5,376,300,000","4,707,000,000","3,898,700,000","3,164,800,000"
		Payables,"84,786,000,000","97,438,000,000","125,671,000,000","104,201,000,000","39,220,000,000","32,726,000,000","32,530,000,000","38,301,000,000","35,773,000,000","36,309,000,000","36,800,000,000","41,398,000,000","36,587,000,000","32,250,000,000","28,619,000,000","21,356,000,000","22,212,000,000","22,443,000,000","26,219,000,000","28,985,000,000","29,999,000,000","28,011,000,000","28,218,000,000","27,329,000,000","25,639,000,000","19,866,500,000","14,497,500,000","12,054,500,000","9,346,200,000","6,966,800,000","6,049,800,000","5,376,300,000","4,707,000,000","3,898,700,000","3,164,800,000"
			AccountsPayable,"84,786,000,000","97,438,000,000","125,671,000,000","104,201,000,000","39,220,000,000","32,726,000,000","32,530,000,000","38,301,000,000","35,773,000,000","36,309,000,000","36,800,000,000","41,398,000,000","36,587,000,000","32,250,000,000",,,,,,,,,,,,,,,,,,,,,
		CurrentAccruedExpenses,,"13,124,000,000","17,791,000,000","17,094,000,000","5,516,000,000","4,785,000,000","2,810,000,000","2,331,000,000","2,151,000,000","1,816,000,000","1,586,000,000","1,641,000,000","1,397,000,000","1,496,000,000","1,407,000,000","1,534,000,000",,,,,,,,,,,,,,,,,,,
	CurrentDebtAndCapitalLeaseObligation,"32,953,000,000","17,050,000,000","4,855,000,000","0",,"0","15,000,000,000","0",,,,,,,,,,,"672,000,000","663,000,000","996,000,000","508,000,000","578,000,000","339,000,000","141,000,000",,,,,,,,,,
		CurrentDebt,"32,953,000,000","17,050,000,000","4,855,000,000","0",,"0","15,000,000,000","0",,,,,,,,,,,"672,000,000","663,000,000","996,000,000","508,000,000","578,000,000","339,000,000","141,000,000",,,,,,,,,,
			OtherCurrentBorrowings,"32,953,000,000","17,050,000,000","4,855,000,000","0",,"0","15,000,000,000","0",,,,,,,,,,,"672,000,000","663,000,000","996,000,000","508,000,000","578,000,000","339,000,000","141,000,000",,,,,,,,,,
	LongTermDebtAndCapitalLeaseObligation,"26,128,000,000","20,828,000,000","18,914,000,000","13,632,000,000","7,430,000,000","6,878,000,000","4,753,000,000","2,876,000,000","2,877,000,000","1,899,000,000","1,903,000,000","1,632,000,000","2,001,000,000","2,006,000,000","1,512,000,000","883,000,000","899,000,000","388,000,000","462,000,000","585,000,000","772,000,000","642,000,000","730,000,000","770,000,000","518,000,000","351,000,000","361,000,000","508,900,000","246,100,000","288,800,000","308,700,000","151,700,000","119,100,000","125,700,000","130,500,000"
		LongTermDebt,"26,043,000,000","20,760,000,000","18,820,000,000","13,626,000,000","7,430,000,000","6,826,000,000","4,692,000,000","2,876,000,000","2,802,000,000","1,816,000,000","1,814,000,000","1,537,000,000","1,901,000,000","2,006,000,000","1,512,000,000","883,000,000","899,000,000","388,000,000","462,000,000","585,000,000","772,000,000","642,000,000","730,000,000","770,000,000","518,000,000","351,000,000","361,000,000","508,900,000","246,100,000","288,800,000","308,700,000","151,700,000","119,100,000","125,700,000","130,500,000"
		LongTermCapitalLeaseObligation,"85,000,000","68,000,000","94,000,000","6,000,000",,"52,000,000","61,000,000","68,000,000","75,000,000","83,000,000","89,000,000","95,000,000","100,000,000",,,,,,,,,,,,,,,,,,,,,,
	OtherLiabilities,"18,400,000,000","13,124,000,000","17,791,000,000","17,094,000,000","5,516,000,000","4,785,000,000","2,810,000,000","2,331,000,000","2,151,000,000","1,816,000,000","1,586,000,000","1,641,000,000","1,397,000,000",,,"1,534,000,000","1,621,000,000","10,133,000,000","9,251,000,000","1,396,000,000","1,330,000,000","1,302,000,000","1,327,000,000","1,277,000,000","1,243,000,000","618,300,000","478,100,000","360,800,000","326,800,000","195,300,000","158,800,000","118,400,000",,"9,500,000","13,300,000"
TotalEquityGrossMinorityInterest,"40,958,000,000","36,608,000,000","56,261,000,000","56,060,000,000","21,745,000,000","20,670,000,000","18,525,000,000","16,421,000,000","13,402,000,000","11,803,000,000","10,381,000,000","9,589,000,000","7,714,000,000","6,226,000,000","5,073,000,000","4,061,000,000","3,732,000,000","5,008,000,000","4,450,000,000","4,386,000,000","4,461,000,000","4,011,000,000","4,163,000,000","4,230,000,000","2,576,000,000","1,428,600,000","1,145,100,000","854,600,000","632,900,000","467,000,000","379,200,000","258,800,000","199,800,000","154,100,000","171,700,000"
	StockholdersEquity,"40,958,000,000","36,608,000,000","56,261,000,000","56,060,000,000","21,745,000,000","20,670,000,000","18,525,000,000","16,421,000,000","13,402,000,000","11,803,000,000","10,381,000,000","9,589,000,000","7,714,000,000","6,226,000,000","5,073,000,000","4,061,000,000","3,732,000,000","5,008,000,000","4,450,000,000","4,386,000,000","4,461,000,000","4,011,000,000","4,163,000,000","4,230,000,000","2,576,000,000","1,428,600,000","1,145,100,000","854,600,000","632,900,000","467,000,000","379,200,000","258,800,000","199,800,000","154,100,000","171,700,000"
		CapitalStock,"9,212,000,000","9,727,000,000","9,975,000,000","7,754,000,000","2,808,000,000","2,808,000,000","2,808,000,000","2,798,000,000","1,474,000,000","887,000,000","884,000,000","880,000,000","15,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","13,000,000",,,,,,,,,,
			PreferredStock,"9,191,000,000","9,706,000,000","9,954,000,000","7,733,000,000","2,793,000,000","2,793,000,000","2,793,000,000","2,783,000,000","1,459,000,000","872,000,000","869,000,000","865,000,000","0","0","0","0",,,,,,,,,,,,,,,,,,,
			CommonStock,"21,000,000","21,000,000","21,000,000","21,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","15,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","13,000,000",,,,,,,,,,
		RetainedEarnings,"33,901,000,000","31,066,000,000","25,992,000,000","21,975,000,000","19,960,000,000","17,329,000,000","14,408,000,000","12,649,000,000","11,253,000,000","10,198,000,000","9,253,000,000","8,554,000,000","7,978,000,000","7,409,000,000","7,243,000,000","6,735,000,000","5,776,000,000","4,901,000,000","3,847,000,000","3,258,000,000","3,125,000,000","2,769,000,000","2,794,000,000","2,713,000,000","2,145,000,000","1,255,000,000","955,500,000","723,100,000","520,500,000","373,200,000","253,700,000","147,200,000","72,900,000","44,800,000","32,000,000"
		AdditionalPaidInCapital,"27,330,000,000","27,075,000,000","26,741,000,000","26,515,000,000","4,656,000,000","4,499,000,000","4,353,000,000","4,267,000,000","4,152,000,000","4,050,000,000","3,951,000,000","3,881,000,000","3,826,000,000","3,034,000,000","2,298,000,000","2,214,000,000","2,107,000,000","1,868,000,000","1,827,000,000","1,769,000,000","1,749,000,000","1,744,000,000","1,726,000,000","1,588,000,000","595,000,000",,,,,,,,,,
		TreasuryStock,"11,354,000,000","8,639,000,000","5,338,000,000","5,578,000,000","5,767,000,000","3,714,000,000","2,892,000,000","3,130,000,000","3,343,000,000","3,497,000,000","3,716,000,000","4,024,000,000","4,113,000,000","4,247,000,000","4,291,000,000","4,349,000,000","4,148,000,000","1,739,000,000","1,124,000,000","591,000,000","319,000,000","465,000,000","295,000,000",,"97,000,000",,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-18,131,000,000","-22,621,000,000","-1,109,000,000","5,394,000,000","88,000,000","-252,000,000","-152,000,000","-163,000,000","-134,000,000","165,000,000","9,000,000","298,000,000","8,000,000","16,000,000","-191,000,000","-553,000,000","-17,000,000","-36,000,000","-114,000,000","-64,000,000","-108,000,000","-51,000,000","-76,000,000","-86,000,000","-81,000,000","1,300,000","900,000",,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,"1,000,000",,,,,,,"3,900,000",,,,,,,,,,
			OtherEquityAdjustments,"-18,131,000,000","-22,621,000,000","-1,109,000,000","5,394,000,000","88,000,000","-252,000,000","-152,000,000","-163,000,000","-134,000,000","165,000,000","9,000,000","298,000,000","8,000,000",,,,,"-37,000,000",,,,,,,"-71,900,000",,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000","1,000,000","172,300,000","188,700,000","131,500,000","112,400,000","93,800,000","125,500,000","111,600,000","126,900,000","109,300,000","139,700,000"
TotalCapitalization,"67,001,000,000","57,368,000,000","75,081,000,000","69,686,000,000","29,175,000,000","27,496,000,000","23,217,000,000","19,297,000,000","16,204,000,000","13,619,000,000","12,195,000,000","11,126,000,000","9,615,000,000","8,232,000,000","6,585,000,000","4,944,000,000","4,631,000,000","5,396,000,000","4,912,000,000","4,971,000,000","5,233,000,000","4,653,000,000","4,893,000,000","5,000,000,000","3,094,000,000","1,779,600,000","1,506,100,000","1,363,500,000","879,000,000","755,800,000","687,900,000","410,500,000","318,900,000","279,800,000","302,200,000"
PreferredStockEquity,"9,191,000,000","9,706,000,000","9,954,000,000","7,733,000,000","2,793,000,000","2,793,000,000","2,793,000,000","2,783,000,000","1,459,000,000","872,000,000","869,000,000","865,000,000",,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"31,767,000,000","26,902,000,000","46,307,000,000","48,327,000,000","18,952,000,000","17,877,000,000","15,732,000,000","13,638,000,000","11,943,000,000","10,931,000,000","9,512,000,000","8,724,000,000","7,714,000,000","6,226,000,000","5,073,000,000","4,061,000,000","3,732,000,000","5,008,000,000","4,450,000,000","4,386,000,000","4,461,000,000","4,011,000,000","4,163,000,000","4,230,000,000","2,576,000,000","1,428,600,000","1,145,100,000","854,600,000","632,900,000","467,000,000","379,200,000","258,800,000","199,800,000","154,100,000","171,700,000"
CapitalLeaseObligations,"85,000,000","68,000,000","94,000,000","6,000,000",,"52,000,000","61,000,000","68,000,000","75,000,000","83,000,000","89,000,000","95,000,000","100,000,000",,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"20,747,000,000","15,868,000,000","34,930,000,000","34,117,000,000","20,390,000,000","19,291,000,000","17,190,000,000","15,050,000,000","11,994,000,000","10,349,000,000","8,888,000,000","8,042,000,000","6,227,000,000","5,541,000,000","4,545,000,000","3,533,000,000","3,207,000,000","4,589,000,000","4,031,000,000","3,422,000,000","3,482,000,000","3,402,000,000","3,535,000,000","3,625,000,000","2,522,000,000","1,382,300,000","1,089,200,000","785,700,000","552,000,000","467,000,000","379,200,000","258,800,000","134,900,000","154,100,000","171,700,000"
InvestedCapital,"90,763,000,000","64,712,000,000","69,982,000,000","61,953,000,000","26,382,000,000","24,703,000,000","35,424,000,000","16,514,000,000","14,745,000,000","12,747,000,000","11,326,000,000","10,261,000,000","9,615,000,000","8,232,000,000","6,585,000,000","4,944,000,000","4,631,000,000","5,396,000,000","4,912,000,000","5,634,000,000","6,229,000,000","5,161,000,000","5,471,000,000","5,339,000,000","3,235,000,000","1,779,600,000","1,506,100,000","1,363,500,000","879,000,000","755,800,000","687,900,000","410,500,000","318,900,000","279,800,000","302,200,000"
TangibleBookValue,"11,556,000,000","6,162,000,000","24,976,000,000","26,384,000,000","17,597,000,000","16,498,000,000","14,397,000,000","12,267,000,000","10,535,000,000","9,477,000,000","8,019,000,000","7,177,000,000","6,227,000,000","5,541,000,000","4,545,000,000","3,533,000,000","3,207,000,000","4,589,000,000","4,031,000,000","3,422,000,000","3,482,000,000","3,402,000,000","3,535,000,000","3,625,000,000","2,522,000,000","1,382,300,000","1,089,200,000","785,700,000","552,000,000","467,000,000","379,200,000","258,800,000","134,900,000","154,100,000","171,700,000"
TotalDebt,"59,081,000,000","37,878,000,000","23,769,000,000","13,632,000,000","7,430,000,000","6,878,000,000","19,753,000,000","2,876,000,000","2,877,000,000","1,899,000,000","1,903,000,000","1,632,000,000","2,001,000,000","2,006,000,000","1,512,000,000","883,000,000","899,000,000","388,000,000","462,000,000","1,248,000,000","1,768,000,000","1,150,000,000","1,308,000,000","1,109,000,000","659,000,000","351,000,000","361,000,000","508,900,000","246,100,000","288,800,000","308,700,000","151,700,000","119,100,000","125,700,000","130,500,000"
NetDebt,"15,659,000,000",,,,,,"5,475,000,000",,,,,,,,,,,,,,,,,,,,,,,,"28,900,000",,,"35,300,000","27,100,000"
ShareIssued,"2,074,188,875","2,074,188,875","2,074,188,875","2,074,188,875","1,487,543,446","1,487,543,446","1,487,543,446","1,487,543,446","1,487,543,446","1,487,543,446","1,487,543,446","1,487,543,446","1,487,543,446","1,428,604,522","1,392,091,544","1,394,323,725","1,160,816,638","1,265,186,845","1,290,714,029","1,330,656,694","1,357,638,834","1,344,795,549","1,391,673,494","1,387,828,900","1,233,373,378","1,205,648,523","1,196,712,819","1,181,710,795","1,174,717,316","1,151,820,090","1,168,857,571","1,144,797,601","1,166,794,603","1,109,967,016","1,149,919,040"
OrdinarySharesNumber,"1,823,510,423","1,853,155,833","1,893,229,601","1,880,611,227","1,285,725,346","1,332,426,751","1,345,332,556","1,332,749,886","1,320,337,565","1,310,722,244","1,296,886,183","1,277,529,141","1,271,164,823","1,202,382,209","1,162,107,608","1,159,332,160","1,160,816,638","1,265,186,845","1,290,714,029","1,330,656,694","1,357,638,834","1,344,795,549","1,391,673,494","1,387,828,900","1,233,373,378","1,205,648,523","1,196,712,819","1,181,710,795","1,174,717,316","1,151,820,090","1,168,857,571","1,144,797,601","1,166,794,603","1,109,967,016","1,149,919,040"
PreferredSharesNumber,"54,000,000","54,000,000","54,000,000","30,000,000","54,000,000","54,000,000","54,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
TreasurySharesNumber,"250,678,452","221,033,042","180,959,274","193,577,648","201,818,100","155,116,695","142,210,890","154,793,560","167,205,881","176,821,202","190,657,263","210,014,305","216,378,623","226,222,313","229,983,936","234,991,565",,,,,,,,,,,,,,,,,,,
