name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005
MarketCap,"4,552,659,872","3,042,037,476","2,978,686,883","4,394,411,462","4,443,094,879","4,165,933,816","4,140,980,366","6,297,135,285","5,064,229,338","5,649,327,077","6,119,436,760","5,471,892,205","3,443,938,392","3,082,425,554","4,456,463,401","3,499,539,678","2,261,111,411","2,105,020,201","2,435,125,479","1,196,250,031"
EnterpriseValue,"5,876,308,872","4,250,915,476","2,826,368,883","4,088,188,462","4,430,969,879","4,249,246,816","3,426,415,366","5,580,577,285","4,674,002,338","5,520,793,077","6,119,363,760","5,603,301,205","3,395,967,392","2,923,051,554","4,139,982,401","3,843,688,678","2,615,979,411","2,813,798,201","3,213,035,479","2,054,792,031"
PeRatio,"31.167",,"7.105","9.827","16.588","14.966","14.647","14.957","13.086","5.993","21.658","59.632","45.908","12.032","29.037",,"495.667","14.581","22.651","4.729"
ForwardPeRatio,"12.407","11.001","9.95","9.699","13.831","10.406",,"13.967","12.642","12.3","14.859","18.657","18.416","11.71","15.823",,,,,
PegRatio,,"0.893","5.821","2.903","1.571","3.528",,"1.795",,"5.856","0.667","0.516","1.081","1.004","1.172",,,,,
PsRatio,"1.7","1.279","1.172","1.582","1.926","1.828","1.692","2.573","2.395","2.457","2.868","2.878","1.935","1.86","2.895","1.943","1.163","1.32","1.389","0.539"
PbRatio,"9.926","8.42","5.315","5.006","6.404","6.791","3.881","4.778","4.037","4.893","10.688","9.389","6.046","4.035","6.831","9.847","9.024","29.927",,
EnterprisesValueRevenueRatio,"2.084","1.736","0.906","1.296","1.785","1.628","1.197","2.063","2.053","2.259","2.615","2.789","1.708","1.482","2.173","2.511","1.68","1.467","2.315","0.927"
EnterprisesValueEBITDARatio,"19.113","102.284","3.379","5.164","8.301","7.783","3.56","7.458","7.988","40.993","12.049","21.714","13.88","5.766","11.131","-82.107","13.735","5.39","11.938","4.982"
