Date,Open,High,Low,Close,Adj Close,Volume
1980-03-17,0.000000,0.562500,0.537500,0.537500,0.233872,104000
1980-03-18,0.000000,0.556250,0.531250,0.531250,0.231153,30000
1980-03-19,0.000000,0.568750,0.543750,0.543750,0.236592,100000
1980-03-20,0.000000,0.568750,0.543750,0.543750,0.236592,38000
1980-03-21,0.000000,0.568750,0.543750,0.543750,0.236592,54000
1980-03-24,0.000000,0.568750,0.543750,0.543750,0.236592,40000
1980-03-25,0.000000,0.550000,0.525000,0.525000,0.228433,72000
1980-03-26,0.000000,0.550000,0.525000,0.525000,0.228433,6000
1980-03-27,0.000000,0.500000,0.475000,0.475000,0.206678,136000
1980-03-28,0.000000,0.512500,0.487500,0.487500,0.212117,94000
1980-03-31,0.000000,0.512500,0.487500,0.487500,0.212117,88000
1980-04-01,0.000000,0.518750,0.493750,0.493750,0.214836,36000
1980-04-02,0.000000,0.525000,0.500000,0.500000,0.217556,74000
1980-04-03,0.000000,0.518750,0.493750,0.493750,0.214836,28000
1980-04-07,0.000000,0.500000,0.475000,0.475000,0.206678,84000
1980-04-08,0.000000,0.500000,0.475000,0.475000,0.206678,32000
1980-04-09,0.000000,0.506250,0.481250,0.481250,0.209397,14000
1980-04-10,0.000000,0.512500,0.487500,0.487500,0.212117,24000
1980-04-11,0.000000,0.512500,0.487500,0.487500,0.212117,80000
1980-04-14,0.000000,0.512500,0.487500,0.487500,0.212117,46000
1980-04-15,0.000000,0.493750,0.468750,0.468750,0.203958,46000
1980-04-16,0.000000,0.500000,0.475000,0.475000,0.206678,34000
1980-04-17,0.000000,0.512500,0.487500,0.487500,0.212117,152000
1980-04-18,0.000000,0.525000,0.500000,0.500000,0.217556,22000
1980-04-21,0.000000,0.512500,0.487500,0.487500,0.212117,8000
1980-04-22,0.000000,0.512500,0.487500,0.487500,0.212117,10000
1980-04-23,0.000000,0.537500,0.512500,0.512500,0.222994,84000
1980-04-24,0.000000,0.543750,0.518750,0.518750,0.225714,34000
1980-04-25,0.000000,0.543750,0.518750,0.518750,0.225714,14000
1980-04-28,0.000000,0.562500,0.537500,0.537500,0.233872,128000
1980-04-29,0.000000,0.562500,0.537500,0.537500,0.233872,32000
1980-04-30,0.000000,0.568750,0.543750,0.543750,0.236592,4000
1980-05-01,0.000000,0.562500,0.537500,0.537500,0.233872,94000
1980-05-02,0.000000,0.575000,0.550000,0.550000,0.239311,164000
1980-05-05,0.000000,0.625000,0.600000,0.600000,0.261067,136000
1980-05-06,0.000000,0.612500,0.587500,0.587500,0.255628,88000
1980-05-07,0.000000,0.625000,0.600000,0.600000,0.261067,122000
1980-05-08,0.000000,0.625000,0.600000,0.600000,0.261067,44000
1980-05-09,0.000000,0.625000,0.600000,0.600000,0.261067,170000
1980-05-12,0.000000,0.637500,0.612500,0.612500,0.266506,60000
1980-05-13,0.000000,0.662500,0.637500,0.637500,0.277383,208000
1980-05-14,0.000000,0.662500,0.637500,0.637500,0.277383,290000
1980-05-15,0.000000,0.662500,0.637500,0.637500,0.277383,30000
1980-05-16,0.000000,0.662500,0.637500,0.637500,0.277383,42000
1980-05-19,0.000000,0.662500,0.637500,0.637500,0.277383,14000
1980-05-20,0.000000,0.662500,0.637500,0.637500,0.277383,86000
1980-05-21,0.000000,0.656250,0.631250,0.631250,0.274664,76000
1980-05-22,0.000000,0.650000,0.625000,0.625000,0.271944,90000
1980-05-23,0.000000,0.668750,0.643750,0.643750,0.280103,186000
1980-05-27,0.000000,0.662500,0.637500,0.637500,0.277383,46000
1980-05-28,0.000000,0.656250,0.631250,0.631250,0.274664,50000
1980-05-29,0.000000,0.637500,0.612500,0.612500,0.266506,54000
1980-05-30,0.000000,0.643750,0.618750,0.618750,0.269225,24000
1980-06-02,0.000000,0.643750,0.618750,0.618750,0.269225,118000
1980-06-03,0.000000,0.637500,0.612500,0.612500,0.266506,36000
1980-06-04,0.000000,0.637500,0.612500,0.612500,0.266506,12000
1980-06-05,0.000000,0.643750,0.618750,0.618750,0.269225,2000
1980-06-06,0.000000,0.643750,0.618750,0.618750,0.269225,2000
1980-06-09,0.000000,0.637500,0.612500,0.612500,0.266506,30000
1980-06-10,0.000000,0.625000,0.600000,0.600000,0.261067,102000
1980-06-11,0.000000,0.625000,0.600000,0.600000,0.261067,40000
1980-06-12,0.000000,0.625000,0.600000,0.600000,0.261067,48000
1980-06-13,0.000000,0.625000,0.600000,0.600000,0.261067,28000
1980-06-16,0.000000,0.625000,0.600000,0.600000,0.261067,58000
1980-06-17,0.000000,0.625000,0.600000,0.600000,0.261067,24000
1980-06-18,0.000000,0.631250,0.606250,0.606250,0.263786,8000
1980-06-19,0.000000,0.637500,0.612500,0.612500,0.266506,66000
1980-06-20,0.000000,0.637500,0.612500,0.612500,0.266506,40000
1980-06-23,0.000000,0.637500,0.612500,0.612500,0.266506,16000
1980-06-24,0.000000,0.637500,0.612500,0.612500,0.266506,54000
1980-06-25,0.000000,0.637500,0.612500,0.612500,0.266506,78000
1980-06-26,0.000000,0.643750,0.618750,0.618750,0.269225,138000
1980-06-27,0.000000,0.643750,0.618750,0.618750,0.269225,28000
1980-06-30,0.000000,0.637500,0.612500,0.612500,0.266506,60000
1980-07-01,0.000000,0.637500,0.612500,0.612500,0.266506,6000
1980-07-02,0.000000,0.643750,0.618750,0.618750,0.269225,54000
1980-07-03,0.000000,0.650000,0.625000,0.625000,0.271944,58000
1980-07-07,0.000000,0.643750,0.631250,0.631250,0.274664,14000
1980-07-08,0.000000,0.643750,0.637500,0.637500,0.277383,30000
