name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986
MarketCap,"119,389,825,180","98,450,086,633","87,603,855,038","119,835,210,165","128,381,620,626","168,897,314,830","123,302,409,928","196,740,188,745","169,359,468,638","152,832,174,329","163,624,179,983","157,853,848,248","119,822,647,202","76,922,762,452","137,446,045,212","94,279,614,729","38,057,400,898","161,255,129,395","273,598,053,546","250,266,734,970","250,277,879,504","250,318,323,876","180,900,586,207","259,904,763,723","256,451,831,319","201,159,477,185","119,279,644,491","61,688,890,784","29,197,567,158","19,802,905,313","10,231,901,208","12,701,626,606","5,362,190,050","4,269,899,936","2,472,383,149","3,148,042,566","2,084,342,477","941,578,871","1,056,662,534"
PeRatio,"17.287","8.165","6.071","5.719","12.043","10.595",,"14.337","12.808","11.629","18.986","13.06","15.513",,"13.514",,,"40.889","13.294","12.072","14.779","14.193","13.587","18.356","19.233","19.471","20.447","21.21","13.152","14.428","5.396","6.751","7.201","9.378","6.81","7.664","7.882","10.971","21.359"
ForwardPeRatio,"8.628","8.432","6.557","7.651","10.549","9.47",,"12.723","11.39","8.929","10.65","10.173","8.696","6.068","10.406",,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.702",,,"0.677",,"1.088",,"0.928","2.711","0.341","4.436","0.721","1.224","0.656","2.404",,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.544","1.288","1.203","1.759","1.714","2.543","1.834","2.874","2.439","2.073","2.14","2.041","1.7","0.99","1.621","0.499","0.737","1.8","3.223","2.819","2.911","3.255","2.549","3.245","3.662","3.35","2.351","2.429","1.488","1.315","0.645","1.56","1.16","0.775","0.49",,,,
PbRatio,"0.628","0.515","0.488","0.655","0.73","0.955","0.693","0.918","0.776","0.743","0.805","0.807","0.643","0.434","0.842","0.619","0.536","1.42","2.341","2.261","2.314","2.584","2.12","3.26","4.945","4.212","2.953","3.173","2.353","1.967","1.314","1.512","1.365","1.302","0.865",,,,
EnterprisesValueRevenueRatio,"5.792","5.58","5.478","5.983","6.002","6.379","5.695","6.837","5.99","5.356","6.007","5.72","5.898","5.995","6.902","6.57","11.271","8.995","6.991","5.847","5.988","6.183","5.152","5.364","5.582","4.909","4.098","4.103","2.201","2.035","1.38","3.812","2.64","2.125","1.832",,,,
