name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1998
DilutedAverageShares,"940,750,000","946,000,000","971,000,000","992,000,000","1,006,000,015","1,022,000,015","1,047,000,015","1,072,000,016","1,101,000,016","1,137,000,017","1,169,000,017","12,150,000,182","1,260,000,018","1,280,000,019","1,310,000,019","1,302,320,019","1,301,480,019","1,356,950,020","1,357,790,020","1,349,690,020","1,000,252,116","1,000,000,015","862,040,012","717,100,010","716,054,556","711,264,717"
TotalOperatingIncomeAsReported,"14,856,000,000","14,008,000,000","12,264,000,000","10,082,000,000","8,081,000,000","9,664,000,000","7,282,000,000","6,622,000,000","5,761,000,000","5,078,000,000","5,106,000,000","4,503,000,000","3,937,000,000","2,713,000,000","2,752,000,000","2,260,000,000","-534,505,000","1,108,112,000","229,495,000","393,184,000","346,672,000","-601,862,000","141,997,000","221,702,000","178,020,000","18,254,000"
TotalExpenses,"10,926,000,000","10,468,000,000","9,515,000,000","8,657,000,000","7,138,000,000","7,187,000,000","6,576,000,000","5,754,000,000","4,864,000,000","4,610,000,000","4,365,000,000","3,712,000,000","3,407,000,000","3,244,000,000","2,784,000,000","2,832,000,000","3,043,260,000","2,959,487,000","3,096,579,000","2,544,444,000","2,246,658,000","2,832,713,000","1,749,814,000","1,389,632,000","1,267,389,000","1,071,458,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"12,258,000,000","11,195,000,000","9,930,000,000","8,687,000,000","6,411,000,000","8,118,000,000","5,859,000,000","3,915,000,000","4,059,000,000","3,808,000,000","3,617,000,000","3,116,000,000","2,759,000,000","1,906,000,000","1,846,000,000","1,463,000,000","-253,915,000","1,085,886,000","50,190,000","266,719,000","238,060,000","-385,793,000","116,429,000","142,061,000","118,149,000","24,183,000"
NormalizedIncome,"12,486,697,167.158","11,530,789,000","10,388,532,000","8,256,227,000","6,434,128,000","7,924,512,000","6,647,610,000","3,954,000,000","4,136,652,000","3,772,672,000","3,575,704,000","3,156,828,000","2,791,246,000","2,425,806,000","1,841,980,000","1,456,403,967.538","1,294,377,254.308","789,409,845.089","298,602,000","300,579,920.53","255,419,185.171","-397,215,200.406","114,082,601.485","143,807,649.14","118,149,000","24,183,000"
InterestIncome,,,,,,,,,,,"26,000,000","33,000,000","36,000,000","44,000,000","48,000,000","56,000,000","108,757,000",,,,,"35,402,000","23,090,000","23,649,000",,
InterestExpense,"602,000,000","575,000,000","471,000,000","431,000,000","380,000,000","224,000,000","186,000,000","154,000,000","95,000,000","61,000,000","48,000,000","14,000,000","20,000,000","25,000,000","52,000,000","115,000,000","103,600,000",,,,,"62,936,000","9,891,000","9,548,000",,
NetInterestIncome,"-602,000,000","-575,000,000","-471,000,000","-431,000,000","-380,000,000","-224,000,000","-186,000,000","-154,000,000","-95,000,000","-61,000,000","-48,000,000","-14,000,000","16,000,000","19,000,000","-4,000,000","-59,000,000","5,157,000",,,,,"-27,534,000","13,199,000","14,101,000",,
EBIT,"15,181,000,000","14,214,000,000","12,203,000,000","10,738,000,000","8,140,000,000","9,955,000,000","7,390,000,000","6,676,000,000","5,741,000,000","5,019,000,000","5,127,000,000","4,514,000,000","3,953,000,000","2,773,000,000","2,809,000,000","2,333,000,000","-279,613,000","1,108,112,000","229,495,000","393,184,000","346,672,000","-548,584,000","168,279,000","242,487,000","178,020,000","18,254,000"
EBITDA,"16,038,000,000","15,013,000,000","12,953,000,000","11,464,000,000","8,720,000,000","10,477,000,000","7,849,000,000","7,113,000,000","6,114,000,000","5,385,000,000","5,448,000,000","4,772,000,000","4,183,000,000","2,967,000,000","2,957,000,000","2,474,000,000","-167,607,000","1,205,754,000","329,277,000","503,120,000","469,989,000","-429,033,000","258,784,000","312,460,000","178,020,000","18,254,000"
ReconciledCostOfRevenue,"6,222,000,000","6,022,000,000","5,263,000,000","4,489,000,000","3,787,000,000","3,537,000,000","3,214,000,000","2,686,000,000","2,225,000,000","2,105,000,000","2,064,000,000","1,739,000,000","1,565,000,000","1,453,000,000","1,219,000,000","0","0",,,,,,,,,
ReconciledDepreciation,"857,000,000","799,000,000","750,000,000","726,000,000","580,000,000","522,000,000","459,000,000","437,000,000","373,000,000","366,000,000","321,000,000","258,000,000","230,000,000","194,000,000","148,000,000","141,000,000","112,006,000","97,642,000","99,782,000","109,936,000","123,317,000","119,551,000","90,505,000","69,973,000",,
NetIncomeFromContinuingOperationNetMinorityInterest,"12,258,000,000","11,195,000,000","9,930,000,000","8,687,000,000","6,411,000,000","8,118,000,000","5,859,000,000","3,915,000,000","4,059,000,000","3,808,000,000","3,617,000,000","3,116,000,000","2,759,000,000","1,906,000,000","1,846,000,000","1,463,000,000","-253,915,000","1,085,886,000","50,190,000","266,719,000","238,060,000","-385,793,000","116,429,000","142,061,000","118,149,000","24,183,000"
TotalUnusualItemsExcludingGoodwill,"-272,000,000","-409,000,000","-542,000,000","511,000,000","-28,000,000","232,000,000","-970,000,000","-65,000,000","-108,000,000","46,000,000","58,000,000","-59,000,000","-46,000,000","-749,000,000","6,000,000","10,000,000","-2,336,710,000","456,346,000","-414,020,000","-51,713,000","-23,604,000","17,876,000","3,192,000","-2,864,000",,
TotalUnusualItems,"-272,000,000","-409,000,000","-542,000,000","511,000,000","-28,000,000","232,000,000","-970,000,000","-65,000,000","-108,000,000","46,000,000","58,000,000","-59,000,000","-46,000,000","-749,000,000","6,000,000","10,000,000","-2,336,710,000","456,346,000","-414,020,000","-51,713,000","-23,604,000","17,876,000","3,192,000","-2,864,000",,
NormalizedEBITDA,"16,310,000,000","15,422,000,000","13,495,000,000","10,953,000,000","8,748,000,000","10,245,000,000","8,819,000,000","7,178,000,000","6,222,000,000","5,339,000,000","5,390,000,000","4,831,000,000","4,229,000,000","3,716,000,000","2,951,000,000","2,464,000,000","2,169,103,000","749,408,000","743,297,000","554,833,000","493,593,000","-446,909,000","255,592,000","315,324,000","178,020,000","18,254,000"
TaxRateForCalcs,"0.159","0.179","0.154","0.157","0.174","0.166","0.187","0.4","0.281","0.232","0.288","0.308","0.299","0.306","0.33","0.34","0.337","0.35","0.4","0.345","0.265","0.361","0.265","0.39","0.4","0.4"
TaxEffectOfUnusualItems,"-43,302,832.842","-73,211,000","-83,468,000","80,227,000","-4,872,000","38,512,000","-181,390,000","-26,000,000","-30,348,000","10,672,000","16,704,000","-18,172,000","-13,754,000","-229,194,000","1,980,000","3,403,967.538","-788,417,745.692","159,869,845.089","-165,608,000","-17,852,079.47","-6,244,814.829","6,453,799.594","845,601.485","-1,117,350.86","0","0"
