name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
				FederalFundsSold,,,,,,,,,,,,,,"222,554,000,000","195,404,000,000",,,,,,,,,,,,,,,,,,,,
	SecurityBorrowed,"200,436,000,000","185,369,000,000","206,071,000,000","160,635,000,000","139,758,000,000","111,995,000,000","105,112,000,000","96,409,000,000","98,721,000,000","110,435,000,000","111,465,000,000","119,017,000,000","142,462,000,000","123,587,000,000","119,630,000,000","124,000,000,000","84,184,000,000","73,688,000,000","74,604,000,000",,,,,,,,,,,,,,,,
	CustomerAcceptances,,,,,,,,,,,,,,,,,,,,,,,,,"622,000,000","1,223,000,000","1,719,000,000","2,276,000,000","1,179,000,000","1,088,000,000","1,077,000,000","1,392,000,000","1,307,000,000","531,000,000","622,000,000"
	SecuritiesAndInvestments,"973,946,000,000","982,116,000,000","984,829,000,000","930,253,000,000","646,079,000,000","586,469,000,000","521,915,000,000","545,342,000,000","519,382,000,000","621,958,000,000","612,168,000,000","712,397,000,000","718,901,000,000","733,174,000,000","733,205,000,000","640,864,000,000","497,630,000,000","375,239,000,000","248,706,000,000","438,490,000,000","362,199,000,000","375,135,000,000","294,942,000,000","321,688,000,000","124,782,000,000","122,182,000,000","125,131,000,000","108,502,000,000","70,805,000,000","55,799,000,000","37,627,000,000","27,922,000,000","26,828,000,000","11,541,000,000","10,227,000,000"
		TradingSecurities,"411,613,000,000","360,112,000,000","330,865,000,000","372,481,000,000","258,165,000,000","324,641,000,000","271,957,000,000","256,283,000,000","228,555,000,000","273,954,000,000","258,165,000,000","341,244,000,000","354,107,000,000","416,836,000,000","372,813,000,000","434,920,000,000","412,180,000,000","283,264,000,000","218,720,000,000","288,814,000,000","252,871,000,000","248,301,000,000","189,405,000,000","215,622,000,000","63,269,000,000","57,692,000,000","72,393,000,000","59,956,000,000","36,020,000,000","28,802,000,000","11,679,000,000","4,496,000,000","7,065,000,000","855,000,000","519,000,000"
		AvailableForSaleSecurities,,,,"13,827,000,000","12,676,000,000","9,630,000,000","16,128,000,000","289,059,000,000","290,827,000,000","348,004,000,000","354,003,000,000","16,458,000,000","16,499,000,000","18,201,000,000","360,390,000,000","205,943,000,000","85,450,000,000","172,022,000,000","128,578,000,000","149,676,000,000","109,328,000,000","126,834,000,000","105,537,000,000","106,066,000,000","61,513,000,000","64,490,000,000","52,738,000,000","48,546,000,000","34,785,000,000","26,997,000,000","25,948,000,000","23,426,000,000","19,763,000,000","10,686,000,000","9,708,000,000"
		HeldToMaturitySecurities,"369,848,000,000","425,305,000,000","363,707,000,000","201,821,000,000","47,540,000,000","31,434,000,000","47,733,000,000","50,168,000,000","49,073,000,000","49,252,000,000","24,026,000,000","8,000,000","13,000,000","20,000,000","27,000,000","35,000,000","45,000,000","58,000,000","77,000,000",,,,,,,,,,,,,,,,
		OtherShortTermInvestments,"192,485,000,000","196,699,000,000","290,257,000,000","355,951,000,000","340,374,000,000","230,394,000,000","202,225,000,000","238,891,000,000","241,754,000,000","298,752,000,000","329,977,000,000","371,145,000,000","364,781,000,000","316,318,000,000","360,365,000,000","205,909,000,000","85,406,000,000","91,917,000,000","29,909,000,000",,,,,,,,,,,,,,,,
	LongTermEquityInvestment,,,,,,,,"1,674,000,000","1,860,000,000","5,497,000,000","7,509,000,000",,,,,,,"6,359,000,000","6,374,000,000",,,,,,,,,,,,,,,,
	DerivativeAssets,,,,,,,"56,523,000,000","64,078,000,000",,"78,975,000,000","65,759,000,000","74,983,000,000","92,477,000,000",,,,,,,,,,,,,,,,,,,,,,
	NetLoan,"1,301,286,000,000","1,115,921,000,000","1,061,328,000,000","984,525,000,000","984,497,000,000","971,109,000,000","917,093,000,000","880,989,000,000","823,744,000,000","743,151,000,000","722,154,000,000","711,860,000,000","696,111,000,000","660,661,000,000","601,856,000,000","721,734,000,000","510,140,000,000","475,848,000,000","412,058,000,000","394,794,000,000","214,995,000,000","211,014,000,000","212,920,000,000","212,385,000,000","172,702,000,000","169,202,000,000","164,830,000,000","151,543,000,000","79,764,000,000","76,287,000,000","75,381,000,000","78,985,000,000","80,962,000,000","43,041,000,000","41,876,000,000"
		GrossLoan,"1,323,706,000,000","1,135,647,000,000","1,077,714,000,000","1,012,853,000,000","997,620,000,000","984,554,000,000","930,697,000,000","894,765,000,000","837,299,000,000","757,336,000,000","738,418,000,000","733,796,000,000","723,720,000,000","692,927,000,000","633,458,000,000","744,898,000,000","519,374,000,000","483,127,000,000","419,148,000,000","402,114,000,000","220,808,000,000","218,254,000,000","219,269,000,000","216,050,000,000","177,677,000,000","174,421,000,000","170,066,000,000","156,465,000,000","82,628,000,000","79,227,000,000","78,878,000,000","82,505,000,000","84,837,000,000","45,609,000,000","45,086,000,000"
			LoansHeldForSale,"3,985,000,000","3,970,000,000","8,688,000,000","7,873,000,000","7,064,000,000","11,988,000,000","3,351,000,000","2,628,000,000","1,646,000,000","7,217,000,000","12,230,000,000","4,406,000,000","2,626,000,000","5,453,000,000","4,876,000,000","2,028,000,000","3,989,000,000",,,,,,,,,,,,,,,,,,
			CommercialLoan,"698,992,000,000","635,745,000,000","592,711,000,000","544,274,000,000","506,817,000,000","442,313,000,000","405,406,000,000","386,020,000,000","359,911,000,000","347,171,000,000","329,225,000,000","327,660,000,000","298,144,000,000","241,298,000,000","218,415,000,000","262,044,000,000","213,076,000,000","183,742,000,000","150,111,000,000",,,,,,,,,,,,,,,,
			ConsumerLoan,"294,320,000,000","258,371,000,000","251,520,000,000","235,404,000,000","240,422,000,000","255,237,000,000","252,107,000,000","251,123,000,000","236,799,000,000","209,241,000,000","209,694,000,000","210,563,000,000","216,437,000,000","224,786,000,000","168,582,000,000","221,725,000,000","152,016,000,000","153,987,000,000","136,212,000,000",,,,,,,,,,,,,,,,
			MortgageLoan,"326,409,000,000","237,561,000,000","224,795,000,000","225,302,000,000","243,317,000,000","275,016,000,000","269,833,000,000","254,994,000,000","238,943,000,000","193,707,000,000","187,269,000,000","191,167,000,000","206,513,000,000","221,390,000,000","241,585,000,000","259,101,000,000","150,293,000,000","145,398,000,000","132,825,000,000",,,,,,,,,,,,,,,,
			OtherLoanAssets,,,,"19,200,000,000","7,013,000,000","26,612,000,000","25,789,000,000","24,307,000,000","21,208,000,000","20,058,000,000","18,951,000,000","18,883,000,000","17,652,000,000","16,812,000,000","16,974,000,000","27,502,000,000","57,814,000,000","483,127,000,000","419,148,000,000","402,114,000,000","220,808,000,000","218,254,000,000","219,269,000,000","216,050,000,000","177,677,000,000","174,421,000,000","170,066,000,000","156,465,000,000","82,628,000,000","79,227,000,000","78,878,000,000","82,505,000,000","84,837,000,000","45,609,000,000","45,086,000,000"
		AllowanceForLoansAndLeaseLosses,"22,420,000,000","19,726,000,000","16,386,000,000","28,328,000,000","13,123,000,000","13,445,000,000","13,604,000,000","13,776,000,000","13,555,000,000","14,185,000,000","16,264,000,000","21,936,000,000","27,609,000,000","32,266,000,000","31,602,000,000","23,164,000,000","9,234,000,000","7,279,000,000","7,090,000,000","7,320,000,000","4,523,000,000","5,350,000,000","4,524,000,000","3,665,000,000","3,457,000,000","3,552,000,000","3,624,000,000","3,549,000,000","2,379,000,000","2,480,000,000","3,020,000,000","3,025,000,000","3,275,000,000","2,090,000,000","2,636,000,000"
		UnearnedIncome,,,,,,,,,,,,,,,,,,,,,"-1,290,000,000","-1,890,000,000","-1,825,000,000","-1,571,000,000","-1,518,000,000","-1,667,000,000","-1,612,000,000","-1,373,000,000","-485,000,000","-460,000,000","-477,000,000","-495,000,000","-600,000,000","-478,000,000","-574,000,000"
	Receivables,"107,363,000,000","125,189,000,000","102,570,000,000","90,503,000,000","72,861,000,000","73,200,000,000","67,729,000,000","52,330,000,000","46,605,000,000","70,079,000,000","65,160,000,000","60,933,000,000","61,478,000,000","70,147,000,000","67,427,000,000","60,987,000,000","24,823,000,000","22,891,000,000","52,161,000,000","53,131,000,000","12,356,000,000","14,137,000,000","14,799,000,000","20,618,000,000","2,505,000,000","2,316,000,000","3,359,000,000","3,020,000,000","1,328,000,000","1,190,000,000","1,106,000,000","1,086,000,000","1,187,000,000","968,000,000","1,114,000,000"
		AccountsReceivable,"107,363,000,000","125,189,000,000","102,570,000,000","90,503,000,000","72,861,000,000","73,200,000,000","67,729,000,000","52,330,000,000","46,605,000,000","70,079,000,000","65,160,000,000","60,933,000,000","61,478,000,000","70,147,000,000","67,427,000,000","60,987,000,000","24,823,000,000","22,891,000,000","52,161,000,000","21,409,000,000","12,356,000,000","14,137,000,000","14,799,000,000","20,618,000,000","2,505,000,000","2,316,000,000","3,359,000,000","3,020,000,000","1,328,000,000","1,190,000,000","1,106,000,000","1,086,000,000","1,187,000,000","968,000,000","1,114,000,000"
			GrossAccountsReceivable,,,,,,,,,,,,,,,"67,427,000,000","60,987,000,000","24,823,000,000","22,891,000,000","22,421,000,000","21,409,000,000","12,356,000,000","14,137,000,000","14,799,000,000","20,618,000,000","2,505,000,000","2,316,000,000","3,359,000,000","3,020,000,000","1,328,000,000","1,190,000,000","1,106,000,000","1,086,000,000","1,187,000,000","968,000,000","1,114,000,000"
		OtherReceivables,,,,"79,630,000,000","49,766,000,000","54,213,000,000","56,523,000,000","64,078,000,000","59,677,000,000","78,975,000,000","65,759,000,000","74,983,000,000","92,477,000,000","80,481,000,000","80,210,000,000","162,626,000,000","77,136,000,000","55,601,000,000","49,787,000,000","31,722,000,000",,,,,,,,,,,,,,,
	NetPPE,"30,157,000,000","27,734,000,000","27,070,000,000","27,109,000,000","25,813,000,000","14,934,000,000","14,159,000,000","14,131,000,000","14,362,000,000","15,133,000,000","14,891,000,000","14,519,000,000","14,041,000,000","13,355,000,000","11,118,000,000","10,045,000,000","9,319,000,000","8,735,000,000","9,081,000,000","9,145,000,000","6,487,000,000","6,829,000,000","6,292,000,000","7,087,000,000","4,439,000,000","4,055,000,000","3,780,000,000","3,642,000,000","2,038,000,000","2,134,000,000","1,910,000,000","1,699,000,000","1,763,000,000","1,007,000,000","1,092,000,000"
		GrossPPE,"30,157,000,000","27,734,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Properties,"14,862,000,000","13,486,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherProperties,"15,295,000,000","14,248,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	GoodwillAndOtherIntangibleAssets,"64,381,000,000","60,859,000,000","56,691,000,000","53,428,000,000","53,341,000,000","54,349,000,000","54,392,000,000","54,246,000,000","54,948,000,000","56,275,000,000","59,313,000,000","58,024,000,000","58,618,000,000","66,542,000,000","68,509,000,000","63,011,000,000","60,001,000,000","60,037,000,000","58,180,000,000","57,887,000,000","14,991,000,000","12,902,000,000","15,347,000,000","15,833,000,000",,,,,,,,,,,
		Goodwill,"52,634,000,000","51,662,000,000","50,315,000,000","49,248,000,000","47,823,000,000","47,471,000,000","47,507,000,000","47,288,000,000","47,325,000,000","47,647,000,000","48,081,000,000","48,175,000,000","48,188,000,000","48,854,000,000","48,357,000,000","48,027,000,000","45,270,000,000","45,185,000,000","43,621,000,000",,,,,,,,,,,,,,,,
		OtherIntangibleAssets,"11,747,000,000","9,197,000,000","6,376,000,000","4,180,000,000","5,518,000,000","6,878,000,000","6,885,000,000","6,958,000,000","7,623,000,000","8,628,000,000","11,232,000,000","9,849,000,000","10,430,000,000","17,688,000,000","20,152,000,000","14,984,000,000","14,731,000,000","14,852,000,000","14,559,000,000",,,,,,,,,,,,,,,,
	OtherAssets,"297,521,000,000","285,729,000,000","302,476,000,000","314,411,000,000","252,242,000,000","210,095,000,000","223,474,000,000","227,923,000,000","218,996,000,000","221,635,000,000","219,091,000,000","210,558,000,000","193,986,000,000","178,345,000,000","145,404,000,000","186,262,000,000","153,543,000,000","140,599,000,000","145,466,000,000","45,599,000,000","52,573,000,000","44,814,000,000","50,205,000,000","35,958,000,000","32,927,000,000","24,130,000,000","17,184,000,000","15,201,000,000","8,036,000,000","7,647,000,000","9,349,000,000","10,212,000,000","9,570,000,000","5,045,000,000","4,676,000,000"
TotalLiabilitiesNetMinorityInterest,"3,547,515,000,000","3,373,411,000,000","3,449,440,000,000","3,105,403,000,000","2,426,049,000,000","2,366,017,000,000","2,277,907,000,000","2,236,782,000,000","2,104,125,000,000","2,340,547,000,000","2,204,511,000,000","2,155,072,000,000","2,082,219,000,000","1,941,499,000,000","1,866,624,000,000","2,008,168,000,000","1,438,926,000,000","1,235,730,000,000","1,091,731,000,000","1,003,534,000,000","712,463,000,000","716,494,000,000","651,926,000,000","668,521,000,000","381,938,000,000","341,487,000,000","343,229,000,000","314,555,000,000","171,014,000,000","160,711,000,000","138,724,000,000","129,804,000,000","131,649,000,000","69,112,000,000","67,808,000,000"
	TotalDeposits,"2,400,688,000,000","2,340,179,000,000","2,462,303,000,000","2,144,257,000,000","1,562,431,000,000","1,470,666,000,000","1,443,982,000,000","1,375,179,000,000","1,279,715,000,000","1,363,427,000,000","1,287,765,000,000","1,193,593,000,000","1,127,806,000,000","930,369,000,000","938,367,000,000","1,009,277,000,000","740,728,000,000","638,788,000,000","554,991,000,000","521,456,000,000","326,491,000,000","304,753,000,000","293,650,000,000","279,365,000,000","241,745,000,000","212,437,000,000","193,688,000,000","180,921,000,000","98,417,000,000","96,506,000,000","98,277,000,000","94,173,000,000","92,950,000,000","48,951,000,000","50,151,000,000"
		InterestBearingDepositsLiabilities,"1,733,843,000,000","1,668,272,000,000","1,724,549,000,000","1,548,111,000,000","1,146,677,000,000","1,062,498,000,000","1,034,761,000,000","959,584,000,000","872,505,000,000","906,791,000,000","880,291,000,000","795,428,000,000","762,346,000,000","690,897,000,000","726,282,000,000","790,681,000,000","604,980,000,000","498,345,000,000","411,916,000,000","385,268,000,000","247,026,000,000","222,724,000,000","216,676,000,000","216,652,000,000","186,216,000,000","160,814,000,000","143,880,000,000","133,864,000,000","76,744,000,000","75,107,000,000","74,834,000,000","71,360,000,000","74,925,000,000","35,871,000,000","36,754,000,000"
			CustomerAccounts,"1,733,843,000,000","1,668,272,000,000","1,724,549,000,000","1,548,111,000,000","1,146,677,000,000","1,062,498,000,000","1,034,761,000,000","959,584,000,000","872,505,000,000","906,791,000,000","880,291,000,000","795,428,000,000","762,346,000,000","690,897,000,000","726,282,000,000","790,681,000,000","604,980,000,000","498,345,000,000","411,916,000,000","385,268,000,000","247,026,000,000","222,724,000,000","216,676,000,000","216,652,000,000","186,216,000,000","160,814,000,000","143,880,000,000","133,864,000,000","76,744,000,000","75,107,000,000","74,834,000,000","71,360,000,000","74,925,000,000","35,871,000,000","36,754,000,000"
		NonInterestBearingDeposits,"666,845,000,000","671,907,000,000","737,754,000,000","596,146,000,000","415,754,000,000","408,168,000,000","409,221,000,000","415,595,000,000","407,210,000,000","456,636,000,000","407,474,000,000","398,165,000,000","365,460,000,000","239,472,000,000","212,085,000,000","218,596,000,000","135,748,000,000","140,443,000,000","143,075,000,000","136,188,000,000","79,465,000,000","82,029,000,000","76,974,000,000","62,713,000,000","55,529,000,000","51,623,000,000","49,808,000,000","47,057,000,000","21,673,000,000","21,399,000,000","23,443,000,000","22,813,000,000","18,025,000,000","13,080,000,000","13,397,000,000"
