name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
		OtherInvestedAssets,"1,055,000,000","1,728,000,000","2,656,000,000","1,691,000,000","4,005,000,000","3,852,000,000","3,972,000,000","3,706,000,000","3,394,000,000","3,314,000,000","3,067,000,000","2,396,000,000","2,015,000,000","6,102,000,000","5,052,000,000","5,450,000,000","5,384,000,000",,,,,,,,,,,,,,,
	CashAndCashEquivalents,"722,000,000","736,000,000","763,000,000","311,000,000","338,000,000","499,000,000","617,000,000","436,000,000","495,000,000","657,000,000","675,000,000","806,000,000","776,000,000","562,000,000","612,000,000","415,000,000","422,000,000","443,000,000","313,000,000","414,000,000","366,000,000","462,000,000","263,000,000","222,000,000","254,000,000","258,000,000","220,000,000","116,000,000",,,,
	ReinsuranceRecoverable,,,,,,,,,,,,,"7,251,000,000","6,552,000,000","6,355,000,000","6,403,000,000","5,817,000,000",,,,,,,,,,,,,,,
	Receivables,"18,853,000,000","18,784,000,000","18,388,000,000","13,678,000,000","15,683,000,000","15,719,000,000","14,707,000,000","14,342,000,000","14,062,000,000","13,955,000,000","12,858,000,000","13,818,000,000","12,171,000,000","4,839,000,000","4,839,000,000","4,842,000,000","4,879,000,000","4,789,000,000","4,739,000,000","4,721,000,000","4,386,000,000","4,075,000,000","3,976,000,000","3,802,000,000","3,927,000,000","3,082,000,000","2,959,000,000","2,886,000,000",,,,
		AccountsReceivable,"18,853,000,000","18,784,000,000","18,388,000,000","13,678,000,000","15,683,000,000","15,719,000,000","14,707,000,000","14,342,000,000","14,062,000,000","13,955,000,000","12,858,000,000","13,818,000,000","12,171,000,000","4,839,000,000","4,839,000,000","4,842,000,000","4,879,000,000","4,789,000,000","4,739,000,000","4,721,000,000","4,386,000,000","4,075,000,000","3,976,000,000","3,802,000,000","3,927,000,000","3,082,000,000","2,959,000,000","2,886,000,000",,,,
	AccruedInvestmentIncome,"539,000,000","423,000,000","339,000,000","371,000,000","600,000,000","600,000,000","569,000,000","567,000,000","569,000,000","591,000,000","624,000,000","781,000,000","826,000,000","809,000,000","864,000,000","884,000,000","1,050,000,000","1,062,000,000","1,074,000,000","1,014,000,000","1,068,000,000","946,000,000","883,000,000","942,000,000","812,000,000","751,000,000","711,000,000","715,000,000","750,000,000","710,000,000","705,000,000","670,000,000"
	DeferredPolicyAcquisitionCosts,"5,940,000,000","5,442,000,000","4,722,000,000","3,774,000,000","4,699,000,000","4,784,000,000","4,191,000,000","3,954,000,000","3,861,000,000","3,525,000,000","3,372,000,000","3,621,000,000","3,871,000,000","4,769,000,000","5,470,000,000","8,542,000,000","5,768,000,000","5,332,000,000","5,802,000,000","4,968,000,000","4,842,000,000","4,385,000,000","4,421,000,000","4,309,000,000","4,119,000,000","3,096,000,000","2,826,000,000","2,614,000,000","2,004,000,000","2,074,000,000","1,511,000,000","1,529,000,000"
	DeferredTaxAssets,"219,000,000","382,000,000","0",,,,,,,,,"0","722,000,000","784,000,000","1,870,000,000","3,794,000,000","467,000,000","224,000,000","0",,,,,"0","211,000,000","0","0","232,000,000",,,,
	NetPPE,"859,000,000","987,000,000","939,000,000","1,057,000,000","1,145,000,000","1,045,000,000","1,072,000,000","1,065,000,000","1,024,000,000","1,031,000,000","1,024,000,000","989,000,000","914,000,000","921,000,000","990,000,000","1,059,000,000","1,062,000,000","1,010,000,000","1,040,000,000","1,018,000,000","1,046,000,000","989,000,000","984,000,000","1,000,000,000","916,000,000","803,000,000","741,000,000","714,000,000","724,000,000","788,000,000","822,000,000","904,000,000"
	GoodwillAndOtherIntangibleAssets,"4,468,000,000","4,679,000,000","4,922,000,000","2,822,000,000","3,026,000,000","3,243,000,000","2,737,000,000","1,219,000,000","1,219,000,000","1,219,000,000","1,243,000,000","1,240,000,000","1,242,000,000","874,000,000","875,000,000","874,000,000","825,000,000","825,000,000","825,000,000","825,000,000","929,000,000","927,000,000","1,284,000,000","1,247,000,000","1,245,000,000",,,,,,,
		Goodwill,"3,502,000,000","3,502,000,000","3,502,000,000","2,369,000,000","2,545,000,000","2,530,000,000","2,181,000,000","1,219,000,000","1,219,000,000","1,219,000,000","1,243,000,000","1,240,000,000","1,242,000,000","874,000,000","875,000,000","874,000,000","825,000,000","825,000,000","825,000,000","825,000,000","929,000,000","927,000,000","1,284,000,000","1,247,000,000","1,245,000,000",,,,,,,
		OtherIntangibleAssets,"966,000,000","1,177,000,000","1,420,000,000","453,000,000","481,000,000","713,000,000","556,000,000",,,,,,,,,,"825,000,000",,,,,,,,,,,,,,,
	SeparateAccountAssets,,,,"3,344,000,000","3,044,000,000","2,805,000,000","3,444,000,000","3,393,000,000","3,658,000,000","4,396,000,000","5,039,000,000","6,610,000,000","6,984,000,000","8,676,000,000","9,072,000,000","8,239,000,000","14,929,000,000","16,174,000,000","15,235,000,000","14,377,000,000","13,425,000,000","11,125,000,000","13,587,000,000","15,298,000,000","13,857,000,000","10,098,000,000","7,582,000,000","5,551,000,000","3,809,000,000","2,800,000,000","2,282,000,000","916,000,000"
	AssetsOfDiscontinuedOperations,,,"0","42,131,000,000",,,,,,"0","15,593,000,000","0",,,,,,,,,,,,,,,,,,,,
	OtherAssets,"5,085,000,000","4,727,000,000","4,666,000,000","2,303,000,000","3,053,000,000","2,294,000,000","2,282,000,000","1,835,000,000","2,010,000,000","1,992,000,000","1,937,000,000","1,804,000,000","2,069,000,000","1,605,000,000","1,872,000,000","3,748,000,000","2,209,000,000","28,527,000,000","10,597,000,000","8,789,000,000","26,661,000,000","22,592,000,000","5,194,000,000","20,012,000,000","4,264,000,000","13,785,000,000","4,565,000,000","57,256,000,000","59,462,000,000","51,763,000,000","50,475,000,000","44,378,000,000"
TotalLiabilitiesNetMinorityInterest,"85,732,000,000","80,626,000,000","74,313,000,000","95,770,000,000","93,952,000,000","90,937,000,000","89,871,000,000","88,037,000,000","84,631,000,000","86,175,000,000","102,040,000,000","106,367,000,000","106,867,000,000","111,830,000,000","115,931,000,000","122,125,000,000","134,557,000,000","135,708,000,000","135,886,000,000","127,902,000,000","113,577,000,000","99,988,000,000","91,979,000,000","87,357,000,000","81,518,000,000","70,451,000,000","65,308,000,000","61,056,000,000","57,349,000,000","52,943,000,000","49,058,000,000","44,915,000,000"
	PolicyReservesBenefits,"68,155,000,000","63,309,000,000","56,208,000,000","46,398,000,000","73,976,000,000","73,519,000,000","72,656,000,000","71,211,000,000","70,455,000,000","70,271,000,000","70,110,000,000","86,674,000,000","87,997,000,000","90,945,000,000","94,481,000,000","100,774,000,000","104,461,000,000","10,427,000,000","199,572,000,000","183,534,000,000","9,187,000,000","8,578,000,000","126,349,000,000","61,804,000,000","83,480,000,000","52,040,000,000","71,496,000,000","52,701,000,000","49,092,000,000","46,039,000,000","43,166,000,000","41,893,000,000"
		UnpaidLossAndLossReserve,"39,858,000,000","37,541,000,000","33,060,000,000","27,610,000,000","27,712,000,000","27,423,000,000","26,325,000,000","25,250,000,000","23,869,000,000","22,923,000,000","21,857,000,000","21,288,000,000","20,375,000,000",,,,"94,052,000,000","93,683,000,000","94,639,000,000","86,801,000,000","75,805,000,000","67,697,000,000","59,194,000,000","54,197,000,000","50,610,000,000","45,615,000,000","44,874,000,000","26,407,000,000","23,758,000,000","22,157,000,000","20,626,000,000","20,619,000,000"
		UnearnedPremiums,"24,709,000,000","22,299,000,000","19,844,000,000","15,946,000,000","15,343,000,000","14,510,000,000","13,473,000,000","12,583,000,000","12,202,000,000","11,655,000,000","10,932,000,000","10,375,000,000","10,057,000,000","9,800,000,000","9,822,000,000","10,024,000,000","10,409,000,000","10,427,000,000","10,294,000,000","9,932,000,000","9,187,000,000","8,578,000,000","7,961,000,000","7,607,000,000","7,671,000,000","6,425,000,000","6,233,000,000","6,174,000,000","6,188,000,000","5,908,000,000","5,729,000,000","5,475,000,000"
		FuturePolicyBenefits,"2,700,000,000","2,590,000,000","2,396,000,000","1,985,000,000","13,229,000,000","13,215,000,000","13,424,000,000","13,118,000,000","13,089,000,000","13,164,000,000","13,017,000,000","15,692,000,000","15,233,000,000","32,950,000,000","32,077,000,000","32,337,000,000","32,077,000,000","31,652,000,000","34,599,000,000","31,092,000,000","28,734,000,000","26,946,000,000","25,634,000,000",,,,,,,,,
		PolicyholderFunds,"888,000,000","879,000,000","908,000,000","857,000,000","17,692,000,000","18,371,000,000","19,434,000,000","20,260,000,000","21,295,000,000","22,529,000,000","24,304,000,000","39,319,000,000","42,332,000,000","48,195,000,000","52,582,000,000","58,413,000,000","61,975,000,000","62,031,000,000","60,040,000,000","55,709,000,000","47,071,000,000","40,751,000,000","33,560,000,000","28,870,000,000","25,199,000,000","21,133,000,000","20,389,000,000","20,120,000,000","19,146,000,000","17,974,000,000","16,811,000,000","15,799,000,000"
	PayablesAndAccruedExpenses,,,,,"6,912,000,000","7,155,000,000","6,471,000,000","6,184,000,000","5,892,000,000","5,694,000,000","4,664,000,000","4,010,000,000","2,588,000,000","5,564,000,000","5,726,000,000","6,663,000,000","8,779,000,000",,,,,,,,,,,,,,,
		Payables,,,,,"6,912,000,000","7,155,000,000","6,471,000,000","6,184,000,000","5,892,000,000","5,694,000,000","4,664,000,000","4,010,000,000","2,588,000,000",,,,,,,,,,,,,,,,,,,
			AccountsPayable,,,,,"6,912,000,000","7,155,000,000","6,471,000,000","6,184,000,000","5,892,000,000","5,694,000,000","4,664,000,000","4,010,000,000","2,588,000,000",,,,,,,,,,,,,,,,,,,
		CurrentAccruedExpenses,,,,,"9,147,000,000","7,737,000,000","6,639,000,000","6,599,000,000","5,304,000,000","5,653,000,000","5,156,000,000","6,429,000,000","5,978,000,000","5,564,000,000","5,726,000,000","6,663,000,000","8,779,000,000",,,,,,,,,,,,,,,
	CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,,,,,,,"0","12,000,000","413,000,000","43,000,000","3,000,000","279,000,000","227,000,000","219,000,000","665,000,000","393,000,000","199,000,000","152,000,000",,,,
		CurrentDebt,,,,,,,,,,,,,,,,,"0","12,000,000","413,000,000","43,000,000","3,000,000","279,000,000","227,000,000","219,000,000","665,000,000","393,000,000","199,000,000","152,000,000",,,,
			OtherCurrentBorrowings,,,,,,,,,,,,,,,,,"0","12,000,000","413,000,000","43,000,000","3,000,000","279,000,000","227,000,000","219,000,000","665,000,000","393,000,000","199,000,000","152,000,000",,,,
	LongTermDebtAndCapitalLeaseObligation,"7,942,000,000","7,964,000,000","7,976,000,000","7,825,000,000","6,631,000,000","6,451,000,000","6,350,000,000","6,347,000,000","5,124,000,000","5,140,000,000","6,201,000,000","6,057,000,000","5,908,000,000","5,908,000,000","5,910,000,000","5,659,000,000","5,640,000,000","4,650,000,000","4,887,000,000","5,291,000,000","5,073,000,000","3,961,000,000","3,694,000,000","3,112,000,000","2,186,000,000","1,353,000,000","1,497,000,000","1,234,000,000","1,228,000,000","869,000,000","850,000,000",
		LongTermDebt,"7,942,000,000","7,964,000,000","7,976,000,000","7,825,000,000","6,631,000,000","6,451,000,000","6,350,000,000","6,347,000,000","5,124,000,000","5,140,000,000","6,201,000,000","6,057,000,000","5,908,000,000","5,908,000,000","5,910,000,000","5,659,000,000","5,640,000,000","4,650,000,000","4,887,000,000","5,291,000,000","5,073,000,000","3,961,000,000","3,694,000,000","3,112,000,000","2,186,000,000","1,353,000,000","1,497,000,000","1,234,000,000","1,228,000,000","869,000,000","850,000,000",
	NonCurrentDeferredLiabilities,,,"833,000,000","382,000,000","1,154,000,000","425,000,000","782,000,000","487,000,000","90,000,000","715,000,000","635,000,000","597,000,000",,,,,,,"351,000,000","829,000,000","1,103,000,000","259,000,000","137,000,000","348,000,000",,"461,000,000","381,000,000",,,,,
		NonCurrentDeferredTaxesLiabilities,,,"833,000,000","382,000,000","1,154,000,000","425,000,000","782,000,000","487,000,000","90,000,000","715,000,000","635,000,000","597,000,000",,,,,,,"351,000,000","829,000,000","1,103,000,000","259,000,000","137,000,000","348,000,000",,"461,000,000","381,000,000",,,,,
	SeparateAccountBusiness,,,,"3,344,000,000","3,044,000,000","2,805,000,000","3,444,000,000","3,393,000,000","3,658,000,000","4,396,000,000","5,039,000,000","6,610,000,000","6,984,000,000","8,676,000,000","9,072,000,000","8,239,000,000","14,929,000,000","16,174,000,000","15,235,000,000","14,377,000,000","13,425,000,000","11,125,000,000","13,587,000,000","15,298,000,000","13,857,000,000","10,098,000,000","7,582,000,000","5,539,000,000","3,798,000,000","2,800,000,000","2,282,000,000","916,000,000"
	PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,"0","200,000,000","200,000,000","750,000,000","964,000,000","750,000,000",,"750,000,000",,,,
	OtherLiabilities,"9,635,000,000","9,353,000,000","9,296,000,000","41,165,000,000","9,147,000,000","7,737,000,000","6,639,000,000","6,599,000,000","5,304,000,000","5,653,000,000","20,055,000,000","6,429,000,000","5,978,000,000","737,000,000","742,000,000","790,000,000","748,000,000","120,619,000,000","-84,572,000,000","-76,172,000,000","98,211,000,000","86,711,000,000","88,058,000,000","21,124,000,000","-19,634,000,000","15,454,000,000","-15,847,000,000","1,430,000,000","3,231,000,000","3,235,000,000","2,760,000,000","2,106,000,000"
TotalEquityGrossMinorityInterest,"17,630,000,000","17,363,000,000","25,127,000,000","30,217,000,000","25,998,000,000","21,312,000,000","22,551,000,000","20,573,000,000","20,025,000,000","22,304,000,000","21,480,000,000","20,580,000,000","18,326,000,000","19,044,000,000","16,721,000,000","12,673,000,000","21,851,000,000","21,846,000,000","20,186,000,000","21,823,000,000","20,565,000,000","17,438,000,000","17,196,000,000","17,451,000,000","16,601,000,000","17,240,000,000","15,610,000,000","13,452,000,000","12,680,000,000","8,426,000,000","10,300,000,000","7,183,000,000"
	StockholdersEquity,"17,770,000,000","17,488,000,000","25,179,000,000","30,217,000,000","25,998,000,000","21,312,000,000","22,551,000,000","20,573,000,000","20,025,000,000","22,304,000,000","21,480,000,000","20,580,000,000","18,298,000,000","19,016,000,000","16,692,000,000","12,641,000,000","21,851,000,000","21,846,000,000","20,186,000,000","21,823,000,000","20,565,000,000","17,438,000,000","17,196,000,000","17,451,000,000","16,601,000,000","17,240,000,000","15,610,000,000","13,452,000,000","12,680,000,000","8,426,000,000","10,300,000,000","7,183,000,000"
		CapitalStock,"2,010,000,000","1,979,000,000","1,979,000,000","1,979,000,000","2,257,000,000","1,939,000,000","1,755,000,000","1,755,000,000","1,755,000,000","1,755,000,000","789,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","5,000,000",,,,
			PreferredStock,"2,001,000,000","1,970,000,000","1,970,000,000","1,970,000,000","2,248,000,000","1,930,000,000","1,746,000,000","1,746,000,000","1,746,000,000","1,746,000,000","780,000,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,
			CommonStock,"9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","5,000,000",,,,
		AdditionalPaidInCapital,"3,854,000,000","3,788,000,000","3,722,000,000","3,498,000,000","3,463,000,000","3,310,000,000","3,313,000,000","3,303,000,000","3,245,000,000","3,199,000,000","3,143,000,000","3,162,000,000","3,189,000,000","3,176,000,000","3,172,000,000","3,130,000,000","3,052,000,000","2,939,000,000","2,798,000,000","2,685,000,000","2,614,000,000","2,599,000,000","2,599,000,000","2,604,000,000","2,664,000,000","3,102,000,000","3,116,000,000","3,133,000,000",,,,
		RetainedEarnings,"49,716,000,000","50,970,000,000","53,294,000,000","52,767,000,000","48,074,000,000","44,033,000,000","43,162,000,000","40,678,000,000","39,413,000,000","37,842,000,000","35,580,000,000","33,783,000,000","31,909,000,000","31,969,000,000","31,492,000,000","30,207,000,000","32,796,000,000","29,070,000,000","24,962,000,000","24,043,000,000","21,641,000,000","19,584,000,000","19,044,000,000","18,433,000,000","16,728,000,000","14,490,000,000","11,646,000,000","8,958,000,000","7,261,000,000","5,707,000,000","5,547,000,000","6,407,000,000"
		TreasuryStock,"37,110,000,000","36,857,000,000","34,471,000,000","31,331,000,000","29,746,000,000","28,085,000,000","25,982,000,000","24,741,000,000","23,620,000,000","21,030,000,000","19,047,000,000","17,508,000,000","16,795,000,000","15,910,000,000","15,828,000,000","15,855,000,000","14,574,000,000","11,091,000,000","9,575,000,000","7,372,000,000","6,261,000,000","6,309,000,000","5,926,000,000","5,314,000,000","3,929,000,000","3,065,000,000","1,665,000,000","388,000,000",,,,
		GainsLossesNotAffectingRetainedEarnings,"-700,000,000","-2,392,000,000","655,000,000","3,304,000,000","1,950,000,000","118,000,000","306,000,000","-416,000,000","-755,000,000","561,000,000","1,046,000,000","1,175,000,000","29,000,000","-184,000,000","-2,106,000,000","-4,801,000,000","623,000,000","991,000,000","2,082,000,000","2,615,000,000","2,756,000,000","1,733,000,000","1,663,000,000","1,926,000,000","1,345,000,000","2,956,000,000","2,785,000,000","21,000,000","20,000,000","17,000,000","14,000,000","17,000,000"
			UnrealizedGainLoss,,,,"0","70,000,000","75,000,000","85,000,000","57,000,000","56,000,000","72,000,000","50,000,000","-11,000,000","-174,000,000","1,004,000,000","-824,000,000","-3,733,000,000","967,000,000",,,,,,,,,,,,,,,
			MinimumPensionLiabilities,"13,000,000","29,000,000","72,000,000","131,000,000","122,000,000","169,000,000","-1,347,000,000","-1,419,000,000","-1,315,000,000","-1,363,000,000","-638,000,000","-1,729,000,000","-1,427,000,000","-1,188,000,000","-1,282,000,000","-1,068,000,000",,,,,,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,"-98,000,000","-165,000,000","-15,000,000","-7,000,000","-59,000,000","-49,000,000","-9,000,000","-50,000,000","-60,000,000","-2,000,000","38,000,000","70,000,000","56,000,000",,,,,,,,,,,,"-24,000,000",,"-36,000,000","21,000,000","20,000,000","17,000,000","14,000,000","17,000,000"
			OtherEquityAdjustments,"-615,000,000","-2,256,000,000","598,000,000","3,180,000,000","1,817,000,000","-77,000,000","1,577,000,000","996,000,000","564,000,000","1,854,000,000","1,596,000,000","2,845,000,000","1,574,000,000",,,"-1,068,000,000","-344,000,000",,,,,,,,"1,369,000,000",,"2,821,000,000",,,,,
		OtherEquityInterest,,,,,,"-3,000,000","-3,000,000","-6,000,000","-13,000,000","-23,000,000","-31,000,000","-41,000,000","-43,000,000","-44,000,000","-47,000,000","-49,000,000","-55,000,000","-72,000,000","-90,000,000","-157,000,000","-194,000,000","-178,000,000","-193,000,000","-207,000,000","-216,000,000","-252,000,000","-281,000,000","1,723,000,000","5,399,000,000","2,702,000,000","4,739,000,000","759,000,000"
	MinorityInterest,"-140,000,000","-125,000,000","-52,000,000","0",,,,,,,,"0","28,000,000","28,000,000","29,000,000","32,000,000",,,,,,,,,,,,,,,,
TotalCapitalization,"25,712,000,000","25,452,000,000","33,155,000,000","38,042,000,000","32,629,000,000","27,763,000,000","28,901,000,000","26,920,000,000","25,149,000,000","27,444,000,000","27,681,000,000","26,637,000,000","24,206,000,000","24,924,000,000","22,602,000,000","18,300,000,000","27,491,000,000","26,496,000,000","25,073,000,000","27,114,000,000","25,638,000,000","21,399,000,000","20,890,000,000","20,563,000,000","18,787,000,000","18,593,000,000","17,107,000,000","14,686,000,000","13,908,000,000","9,295,000,000","11,150,000,000","7,183,000,000"
PreferredStockEquity,"2,001,000,000","1,970,000,000","1,970,000,000","1,970,000,000","2,248,000,000","1,930,000,000","1,746,000,000","1,746,000,000","1,746,000,000","1,746,000,000","780,000,000",,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"15,769,000,000","15,518,000,000","23,209,000,000","28,247,000,000","23,750,000,000","19,382,000,000","20,805,000,000","18,827,000,000","18,279,000,000","20,558,000,000","20,700,000,000","20,580,000,000","18,298,000,000","19,016,000,000","16,692,000,000","12,641,000,000","21,851,000,000","21,846,000,000","20,186,000,000","21,823,000,000","20,565,000,000","17,438,000,000","17,196,000,000","17,451,000,000","16,601,000,000","17,240,000,000","15,610,000,000","13,452,000,000","12,680,000,000","8,426,000,000","10,300,000,000","7,183,000,000"
NetTangibleAssets,"13,302,000,000","12,809,000,000","20,257,000,000","27,395,000,000","22,972,000,000","18,069,000,000","19,814,000,000","19,354,000,000","18,806,000,000","21,085,000,000","20,237,000,000","19,340,000,000","17,056,000,000","18,142,000,000","15,817,000,000","11,767,000,000","21,026,000,000","21,021,000,000","19,361,000,000","20,998,000,000","19,636,000,000","16,511,000,000","17,196,000,000","16,204,000,000","15,356,000,000","17,240,000,000","15,610,000,000","13,452,000,000","12,680,000,000","8,426,000,000","10,300,000,000","7,183,000,000"
InvestedCapital,"23,711,000,000","23,482,000,000","31,185,000,000","36,072,000,000","30,381,000,000","25,833,000,000","27,155,000,000","25,174,000,000","23,403,000,000","25,698,000,000","26,901,000,000","26,637,000,000","24,206,000,000","24,924,000,000","22,602,000,000","18,300,000,000","27,491,000,000","26,508,000,000","25,486,000,000","27,157,000,000","25,641,000,000","21,678,000,000","21,117,000,000","20,782,000,000","19,452,000,000","18,986,000,000","17,306,000,000","14,838,000,000","13,908,000,000","9,295,000,000","11,150,000,000","7,183,000,000"
TangibleBookValue,"11,301,000,000","10,839,000,000","18,287,000,000","25,425,000,000","20,724,000,000","16,139,000,000","18,068,000,000","17,608,000,000","17,060,000,000","19,339,000,000","19,457,000,000","19,340,000,000","17,056,000,000","18,142,000,000","15,817,000,000","11,767,000,000","21,026,000,000","21,021,000,000","19,361,000,000","20,998,000,000","19,636,000,000","16,511,000,000","17,196,000,000","16,204,000,000","15,356,000,000","17,240,000,000","15,610,000,000","13,452,000,000","12,680,000,000","8,426,000,000","10,300,000,000","7,183,000,000"
TotalDebt,"7,942,000,000","7,964,000,000","7,976,000,000","7,825,000,000","6,631,000,000","6,451,000,000","6,350,000,000","6,347,000,000","5,124,000,000","5,140,000,000","6,201,000,000","6,057,000,000","5,908,000,000","5,908,000,000","5,910,000,000","5,659,000,000","5,640,000,000","4,662,000,000","5,300,000,000","5,334,000,000","5,076,000,000","4,240,000,000","3,921,000,000","3,331,000,000","2,851,000,000","1,746,000,000","1,696,000,000","1,386,000,000","1,228,000,000","869,000,000","850,000,000",
NetDebt,"7,220,000,000","7,228,000,000","7,213,000,000","7,514,000,000","6,293,000,000","5,952,000,000","5,733,000,000","5,911,000,000","4,629,000,000","4,483,000,000","5,526,000,000","5,251,000,000","5,132,000,000","5,346,000,000","5,298,000,000","5,244,000,000","5,218,000,000","4,219,000,000","4,987,000,000","4,920,000,000","4,710,000,000","3,778,000,000","3,921,000,000","3,109,000,000","2,597,000,000","1,488,000,000","1,476,000,000","1,270,000,000","1,228,000,000","869,000,000","850,000,000",
