name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
OperatingCashFlow,"4,182,000,000","3,905,000,000","4,574,000,000","2,715,000,000","789,187,000","2,357,555,000","2,089,852,000","2,781,935,000","1,183,411,000","1,742,408,000","1,099,041,000","932,324,000","499,981,000","1,772,246,000","1,675,647,000","1,189,389,000","1,628,416,000","1,334,757,000","539,863,000","298,372,000","724,370,000","1,236,144,000","638,420,000","154,302,000","346,642,000","606,600,000","36,600,000","359,400,000","234,200,000","108,500,000","337,200,000","184,800,000","317,300,000","259,700,000","83,700,000","24,300,000"
	CashFlowFromContinuingOperatingActivities,"4,182,000,000","3,905,000,000","4,574,000,000","2,715,000,000","789,187,000","2,357,555,000","2,089,852,000","2,781,935,000","1,183,411,000","1,742,408,000","1,099,041,000","932,324,000","499,981,000","1,772,246,000","1,675,647,000","1,189,389,000","1,628,416,000","1,334,757,000","539,863,000","298,372,000","724,370,000","1,236,144,000","638,420,000","154,302,000","346,642,000","606,600,000","36,600,000","359,400,000","234,200,000","108,500,000","337,200,000","184,800,000","317,300,000","259,700,000","83,700,000","24,300,000"
		NetIncomeFromContinuingOperations,"2,358,000,000","2,741,000,000","1,992,000,000","1,859,000,000","1,353,152,000","1,929,149,000","1,918,080,000","1,408,306,000","1,315,114,000","1,079,667,000","1,066,246,000","1,138,480,000","1,029,498,000","859,479,000","736,161,000","379,891,000","555,887,000","654,259,000","839,189,000","782,183,000","722,521,000","573,942,000","485,092,000","378,075,000","286,156,000","265,600,000","208,000,000","176,200,000","151,100,000","131,000,000","117,300,000","102,000,000","97,900,000","67,200,000","53,900,000","50,700,000"
		OperatingGainsLosses,"-12,000,000","-249,000,000","-153,000,000","-10,000,000","-19,441,000","31,526,000","-23,503,000","-53,467,000","-63,222,000","-67,759,000","-6,859,000","-127,890,000","-6,868,000","-187,120,000","-10,426,000","-88,000","-24,961,000","-5,495,000","-12,915,000","-9,694,000","-7,127,000","-4,443,000",,,,,,,"-10,000,000","-14,400,000","-300,000","42,800,000","-34,800,000","-7,800,000",,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-8,500,000","-2,300,000","4,400,000","43,700,000",,,,
		DepreciationAmortizationDepletion,"516,000,000","497,000,000","435,000,000","324,000,000","320,288,000","301,315,000","179,005,000","197,125,000","200,591,000","175,349,000","198,730,000","203,735,000","204,561,000","197,780,000","182,362,000","190,921,000","185,790,000","178,159,000","175,931,000","173,748,000","196,074,000","191,662,000","129,787,000","193,944,000","124,132,000","97,000,000","79,600,000","42,400,000","36,300,000","32,100,000","17,600,000","16,200,000","36,100,000","9,600,000","8,100,000","6,900,000"
			DepreciationAndAmortization,"516,000,000","497,000,000","435,000,000","324,000,000","320,288,000","301,315,000","179,005,000","197,125,000","200,591,000","175,349,000","198,730,000","203,735,000","204,561,000","197,780,000","182,362,000","190,921,000","185,790,000","178,159,000","175,931,000","173,748,000","196,074,000","191,662,000","129,787,000","193,944,000","124,132,000","97,000,000","79,600,000","42,400,000","36,300,000","32,100,000","17,600,000","16,200,000","36,100,000","9,600,000","8,100,000","6,900,000"
				Depreciation,"314,000,000","304,000,000","282,000,000","224,000,000","220,598,000","209,937,000","104,864,000","109,587,000","106,996,000","99,019,000","96,496,000","91,469,000","84,375,000","80,304,000","67,677,000","64,398,000","53,422,000","48,742,000","51,916,000","58,477,000","62,779,000",,,,,,,,,,,,,,,
				AmortizationCashFlow,"202,000,000","193,000,000","153,000,000","100,000,000","99,690,000","91,378,000","74,141,000","87,538,000","93,595,000","76,330,000","102,234,000","112,266,000","120,186,000","117,476,000","114,685,000","126,523,000","132,368,000","129,417,000","124,015,000","115,271,000","133,295,000",,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"202,000,000","193,000,000","153,000,000","100,000,000","99,690,000","91,378,000","74,141,000","87,538,000","93,595,000","76,330,000","102,234,000","112,266,000","120,186,000","117,476,000","114,685,000","126,523,000","132,368,000","129,417,000","124,015,000","115,271,000","133,295,000",,,,,,,,,,,,,,,
