name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986
			InterestExpenseForShortTermDebt,"7,876,000,000","7,438,000,000","2,488,000,000","121,000,000","630,000,000","2,465,000,000","2,209,000,000","1,059,000,000","477,000,000","523,000,000","580,000,000","597,000,000","727,000,000","650,000,000","917,000,000","1,425,000,000","3,911,000,000","7,023,000,000","4,632,000,000","14,597,000,000","7,551,000,000",,,,,,,,,,,,,,,,,,
			InterestExpenseForLongTermDebtAndCapitalSecurities,"10,144,000,000","9,754,000,000","5,801,000,000","3,470,000,000","4,669,000,000","6,494,000,000","6,551,000,000","5,573,000,000","4,413,000,000","4,517,000,000","5,355,000,000","6,836,000,000","9,188,000,000","11,423,000,000","12,621,000,000","12,609,000,000","16,046,000,000","16,110,000,000","11,148,000,000","7,908,000,000","5,357,000,000",,,,,,,,,,,,,,,,,,
			InterestExpenseForFederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,"26,848,000,000","21,439,000,000","4,455,000,000","1,012,000,000","2,077,000,000","6,263,000,000","4,889,000,000","2,661,000,000","1,912,000,000","1,612,000,000","1,895,000,000","2,339,000,000","2,817,000,000","3,197,000,000","2,808,000,000","3,433,000,000","11,265,000,000","23,003,000,000","17,448,000,000",,,,,,,,,,,,,,,,,,,,
			OtherInterestExpense,"3,395,000,000","3,427,000,000","1,437,000,000","482,000,000","628,000,000","1,308,000,000","2,183,000,000","1,887,000,000","1,555,000,000","1,335,000,000","1,206,000,000","1,301,000,000","1,452,000,000","1,740,000,000","1,360,000,000","1,789,000,000","1,651,000,000","1,420,000,000","1,119,000,000","669,000,000","306,000,000",,,,,,,,,,,,,,,,,,
	NonInterestIncome,"24,168,000,000","23,586,000,000","26,637,000,000","29,393,000,000","30,743,000,000","26,939,000,000","26,292,000,000","27,383,000,000","25,321,000,000","29,724,000,000","29,226,000,000","29,931,000,000","22,504,000,000","29,682,000,000","32,415,000,000","31,789,000,000","-1,652,000,000","31,911,000,000","48,399,000,000","44,396,000,000","38,018,000,000","37,666,000,000","33,617,000,000","34,676,000,000","37,282,000,000","39,407,000,000","31,389,000,000","30,205,000,000","27,303,000,000","14,222,000,000","15,082,000,000","6,092,000,000","4,707,200,000","5,982,900,000","5,370,100,000","4,822,600,000",,,
		TotalPremiumsEarned,"98,000,000","97,000,000","91,000,000","94,000,000","125,000,000","186,000,000","119,000,000","122,000,000","280,000,000","1,224,000,000","2,110,000,000","2,280,000,000","2,395,000,000","2,561,000,000","2,684,000,000","3,020,000,000","3,221,000,000","3,062,000,000","2,769,000,000","3,132,000,000","2,726,000,000","3,749,000,000","3,410,000,000","3,450,000,000","3,236,000,000","11,504,000,000","10,324,000,000","8,995,000,000","7,633,000,000","4,977,000,000","7,590,000,000","1,480,000,000","1,693,500,000","1,782,600,000","1,921,900,000","1,815,900,000",,,
		FeesAndCommissions,"10,574,000,000","9,913,000,000","9,784,000,000","11,514,000,000","10,249,000,000","11,204,000,000","11,750,000,000","12,352,000,000","11,692,000,000","9,556,000,000","10,855,000,000","11,152,000,000","11,274,000,000","11,622,000,000","12,318,000,000","14,902,000,000","15,615,000,000","23,700,000,000","21,660,000,000","19,593,000,000","18,023,000,000","21,979,000,000","20,404,000,000","20,982,000,000","21,313,000,000","17,393,000,000","14,687,000,000","10,936,000,000","10,106,000,000",,,,,,,,,,
			FeesandCommissionIncome,"10,574,000,000","9,913,000,000","9,784,000,000","11,514,000,000","10,249,000,000","11,204,000,000","11,750,000,000","12,352,000,000","11,692,000,000","9,556,000,000","10,855,000,000","11,152,000,000","11,274,000,000","11,622,000,000","12,318,000,000","14,902,000,000","20,536,000,000","24,367,000,000","21,660,000,000","19,593,000,000","18,023,000,000","21,979,000,000","20,404,000,000","20,982,000,000","21,313,000,000","17,393,000,000","14,687,000,000","10,936,000,000","10,106,000,000",,,,,,,,,,
				ServiceChargeOnDepositorAccounts,"6,171,000,000","5,842,000,000","5,784,000,000","6,188,000,000","5,603,000,000","5,886,000,000","6,271,000,000","6,581,000,000","6,409,000,000","6,606,000,000","7,326,000,000","7,503,000,000","7,189,000,000","7,210,000,000","7,274,000,000","9,285,000,000","14,374,000,000","14,959,000,000","13,026,000,000","11,204,000,000","9,775,000,000",,,,,,,,,,,,,,,,,,
				TrustFeesbyCommissions,"1,502,000,000","1,376,000,000","1,350,000,000","1,464,000,000","1,274,000,000","1,296,000,000","1,285,000,000","1,259,000,000","1,143,000,000","2,856,000,000","4,013,000,000","4,089,000,000","4,012,000,000","3,995,000,000","4,005,000,000","5,195,000,000","8,222,000,000","8,860,000,000","6,903,000,000","6,119,000,000","5,524,000,000",,,,,,,,,,,,,,,,,,
				SecuritiesActivities,"2,346,000,000","2,316,000,000","2,546,000,000","3,236,000,000","2,960,000,000","2,612,000,000","2,792,000,000","2,718,000,000","2,395,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CreditCard,"109,000,000","-42,000,000","-242,000,000","281,000,000","-20,000,000","1,047,000,000","1,133,000,000","1,644,000,000","1,510,000,000","1,786,000,000","2,227,000,000","2,472,000,000","2,775,000,000","3,360,000,000","3,774,000,000","4,110,000,000","4,517,000,000","5,036,000,000","5,191,000,000","4,498,000,000","4,501,000,000",,,,,,,,,,,,,,,,,,
				OtherCustomerServices,"446,000,000","421,000,000","346,000,000","345,000,000","432,000,000","363,000,000","269,000,000","150,000,000","235,000,000","1,164,000,000","1,302,000,000","1,177,000,000","1,310,000,000","1,052,000,000","1,270,000,000","1,507,000,000","1,645,000,000","4,372,000,000","3,443,000,000","3,891,000,000","3,747,000,000",,,,,,,,,,,,,,,,,,
			FeesandCommissionExpense,,,,,"8,673,000,000","9,574,000,000","8,769,000,000","7,725,000,000","6,556,000,000",,,,,,,,"4,921,000,000","667,000,000",,,,,,,,,,,,,,,,,,,,,
		DividendIncome,,,,,"134,000,000","187,000,000","269,000,000","222,000,000","175,000,000","388,000,000","445,000,000","437,000,000","333,000,000","317,000,000","322,000,000","285,000,000","475,000,000","357,000,000","584,000,000","292,000,000","81,000,000",,,,,,,,,,,,,,,,,,
		InvestmentBankingProfit,"3,100,000,000","2,676,000,000","3,084,000,000","6,007,000,000","4,483,000,000","3,767,000,000","3,568,000,000","3,817,000,000","3,000,000,000","3,423,000,000","3,687,000,000","3,315,000,000","2,991,000,000","2,451,000,000","2,977,000,000","3,462,000,000","2,284,000,000","5,228,000,000","4,093,000,000","3,456,000,000","3,482,000,000",,,,,,,"995,000,000","276,000,000","2,140,000,000",,,,,,,,,
		TradingGainLoss,"5,581,000,000","5,509,000,000","7,560,000,000","5,493,000,000","8,962,000,000","5,042,000,000","5,133,000,000","6,505,000,000","6,158,000,000","7,614,000,000","7,193,000,000","7,558,000,000","4,818,000,000","7,512,000,000","8,033,000,000","5,622,000,000","-24,632,000,000","-14,920,000,000","7,297,000,000","6,052,000,000","1,877,000,000",,,,,,,,,,,,,,,,,,
		ForeignExchangeTradingGains,"5,048,000,000","5,439,000,000","6,599,000,000","4,661,000,000","4,923,000,000","3,850,000,000","3,772,000,000","2,435,000,000","1,699,000,000","1,532,000,000","2,008,000,000","2,307,000,000","2,493,000,000","2,309,000,000","1,852,000,000","2,762,000,000","3,921,000,000","2,573,000,000","693,000,000","604,000,000","1,839,000,000",,,,,,,,,,,,,,,,,,
		GainLossonSaleofAssets,"-18,000,000","-115,000,000","-460,000,000","459,000,000","1,581,000,000","1,442,000,000","289,000,000","715,000,000","329,000,000","417,000,000","146,000,000","213,000,000","-1,720,000,000","-257,000,000","1,000,000,000","-910,000,000","-2,061,000,000","1,168,000,000","1,791,000,000","1,962,000,000","833,000,000","5,630,000,000","4,028,000,000","5,781,000,000","6,741,000,000","541,000,000","841,000,000",,"397,000,000","-20,000,000","254,000,000","13,000,000","187,600,000","62,600,000","15,300,000",,,,
			GainOnSaleOfSecurity,"-18,000,000","-115,000,000","-460,000,000","459,000,000","1,581,000,000","1,442,000,000","289,000,000","715,000,000","329,000,000","417,000,000","146,000,000","213,000,000","-1,720,000,000","-257,000,000","1,000,000,000","-910,000,000","-2,061,000,000","1,168,000,000","1,791,000,000","1,962,000,000","833,000,000","5,120,000,000","4,513,000,000","5,544,000,000","5,981,000,000","5,160,000,000",,,,,,,,,,,,,
			GainonSaleofInvestmentProperty,,,,,,,,,,,,,,,,,,,,,"831,000,000","510,000,000","-485,000,000","237,000,000","760,000,000","541,000,000","841,000,000",,"397,000,000","-20,000,000","254,000,000","13,000,000","187,600,000","62,600,000","15,300,000",,,,
		OtherNonInterestIncome,"-215,000,000","67,000,000","-21,000,000","1,165,000,000","420,000,000","1,448,000,000","1,661,000,000","1,437,000,000","2,163,000,000","5,958,000,000","3,227,000,000","3,106,000,000","253,000,000","3,484,000,000","3,551,000,000","2,931,000,000","342,000,000","11,100,000,000","10,096,000,000","9,597,000,000","9,238,000,000","6,308,000,000","5,775,000,000","4,463,000,000","5,992,000,000","9,969,000,000","5,537,000,000","9,279,000,000","9,288,000,000","7,105,000,000","7,238,000,000","4,599,000,000","2,826,100,000","4,137,700,000","3,432,900,000","3,006,700,000",,,
CreditLossesProvision,"-10,132,000,000","-9,123,000,000","-5,112,000,000","3,891,000,000","-17,375,000,000","-8,310,000,000","-7,467,000,000","-7,342,000,000","-6,778,000,000","-7,182,000,000","-6,666,000,000","-7,684,000,000","-10,442,000,000","-11,387,000,000","-25,077,000,000","-39,004,000,000","-33,311,000,000","-16,982,000,000","-6,570,000,000","-8,179,000,000","-6,233,000,000","-8,046,000,000","-9,995,000,000","-6,800,000,000","-5,339,000,000","-4,760,000,000","-4,261,000,000","-2,197,000,000","-2,200,000,000","-171,000,000","-152,000,000","-134,000,000","-165,300,000","-165,100,000","-121,500,000","-103,100,000",,,
NonInterestExpense,"56,107,000,000","55,672,000,000","51,386,000,000","48,309,000,000","44,487,000,000","42,856,000,000","41,942,000,000","42,341,000,000","42,542,000,000","44,346,000,000","55,852,000,000","49,238,000,000","50,923,000,000","51,222,000,000","48,340,000,000","49,193,000,000","69,591,000,000","58,144,000,000","51,268,000,000","46,030,000,000","50,666,000,000","43,109,000,000","40,791,000,000","39,594,000,000","38,220,000,000","42,864,000,000","39,092,000,000","34,835,000,000","30,841,000,000","14,569,000,000","15,134,000,000","4,446,000,000","3,285,600,000","4,838,800,000","4,458,100,000","4,078,700,000",,,
	OccupancyAndEquipment,"2,497,000,000","2,508,000,000","2,320,000,000","2,314,000,000","2,333,000,000","2,328,000,000","2,324,000,000","2,453,000,000","2,542,000,000","2,878,000,000","3,178,000,000","3,165,000,000","3,266,000,000","3,310,000,000","3,331,000,000","3,697,000,000","4,217,000,000","4,837,000,000","5,794,000,000","5,141,000,000","4,791,000,000","4,280,000,000",,,,,,,,,,,,,,,,,
		Equipment,"2,329,000,000",,,,,"2,328,000,000","2,324,000,000","2,453,000,000","2,542,000,000","2,878,000,000","3,178,000,000","3,165,000,000","3,266,000,000","3,310,000,000","3,331,000,000",,,,,,,,,,,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"30,170,000,000","30,712,000,000","28,305,000,000","26,740,000,000","23,544,000,000","23,022,000,000","22,800,000,000","22,898,000,000","22,806,000,000","24,047,000,000","26,604,000,000","26,685,000,000","28,170,000,000","28,854,000,000","27,040,000,000","27,660,000,000","34,687,000,000","36,369,000,000","33,190,000,000","29,172,000,000","26,471,000,000","25,183,000,000","22,128,000,000","22,969,000,000","21,760,000,000","25,289,000,000","23,142,000,000","20,656,000,000","19,394,000,000","10,166,000,000","11,038,000,000","2,890,000,000","1,976,000,000","2,759,000,000","2,573,000,000","1,884,600,000",,,
		GeneralAndAdministrativeExpense,"28,961,000,000","29,319,000,000","26,749,000,000","25,250,000,000","22,327,000,000","21,506,000,000","21,255,000,000","21,290,000,000","21,174,000,000","22,500,000,000","24,760,000,000","24,797,000,000","26,006,000,000","26,586,000,000","25,395,000,000","26,245,000,000","32,499,000,000","33,640,000,000","30,719,000,000","26,639,000,000","23,818,000,000","25,183,000,000","22,128,000,000","22,969,000,000","21,760,000,000","25,289,000,000","23,142,000,000","20,656,000,000","19,394,000,000","10,166,000,000","11,038,000,000","2,890,000,000","1,976,000,000","2,137,500,000","2,005,900,000","1,884,600,000",,,
			SalariesAndWages,"28,867,000,000","29,232,000,000","26,655,000,000","25,134,000,000","22,214,000,000","21,433,000,000","21,154,000,000","21,181,000,000","20,970,000,000","21,769,000,000","23,959,000,000","23,967,000,000","25,119,000,000","25,614,000,000","24,430,000,000","24,987,000,000","31,096,000,000","32,705,000,000","29,752,000,000","25,772,000,000","22,934,000,000","21,288,000,000","18,650,000,000","19,449,000,000","18,633,000,000","16,169,000,000","14,615,000,000","12,942,000,000","12,028,000,000","5,149,000,000","3,241,000,000","2,057,000,000","1,069,200,000","1,201,400,000","973,800,000","908,800,000",,,
			InsuranceAndClaims,"94,000,000","87,000,000","94,000,000","116,000,000","113,000,000","73,000,000","101,000,000","109,000,000","204,000,000","731,000,000","801,000,000","830,000,000","887,000,000","972,000,000","965,000,000","1,258,000,000","1,403,000,000","935,000,000","967,000,000","867,000,000","884,000,000","3,895,000,000","3,478,000,000","3,520,000,000","3,127,000,000","9,120,000,000","8,527,000,000","7,714,000,000","7,366,000,000","5,017,000,000","7,797,000,000","833,000,000","906,800,000","936,100,000","1,032,100,000","975,800,000",,,
			OtherGandA,,,,,"7,383,000,000","7,077,000,000","7,193,000,000","6,909,000,000","6,701,000,000","6,581,000,000","6,436,000,000","6,136,000,000","5,829,000,000","5,055,000,000","4,924,000,000","5,215,000,000","7,093,000,000","5,620,000,000","3,741,000,000","3,524,000,000","3,518,000,000",,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"1,209,000,000","1,393,000,000","1,556,000,000","1,490,000,000","1,217,000,000","1,516,000,000","1,545,000,000","1,608,000,000","1,632,000,000","1,547,000,000","1,844,000,000","1,888,000,000","2,164,000,000","2,268,000,000","1,645,000,000","1,415,000,000","2,188,000,000","2,729,000,000","2,471,000,000","2,533,000,000","2,653,000,000",,,,,,,,,,,,,"621,500,000","567,100,000",,,,
	OtherNonInterestExpense,"23,440,000,000","22,452,000,000","20,761,000,000","19,255,000,000","18,610,000,000","17,506,000,000","16,818,000,000","16,990,000,000","17,194,000,000","17,421,000,000","26,070,000,000","19,388,000,000","19,487,000,000","19,058,000,000","17,969,000,000","17,836,000,000","30,687,000,000","16,938,000,000","12,284,000,000","11,717,000,000","19,404,000,000","13,646,000,000","18,663,000,000","16,625,000,000","16,460,000,000","17,575,000,000","15,950,000,000","14,179,000,000","11,447,000,000","4,403,000,000","4,096,000,000","1,556,000,000","1,309,600,000","2,079,800,000","1,885,100,000","2,194,100,000",,,
SpecialIncomeCharges,"-1,042,000,000","-781,000,000","0","0",,,,,,,,,,"0","0","113,000,000","-1,550,000,000","-1,528,000,000","0","0","5,000,000","46,000,000","15,000,000","-454,000,000","-716,000,000","53,000,000","-795,000,000",,"363,000,000",,,,,,,,,,
	RestructuringAndMergernAcquisition,"1,042,000,000","781,000,000","0","0",,,,,,,,,,"0","0","-113,000,000","1,550,000,000","1,528,000,000","0","0","-5,000,000","-46,000,000","-15,000,000","454,000,000","716,000,000",,,,,,,,,,,,,,
PretaxIncome,"11,539,000,000","12,910,000,000","18,807,000,000","27,469,000,000","13,632,000,000","23,901,000,000","23,445,000,000","22,761,000,000","21,477,000,000","24,826,000,000","14,701,000,000","19,802,000,000","7,825,000,000","14,722,000,000","13,184,000,000","-7,799,000,000","-52,355,000,000","646,000,000","28,489,000,000","29,433,000,000","22,736,000,000","26,048,000,000","20,446,000,000","20,432,000,000","19,258,000,000","17,900,000,000","10,857,000,000","10,538,000,000","11,040,000,000","3,320,000,000","2,149,000,000","1,501,000,000","1,187,800,000","765,500,000","588,600,000","470,600,000",,,
TaxProvision,"3,090,000,000","3,528,000,000","3,642,000,000","5,451,000,000","2,525,000,000","4,430,000,000","5,357,000,000","29,388,000,000","6,444,000,000","7,440,000,000","7,197,000,000","6,186,000,000","7,000,000","3,575,000,000","2,233,000,000","-6,733,000,000","-20,326,000,000","-2,546,000,000","7,749,000,000","9,078,000,000","6,464,000,000","8,195,000,000","6,998,000,000","7,203,000,000","7,027,000,000","6,530,000,000","3,907,000,000","3,833,000,000","3,967,000,000","1,179,000,000","823,000,000","550,000,000","431,600,000","286,700,000","215,700,000","181,600,000",,,
NetIncomeCommonStockholders,"6,952,000,000","7,850,000,000","13,700,000,000","20,758,000,000","9,879,000,000","18,171,000,000","16,671,000,000","-8,048,000,000","13,640,000,000","16,249,000,000","6,688,000,000","13,202,000,000","7,349,000,000","10,855,000,000","10,503,000,000","-9,246,000,000","-29,637,000,000","3,320,000,000","21,474,000,000","24,521,000,000","16,978,000,000","17,782,000,000","15,193,000,000","14,016,000,000","13,400,000,000","11,094,000,000","6,734,000,000","6,422,000,000","6,414,000,000","2,205,000,000","1,240,000,000","890,000,000","720,800,000","478,800,000","372,900,000","289,000,000","161,800,000","23,700,000","45,900,000"
	NetIncome,"8,295,000,000","9,228,000,000","14,845,000,000","21,952,000,000","11,047,000,000","19,401,000,000","18,045,000,000","-6,798,000,000","14,912,000,000","17,242,000,000","7,310,000,000","13,659,000,000","7,541,000,000","11,067,000,000","10,602,000,000","-1,606,000,000","-27,684,000,000","3,617,000,000","21,538,000,000","24,589,000,000","17,046,000,000","17,853,000,000","15,276,000,000","14,126,000,000","13,519,000,000","11,243,000,000","6,950,000,000","6,705,000,000","6,739,000,000","2,291,000,000","1,326,000,000","916,000,000","728,100,000","478,800,000","372,900,000","289,000,000","161,800,000","23,700,000","45,900,000"
		NetIncomeIncludingNoncontrollingInterests,"8,449,000,000","9,381,000,000","14,934,000,000","22,025,000,000","11,087,000,000","19,467,000,000","18,080,000,000","-6,738,000,000","14,975,000,000","17,332,000,000","7,502,000,000","13,886,000,000","7,760,000,000","11,215,000,000","10,883,000,000","-1,511,000,000","-28,027,000,000","3,900,000,000","21,827,000,000","25,138,000,000","17,264,000,000","18,138,000,000","15,367,000,000","14,213,000,000","13,558,000,000","11,494,000,000","7,178,000,000","6,917,000,000","6,786,000,000","2,291,000,000","1,326,000,000","938,000,000","728,100,000","504,300,000","386,600,000","331,300,000","161,800,000","23,700,000","45,900,000"
			NetIncomeContinuousOperations,"8,449,000,000","9,382,000,000","15,165,000,000","22,018,000,000","11,107,000,000","19,471,000,000","18,088,000,000","-6,627,000,000","15,033,000,000","17,386,000,000","7,504,000,000","13,616,000,000","7,818,000,000","11,147,000,000","10,951,000,000","-1,066,000,000","-32,029,000,000","3,192,000,000","20,740,000,000","20,355,000,000","16,272,000,000","17,853,000,000","13,448,000,000","13,229,000,000","12,231,000,000","11,370,000,000","6,950,000,000","6,705,000,000","7,073,000,000","2,141,000,000","1,326,000,000","951,000,000","756,200,000","478,800,000","372,900,000","289,000,000","161,800,000","101,500,000","37,700,000"
			NetIncomeDiscontinuousOperations,"0","-1,000,000","-231,000,000","7,000,000","-20,000,000","-4,000,000","-8,000,000","-111,000,000","-58,000,000","-54,000,000","-2,000,000","270,000,000","-58,000,000","68,000,000","-68,000,000","-445,000,000","4,002,000,000","708,000,000","1,087,000,000","4,832,000,000","992,000,000",,"1,875,000,000","1,055,000,000","1,288,000,000",,,,"-334,000,000","150,000,000",,,,,,,,"-77,800,000","8,200,000"
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,"-49,000,000",,,"-47,000,000","-158,000,000",,"-127,000,000",,,,,,"-35,000,000","-28,100,000",,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,"0","0","-49,000,000","0",,,,,,,,,,,,,,,,,,
		MinorityInterests,"-154,000,000","-153,000,000","-89,000,000","-73,000,000","-40,000,000","-66,000,000","-35,000,000","-60,000,000","-63,000,000","-90,000,000","-192,000,000","-227,000,000","-219,000,000","-148,000,000","-281,000,000","-95,000,000","343,000,000","-283,000,000","-289,000,000","-549,000,000","-218,000,000","-285,000,000","-91,000,000","-87,000,000","-39,000,000","-251,000,000","-228,000,000","-212,000,000","-47,000,000",,,"-22,000,000",,"-25,500,000","-13,700,000","-42,300,000",,,
	PreferredStockDividends,"1,154,000,000","1,198,000,000","1,032,000,000","1,040,000,000","1,095,000,000","1,109,000,000","1,174,000,000","1,213,000,000","1,077,000,000","769,000,000","511,000,000","194,000,000","26,000,000","26,000,000","9,000,000","2,988,000,000","1,695,000,000","36,000,000","64,000,000","68,000,000","68,000,000","71,000,000","83,000,000","110,000,000","119,000,000","149,000,000","216,000,000","283,000,000","325,000,000","86,000,000","86,000,000","26,000,000","7,300,000",,,,,,
AverageDilutionEarnings,"65,000,000","57,000,000","41,000,000","31,000,000","30,000,000","33,000,000","0","0","0","0","1,000,000","0","11,000,000","17,000,000","2,000,000","540,000,000","877,000,000","0","0",,,,,,,,,,,,,,,,,,,,
