name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
TotalEquityGrossMinorityInterest,"17,493,000,000","15,951,000,000","18,326,000,000","18,111,000,000","16,295,000,000","15,090,000,000","16,192,000,000","16,664,000,000","16,844,000,000","16,873,000,000","15,768,000,000","15,499,000,000","16,499,000,000","16,734,000,000","17,881,000,000","16,813,000,000","19,823,029,000","20,701,454,000","10,614,283,000","10,749,457,000","4,452,115,000","4,178,422,000","4,035,765,000","3,457,944,000","3,065,100,000","3,000,400,000","2,679,800,000","1,598,700,000","1,125,100,000","1,013,900,000","851,000,000","656,700,000","573,000,000","524,100,000","489,400,000"
	StockholdersEquity,"17,429,000,000","15,947,000,000","18,326,000,000","18,111,000,000","16,295,000,000","15,090,000,000","16,192,000,000","16,664,000,000","16,844,000,000","16,873,000,000","15,768,000,000","15,499,000,000","16,499,000,000","16,734,000,000","17,881,000,000","16,813,000,000","19,823,029,000","20,701,454,000","10,614,283,000","10,749,457,000","4,452,115,000","4,178,422,000","4,035,765,000","3,457,944,000","3,065,100,000","3,000,400,000","2,679,800,000","1,598,700,000","1,125,100,000","1,013,900,000","851,000,000","656,700,000","573,000,000","524,100,000","489,400,000"
		CapitalStock,"1,669,000,000","1,669,000,000","1,669,000,000","1,666,000,000","1,320,000,000","831,000,000","832,000,000","833,000,000","833,000,000","898,000,000","464,000,000","497,000,000","3,432,000,000","3,393,000,000","3,614,000,000","3,314,000,000","7,347,000","7,303,000","4,738,000","4,671,000","139,598,000","138,336,000","143,801,000","139,105,000","137,900,000",,,,,,,,,,
			PreferredStock,"1,659,000,000","1,659,000,000","1,659,000,000","1,656,000,000","1,310,000,000","820,000,000","820,000,000","820,000,000","820,000,000","884,000,000","450,000,000","482,000,000","3,419,000,000","3,380,000,000","3,602,000,000","3,307,000,000","0",,,,,,,,,,,,,,,,,,
			CommonStock,"10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","11,000,000","12,000,000","13,000,000","13,000,000","14,000,000","14,000,000","15,000,000","13,000,000","13,000,000","12,000,000","7,000,000","7,347,000","7,303,000","4,738,000","4,671,000","139,598,000","138,336,000","143,801,000","139,105,000","137,900,000",,,,,,,,,,
		RetainedEarnings,"8,186,000,000","7,004,000,000","5,550,000,000","3,770,000,000","3,751,000,000","2,828,000,000","1,628,000,000","666,000,000","-115,000,000","-1,177,000,000","-2,216,000,000","-3,338,000,000","-4,322,000,000","-4,047,000,000","-3,235,000,000","-1,869,000,000","4,439,505,000","4,493,245,000","4,034,905,000","3,662,971,000","3,329,023,000","2,952,657,000","2,591,962,000","2,333,285,000","2,044,200,000","1,729,300,000","1,466,400,000","1,050,600,000","407,000,000","431,000,000","462,300,000","516,100,000","454,400,000","407,700,000","369,000,000"
		AdditionalPaidInCapital,"11,757,000,000","11,988,000,000","12,189,000,000","12,731,000,000","12,685,000,000","13,766,000,000","15,858,000,000","17,092,000,000","17,883,000,000","18,767,000,000","19,216,000,000","19,652,000,000","18,855,000,000","19,050,000,000","18,781,000,000","16,815,000,000","16,544,651,000","16,339,726,000","7,248,855,000","7,126,408,000","983,669,000","936,958,000","1,252,809,000","1,058,733,000","1,022,800,000",,,,,,,,,,
		TreasuryStock,"1,371,000,000","1,371,000,000","1,371,000,000","1,371,000,000","1,371,000,000","1,371,000,000","1,377,000,000","1,377,000,000","1,377,000,000","1,377,000,000","1,377,000,000","1,377,000,000","1,397,000,000","1,402,000,000","1,409,000,000","1,425,000,000","1,370,761,000","7,548,000","581,890,000","29,395,000","49,944,000",,,"67,135,000",,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-2,812,000,000","-3,343,000,000","289,000,000","1,315,000,000","-90,000,000","-964,000,000","-749,000,000","-550,000,000","-380,000,000","-238,000,000","-319,000,000","65,000,000","-69,000,000","-260,000,000","130,000,000","-22,000,000","202,287,000","-131,272,000","-92,325,000","-15,198,000","49,769,000","150,471,000","47,193,000","-6,044,000","-139,800,000","25,000,000","15,900,000","3,700,000",,,,,,,
			OtherEquityAdjustments,"-2,812,000,000","-3,343,000,000","289,000,000","1,315,000,000","-90,000,000","-964,000,000","-749,000,000","-550,000,000","-380,000,000","-238,000,000","-319,000,000","65,000,000","-69,000,000","-260,000,000","130,000,000","-22,000,000","202,287,000","-131,272,000","-92,325,000",,,,,,,,,,,,,,,,
