name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"12,278,800,000","11,643,300,000","12,509,000,000","10,659,000,000","9,330,400,000","7,689,300,000","7,535,400,000","6,225,000,000","5,106,900,000","5,644,400,000","5,033,100,000","4,202,800,000","3,770,300,000","3,642,000,000","3,210,300,000","2,819,400,000","3,177,300,000","2,765,300,000","2,310,500,000","1,928,825,000","1,547,000,000","1,370,000,000","1,313,000,000","1,469,000,000","998,039,000","796,800,000","646,100,000","478,800,000","365,300,000","297,300,000","263,400,000","206,100,000","179,600,000","161,500,000","127,500,000","105,500,000","78,900,000","63,000,000","45,900,000"
	CurrentAssets,"2,874,500,000","2,504,300,000","2,581,400,000","3,014,800,000","2,428,400,000","1,974,800,000","2,468,000,000","1,660,000,000","1,618,300,000","1,948,900,000","1,796,800,000","1,233,000,000","1,202,400,000","1,121,000,000","989,500,000","796,400,000","1,050,400,000",,,,,,,,,,,,,,,,,,,,,,
		CashCashEquivalentsAndShortTermInvestments,"2,066,600,000","1,755,600,000","1,523,100,000","2,151,700,000","1,781,800,000","1,425,200,000","1,902,700,000","1,204,900,000","1,172,300,000","1,506,100,000","1,398,000,000","879,100,000","897,900,000","813,100,000","743,300,000","619,100,000","785,100,000","773,000,000","803,600,000","828,984,000","509,778,000","327,498,000","202,988,000","270,932,000","592,396,000","192,900,000","173,700,000","168,600,000","149,600,000","121,700,000","97,000,000","31,600,000","23,900,000","17,700,000","16,400,000",,,,
			CashAndCashEquivalents,"2,066,600,000","1,755,600,000","1,523,100,000","2,151,700,000","1,781,800,000","1,425,200,000","1,902,700,000","1,204,900,000","1,172,300,000","1,506,100,000","1,398,000,000","879,100,000","897,900,000","813,100,000","743,300,000","619,100,000","785,100,000","773,000,000","803,600,000","499,750,000","236,533,000","111,418,000","79,741,000","80,526,000","358,472,000","0","0","0","0","0","0","0","0","0","0",,,,
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,"1,002,200,000","762,400,000","379,075,000","329,234,000","273,245,000","216,080,000","123,247,000","190,406,000","233,924,000","192,900,000","173,700,000","168,600,000","149,600,000","121,700,000","97,000,000","31,600,000","23,900,000","17,700,000","16,400,000",,,,
		Receivables,"807,900,000","748,700,000","1,058,300,000","863,100,000","646,600,000","549,600,000","565,300,000","455,100,000","446,000,000","442,800,000","398,800,000","353,900,000","304,500,000","307,900,000","246,200,000","177,300,000","265,300,000","223,500,000","175,000,000","158,342,000","121,295,000","96,787,000","104,001,000","131,041,000","121,637,000","100,700,000","86,800,000","73,200,000","55,800,000","46,700,000","43,100,000","30,100,000","29,600,000","22,200,000","24,400,000",,,,
			AccountsReceivable,"807,900,000","748,700,000","1,058,300,000","863,100,000","646,600,000","549,600,000","565,300,000","455,100,000","446,000,000","442,800,000","398,800,000","353,900,000","304,500,000","307,900,000","246,200,000","177,300,000","265,300,000","223,500,000","175,000,000","158,342,000","121,295,000","96,787,000","104,001,000","131,041,000","121,637,000","100,700,000","86,800,000","73,200,000","55,800,000","46,700,000","43,100,000","30,100,000","29,600,000","22,200,000","24,400,000",,,,
	TotalNonCurrentAssets,"9,404,300,000","9,139,000,000","9,927,600,000","7,644,200,000","6,902,000,000","5,714,500,000","5,067,400,000","4,565,000,000","3,488,600,000","3,695,500,000","3,236,300,000","2,969,800,000","2,567,900,000","2,521,000,000","2,220,800,000","2,023,000,000","2,126,900,000",,,,,,,,,,,,,,,,,,,,,,
		NetPPE,"1,047,700,000","1,035,100,000","937,400,000","813,000,000","785,200,000","661,300,000","652,000,000","615,100,000","607,100,000","586,400,000","572,900,000","561,000,000","567,400,000","560,300,000","512,800,000","440,100,000","358,300,000","264,900,000","214,800,000","203,807,000","201,094,000","215,590,000","241,825,000","255,660,000","210,302,000","166,600,000","142,500,000","101,200,000","60,200,000","49,300,000","39,800,000","35,200,000","33,300,000","35,900,000","10,700,000",,,,
			GrossPPE,"2,723,500,000","2,604,600,000","2,394,400,000","2,087,900,000","1,927,600,000","1,675,200,000","1,596,900,000","1,435,500,000","1,313,500,000","1,177,400,000","1,084,300,000","1,014,800,000","986,900,000","940,800,000","855,500,000","731,900,000","640,000,000","264,900,000","214,800,000","203,807,000","201,094,000","215,590,000","241,825,000","255,660,000","210,302,000","166,600,000","142,500,000","101,200,000","60,200,000","49,300,000","39,800,000","35,200,000","33,300,000","35,900,000","10,700,000",,,,
