name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
OperatingCashFlow,"566,839,000","516,342,000","814,425,000","330,380,000","219,820,000","233,756,000","234,407,000","250,083,000","24,807,000","123,756,000","199,349,000","165,411,000","114,290,000","143,086,000","96,510,000","40,296,000","54,519,000","74,177,000","120,168,000","93,268,000","85,410,000","203,992,000","69,747,000","106,671,000","104,408,000","120,524,000","83,900,000","65,400,000","31,200,000","76,500,000","58,500,000","61,500,000","46,200,000","41,900,000","36,900,000","28,400,000"
	CashFlowFromContinuingOperatingActivities,"566,839,000","516,342,000","814,425,000","330,380,000","219,820,000","233,756,000","234,407,000","250,083,000","24,807,000","123,756,000","199,349,000","165,411,000","114,290,000","143,086,000","96,510,000","40,296,000","54,519,000","74,177,000","120,168,000","93,268,000","85,410,000","203,992,000","69,747,000","106,671,000","104,408,000","120,524,000","83,900,000","65,400,000","31,200,000","76,500,000","58,500,000","61,500,000","46,200,000","41,900,000","36,900,000","28,400,000"
		NetIncomeFromContinuingOperations,"521,869,000","581,992,000","428,287,000","277,538,000","226,409,000","238,206,000","190,830,000","95,725,000","134,264,000","116,716,000","103,667,000","100,920,000","91,675,000","72,460,000","38,214,000","13,737,000","62,478,000","74,890,000","79,373,000","63,764,000","63,064,000","70,413,000","117,932,000","93,044,000","61,696,000","97,358,000","74,100,000","68,100,000","59,700,000","53,900,000","46,000,000","42,500,000","36,200,000","27,100,000","23,000,000","22,200,000"
		OperatingGainsLosses,"-27,482,000","-18,444,000","-77,471,000","-41,004,000","-34,554,000","-9,293,000","-18,339,000","-15,556,000","-52,453,000","-26,577,000","-13,276,000","-8,573,000","-14,056,000","-10,144,000","-16,444,000","-31,471,000","-17,644,000","3,754,000","-2,732,000","-906,000","-6,101,000","-23,556,000","-14,717,000","-4,872,000","21,848,000","-5,429,000","-1,100,000","-600,000","-500,000","-400,000","200,000","200,000","-300,000","1,100,000","600,000","-700,000"
			GainLossOnSaleOfBusiness,,"0","-90,673,000","0","0","0","-13,989,000","0","-41,864,000","-15,627,000","0","-2,894,000","0","0",,,"0","0",,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-20,555,000","-15,370,000","88,000","-4,327,000","-10,767,000","-1,923,000","-2,060,000","-9,135,000","-5,848,000","-5,718,000","-9,830,000","-4,341,000","-15,052,000","-8,691,000","-17,124,000","-27,970,000","-6,418,000","2,857,000","-1,471,000","-901,000","-2,936,000","-23,556,000","-12,444,000","-4,770,000","15,396,000","-2,637,000","-300,000","-400,000","-800,000","-100,000","200,000","-200,000","-300,000","1,100,000","600,000","-700,000"
			RealizedGainLossOnSaleOfLoansAndLease,"-6,927,000","-3,074,000","13,114,000","-36,677,000","-23,787,000","-7,370,000","-2,290,000","-6,421,000","-4,741,000","-5,232,000","-3,546,000","-3,331,000","-1,547,000","-2,677,000","-1,410,000","-1,141,000","-4,348,000","5,617,000",,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"63,530,000","62,335,000","62,293,000","38,612,000","43,002,000","43,630,000","38,215,000","34,024,000","29,044,000","25,847,000","21,486,000","19,389,000","19,247,000","18,503,000","15,119,000","15,361,000","10,302,000","11,352,000","13,035,000","23,577,000","20,081,000","28,102,000","20,649,000","20,421,000","16,194,000","16,118,000","15,500,000","13,300,000","11,900,000","11,400,000","13,400,000","11,000,000","5,400,000","3,200,000","4,400,000","4,600,000"
			DepreciationAndAmortization,"63,530,000","62,335,000","62,293,000","38,612,000","43,002,000","43,630,000","38,215,000","34,024,000","29,044,000","25,847,000","21,486,000","19,389,000","19,247,000","18,503,000","15,119,000","15,361,000","10,302,000","11,352,000","13,035,000","23,577,000","20,081,000","28,102,000","20,649,000","20,421,000","16,194,000","16,118,000","15,500,000","13,300,000","11,900,000","11,400,000","13,400,000","11,000,000","5,400,000","3,200,000","4,400,000","4,600,000"
				Depreciation,"38,741,000","38,180,000","36,436,000","27,276,000","28,911,000","26,719,000","23,773,000","22,183,000","16,558,000","14,101,000","12,366,000","11,227,000","11,306,000","9,674,000","8,990,000","8,853,000","5,952,000","7,855,000",,,,,,,,,,,,,,,,,,
