name,ttm,06/30/2024,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998
NetNonOperatingInterestIncomeExpense,"-3,505,000","-3,505,000","-6,074,000","-5,546,000","-4,949,000","-4,576,000","-6,250,000","-1,071,000","-6,321,000","-4,947,000","-4,332,000","-3,576,000","155,000","-107,000","99,000","215,000","2,467,000",,,,,,,,,,,
	InterestIncomeNonOperating,"829,000","829,000","0",,,,"2,565,000","2,579,000","1,306,000","6,000","72,000","121,000","189,000","327,000","565,000","805,000","3,642,000",,,,,,,,,,,
	InterestExpenseNonOperating,"4,334,000","4,334,000","6,074,000","5,546,000","4,949,000","4,576,000","6,250,000","1,071,000","6,321,000","4,947,000","4,332,000","3,697,000","34,000","434,000","466,000","590,000","1,175,000",,,,,,,,,,,
OtherIncomeExpense,"10,502,000","10,502,000","31,964,000","-4,935,000","1,842,000","-6,555,000","1,504,000","-130,000","-7,724,000","239,000","340,000","625,000","-2,072,000","-3,028,000","-2,978,000","-5,376,000","-22,495,000","-16,033,000","-28,101,000","4,444,000","-70,255,000","-2,632,000","-98,145,000","-44,759,000","-88,850,000","-38,095,000","-3,210,000","1,000,000"
	GainOnSaleOfSecurity,"10,502,000","10,502,000","21,440,000","-4,935,000","3,663,000","-6,560,000","1,503,000","-135,000","-7,808,000","6,000","72,000",,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"0","0","10,524,000","0","-1,866,000","0",,,,,"-2,000","-9,000","-1,771,000","-2,666,000","-2,226,000","-5,376,000","-22,495,000","-16,033,000","-28,101,000","4,444,000","-70,255,000","-2,632,000","-98,145,000","-44,759,000","-88,850,000","-38,095,000","-3,210,000","1,000,000"
		RestructuringAndMergernAcquisition,,,,,,,,,,,"2,000","9,000","1,771,000","2,666,000","2,226,000","5,133,000","9,665,000","8,641,000","30,648,000","4,623,000","70,560,000","2,426,000","93,503,000","38,302,000","88,850,000","10,395,000",,
		OtherSpecialCharges,,,,"190,000","1,866,000",,,,,,,,,"362,000","752,000","243,000","12,830,000","7,392,000","-2,547,000","-9,067,000","-305,000","206,000","4,642,000","6,457,000",,"27,700,000",,
		GainOnSaleOfBusiness,"0","0","10,524,000","0",,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,,,"2,000","45,000","5,000","1,000","5,000","84,000","233,000","268,000","625,000","-301,000","-362,000","-752,000",,,,,,,,,,,,,
PretaxIncome,"-841,000","-841,000","14,679,000","-19,222,000","-6,844,000","-13,302,000","-9,050,000","-11,670,000","-18,650,000","-14,543,000","-12,032,000","-8,660,000","-39,637,000","-9,439,000","-7,990,000","-7,409,000","-84,476,000","-61,519,000","-95,703,000","15,770,000","-53,966,000","-21,115,000","-191,426,000","-1,242,879,000","-677,006,000","-286,238,000","-34,721,000",
TaxProvision,"101,000","101,000","200,000","83,000","1,675,000","44,000","-2,182,000","-329,000","-1,210,000","-5,103,000","164,000","-3,068,000","42,000","-1,289,000","115,000","2,964,000","3,029,000","3,337,000","6,544,000","5,377,000","8,808,000","9,339,000","10,985,000","17,879,000","12,988,000","2,019,000","2,316,000",
NetIncomeCommonStockholders,"-1,388,000","-1,388,000","27,730,000","-14,893,000","-7,275,000","-12,975,000","-2,908,000","-11,067,000","-15,207,000","9,422,000","-41,759,000","433,000","-47,613,000","14,567,000","-35,248,000","-5,857,000","-85,876,000","-21,862,000","-196,637,000","5,236,000","-62,774,000","-30,454,000","-203,868,000","-1,260,758,000","-689,994,000","-288,257,000","-37,037,000","-10,600,000"
	NetIncome,"-1,388,000","-1,388,000","27,730,000","-14,893,000","-7,275,000","-12,975,000","-2,908,000","-11,067,000","-15,207,000","9,422,000","-41,759,000","433,000","-47,613,000","14,567,000","-35,248,000","-5,857,000","-85,876,000","-21,862,000","-196,637,000","5,236,000","-62,774,000","-30,454,000","-203,868,000","-1,260,758,000","-689,994,000","-288,257,000","-37,037,000","-10,600,000"
		NetIncomeIncludingNoncontrollingInterests,"-926,000","-926,000","27,680,000","-15,037,000","-7,870,000","-13,127,000","-3,132,000","-11,506,000","-15,237,000","9,422,000","-41,759,000","433,000","-47,613,000","14,567,000","-35,248,000","-5,857,000","-85,876,000","-21,862,000","-196,637,000","5,236,000","-62,774,000","-30,454,000","-203,868,000","-1,260,758,000","-689,994,000","-288,257,000","-37,037,000","-10,600,000"
			NetIncomeContinuousOperations,"-942,000","-942,000","14,479,000","-19,305,000","-8,519,000","-13,346,000","-6,868,000","-11,341,000","-17,440,000","-9,440,000","-12,196,000","-5,592,000","-39,679,000","-8,150,000","-8,105,000","-10,373,000","-87,505,000","-64,856,000","-102,247,000","10,393,000","-62,774,000","-30,454,000","-202,411,000","-1,260,758,000","-689,994,000","-288,257,000","-37,037,000","-10,600,000"
			NetIncomeDiscontinuousOperations,"16,000","16,000","13,201,000","4,268,000","649,000","219,000","3,736,000","-165,000","2,203,000","18,862,000","-29,563,000","6,025,000","-7,934,000","22,717,000","-27,143,000","4,516,000","1,629,000","42,994,000","-94,390,000","-5,157,000",,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,"-1,457,000",,,,,
		MinorityInterests,"-462,000","-462,000","-50,000","144,000","595,000","152,000","224,000","439,000","30,000","0","0",,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-1,388,000","-1,388,000","27,730,000","-14,893,000","-7,275,000","-12,975,000","-2,908,000","-11,067,000","-15,207,000","9,422,000","-41,759,000","433,000","-47,613,000","14,567,000","-35,248,000","-5,857,000","-85,876,000","-21,862,000","-196,637,000","5,236,000","-62,774,000","-30,454,000","-203,868,000","-1,260,758,000","-689,994,000","-288,257,000","-37,037,000","-10,600,000"
BasicEPS,"-0.22","-0.05","0.95","-0.56","-0.28","-0.51","-0.11","-0.46","-0.93","1","-3.99","0.043","-5.715","1.833","-2.912","-0.755","-11.215","-2.912","-23.508","0.647","-10.137","-5.284","41.301","-241.444","-134.916","-66.649","-16.824","-15.206"
DilutedEPS,"-0.22","-0.05","0.73","-0.56","-0.28","-0.51","-0.11","-0.46","-0.93","1","-3.99","0.043","-5.715","1.819","-2.964","-0.756","-11.215","-2.912","-23.508","0.647","-10.137","-5.284","41.301","-241.444","-134.916","-66.649","-16.824","-15.206"
BasicAverageShares,"29,708,750","29,962,000","28,910,000","26,784,000","25,722,000","25,418,000","25,210,000","24,277,000","16,433,000","9,412,000","10,385,517","10,018,199","8,424,201","8,007,919","7,843,132","7,743,258","7,692,810","7,647,278","8,368,839","7,625,579","6,192,831","5,763,490","5,486,963","5,221,736","5,113,006","4,324,694","2,210,363","697,077"
DilutedAverageShares,"32,858,250","29,962,000","40,980,000","26,784,000","25,722,000","25,418,000","25,210,000","24,277,000","16,433,000","9,412,000","10,385,517","10,080,423","8,424,201","8,007,919","7,843,132","7,743,258","7,692,810","7,647,278","8,368,839","7,625,579","6,192,831","5,763,490","5,486,963","5,221,736","5,113,006","4,324,694","2,210,363","697,077"
TotalOperatingIncomeAsReported,"-7,838,000","-7,838,000","-11,211,000","-8,741,000","-3,737,000","-2,171,000","-4,304,000","-10,469,000","-4,605,000","-9,835,000","-8,040,000","-5,709,000","-39,491,000","-8,970,000","-7,337,000","-7,381,000","-74,113,000","-65,160,000","-113,876,000","7,245,000","-54,548,000","-21,103,000","-193,039,000","-1,248,739,000","-701,766,000","-309,458,000","-37,550,000","-11,500,000"
TotalExpenses,"25,672,000","25,672,000","19,874,000","13,257,000","64,590,000","61,165,000","55,484,000","16,404,000","9,532,000","9,835,000","8,040,000","5,709,000","37,841,000","21,354,000","9,130,000","185,552,000","256,146,000","257,396,000","373,529,000","384,364,000","367,623,000","309,468,000","367,091,000","1,575,269,000","1,081,984,000","419,631,000","94,723,000","13,700,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-1,388,000","-1,388,000","27,730,000","-14,893,000","-7,275,000","-12,975,000","-2,908,000","-11,067,000","-15,207,000","9,422,000","-41,759,000","433,000","-47,613,000","14,567,000","-35,248,000","-5,857,000","-85,876,000","-21,862,000","-196,637,000","5,236,000","-62,774,000","-30,454,000","-202,411,000","-1,260,758,000","-689,994,000","-288,257,000","-37,037,000","-10,600,000"
NormalizedIncome,"-9,700,580","-9,700,580","-16,999,493.494","-15,262,350","-9,235,810","-8,405,200","-7,784,619.227","-10,770,805.913","-10,108,578.016","-9,443,894.657","-12,239,200","-5,592,000","-38,527,850","-5,848,071.83","-6,658,100","-6,878,600","-72,883,250","-54,434,550","-83,981,350","7,464,243.373","-20,621,000","-28,874,800","-143,524,000","-1,233,902,600","-636,684,000","-265,400,000","-35,111,000","-11,200,000"
InterestIncome,"829,000","829,000","0",,,,"2,565,000","2,579,000","1,306,000","6,000","72,000","121,000","189,000","327,000","565,000","805,000","3,642,000",,,,,,,,,,,
InterestExpense,"4,334,000","4,334,000","6,074,000","5,546,000","4,949,000","4,576,000","6,250,000","1,071,000","6,321,000","4,947,000","4,332,000","3,697,000","34,000","434,000","466,000","590,000","1,175,000",,,,,,,,,,,
NetInterestIncome,"-3,505,000","-3,505,000","-6,074,000","-5,546,000","-4,949,000","-4,576,000","-6,250,000","-1,071,000","-6,321,000","-4,947,000","-4,332,000","-3,576,000","155,000","-107,000","99,000","215,000","2,467,000",,,,,,,,,,,
EBIT,"3,493,000","3,493,000","20,753,000","-13,676,000","-1,895,000","-8,726,000","-2,800,000","-10,599,000","-12,329,000","-9,596,000","-7,700,000","-4,963,000","-39,603,000","-9,005,000","-7,524,000","-6,819,000","-83,301,000","-56,519,000","-83,228,000","11,868,000","16,012,000","-18,677,000","-99,136,000","-1,210,437,000","-612,916,000","-271,363,000","-34,340,000","-11,500,000"
EBITDA,"4,601,000","4,601,000","21,905,000","-13,152,000","6,774,000","2,056,000","6,433,000","-9,475,000","-11,989,000","-9,533,000","-7,593,000","-4,866,000","-39,321,000","-4,994,000","-628,000","533,000","-23,728,000","-36,004,000","-52,418,000","35,078,000","52,361,000","6,109,000","-60,374,000","-119,724,000","50,811,000","-39,525,000","-28,307,000","-10,800,000"
ReconciledCostOfRevenue,"16,857,000","16,857,000","10,196,000","6,616,000","49,954,000","43,918,000","36,747,000","8,581,000","4,779,000","0","0",,"16,281,000","0","3,398,000","72,304,000","124,227,000","68,994,000","98,210,000","100,636,000","86,466,000","56,564,000","47,332,000","654,059,000","64,135,000","25,238,000","11,824,000","400,000"
ReconciledDepreciation,"1,108,000","1,108,000","1,152,000","524,000","8,669,000","10,782,000","9,233,000","1,124,000","340,000","63,000","107,000","97,000","282,000","4,011,000","6,896,000","7,352,000","10,246,000","20,515,000","30,810,000","23,210,000","36,349,000","24,786,000","38,762,000","553,692,000","663,727,000","231,838,000","6,033,000","700,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-1,404,000","-1,404,000","14,529,000","-19,161,000","-7,924,000","-13,194,000","-6,644,000","-10,902,000","-17,410,000","-9,440,000","-12,196,000","-5,592,000","-39,679,000","-8,150,000","-8,105,000","-10,373,000","-87,505,000","-64,856,000","-102,247,000","10,393,000","-62,774,000","-30,454,000","-202,411,000","-1,260,758,000","-689,994,000","-288,257,000","-37,037,000","-10,600,000"
TotalUnusualItemsExcludingGoodwill,"10,502,000","10,502,000","31,964,000","-4,935,000","1,797,000","-6,560,000","1,503,000","-135,000","-7,808,000","6,000","72,000","-9,000","-1,771,000","-2,666,000","-2,226,000","-5,376,000","-22,495,000","-16,033,000","-28,101,000","4,444,000","-70,255,000","-2,632,000","-98,145,000","-44,759,000","-88,850,000","-38,095,000","-3,210,000","1,000,000"
TotalUnusualItems,"10,502,000","10,502,000","31,964,000","-4,935,000","1,797,000","-6,560,000","1,503,000","-135,000","-7,808,000","6,000","72,000","-9,000","-1,771,000","-2,666,000","-2,226,000","-5,376,000","-22,495,000","-16,033,000","-28,101,000","4,444,000","-70,255,000","-2,632,000","-98,145,000","-44,759,000","-88,850,000","-38,095,000","-3,210,000","1,000,000"
NormalizedEBITDA,"-5,901,000","-5,901,000","-10,059,000","-8,217,000","4,977,000","8,616,000","4,930,000","-9,340,000","-4,181,000","-9,539,000","-7,665,000","-4,866,000","-37,550,000","-2,328,000","1,598,000","5,909,000","-1,233,000","-19,971,000","-24,317,000","30,634,000","122,616,000","8,741,000","37,771,000","-74,965,000","139,661,000","-1,430,000","-25,097,000","-11,800,000"
TaxRateForCalcs,"0.21","0.21","0.014","0.21","0.27","0.27","0.241","0.028","0.065","0.351","0.4","0.354","0.35","0.137","0.35","0.35","0.35","0.35","0.35","0.341","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"2,205,420","2,205,420","435,506.506","-1,036,350","485,190","-1,771,200","362,380.773","-3,805.913","-506,578.016","2,105.343","28,800","0","-619,850","-364,071.83","-779,100","-1,881,600","-7,873,250","-5,611,550","-9,835,350","1,515,243.373","-28,102,000","-1,052,800","-39,258,000","-17,903,600","-35,540,000","-15,238,000","-1,284,000","400,000"
