name,ttm,06/30/2024,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998
		ProvisionandWriteOffofAssets,,,,,,,,,,,,"0","0","447,000","-351,000",,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,"-39,000","-39,000","-10,948,000","-623,000","-292,000","8,684,000","1,062,000","2,714,000","9,114,000","0","0",,,,,,,,,,,,,,,,,
		StockBasedCompensation,"2,364,000","2,364,000","2,615,000","2,802,000","1,755,000","548,000","978,000","4,425,000","1,963,000","2,029,000","765,000","1,099,000","7,775,000","8,405,000","2,483,000","2,014,000","3,156,000",,,,,,,,,,,
		OtherNonCashItems,"-3,401,000","-3,401,000","5,110,000","25,222,000","-22,894,000","1,199,000","2,516,000","292,000","2,802,000","4,947,000","4,332,000","3,696,000","480,000","691,000","1,109,000","-4,487,000","5,125,000","13,050,000","118,048,000","44,316,000","8,064,000","2,373,000",,,,"23,044,000","100,000",
		ChangeInWorkingCapital,"-11,233,000","-11,233,000","-740,000","72,000","41,000","4,407,000","-2,978,000","-1,050,000","-5,758,000","2,309,000","-142,000","16,081,000","-32,865,000","-21,479,000","7,005,000","-13,763,000","9,146,000","-65,062,000","53,946,000","-39,045,000","14,330,000","-43,082,000","74,454,000","23,137,000","-64,372,000","14,750,000","13,003,000","4,800,000"
			ChangeInReceivables,"1,049,000","1,049,000","-1,159,000","-876,000","1,493,000","1,203,000","-2,894,000","-637,000","-3,817,000","0","0","88,000","-88,000","-4,308,000","9,369,000","16,000","48,354,000","-6,153,000","68,043,000","-550,000","-61,849,000","-14,181,000","33,947,000","46,500,000","-84,595,000","-41,832,000","-32,219,000","-2,600,000"
				ChangesInAccountReceivables,,,,"651,000","2,099,000","841,000","-2,811,000","-197,000","0","0","0","88,000","-88,000","-4,308,000","9,369,000","16,000","48,354,000",,,,,,,,,,,
			ChangeInInventory,,,,"298,000","617,000","-134,000","62,000","0","0",,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"-1,983,000","-1,983,000","266,000","179,000","-3,223,000","-190,000","-225,000","-117,000","-81,000","464,000","37,000","410,000","3,540,000","6,805,000","6,068,000","6,365,000","5,479,000","-22,186,000","-12,051,000","1,532,000","-7,423,000","-708,000","508,000","1,548,000","237,000","-6,354,000","-2,148,000",
			ChangeInPayablesAndAccruedExpense,"689,000","689,000","1,166,000","791,000","3,931,000","217,000","275,000","-42,000","-1,860,000","1,845,000","-765,000","-1,290,000","-18,558,000","-16,771,000","42,000","-16,826,000","-29,042,000","-4,972,000","-1,422,000","-4,006,000","5,392,000","853,000","-1,715,000","-15,825,000","6,424,000","-2,423,000","3,309,000","300,000"
				ChangeInPayable,"527,000","527,000","1,089,000","791,000","3,931,000","217,000","275,000","-42,000","-468,000","1,845,000","-502,000","-1,136,000","-2,995,000","104,000","2,750,000","-1,007,000","189,000",,,,,,,,,,,
					ChangeInAccountPayable,"1,730,000","1,730,000","1,089,000","305,000","3,931,000","1,022,000","-529,000","-42,000","-468,000","1,845,000","-502,000","-1,136,000","-2,995,000","104,000","2,750,000","-1,007,000",,,,,,,,,,,,
				ChangeInAccruedExpense,"162,000","162,000","77,000",,,,,,"-1,392,000","2,002,000","-263,000","-154,000","-15,563,000","-16,875,000","-2,708,000","-15,819,000","-29,231,000",,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-10,953,000","-10,953,000","-936,000","0",,,,,,,,,,,,,,,,,,,,"12,595,000",,"-8,409,000","-700,000","-400,000"
			ChangeInOtherCurrentLiabilities,"-35,000","-35,000","-77,000","-22,000","-1,563,000","-1,462,000","-1,075,000","-254,000","0","0","-19,532,000","20,032,000","0","0",,,,"3,780,000","9,669,000","-6,526,000","20,497,000","419,000","41,714,000","-9,086,000","13,562,000","65,359,000","44,061,000","7,500,000"
			ChangeInOtherWorkingCapital,,,,"-3,220,000","-1,214,000","4,773,000","879,000","-254,000",,"3,000","586,000","16,873,000","-17,759,000","-7,205,000","-8,474,000","-3,318,000","-15,645,000","-35,531,000","-10,293,000","-29,495,000","57,713,000","-29,465,000",,,,,,
	CashFromDiscontinuedOperatingActivities,"0","0","766,000","12,219,000","1,931,000","2,146,000","1,413,000","-165,000","-1,542,000","-34,296,000","-52,918,000","58,663,000",,,,,,,,,,,,,,,,
InvestingCashFlow,"2,270,000","2,270,000","83,963,000","-40,047,000","-15,482,000","-6,632,000","-54,903,000","-2,368,000","-30,135,000","41,675,000","39,970,000","-41,302,000","39,865,000","34,167,000","5,788,000","-22,174,000","45,466,000","163,794,000","115,307,000","-291,312,000","-37,979,000","-58,276,000","35,417,000","29,677,000","76,183,000","-448,704,000","-45,378,000","-18,000,000"
	CashFlowFromContinuingInvestingActivities,"3,217,000","3,217,000","16,733,000","-33,296,000","-19,839,000","-6,632,000","-54,903,000","-2,368,000","-30,135,000","11,675,000","39,970,000","-41,302,000","39,265,000","-5,232,000","3,552,000","-22,174,000","45,466,000","163,794,000","115,307,000","-291,312,000","-37,979,000","-58,276,000","35,417,000","29,677,000","76,183,000","-448,704,000","-45,188,000","-18,000,000"
		NetPPEPurchaseAndSale,,,"-53,000","-3,000","-5,700,000","-6,987,000","-6,779,000","-13,000","-35,000","-35,000","-30,000","-72,000","-269,000","-523,000","-4,045,000","-3,159,000","-3,433,000","-5,726,000","-11,163,000","-1,613,000","-12,742,000","-6,961,000","-8,259,000","-20,687,000","-87,488,000","-28,374,000","-5,839,000","-400,000"
			PurchaseOfPPE,,,"-53,000","-3,000","-6,973,000","-8,847,000","-7,657,000","-13,000","-35,000","-35,000","-30,000","-72,000","-269,000","-523,000","-4,045,000","-3,159,000","-3,433,000","-5,726,000","-12,450,000","-12,962,000","-12,866,000","-7,004,000","-8,423,000","-20,687,000","-87,488,000","-28,374,000","-5,839,000","-400,000"
			SaleOfPPE,,,,"1,147,000","1,273,000","1,860,000","878,000","0","0",,,,,,,,,,"1,287,000","11,349,000","124,000","43,000","164,000",,,,,
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,
			SaleOfIntangibles,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,
		NetBusinessPurchaseAndSale,"0","0","17,735,000","0","-748,000","0","-48,124,000","0","-30,100,000","0","0",,"0",,"0",,"0",,"-12,090,000","-113,916,000","-52,755,000",,"-18,973,000","-23,000","-25,211,000","-32,694,000","-1,601,000",
			PurchaseOfBusiness,,,,"-1,350,000","-748,000","0","-48,124,000","0","-30,100,000","0","0",,"0",,"0",,,,,,,,,,,,,
			SaleOfBusiness,"0","0","17,735,000","0",,,,,,,,,,,,,"0",,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"3,235,000","3,235,000","-949,000","-14,969,000","-4,640,000","355,000","0","0","0","11,710,000","40,000,000","-41,230,000","41,427,000","-4,709,000","7,240,000","-23,531,000","20,232,000","123,447,000","138,801,000","-179,877,000","24,623,000","-46,202,000","62,020,000","52,036,000","188,882,000","-366,550,000","-37,748,000","-16,800,000"
			PurchaseOfInvestment,"-68,592,000","-68,592,000","-27,489,000","-20,468,000","-4,675,000","0",,,,,"0","-78,337,000","-10,962,000","-44,388,000","-64,296,000","-63,780,000","-7,651,000","-77,608,000","-278,368,000","-510,614,000","-129,251,000","-235,693,000","-120,906,000","-187,483,000","-444,132,000","-622,538,000","-84,877,000","-32,300,000"
			SaleOfInvestment,"71,827,000","71,827,000","26,540,000","5,499,000","35,000","355,000","0","0","0","11,710,000","40,000,000","37,107,000","52,389,000","39,679,000","71,536,000","40,249,000","27,883,000","201,055,000","417,169,000","330,737,000","153,874,000","189,491,000","182,926,000","239,519,000","633,014,000","255,988,000","47,129,000","15,500,000"
		NetOtherInvestingChanges,"-18,000","-18,000","-53,000","-18,324,000","-8,751,000",,,"-2,355,000",,,,,"-1,893,000","39,399,000","357,000","4,516,000","28,667,000","46,073,000","-241,000","4,094,000","2,895,000","-5,113,000","629,000","-1,649,000",,"-21,086,000",,"-800,000"
	CashFromDiscontinuedInvestingActivities,"-947,000","-947,000","67,230,000","-6,751,000","4,357,000","0","0","0","0","30,000,000","0","0","600,000","39,399,000","2,236,000",,,,,,,,,,,,"-190,000",
FinancingCashFlow,"2,838,000","2,838,000","-47,620,000","9,980,000","18,340,000","21,776,000","21,502,000","3,859,000","5,809,000","-142,000","-119,000","13,290,000","37,983,000","1,904,000","2,028,000","788,000","-150,086,000","291,000","-198,995,000","322,254,000","19,176,000","163,218,000","2,952,000","-19,070,000","42,678,000","427,694,000","167,283,000","31,700,000"
	CashFlowFromContinuingFinancingActivities,"2,838,000","2,838,000","-42,399,000","10,222,000","20,666,000","23,935,000","21,502,000","3,859,000","5,809,000","-142,000","-119,000","13,290,000","37,983,000","1,904,000","2,028,000","788,000","-150,086,000","291,000","-198,995,000","322,254,000","19,176,000","163,218,000","2,952,000","-19,070,000","42,678,000","427,694,000","167,283,000","31,700,000"
		NetIssuancePaymentsOfDebt,"-2,076,000","-2,076,000","-41,765,000","26,945,000","-29,741,000","24,703,000","25,119,000","-713,000","-36,838,000","0","91,000","0","22,066,000","0","0","-200,000","-150,245,000","-113,000","-305,000","-249,000","-3,805,000","144,975,000","152,000","-2,379,000","-4,156,000","1,500,000","-1,688,000","-300,000"
			NetLongTermDebtIssuance,"-2,076,000","-2,076,000","-41,765,000","26,945,000","-25,841,000","28,203,000","18,494,000","-713,000","-36,838,000","0","91,000","0","22,066,000","0","0",,,,,,,,,,,,,
				LongTermDebtIssuance,,,"0","26,945,000","3,642,000","33,612,000","20,730,000","0","0",,"91,000","0","22,066,000","0","0",,,,,,,,,,,,,
				LongTermDebtPayments,"-2,076,000","-2,076,000","-41,765,000","0","-29,483,000","-5,409,000","-2,236,000","-713,000","-36,838,000","0",,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,,,,"0","-3,900,000","-3,500,000","6,625,000","0","0",,,,,,"0","-200,000","-150,245,000",,,,,,,,,,,
				ShortTermDebtIssuance,,,,,"0","2,550,000","6,625,000","0","0",,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,,"0","-3,900,000","-6,050,000","0",,,,,,,,"0","-200,000","-150,245,000",,,,,,,,,,,
		NetCommonStockIssuance,"-2,104,000","-2,104,000","0","0","2,700,000","0","1,551,000","4,572,000","45,000,000","-142,000","-210,000","12,191,000","14,210,000","0","1,628,000","609,000","159,000","908,000","-99,296,000","322,503,000","22,981,000","18,193,000","2,800,000","-16,818,000","46,427,000","426,194,000","168,960,000","30,800,000"
			CommonStockIssuance,,,,"0","2,700,000","0","1,551,000","4,572,000","45,000,000",,"0","12,500,000","14,785,000","0","1,628,000","609,000","159,000","908,000","1,692,000","322,503,000","22,981,000","18,193,000","2,800,000","21,271,000","46,427,000","426,194,000","168,960,000","30,800,000"
			CommonStockPayments,"-2,104,000","-2,104,000","0",,,,,"0","0","-142,000","-210,000","-309,000","-575,000","0","0",,,,"-100,988,000",,,,,"-38,089,000",,,,
		NetPreferredStockIssuance,,,,"-1,194,000","35,010,000","0","-5,052,000","0","0",,,,,,,,,,,,,,,,,,,
			PreferredStockIssuance,,,,"0","35,010,000","0",,,,,,,,,,,,,,,,,,,,,,
			PreferredStockPayments,,,,"-1,194,000","0","0","-5,052,000","0","0",,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,,,,,,,,,,,,,,,,,"0",,"-99,394,000",,,,,,,,,
		ProceedsFromStockOptionExercised,,,,,,,,,,,"91,000","2,571,000","1,707,000","1,904,000","400,000",,,,,,,,,,,,,
		NetOtherFinancingCharges,"7,018,000","7,018,000","-634,000","-16,723,000","12,697,000","-768,000","-116,000",,"-2,353,000",,,"-1,472,000",,,"400,000","379,000",,"-504,000",,,,"50,000",,"127,000","407,000",,"11,000","1,200,000"
	CashFromDiscontinuedFinancingActivities,"0","0","-5,221,000","-242,000","-2,326,000","-2,159,000","0","0","0","0",,,,,,,,,,,,,,,,,,
EndCashPosition,"49,718,000","49,718,000","60,165,000","22,281,000","24,382,000","40,500,000","12,830,000","43,540,000","45,894,000","80,711,000","73,755,000","93,877,000","47,613,000","39,709,000","47,266,000","60,935,000","91,545,000","196,150,000","86,099,000","172,546,000","126,462,000","153,469,000","96,329,000","140,699,000","161,987,000","120,585,000","126,978,000","12,700,000"
	ChangesInCash,"-10,447,000","-10,447,000","33,970,000","-787,000","-16,118,000","28,389,000","-30,710,000","-2,354,000","-34,817,000","6,953,000","-20,122,000","46,264,000","7,904,000","-7,557,000","-13,669,000","-30,610,000","-104,605,000","110,051,000","-86,542,000","46,928,000","-26,421,000","57,140,000","-19,470,000","-21,425,000","41,553,000","-6,221,000","108,039,000","8,600,000"
	EffectOfExchangeRateChanges,,,,,,,,,,,,,,,,,"0",,"95,000","-93,000","-586,000",,,"137,000","-151,000","-172,000",,
	BeginningCashPosition,"60,165,000","60,165,000","22,281,000","18,745,000","40,500,000","12,111,000","43,540,000","45,894,000","80,711,000","73,758,000","93,877,000","47,613,000","39,709,000","47,266,000","60,935,000","91,545,000","196,150,000","86,099,000","172,546,000","125,711,000","153,469,000","96,329,000","115,799,000","161,987,000","120,585,000","126,978,000","18,939,000","4,100,000"
	OtherCashAdjustmentOutsideChangeinCash,"0","0","3,914,000","4,323,000",,,,,,,,,,,,,,,,,,,,,,,,"-12,700,000"
IncomeTaxPaidSupplementalData,,,,,,,,,,,"0","0","42,000","660,000","-722,000","1,860,000","1,279,000",,,,,,,,,,,
InterestPaidSupplementalData,"1,954,000","1,954,000","3,831,000","3,512,000","2,815,000","3,540,000","4,537,000","803,000","3,535,000","0","0","0","3,000","434,000","-466,000","506,000","2,447,000",,,,,,,,,,,
CapitalExpenditure,,,"-53,000","-3,000","-6,973,000","-8,847,000","-7,657,000","-13,000","-35,000","-35,000","-30,000","-72,000","-269,000","-523,000","-4,045,000","-3,159,000","-3,433,000","-5,726,000","-12,450,000","-12,962,000","-12,866,000","-7,004,000","-8,423,000","-20,687,000","-87,488,000","-28,374,000","-5,839,000","-400,000"
IssuanceOfCapitalStock,,,,"0","37,710,000","0","1,551,000","4,572,000","45,000,000",,"0","12,500,000","14,785,000","0","1,628,000","609,000","159,000","908,000","1,692,000","322,503,000","22,981,000","18,193,000","2,800,000","21,271,000","46,427,000","426,194,000","168,960,000","30,800,000"
IssuanceOfDebt,,,"0","26,945,000","3,642,000","36,162,000","27,355,000","0","0",,"91,000","0","22,066,000","0","0",,,,,,,,,,,,,
RepaymentOfDebt,"-2,076,000","-2,076,000","-41,765,000","0","-33,383,000","-11,459,000","-2,236,000","-713,000","-36,838,000","0",,,,,"0","-200,000","-150,245,000",,,,,,,,,,,
RepurchaseOfCapitalStock,"-2,104,000","-2,104,000","0","-1,194,000","0","0","-5,052,000","0","0","-142,000","-210,000","-309,000","-575,000","0","0",,,,"-100,988,000",,,,,"-38,089,000",,,,
FreeCashFlow,"-15,555,000","-15,555,000","-2,373,000","29,277,000","-25,949,000","4,398,000","-4,966,000","-3,858,000","-10,526,000","-34,615,000","-60,003,000","74,204,000","-70,213,000","-44,151,000","-25,530,000","-12,383,000","-3,418,000","-59,760,000","-15,304,000","3,024,000","-20,484,000","-54,806,000","-66,262,000","-52,719,000","-164,796,000","-13,585,000","-19,705,000","-5,500,000"
