name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"9,173,000,000","9,398,000,000","8,013,000,000","5,962,000,000","5,954,761,000","6,191,943,000","5,928,302,000","5,632,187,000","5,295,883,000","4,667,624,000","4,455,719,000","4,554,560,000","4,287,297,000","3,996,899,000","3,401,394,000","3,129,752,000","2,916,228,000","2,774,291,000","2,863,393,000","2,744,061,000","2,677,541,000","2,429,850,000","1,759,516,000","1,635,714,000","1,178,859,000","1,041,775,000","934,800,000","749,900,000","701,200,000","635,900,000","591,800,000","581,300,000","566,300,000","410,800,000","286,000,000","243,100,000",,,,
	NetInterestIncome,"6,896,000,000","7,115,000,000","5,822,000,000","3,825,000,000","3,866,317,000","4,130,264,000","4,072,302,000","3,781,044,000","3,469,887,000","2,842,587,000","2,676,446,000","2,673,229,000","2,598,516,000","2,389,756,000","2,267,526,000","2,055,748,000","1,939,796,000","1,850,237,000","1,817,541,000","1,794,343,000","1,734,572,000","1,598,755,000","1,247,585,000","1,158,288,000","854,187,000","759,400,000","671,900,000","559,400,000","531,000,000","486,400,000","468,100,000","470,800,000","432,000,000","328,800,000","230,400,000","192,200,000",,,,
		InterestIncome,"10,915,000,000","10,224,000,000","6,247,000,000","3,939,000,000","4,192,712,000","4,879,593,000","4,598,711,000","4,167,795,000","3,895,871,000","3,170,844,000","2,956,877,000","2,957,334,000","2,941,685,000","2,792,087,000","2,729,795,000","2,725,197,000","3,277,591,000","3,544,813,000","3,314,093,000","2,788,694,000","2,298,732,000","2,126,565,000","1,842,099,000","2,101,885,000","1,772,784,000","1,478,631,000","1,359,500,000","1,067,500,000","997,400,000","928,200,000","747,300,000","740,700,000","755,600,000","769,000,000","657,400,000","576,600,000",,,,
			InterestIncomeFromLoansAndLease,"8,398,000,000","8,021,000,000","5,237,000,000","3,749,000,000","3,975,053,000","4,442,182,000","4,164,561,000","3,742,867,000","3,485,050,000","2,778,151,000","2,596,586,000","2,734,708,000","2,704,156,000","2,522,567,000","2,394,082,000","2,326,748,000","2,825,587,000","3,155,967,000","2,927,411,000","2,420,660,000","1,974,469,000","1,897,701,000","1,674,867,000","1,892,507,000","1,579,701,000","1,323,300,000","1,198,600,000","955,000,000","881,000,000","794,200,000","633,100,000","608,500,000","602,000,000","592,000,000","522,400,000","440,300,000",,,,
				InterestIncomeFromLoans,,,,,,,,,,,,,,,"2,394,082,000",,,"3,155,967,000","2,927,411,000","2,420,660,000","1,974,469,000","1,897,701,000","1,670,412,000","1,892,507,000","1,579,701,000","1,323,300,000","1,198,600,000","955,000,000","881,000,000","794,200,000","633,100,000","608,500,000","602,000,000","592,000,000","522,400,000","440,300,000",,,,
				InterestIncomeFromLeases,,,,,,,,,,,,,,,,,,,,,,,"4,455,000",,,,,,,,,,,,,,,,,
			InterestIncomeFromSecurities,"913,000,000","839,000,000","499,000,000","141,000,000","176,652,000","288,853,000","324,577,000","362,588,000","364,100,000","376,425,000","345,747,000","216,046,000","235,161,000","265,199,000","334,564,000","397,752,000","448,355,000","363,967,000","378,267,000","365,513,000","323,689,000","226,842,000","167,156,000","207,235,000","179,884,000","130,800,000","152,100,000","107,100,000","111,100,000","122,800,000","107,400,000","105,000,000","134,300,000","163,800,000","109,000,000","95,400,000",,,,
			InterestIncomeFromDeposits,"1,600,000,000","1,360,000,000","509,000,000","48,000,000","32,956,000","141,397,000","108,182,000","61,326,000","45,516,000","15,252,000","13,361,000","5,201,000","1,221,000","2,934,000","88,000","34,000","109,000","300,000","372,000","169,000","65,000","147,000",,"116,000","308,000","100,000","400,000","2,500,000","2,400,000","8,200,000","2,200,000","6,700,000","1,100,000","7,900,000","18,400,000","33,700,000",,,,
			InterestIncomeFromFederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,,,,,,,,,,,"64,000","114,000","21,000","189,000","446,000","129,000","2,071,000","23,835,000","5,597,000","808,000","134,000","1,875,000",,"2,027,000","12,891,000","24,500,000","8,300,000","3,000,000","3,000,000","3,000,000","4,800,000","20,400,000","18,100,000","5,300,000","7,700,000","7,300,000",,,,
			OtherInterestIncome,"4,000,000","4,000,000","2,000,000","1,000,000","8,051,000","7,161,000","1,391,000","1,014,000","1,205,000","1,016,000","1,183,000","1,379,000","1,126,000","1,198,000","615,000","534,000","1,469,000","744,000","2,446,000","1,544,000","375,000",,"76,000",,,"-69,000","100,000","-100,000","-100,000",,"-200,000","100,000","100,000",,"-100,000","-100,000",,,,
