name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
TotalRevenue,"29,165,000,000","28,875,000,000","26,656,000,000","25,303,000,000","23,968,000,000","23,050,000,000","24,670,000,000","25,801,000,000","29,573,000,000","33,391,000,000","31,339,000,000","31,568,000,000","33,542,000,000","33,459,000,000","30,571,000,000","27,661,000,000","12,460,000,000","29,328,000,000","27,800,000,000","24,499,000,000","21,510,000,000","21,230,774,140","26,570,709,540","29,673,471,820","34,575,302,020"
	NetInterestIncome,"12,719,000,000","13,602,000,000","13,650,000,000","11,154,000,000","11,526,000,000","13,749,000,000","13,316,000,000","12,289,000,000","14,501,000,000","15,580,000,000","14,176,000,000","14,752,000,000","15,835,000,000","17,296,000,000","15,446,000,000","12,368,000,000","12,141,000,000","8,649,000,000","6,801,000,000","5,737,000,000","4,882,000,000","5,836,914,530","7,192,064,590","8,635,000,530","7,047,514,060"
		InterestIncome,"48,968,000,000","44,075,000,000","24,299,000,000","16,599,000,000","17,807,000,000","25,207,000,000","24,718,000,000","23,454,000,000","24,938,000,000","25,665,000,000","24,905,000,000","25,519,000,000","31,453,000,000","34,217,000,000","28,642,000,000","26,862,000,000","54,237,000,000","64,475,000,000","58,068,000,000","41,444,000,000","27,723,000,000","27,534,578,310","35,812,612,600","53,731,889,280","55,283,430,280"
			InterestIncomeFromLoansAndLease,,"22,559,000,000","14,088,000,000","10,477,000,000","11,439,000,000","13,760,000,000","12,992,000,000","12,004,000,000","12,311,000,000","12,219,000,000","11,820,000,000","11,941,000,000","13,658,000,000","14,914,000,000","10,222,000,000","10,555,000,000","12,269,000,000","10,901,000,000","9,344,000,000","6,909,000,000","6,896,000,000",,,,
				InterestIncomeFromLoans,,"22,559,000,000","14,088,000,000","10,477,000,000","11,439,000,000","13,760,000,000","12,992,000,000","12,004,000,000","12,311,000,000","12,219,000,000","11,820,000,000","11,941,000,000","13,658,000,000","14,914,000,000","10,222,000,000","10,555,000,000","12,269,000,000","10,901,000,000","9,344,000,000","6,909,000,000","6,896,000,000",,,,
			InterestIncomeFromSecurities,,"10,689,000,000","5,450,000,000","3,875,000,000","4,508,000,000","8,228,000,000","8,947,000,000","8,437,000,000","10,166,000,000","11,788,000,000","11,146,000,000","12,041,000,000","15,638,000,000","16,311,000,000","16,289,000,000","14,130,000,000","36,198,000,000","44,516,000,000","40,552,000,000","22,092,000,000","14,773,000,000",,,,
			InterestIncomeFromDeposits,,"607,000,000","352,000,000","67,000,000","325,000,000","293,000,000","223,000,000","245,000,000","252,000,000","411,000,000","683,000,000","759,000,000","928,000,000","794,000,000","691,000,000","633,000,000","1,313,000,000","1,384,000,000","1,358,000,000","987,000,000","797,000,000",,,,
			InterestIncomeFromFederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,,"1,069,000,000","504,000,000","273,000,000","318,000,000","340,000,000","221,000,000","292,000,000","359,000,000","377,000,000","408,000,000","412,000,000","243,000,000","619,000,000","579,000,000","387,000,000","1,975,000,000","4,874,000,000","4,796,000,000","9,884,000,000","4,647,000,000",,,,
			OtherInterestIncome,,"9,151,000,000","3,905,000,000","1,907,000,000","1,217,000,000","2,586,000,000","2,335,000,000","2,476,000,000","1,850,000,000","870,000,000","848,000,000","366,000,000","986,000,000","1,579,000,000","861,000,000","1,157,000,000","2,482,000,000","2,800,000,000","2,018,000,000","1,572,000,000","610,000,000",,,,
		InterestExpense,"36,249,000,000","30,473,000,000","10,649,000,000","5,445,000,000","6,281,000,000","11,458,000,000","11,402,000,000","11,165,000,000","10,437,000,000","10,085,000,000","10,729,000,000","10,767,000,000","15,618,000,000","16,921,000,000","13,196,000,000","14,494,000,000","42,096,000,000","55,826,000,000","51,267,000,000","35,707,000,000","22,841,000,000","21,697,663,780","28,620,548,010","45,096,888,750","48,235,916,220"
			InterestExpenseForDeposit,,"13,706,000,000","3,902,000,000","1,244,000,000","1,941,000,000","3,643,000,000","3,122,000,000","2,833,000,000","2,583,000,000","2,764,000,000","3,210,000,000","3,360,000,000","4,946,000,000","5,958,000,000","3,800,000,000","5,119,000,000","13,015,000,000","17,371,000,000","14,025,000,000","10,262,000,000","7,127,000,000",,,,
			InterestExpenseForShortTermDebt,,"310,000,000","111,000,000","71,000,000","62,000,000","163,000,000","139,000,000","135,000,000","179,000,000","229,000,000","214,000,000","285,000,000","342,000,000","479,000,000","375,000,000","798,000,000","1,905,000,000","2,665,000,000","2,708,000,000","1,023,000,000","467,000,000",,,,
			InterestExpenseForLongTermDebtAndCapitalSecurities,,"6,154,000,000","2,409,000,000","1,484,000,000","1,612,000,000","2,002,000,000","1,981,000,000","1,795,000,000","1,759,000,000","1,480,000,000","1,882,000,000","1,568,000,000","2,385,000,000","2,487,000,000","1,768,000,000","2,881,000,000","5,577,000,000","5,908,000,000","4,329,000,000","4,458,000,000","3,754,000,000",,,,
			InterestExpenseForFederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,,"388,000,000","304,000,000","148,000,000","169,000,000","367,000,000","379,000,000","431,000,000","255,000,000","153,000,000","160,000,000","186,000,000","315,000,000","426,000,000","301,000,000","280,000,000","4,425,000,000","6,869,000,000","5,788,000,000","11,785,000,000","4,627,000,000",,,,
			OtherInterestExpense,,"9,915,000,000","3,923,000,000","2,498,000,000","2,497,000,000","5,283,000,000","5,781,000,000","5,971,000,000","5,661,000,000","5,459,000,000","5,263,000,000","5,368,000,000","7,630,000,000","7,571,000,000","6,952,000,000","5,416,000,000","17,174,000,000","23,013,000,000","24,417,000,000","8,179,000,000","6,866,000,000",,,,
	NonInterestIncome,"16,446,000,000","15,273,000,000","13,006,000,000","14,149,000,000","12,442,000,000","9,301,000,000","11,354,000,000","13,512,000,000","15,072,000,000","17,811,000,000","17,163,000,000","16,816,000,000","17,707,000,000","16,163,000,000","15,125,000,000","15,293,000,000","319,000,000","20,679,000,000","20,999,000,000","18,762,000,000","16,628,000,000","15,393,859,610","19,378,644,950","21,038,471,290","27,527,787,960"
		TotalPremiumsEarned,,"4,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","4,000,000","89,000,000","108,000,000","141,000,000","190,000,000","219,000,000","214,000,000","252,000,000","129,000,000","560,000,000","134,000,000","47,000,000",,"123,192,560","111,958,230","744,269,570","2,722,110,020","2,844,985,280"
		FeesAndCommissions,"8,277,000,000","8,049,000,000","8,471,000,000","8,670,000,000","7,737,000,000","7,864,000,000","8,341,000,000","11,002,000,000","11,744,000,000","12,765,000,000","12,409,000,000","12,309,000,000","11,809,000,000","11,879,000,000","10,669,000,000","8,911,000,000","9,741,000,000","12,282,000,000","11,195,000,000","8,030,000,000","7,713,000,000","9,315,559,960","10,842,892,660","10,745,703,510","11,725,981,620"
			FeesandCommissionIncome,"10,864,000,000","10,501,000,000","11,146,000,000","11,466,000,000","10,357,000,000","10,627,000,000","11,223,000,000","14,102,000,000","14,999,000,000","16,412,000,000","15,746,000,000","15,252,000,000","14,575,000,000","14,744,000,000","13,652,000,000","11,377,000,000","12,449,000,000","15,199,000,000","13,418,000,000","8,030,000,000","7,713,000,000","9,315,559,960","10,842,892,660","10,745,703,510","11,725,981,620"
				ServiceChargeOnDepositorAccounts,"5,548,000,000","5,312,000,000","5,621,000,000","5,726,000,000","5,263,000,000","5,329,000,000","5,549,000,000",,,,,,,,,,,,"3,162,000,000","3,023,000,000","2,948,000,000",,,,
				TrustFeesbyCommissions,"3,970,000,000","3,907,000,000","4,024,000,000","3,956,000,000","3,429,000,000","3,547,000,000","3,436,000,000",,,,,,,,,,,,"3,363,000,000","3,009,000,000","2,847,000,000","3,267,433,450","3,929,095,310","3,543,688,230","3,919,307,940"
				SecuritiesActivities,"1,346,000,000","1,282,000,000","1,501,000,000","1,784,000,000","1,665,000,000","1,751,000,000","2,238,000,000",,,,,,,,,,,,"2,390,000,000","1,998,000,000","1,918,000,000",,,,
				OtherCustomerServices,,,,,,,,,,,,,,,,,,,"7,548,865,470","6,528,204,920","6,290,197,360","6,048,126,510","6,913,797,350","7,202,015,280","7,806,673,680"
			FeesandCommissionExpense,"2,587,000,000","2,452,000,000","2,675,000,000","2,796,000,000","2,620,000,000","2,763,000,000","2,882,000,000","3,100,000,000","3,255,000,000","3,647,000,000","3,337,000,000","2,943,000,000","2,766,000,000","2,865,000,000","2,983,000,000","2,466,000,000","2,708,000,000","2,917,000,000","2,223,000,000",,,,,,
		DividendIncome,,,,,,,,"88,000,000","205,000,000","301,000,000","97,000,000","81,000,000","141,000,000","148,000,000","137,000,000","91,000,000","312,000,000","200,000,000","207,000,000","264,000,000","300,000,000",,,,
		InvestmentBankingProfit,"1,467,000,000","1,156,000,000","1,368,000,000","2,264,000,000","1,688,000,000","1,656,000,000","1,696,000,000",,,,,,,,,,,,"2,629,000,000","2,059,000,000","1,793,000,000","-421,629,930","-887,215,070","-375,385,940","346,040,500"
		TradingGainLoss,"5,655,000,000","4,878,000,000","2,782,000,000","1,859,000,000","2,230,000,000","197,000,000","-72,000,000","3,374,000,000","547,000,000","3,874,000,000","4,407,000,000","3,662,000,000","5,199,000,000","2,138,000,000","3,658,000,000","5,634,000,000","-33,829,000,000","3,918,000,000","8,868,000,000","7,429,000,000","6,186,000,000",,,,
		GainLossonSaleofAssets,"1,132,000,000","1,179,000,000","-151,000,000","1,548,000,000","562,000,000","-375,000,000","1,099,000,000","-551,000,000","1,387,000,000","0","-181,000,000","537,000,000","417,000,000","1,646,000,000","111,000,000","995,000,000","24,612,000,000","4,135,000,000","766,000,000","1,055,000,000","235,000,000","19,850,750","3,525,989,000","1,518,402,410","3,679,741,440"
			GainOnSaleOfSecurity,"1,188,000,000","1,235,000,000","-409,000,000","1,471,000,000","656,000,000","-8,000,000","-99,000,000","-188,000,000","1,299,000,000","-628,000,000","301,000,000","109,000,000","-68,000,000","719,000,000","408,000,000","-274,000,000","-44,000,000","817,000,000","541,000,000","1,055,000,000","235,000,000","19,850,750","3,525,989,000","1,518,402,410","3,679,741,440"
			GainonSaleofLoans,,"-56,000,000","258,000,000","77,000,000","-94,000,000","-367,000,000","1,198,000,000","-363,000,000","88,000,000","628,000,000","-544,000,000","408,000,000","477,000,000","880,000,000","-299,000,000","1,388,000,000","24,648,000,000","3,281,000,000","154,000,000",,,,,,
			GainonSaleofInvestmentProperty,,,,"10,000,000","-59,000,000","4,000,000",,,"-14,000,000","22,000,000","62,000,000","20,000,000","8,000,000","47,000,000","2,000,000","-119,000,000","8,000,000","37,000,000","71,000,000",,,,,,
		OtherNonInterestIncome,"-89,000,000","7,000,000","533,000,000","-195,000,000","222,000,000","-44,000,000","287,000,000","-405,000,000","1,100,000,000","763,000,000","290,000,000","37,000,000","-78,000,000","138,000,000","298,000,000","-467,000,000","-1,077,000,000","10,000,000","-84,000,000","-75,000,000","401,000,000","6,368,120,600","5,152,708,790","6,427,641,290","8,931,039,120"
CreditLossesProvision,"-1,648,000,000","-1,505,000,000","-1,226,000,000","-515,000,000","-1,792,000,000","-723,000,000","-525,000,000","-533,000,000","-1,398,000,000","-987,000,000","-1,159,000,000","-2,092,000,000","-1,729,000,000","-1,846,000,000","-1,292,000,000","-2,695,000,000","-1,127,000,000","-616,000,000","-298,000,000","-374,000,000","-372,000,000","-1,110,847,970","-2,092,722,120","-1,026,129,830","-479,133,000"
NonInterestExpense,"20,358,000,000","20,588,000,000","19,918,000,000","20,567,000,000","19,880,000,000","21,616,000,000","22,809,000,000","24,225,000,000","25,108,000,000","26,706,000,000","25,856,000,000","24,915,000,000","26,422,000,000","24,841,000,000","22,846,000,000","19,801,000,000","17,495,000,000","21,191,000,000","19,513,000,000","18,349,000,000","16,827,000,000","17,396,403,270","20,341,144,650","26,840,094,710","27,207,301,220"
	OccupancyAndEquipment,,"1,478,000,000","1,429,000,000","1,727,000,000","1,724,000,000","1,693,000,000","1,698,000,000","1,849,000,000","1,972,000,000","1,944,000,000","1,978,000,000","2,073,000,000","2,115,000,000","2,072,000,000","1,679,000,000","1,457,000,000","1,434,000,000","1,347,000,000","1,198,000,000","1,183,000,000","1,436,000,000","1,441,164,450","1,521,893,090","4,289,964,470","2,987,660,440"
		NetOccupancyExpense,,,,,,,,,,,,,,,,,,,"1,020,000,000","1,014,000,000","1,258,000,000",,,,
		Equipment,,,,,,,,,,,,,,,,,,,"157,000,000","169,000,000","178,000,000",,,,
	ProfessionalExpenseAndContractServicesExpense,,"899,000,000","858,000,000","924,000,000","977,000,000","1,142,000,000","1,323,000,000","1,750,000,000","2,305,000,000","2,283,000,000","2,029,000,000","1,772,000,000","1,887,000,000","1,621,000,000","1,616,000,000","1,088,000,000","1,164,000,000","1,257,000,000","1,203,000,000","895,000,000","824,000,000",,,,
	SellingGeneralAndAdministration,"19,155,000,000","18,029,000,000","16,979,000,000","17,570,000,000","17,239,000,000","19,465,000,000","19,991,000,000","20,626,000,000","21,028,000,000","22,734,000,000","21,849,000,000","21,070,000,000","22,420,000,000","21,651,000,000","19,965,000,000","17,698,000,000","15,347,000,000","18,749,000,000","17,233,000,000","10,993,000,000","10,222,000,000","10,586,007,960","12,127,496,220","16,391,103,440","17,577,792,660"
		GeneralAndAdministrativeExpense,"18,952,000,000","17,826,000,000","16,814,000,000","17,392,000,000","17,065,000,000","19,214,000,000","19,692,000,000","20,297,000,000","20,743,000,000","22,440,000,000","21,556,000,000","20,776,000,000","22,058,000,000","21,241,000,000","19,630,000,000","17,420,000,000","14,974,000,000","18,338,000,000","16,802,000,000","10,993,000,000","10,222,000,000","10,586,007,960","12,127,496,220","16,391,103,440","17,577,792,660"
			SalariesAndWages,"11,563,000,000","11,131,000,000","10,712,000,000","10,418,000,000","10,471,000,000","11,142,000,000","11,814,000,000","12,253,000,000","11,874,000,000","13,293,000,000","12,512,000,000","12,329,000,000","13,490,000,000","13,135,000,000","12,671,000,000","11,310,000,000","9,606,000,000","13,122,000,000","12,498,000,000","10,993,000,000","10,222,000,000","10,476,431,820","11,367,979,130","13,383,520,280","13,563,722,860"
			InsuranceAndClaims,,,,,,,"0","0","374,000,000","256,000,000","289,000,000","460,000,000","414,000,000","207,000,000","485,000,000","542,000,000","-252,855,680","193,000,000","67,000,000",,"259,663,360","109,576,140","759,517,090","3,007,583,160","4,014,069,800"
			OtherGandA,"7,389,000,000","6,695,000,000","6,102,000,000","6,974,000,000","6,594,000,000","8,072,000,000","7,878,000,000","8,044,000,000","8,495,000,000","8,891,000,000","8,755,000,000","7,987,000,000","8,154,000,000","7,899,000,000","6,474,000,000","5,568,000,000","5,368,000,000","5,023,000,000","4,237,000,000",,,,,,
		SellingAndMarketingExpense,,"203,000,000","165,000,000","178,000,000","174,000,000","251,000,000","299,000,000","329,000,000","285,000,000","294,000,000","293,000,000","294,000,000","362,000,000","410,000,000","335,000,000","278,000,000","373,000,000","411,000,000","431,000,000",,,,,,
	OtherNonInterestExpense,"-1,174,000,000","182,000,000","652,000,000","346,000,000","-60,000,000","-684,000,000","-203,000,000","-123,000,000","-197,000,000","-255,000,000","-1,559,000,000","-303,000,000","-487,000,000","-503,000,000","-414,000,000","-442,000,000","-450,000,000","-162,000,000","-121,000,000","5,278,000,000","4,345,000,000","5,369,230,860","6,691,755,340","6,159,026,800","6,641,848,120"
IncomefromAssociatesandOtherParticipatingInterests,"-49,000,000","-38,000,000","152,000,000","98,000,000","120,000,000","110,000,000","219,000,000","137,000,000","455,000,000","164,000,000","619,000,000","369,000,000","163,000,000","-264,000,000","-2,004,000,000","59,000,000","46,000,000","353,000,000","419,000,000","418,000,000","388,000,000",,,,
SpecialIncomeCharges,"-2,246,000,000","-1,069,000,000","-69,000,000","-929,000,000","-1,395,000,000","-3,456,000,000","-226,000,000","49,000,000","-4,334,000,000","-11,959,000,000","-1,826,000,000","-3,474,000,000","-4,739,000,000","-1,119,000,000","-454,000,000","-22,000,000","375,000,000","875,000,000","-69,000,000","-82,000,000","-670,000,000","28,585,080","-583,217,640",,
	GainOnSaleOfBusiness,,,,,,,,,"-3,000,000","-24,000,000","18,000,000","4,000,000","41,000,000","39,000,000","18,000,000","61,000,000","85,000,000","321,000,000","52,000,000",,,,,,
	RestructuringAndMergernAcquisition,"484,000,000","566,000,000","-8,000,000","468,000,000","1,178,000,000","1,950,000,000","563,000,000","447,000,000","681,000,000","965,000,000","133,000,000","399,000,000","394,000,000","503,000,000","443,000,000","453,000,000","450,000,000","149,000,000","313,000,000","805,000,000","671,000,000","-28,585,080","583,217,640",,
	ImpairmentOfCapitalAssets,"233,000,000","233,000,000","68,000,000","5,000,000","0","1,037,000,000","0","21,000,000","1,256,000,000","5,776,000,000","111,000,000","79,000,000","1,886,000,000","0","29,000,000","-134,000,000","585,000,000","128,000,000","31,000,000","0","19,000,000",,,,
	OtherSpecialCharges,"1,529,000,000","270,000,000","9,000,000","456,000,000","217,000,000","469,000,000","-337,000,000","-517,000,000","2,397,000,000","5,218,000,000","1,600,000,000","3,000,000,000","2,500,000,000","655,000,000",,"-236,000,000","-1,325,000,000","-831,000,000","-223,000,000","-723,000,000","-20,000,000",,,,
PretaxIncome,"4,866,000,000","5,678,000,000","5,594,000,000","3,390,000,000","1,021,000,000","-2,634,000,000","1,330,000,000","1,228,000,000","-810,000,000","-6,097,000,000","3,116,000,000","1,457,000,000","814,000,000","5,390,000,000","3,975,000,000","5,202,000,000","-5,741,000,000","8,749,000,000","8,339,000,000","6,112,000,000","4,029,000,000","2,751,313,950","3,551,719,190","1,806,123,370","6,888,867,800"
TaxProvision,"734,000,000","787,000,000","-64,000,000","880,000,000","397,000,000","2,630,000,000","989,000,000","1,963,000,000","546,000,000","675,000,000","1,425,000,000","775,000,000","498,000,000","1,064,000,000","1,645,000,000","244,000,000","-1,845,000,000","2,239,000,000","2,260,000,000","2,583,000,000","1,557,000,000","1,539,624,170","3,191,496,530","1,431,861,340","-6,662,078,180"
NetIncomeCommonStockholders,"3,485,000,000","4,274,000,000","5,046,000,000","2,002,000,000","146,000,000","-5,719,000,000","-26,000,000","-1,049,000,000","-1,678,000,000","-7,022,000,000","1,663,000,000","666,000,000","263,000,000","4,132,000,000","2,310,000,000","4,973,000,000","-3,835,000,000","6,474,000,000","6,070,000,000","3,529,000,000","2,472,000,000","1,362,555,480","396,435,520","167,462,590","13,550,945,980"
	NetIncome,"4,004,000,000","4,772,000,000","5,525,000,000","2,365,000,000","495,000,000","-5,390,000,000","267,000,000","-751,000,000","-1,402,000,000","-6,794,000,000","1,663,000,000","666,000,000","263,000,000","4,132,000,000","2,310,000,000","4,973,000,000","-3,835,000,000","6,474,000,000","6,070,000,000","3,529,000,000","2,472,000,000","1,362,555,480","396,435,520","167,462,590","13,550,945,980"
		NetIncomeIncludingNoncontrollingInterests,"4,134,000,000","4,892,000,000","5,659,000,000","2,510,000,000","624,000,000","-5,265,000,000","341,000,000","-735,000,000","-1,356,000,000","-6,772,000,000","1,691,000,000","681,000,000","316,000,000","4,326,000,000","2,330,000,000","4,958,000,000","-3,896,000,000","6,510,000,000","6,079,000,000","3,529,000,000","2,472,000,000","1,362,555,480","396,435,520","167,462,590","13,550,945,980"
			NetIncomeContinuousOperations,"4,132,000,000","4,891,000,000","5,658,000,000","2,510,000,000","624,000,000","-5,264,000,000","341,000,000","-735,000,000","-1,356,000,000","-6,772,000,000","1,691,000,000","682,000,000","316,000,000","4,326,000,000","2,330,000,000","4,958,000,000","-3,896,000,000","6,510,000,000","6,079,000,000","3,529,000,000","2,472,000,000","1,211,689,780","360,222,660","374,262,030","13,550,945,980"
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,"46,219,090",,,"150,865,700","36,212,860","-206,799,440",
		MinorityInterests,"-129,000,000","-120,000,000","-134,000,000","-144,000,000","-129,000,000","-125,000,000","-75,000,000","-15,000,000","-45,000,000","-21,000,000","-28,000,000","-15,000,000","-53,000,000","-194,000,000","-20,000,000","15,000,000","61,000,000","-36,000,000","-9,000,000",,,,,,
AverageDilutionEarnings,,"0","0","0","0","0","0","0","0","0","0","0","0","-13,000,000","3,000,000","2,000,000","-1,000,000","0","-85,000,000","6,000,000","-61,000,000",,,,
DilutedNIAvailtoComStockholders,"3,485,000,000","4,274,000,000","5,046,000,000","2,002,000,000","146,000,000","-5,719,000,000","-26,000,000","-1,049,000,000","-1,678,000,000","-7,022,000,000","1,663,000,000","666,000,000","263,000,000","4,119,000,000","2,313,000,000","4,975,000,000","-3,836,000,000","6,474,000,000","5,985,000,000","3,535,000,000","2,411,000,000","1,362,555,480","396,435,520","167,462,590","13,550,945,980"
BasicEPS,"1.68","2.07","2.42","0.96","0.07","-2.71","-0.01","-0.53","-1.08","-4.516","1.196","0.571","0.213","3.788","2.613","6.138","-5.848","10.603","10.067","5.919","3.899","1.898","0.497","0.21","17.082"
DilutedEPS,"1.64","2.03","2.37","0.93","0.07","-2.71","-0.01","-0.53","-1.08","-4.516","1.169","0.553","0.213","3.66","2.486","5.908","-5.848","10.137","8.917","5.398","3.519","1.797","0.489","0.21","16.865"
BasicAverageShares,"2,030,450,000","2,064,100,000","2,084,900,000","2,096,500,000","2,108,200,000","2,110,000,000","2,102,200,000","1,967,700,000","1,555,300,000","1,555,057,288","1,391,585,238","1,171,306,930","1,097,199,793","1,090,151,400","884,925,700","809,860,318","656,087,884","610,490,968","602,895,234","595,943,207","634,179,356","717,808,891","797,428,825","797,912,092","793,282,270"
DilutedAverageShares,"2,073,100,000","2,104,000,000","2,125,600,000","2,143,200,000","2,170,100,000","2,110,000,000","2,102,200,000","1,967,700,000","1,555,300,000","1,555,057,288","1,421,837,091","1,202,455,134","1,127,742,828","1,124,571,051","928,978,154","841,930,505","656,205,358","638,685,300","670,999,351","654,777,955","684,517,182","758,204,863","810,086,483","797,912,092","803,508,735"
InterestIncomeAfterProvisionForLoanLoss,"11,071,000,000","12,097,000,000","12,424,000,000","10,639,000,000","9,734,000,000","13,026,000,000","12,791,000,000","11,756,000,000","13,103,000,000","14,593,000,000","13,017,000,000","12,660,000,000","14,106,000,000","15,450,000,000","14,154,000,000","9,673,000,000","11,014,000,000","8,033,000,000","6,503,000,000","5,363,000,000","4,510,000,000","4,726,066,560","5,099,342,470","7,608,870,700","6,568,381,060"
NetIncomeFromContinuingAndDiscontinuedOperation,"4,004,000,000","4,772,000,000","5,525,000,000","2,365,000,000","495,000,000","-5,390,000,000","267,000,000","-751,000,000","-1,402,000,000","-6,794,000,000","1,663,000,000","666,000,000","263,000,000","4,132,000,000","2,310,000,000","4,973,000,000","-3,835,000,000","6,474,000,000","6,070,000,000","3,529,000,000","2,472,000,000","1,211,689,780","360,222,660","374,262,030","13,550,945,980"
NormalizedIncome,"5,911,207,562.68","5,691,340,000","5,593,310,000","3,052,460,000","1,345,950,000","-2,970,800,000","425,200,000","-785,402,900","1,643,935,200","1,619,156,500","3,162,400,000","3,601,900,000","4,284,350,000","4,989,600,000","2,694,200,000","5,107,386,389.85","-4,094,914,300.644","5,795,394,445.079","6,068,542,031.419","3,578,200,000","2,883,079,672.375","1,194,538,732","710,153,244","374,262,030","13,550,945,980"
TotalMoneyMarketInvestments,,"1,676,000,000","856,000,000","340,000,000","643,000,000","633,000,000","444,000,000","537,000,000","611,000,000","788,000,000","1,091,000,000","1,171,000,000","1,171,000,000","1,413,000,000","1,270,000,000","1,020,000,000","3,288,000,000","6,258,000,000","6,154,000,000","10,871,000,000","5,444,000,000",,,,
