name,ttm,06/30/2024,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999
MarketCap,"57,634,506","57,375,513","60,570,642","61,291,103","58,383,225","59,483,814","108,946,038","88,942,014","78,880,520","62,387,528","69,655,139","248,995,090","178,318,310","199,565,841","196,115,575","170,946,280","186,936,953","123,880,079","517,941,769","1,091,060,753","1,156,117,967","819,886,514","362,487,980","991,786,311","5,986,389,898","5,392,875,291","1,747,927,841"
EnterpriseValue,"2,315,506","674,513","3,853,642","49,284,103","72,425,225","131,536,814","175,176,038","89,427,014","23,002,520","39,941,528","2,764,139","222,769,090","149,554,310","137,896,841","114,902,575","64,800,280","77,854,953","48,913,079","343,585,769","807,703,753","1,066,929,967","696,657,514","189,803,980","788,447,311","5,630,149,898","4,963,460,291","1,635,727,841"
PeRatio,,,"3.727",,,,,,,,,,,,,,,,,"192.333",,,,,,,
PsRatio,"3.175","4.953","1.076","0.866","0.897","0.935","2.821","15.749","12.993","13.734","1.736","2,708.781","4,358.622","1.182","1.245","0.925","0.969","0.612","1.731","2.39","2.983","2.82","1.353","2.235","19.82","78.468","29.109"
PbRatio,"0.919","0.883","0.885","1.752","1.055","1.044","1.767","1.347","1.179",,"2.192","7.039","5.313","6.736","3.569","2.349","2.571","0.804","1.333","2.027","7.392","4.738","1.989","1.156","3.558","2.669","18.937"
EnterprisesValueRevenueRatio,"0.13","0.057","0.055","0.744","1.127","2.08","4.587","16.37","6.254","8.866","0.069","2,620.813","3,738.858","0.828","0.739","0.354","0.406","0.244","1.018","1.96","2.781","2.396","0.708","1.805","18.754","72.22","122.069"
EnterprisesValueEBITDARatio,"0.503",,"0.11","11.163","4.608","63.977","67.609","-9.438","-1.919","-4.19","-0.364","-45.781","-3.803","-27.613","-182.966","121.577","22.099","-1.359","-6.555","27.502","28.529","118.098","-3.144","39.996","291.642","-125.578","-57.785"
