name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
OperatingCashFlow,"491,606,000","447,030,000","566,119,000","633,101,000","488,682,000","545,122,000","588,401,000","459,903,000","434,220,000","407,516,000","374,803,000","351,224,000","257,490,000","256,962,000","229,326,000","345,471,000","284,728,000","361,457,000","346,170,000","214,437,000","186,510,000","178,003,000","175,734,000","174,379,000","143,263,000","112,000,000","99,900,000","49,900,000","33,300,000","24,400,000","37,400,000","33,500,000","27,600,000","32,300,000","28,000,000","23,900,000"
	CashFlowFromContinuingOperatingActivities,"491,606,000","447,030,000","566,119,000","633,101,000","488,682,000","545,122,000","588,401,000","459,903,000","434,220,000","407,516,000","374,803,000","351,224,000","257,490,000","256,962,000","229,326,000","345,471,000","284,728,000","361,457,000","346,170,000","214,437,000","186,510,000","178,003,000","175,734,000","174,379,000","143,263,000","112,000,000","99,900,000","49,900,000","33,300,000","24,400,000","37,400,000","33,500,000","27,600,000","30,300,000","28,000,000","23,900,000"
		NetIncomeFromContinuingOperations,"506,912,000","462,258,000","475,467,000","546,593,000","447,286,000","501,426,000","505,868,000","404,389,000","333,817,000","331,655,000","318,713,000","288,474,000","208,034,000","206,650,000","233,320,000","272,432,000","267,527,000","259,809,000","236,990,000","188,344,000","169,021,000","142,981,000","140,520,000","124,944,000","98,963,000","68,400,000","43,700,000","26,800,000","6,800,000","19,200,000","19,300,000","16,100,000","12,900,000","12,100,000","12,100,000","12,100,000"
		OperatingGainsLosses,"-135,622,000","-129,687,000","-117,589,000","-137,206,000","-116,848,000","-155,065,000","-159,466,000","-153,819,000","-129,006,000","-139,392,000","-133,982,000","-140,847,000","-112,738,000","-109,178,000","-147,990,000","90,670,000","-137,203,000","18,236,000","-95,047,000","-9,150,000","-7,928,000","19,740,000","20,498,000","43,030,000","45,339,000","12,700,000","7,300,000","2,200,000","4,100,000","4,100,000","4,300,000","1,800,000","1,600,000",,,
			GainLossOnSaleOfBusiness,,,,,,,"0","0","-2,791,000","-2,791,000","-5,582,000","-22,112,000","0","0",,"0","0",,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-4,420,000","-2,757,000","3,078,000","366,000","286,000","-3,174,000","325,000","-1,269,000","-112,000","456,000","-614,000","-659,000","-14,067,000","-3,360,000","-48,533,000","178,007,000",,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-131,202,000","-126,930,000","-120,667,000","-137,572,000","-117,134,000","-151,891,000","-159,791,000","-152,550,000","-126,103,000","-137,057,000","-127,786,000","-118,076,000","-98,671,000","-105,818,000","-99,457,000","0",,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"75,230,000","73,969,000","87,937,000","92,633,000","83,934,000","80,855,000","77,687,000","75,586,000","71,832,000","66,674,000","61,127,000","57,099,000","55,844,000","48,759,000","45,950,000","66,139,000","46,959,000","37,136,000","29,147,000","17,585,000","16,183,000","16,788,000","18,060,000","19,650,000","17,305,000","15,800,000","15,700,000","14,100,000","10,000,000","11,600,000","15,700,000","16,100,000","16,300,000","15,800,000","16,500,000","13,800,000"
			DepreciationAndAmortization,"75,230,000","73,969,000","87,937,000","92,633,000","83,934,000","80,855,000","77,687,000","75,586,000","71,832,000","66,674,000","61,127,000","57,099,000","55,844,000","48,759,000","45,950,000","66,139,000","46,959,000","37,136,000","29,147,000","17,585,000","16,183,000","16,788,000","18,060,000","19,650,000","17,305,000","15,800,000","15,700,000","14,100,000","10,000,000","11,600,000","15,700,000","16,100,000","16,300,000","15,800,000","16,500,000","13,800,000"
				Depreciation,"34,744,000","35,300,000","33,657,000","33,481,000","30,959,000","29,436,000","28,792,000","27,311,000","26,440,000","24,044,000","22,448,000","22,497,000","22,586,000","21,471,000","21,902,000","21,531,000",,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,"40,486,000","38,669,000","54,280,000","59,152,000","52,975,000","51,419,000","48,895,000","48,275,000","45,392,000","42,630,000","38,679,000","34,602,000","33,258,000","27,288,000","24,048,000","44,608,000",,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"40,486,000","38,669,000","54,280,000","59,152,000","52,975,000","51,419,000","48,895,000","48,275,000","45,392,000","42,630,000","38,679,000","34,602,000","33,258,000","27,288,000","24,048,000","44,608,000",,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-35,435,000","-33,496,000","-46,489,000","-7,831,000","-1,036,000","-3,414,000","5,998,000","-21,046,000","4,794,000","-1,394,000","-3,330,000","-22,825,000","-1,191,000","1,001,000","6,461,000","67,265,000","-34,727,000","420,000","12,520,000","26,218,000","19,396,000","3,590,000","4,529,000","3,944,000","349,000","-3,500,000","-3,600,000","900,000","3,800,000","-700,000","-2,600,000","-900,000","-1,200,000","-700,000","-300,000","400,000"
