name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
			NetLongTermDebtIssuance,"145,000,000","-7,000,000",,"-436,000,000","1,189,000,000","174,000,000","98,000,000",,"1,219,000,000","-20,000,000","-1,006,000,000","-356,000,000","141,000,000",,"-2,000,000","251,000,000","19,000,000","978,000,000","-207,000,000","-416,000,000","628,000,000","78,000,000","261,000,000","556,000,000","926,000,000","833,000,000","213,000,000","263,000,000","6,000,000","359,000,000","19,000,000","-950,000,000","-1,766,000,000"
				LongTermDebtIssuance,"495,000,000","743,000,000","0","0","1,189,000,000","491,000,000","498,000,000","0","1,236,000,000","0","0","2,271,000,000","493,000,000","7,000,000","0","1,003,000,000","20,000,000","987,000,000","644,000,000","789,000,000","647,000,000","410,000,000","599,000,000","559,000,000","926,000,000","833,000,000","513,000,000","263,000,000","9,000,000","361,000,000","19,000,000","850,000,000",
				LongTermDebtPayments,"-350,000,000","-750,000,000","0","-436,000,000","0","-317,000,000","-400,000,000","0","-17,000,000","-20,000,000","-1,006,000,000","-2,627,000,000","-352,000,000","-7,000,000","-2,000,000","-752,000,000","-1,000,000","-9,000,000","-851,000,000","-1,205,000,000","-19,000,000","-332,000,000","-338,000,000","-3,000,000","0","0","-300,000,000","0","-3,000,000","-2,000,000",,"-1,800,000,000","-1,766,000,000"
			NetShortTermDebtIssuance,,,,,,,,,,,,,,,,"0","0","-12,000,000","-401,000,000","370,000,000","40,000,000","-276,000,000","52,000,000","8,000,000","-446,000,000","202,000,000","181,000,000","47,000,000","152,000,000",,,,
				ShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"152,000,000",,,,
		NetCommonStockIssuance,"-28,000,000","-335,000,000","-2,520,000,000","-3,120,000,000","-1,737,000,000","-1,735,000,000","-2,303,000,000","-1,495,000,000","-1,337,000,000","-2,808,000,000","-2,301,000,000","-1,834,000,000","-913,000,000","-953,000,000","-152,000,000","-1,000,000","-1,290,000,000","-3,495,000,000","-1,770,000,000","-2,484,000,000","-1,373,000,000","-153,000,000","-446,000,000","-721,000,000","-1,783,000,000","-2,173,000,000","-1,489,000,000","-1,358,000,000","-336,000,000","724,000,000",,"2,287,000,000",
			CommonStockIssuance,,,,,,,,,,,,,,"19,000,000","28,000,000","3,000,000","33,000,000","109,000,000","239,000,000",,,,,,,,,,"750,000,000","784,000,000",,"2,287,000,000",
			CommonStockPayments,"-28,000,000","-335,000,000","-2,520,000,000","-3,120,000,000","-1,737,000,000","-1,735,000,000","-2,303,000,000","-1,495,000,000","-1,337,000,000","-2,808,000,000","-2,301,000,000","-1,834,000,000","-913,000,000","-953,000,000","-152,000,000","-4,000,000","-1,323,000,000","-3,604,000,000","-1,770,000,000","-2,484,000,000","-1,373,000,000","-153,000,000","-446,000,000","-721,000,000","-1,783,000,000","-2,173,000,000","-1,489,000,000","-1,358,000,000","-1,086,000,000","-60,000,000",,,
		NetPreferredStockIssuance,"0","12,000,000","0","-450,000,000","-288,000,000","282,000,000","172,000,000","0","0","0","965,000,000","781,000,000","0","0",,,,,,,,"0","0","-550,000,000","0",,,"0","750,000,000",,,,
			PreferredStockIssuance,"0","587,000,000","0","0","0","1,414,000,000","557,000,000","0","0","0","965,000,000","781,000,000","0","0",,,,,,,,,,,,,,"0","750,000,000",,,,
			PreferredStockPayments,"0","-575,000,000","0","-450,000,000","-288,000,000","-1,132,000,000","-385,000,000","0","0",,,,,,,,,,,,,"0","0","-550,000,000","0",,,,,,,,
		CashDividendsPaid,"-1,055,000,000","-1,032,000,000","-1,031,000,000","-999,000,000","-776,000,000","-787,000,000","-748,000,000","-641,000,000","-602,000,000","-599,000,000","-564,000,000","-358,000,000","-534,000,000","-435,000,000","-430,000,000","-542,000,000","-889,000,000","-901,000,000","-873,000,000","-830,000,000","-756,000,000","-633,000,000","-582,000,000","-535,000,000","-502,000,000","-471,000,000","-443,000,000","-323,000,000","-378,000,000","-350,000,000","-324,000,000","-362,000,000","-202,000,000"
			CommonStockDividendPaid,"-942,000,000","-925,000,000","-926,000,000","-885,000,000","-668,000,000","-653,000,000","-614,000,000","-525,000,000","-486,000,000","-483,000,000","-477,000,000","-352,000,000","-534,000,000","-435,000,000","-430,000,000",,,,,,,,,,,,,,,,,,
			PreferredStockDividendPaid,"-113,000,000","-107,000,000","-105,000,000","-114,000,000","-108,000,000","-134,000,000","-134,000,000","-116,000,000","-116,000,000","-116,000,000","-87,000,000","-6,000,000","0","0",,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"156,000,000","73,000,000","82,000,000","114,000,000","63,000,000","120,000,000","73,000,000","135,000,000","164,000,000","130,000,000","266,000,000","170,000,000","85,000,000","19,000,000","28,000,000",,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"45,000,000","46,000,000","49,000,000","-349,000,000","-462,000,000","-537,000,000","-866,000,000","-922,000,000","-970,000,000","-1,223,000,000","-2,235,000,000","-4,356,000,000","-3,384,000,000","-6,507,000,000","-5,515,000,000","-7,252,000,000","-5,545,000,000","-1,909,000,000","245,000,000","2,805,000,000","6,764,000,000","4,661,000,000","5,499,000,000","3,352,000,000","2,817,000,000","1,950,000,000","52,000,000","-347,000,000","179,000,000","574,000,000","901,000,000","399,000,000","3,805,000,000"
EndCashPosition,"599,000,000","722,000,000","736,000,000","763,000,000","311,000,000","273,000,000","499,000,000","617,000,000","436,000,000","495,000,000","657,000,000","675,000,000","806,000,000","776,000,000","562,000,000","612,000,000","415,000,000","422,000,000","443,000,000","313,000,000","414,000,000","366,000,000","462,000,000","263,000,000","222,000,000","254,000,000","258,000,000","220,000,000","116,000,000","90,000,000","68,000,000","81,000,000","125,000,000"
	ChangesInCash,"-100,000,000","-14,000,000","-27,000,000","386,000,000","39,000,000","-161,000,000","-118,000,000","181,000,000","-59,000,000","-162,000,000","-18,000,000","-131,000,000","30,000,000","214,000,000","-50,000,000","197,000,000","-7,000,000","-21,000,000","130,000,000","-101,000,000","48,000,000","-96,000,000","199,000,000","41,000,000","-32,000,000","-4,000,000","38,000,000","104,000,000","26,000,000","34,000,000","-13,000,000","-45,000,000","-92,000,000"
	BeginningCashPosition,"699,000,000","736,000,000","763,000,000","311,000,000","273,000,000","425,000,000","617,000,000","436,000,000","495,000,000","657,000,000","675,000,000","806,000,000","776,000,000","562,000,000","612,000,000","415,000,000","422,000,000","443,000,000","313,000,000","414,000,000","366,000,000","462,000,000","263,000,000","222,000,000","254,000,000","258,000,000","220,000,000","116,000,000","90,000,000","56,000,000","81,000,000","126,000,000","217,000,000"
	OtherCashAdjustmentOutsideChangeinCash,,"0","0","66,000,000","-1,000,000","9,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,,"355,000,000","323,000,000","321,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-223,000,000","-267,000,000","-420,000,000","-345,000,000","-308,000,000","-433,000,000","-277,000,000","-299,000,000","-313,000,000","-303,000,000","-288,000,000","-207,000,000","-285,000,000","-246,000,000","-162,000,000","-189,000,000","-291,000,000","-274,000,000","-161,000,000","-196,000,000","-200,000,000","-169,000,000","-239,000,000","-186,000,000","-300,000,000","-212,000,000","-188,000,000","-150,000,000","-126,000,000","-106,000,000","-132,000,000","-76,000,000","-120,000,000"
IssuanceOfCapitalStock,"0","587,000,000","0","0","0","1,414,000,000","557,000,000","0","0","0","965,000,000","781,000,000","0","0","28,000,000","3,000,000","33,000,000","109,000,000","239,000,000",,,,,,,,,"0","1,500,000,000","784,000,000",,"2,287,000,000",
IssuanceOfDebt,"495,000,000","743,000,000","0","0","1,189,000,000","491,000,000","498,000,000","0","1,236,000,000","0","0","2,271,000,000","493,000,000","7,000,000","0","1,003,000,000","20,000,000","987,000,000","644,000,000","789,000,000","647,000,000","410,000,000","599,000,000","559,000,000","926,000,000","833,000,000","513,000,000","263,000,000","9,000,000","361,000,000","19,000,000","850,000,000",
RepaymentOfDebt,"-350,000,000","-750,000,000","0","-436,000,000","0","-317,000,000","-400,000,000","0","-17,000,000","-20,000,000","-1,006,000,000","-2,627,000,000","-352,000,000","-7,000,000","-2,000,000","-752,000,000","-1,000,000","-9,000,000","-851,000,000","-1,205,000,000","-19,000,000","-332,000,000","-338,000,000","-3,000,000","0","0","-300,000,000","0","-3,000,000","-2,000,000",,"-1,800,000,000","-1,766,000,000"
RepurchaseOfCapitalStock,"-28,000,000","-910,000,000","-2,520,000,000","-3,570,000,000","-2,025,000,000","-2,867,000,000","-2,688,000,000","-1,495,000,000","-1,337,000,000","-2,808,000,000","-2,301,000,000","-1,834,000,000","-913,000,000","-953,000,000","-152,000,000","-4,000,000","-1,323,000,000","-3,604,000,000","-1,770,000,000","-2,484,000,000","-1,373,000,000","-153,000,000","-446,000,000","-1,271,000,000","-1,783,000,000","-2,173,000,000","-1,489,000,000","-1,358,000,000","-1,086,000,000","-60,000,000",,,
FreeCashFlow,"6,260,000,000","3,961,000,000","4,701,000,000","4,771,000,000","5,183,000,000","4,696,000,000","4,898,000,000","4,015,000,000","3,680,000,000","3,313,000,000","2,948,000,000","4,035,000,000","2,769,000,000","1,683,000,000","3,527,000,000","4,112,000,000","3,619,000,000","5,159,000,000","4,894,000,000","5,409,000,000","5,268,000,000","5,522,000,000","4,179,000,000","2,105,000,000","1,431,000,000","2,055,000,000","2,703,000,000","3,192,000,000","2,910,000,000","2,622,000,000","1,938,000,000","2,549,000,000","693,000,000"
