name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"19,432,000,000","18,838,000,000","19,149,000,000","21,544,000,000","22,261,000,000","22,241,000,000","21,708,000,000","21,600,000,000","22,489,000,000","20,811,000,000","22,606,000,000","23,827,000,000","25,272,000,000","22,090,000,000","20,658,000,000","18,254,000,000","16,554,000,000","15,393,000,000","14,616,000,000","14,363,000,000","13,281,000,000","11,447,000,000","10,257,000,000","9,598,000,000","9,703,000,000","8,640,000,000","7,104,000,000","7,251,000,000","7,100,000,000","7,190,600,000","6,110,758,000","5,000,000,000","3,986,500,000","3,282,700,000","2,678,400,000","2,438,200,000","2,324,600,000","1,876,100,000","1,401,500,000","954,800,000"
	TotalPremiumsEarned,"13,642,000,000","14,123,000,000","14,901,000,000","17,095,000,000","18,622,000,000","18,780,000,000","18,677,000,000","18,531,000,000","19,225,000,000","17,570,000,000","19,072,000,000","20,135,000,000","22,148,000,000","20,362,000,000","18,073,000,000","16,621,000,000","14,947,000,000","12,973,000,000","12,314,000,000","11,990,000,000","11,302,000,000","9,921,000,000","8,595,000,000","8,061,000,000","8,222,000,000","7,264,000,000","5,943,000,000","5,874,000,000","5,910,000,000","6,070,800,000","5,180,732,000","4,225,000,000","3,369,200,000","2,765,300,000","2,259,100,000","2,033,200,000",,,,
		NetPremiumsWritten,"13,642,000,000","14,123,000,000","14,901,000,000","17,095,000,000","18,622,000,000","18,780,000,000","18,677,000,000","18,531,000,000","19,225,000,000","17,570,000,000","19,072,000,000","20,135,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GrossPremiumsWritten,"13,971,000,000","14,527,000,000","15,320,000,000","17,599,000,000","19,175,000,000","19,327,000,000","19,232,000,000","19,097,000,000","19,833,000,000","18,090,000,000","19,422,000,000","20,211,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CededPremiums,"-329,000,000","-404,000,000","-419,000,000","-504,000,000","-553,000,000","-547,000,000","-555,000,000","-566,000,000","-608,000,000","-520,000,000","-350,000,000","-76,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	NetInvestmentIncome,"3,520,000,000","3,278,000,000","2,478,000,000","3,030,000,000","3,951,000,000","3,391,000,000","3,154,000,000","3,183,000,000","3,193,000,000","2,939,000,000","3,319,000,000","3,430,000,000","2,650,000,000","1,134,000,000","2,547,000,000","2,765,000,000","2,578,000,000","2,333,000,000","2,171,000,000","2,071,000,000","1,957,000,000","1,787,000,000","1,614,000,000","1,550,000,000","1,550,000,000","1,369,000,000","1,138,000,000","1,077,715,000","1,021,955,000","1,024,960,000","838,825,000",,,,,,,,,
	NetRealizedGainLossOnInvestments,"-72,000,000","84,000,000","-316,000,000","176,000,000","168,000,000","148,000,000","-186,000,000","-114,000,000","71,000,000","302,000,000","215,000,000","262,000,000","474,000,000","594,000,000","38,000,000","-1,212,000,000","-1,007,000,000","28,000,000","79,000,000","262,000,000","-12,000,000","-301,000,000","-14,000,000","-31,000,000","-102,000,000","-13,000,000","-2,000,000","-5,440,000","1,980,000","-270,000","-58,000",,,,,,,,,
	NetForeignExchangeGainLoss,"2,203,000,000","1,176,000,000","1,866,000,000","1,070,000,000","-637,000,000","-78,000,000","63,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	FeeRevenueAndOtherIncome,"139,000,000","177,000,000","220,000,000","173,000,000","157,000,000",,,,,,,,,"81,000,000","74,000,000","80,000,000","36,000,000","59,000,000","52,000,000","40,000,000","34,000,000","40,000,000","62,000,000","18,000,000","33,000,000","20,000,000","25,000,000","1,377,000,000","1,190,000,000","1,119,800,000","91,259,000","775,000,000","617,300,000","517,400,000","419,300,000","405,000,000",,,,
		OtherIncomeExpense,"139,000,000","177,000,000","220,000,000","173,000,000","157,000,000",,,,,,,,,"81,000,000","74,000,000","80,000,000","36,000,000","59,000,000","52,000,000","40,000,000","34,000,000","40,000,000","62,000,000","18,000,000","33,000,000","20,000,000","25,000,000","1,377,000,000","1,190,000,000","1,119,800,000","91,259,000","775,000,000","617,300,000","517,400,000","419,300,000","405,000,000",,,,
TotalExpenses,"13,147,000,000","13,576,000,000","14,280,000,000","16,336,000,000","18,102,000,000","17,796,000,000","17,725,000,000","17,582,000,000","18,422,000,000","16,949,000,000","18,115,000,000","19,011,000,000","20,970,000,000","19,140,000,000","17,097,000,000","16,019,000,000","14,640,000,000","12,894,000,000","12,352,000,000","12,137,000,000","11,508,000,000","10,249,000,000","8,998,000,000","8,517,000,000","8,691,000,000","7,862,000,000","6,553,000,000","787,000,000","794,000,000","817,800,000","5,606,422,000","564,000,000","457,800,000","14,100,000","15,200,000","19,300,000","10,600,000","5,300,000","5,500,000","4,200,000"
