name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,11/30/2008,11/30/2007,11/30/2006,11/30/2005,11/30/2004,11/30/2003,11/30/2002,11/30/2001,11/30/2000,11/30/1999
		FeesAndCommissions,"13,847,000,000","13,321,000,000","13,039,000,000","11,761,000,000","10,525,000,000","9,177,000,000","9,789,000,000","6,042,000,000","5,792,000,000","6,612,000,000","6,563,000,000","6,108,000,000","5,921,000,000","6,001,000,000","5,957,000,000","5,775,000,000","1,674,000,000","1,973,000,000","2,542,000,000","1,674,000,000","1,483,000,000",,,,,
			FeesandCommissionIncome,"13,847,000,000","13,321,000,000","13,039,000,000","11,761,000,000","10,525,000,000","9,177,000,000","9,789,000,000","8,918,000,000","8,615,000,000","9,188,000,000","9,064,000,000","8,449,000,000","8,129,000,000","8,464,000,000","8,238,000,000","8,073,000,000","4,672,000,000","4,731,000,000","4,527,000,000","3,090,000,000","2,655,000,000",,,,,
				TrustFeesbyCommissions,"9,911,000,000","9,532,000,000","9,005,000,000","8,171,000,000","6,986,000,000","6,189,000,000","6,590,000,000","5,867,000,000","5,407,000,000","5,868,000,000","5,748,000,000","5,194,000,000","4,968,000,000","4,691,000,000","4,669,000,000","4,233,000,000","4,672,000,000","4,731,000,000","4,527,000,000","3,090,000,000","2,655,000,000",,,,,
				OtherCustomerServices,"3,936,000,000","3,789,000,000","4,034,000,000","3,590,000,000","3,539,000,000","2,988,000,000","3,199,000,000","3,051,000,000","3,208,000,000","3,320,000,000","3,316,000,000","3,255,000,000","3,161,000,000","3,773,000,000","3,569,000,000","3,840,000,000",,,,,,,,,,
			FeesandCommissionExpense,,,,,,"3,252,000,000","3,200,000,000","2,876,000,000","2,823,000,000","2,576,000,000","2,501,000,000","2,341,000,000","2,208,000,000","2,463,000,000","2,281,000,000","2,298,000,000","2,998,000,000","2,758,000,000","1,985,000,000","1,416,000,000","1,172,000,000",,,,,
		InvestmentBankingProfit,"7,026,000,000","6,218,000,000","7,360,000,000","14,136,000,000","9,100,000,000","6,798,000,000","7,430,000,000","7,076,000,000","6,273,000,000","7,027,000,000","6,464,000,000","6,004,000,000","4,941,000,000","4,361,000,000","4,810,000,000","4,984,000,000","5,179,000,000","7,555,000,000","5,613,000,000","3,599,000,000","3,286,000,000","2,400,000,000","2,572,000,000","3,677,000,000","5,339,000,000","4,359,000,000"
		TradingGainLoss,"18,079,000,000","17,537,000,000","7,626,000,000","21,345,000,000","23,496,000,000","13,307,000,000","10,984,000,000","17,044,000,000","7,157,000,000","11,196,000,000","8,387,000,000","13,915,000,000","17,213,000,000","10,794,000,000","20,610,000,000","24,709,000,000","8,095,000,000","29,714,000,000","24,027,000,000","15,452,000,000","11,984,000,000",,,,,
		ForeignExchangeTradingGains,"4,391,000,000","2,827,000,000","11,662,000,000","5,627,000,000","-3,312,000,000","2,902,000,000","4,646,000,000","-3,240,000,000","6,158,000,000","3,345,000,000","6,566,000,000","2,446,000,000",,,,,,,,,,,,,,
		GainLossonSaleofAssets,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8,555,000,000","4,063,000,000","6,254,000,000","6,528,000,000","5,758,000,000"
			GainOnSaleOfSecurity,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8,555,000,000","4,063,000,000","6,254,000,000","6,528,000,000","5,758,000,000"
		OtherNonInterestIncome,,,,"11,671,000,000","-1,000,000","-20,000,000","-160,000,000","-114,000,000","3,382,000,000","-34,000,000","6,588,000,000","6,993,000,000","-500,000,000","1,507,000,000","6,932,000,000","2,621,000,000","4,672,000,000","37,000,000","45,000,000","3,090,000,000","2,655,000,000","1,917,000,000","4,950,000,000","4,587,000,000","3,737,000,000","2,524,000,000"
CreditLossesProvision,"-1,184,000,000","-1,028,000,000","-2,715,000,000","-357,000,000","-3,098,000,000","-1,065,000,000","-674,000,000","-657,000,000","-182,000,000",,,,,,,"0","0",,,,,,,,,
