name,ttm,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995,09/30/1994,09/30/1993,09/30/1992,09/30/1991,09/30/1990,09/30/1989,09/30/1988,09/30/1987,09/30/1986,09/30/1985
TotalRevenue,"8,252,900,000","7,849,400,000","8,275,300,000","8,425,500,000","5,566,500,000","5,669,400,000","6,204,500,000","6,392,200,000","6,618,000,000","7,948,700,000","8,491,400,000","7,985,000,000","7,101,000,000","7,140,000,000","5,853,000,000","4,194,087,000","6,032,386,000","6,205,769,000","5,050,726,000","4,310,098,000","3,438,208,000","2,632,124,000","2,522,900,000","2,354,843,000","2,340,140,000","2,262,497,000","2,577,272,000","2,163,275,000","1,519,473,000","1,257,797,000","812,770,000","640,744,000","385,000,000","318,400,000","287,900,000","253,300,000","202,600,000","206,700,000","143,100,000","63,300,000"
	OperatingRevenue,"8,209,300,000","7,809,300,000","8,224,800,000","8,388,300,000","5,538,800,000","5,646,100,000","6,189,200,000","6,290,500,000","6,521,700,000","7,843,000,000","8,393,200,000","7,891,100,000","7,020,500,000","7,095,700,000","5,853,000,000","4,194,087,000","6,032,386,000","6,205,769,000","4,979,222,000","4,242,891,000","3,365,613,000","2,556,906,000","2,522,900,000","2,316,203,000","2,319,822,000","2,244,431,000","2,556,480,000","2,152,505,000","1,514,438,000","1,253,300,000","702,288,000","534,824,000","385,000,000","318,400,000","287,900,000","253,300,000","202,600,000","206,700,000","143,100,000","63,300,000"
CostOfRevenue,"1,617,600,000","1,499,500,000","1,426,400,000","1,428,600,000","1,062,700,000","960,600,000","928,400,000","1,333,700,000","1,360,900,000","1,453,300,000","1,467,900,000","1,384,500,000","1,255,500,000","1,231,200,000","2,282,900,000","1,352,022,000","1,937,113,000","2,160,631,000",,,,,,,,,,,"520,200,000","383,500,000","18,400,000","7,300,000",,"36,600,000","33,200,000",,,,,
GrossProfit,"6,635,300,000","6,349,900,000","6,848,900,000","6,996,900,000","4,503,800,000","4,708,800,000","5,276,100,000","5,058,500,000","5,257,100,000","6,495,400,000","7,023,500,000","6,600,500,000","5,845,500,000","5,908,800,000","3,570,100,000","2,842,065,000","4,095,273,000","4,045,138,000",,,,,,,,,,,"1,002,368,000","874,297,000","808,471,000","633,400,000",,"281,800,000","254,700,000",,,,,
OperatingExpense,"5,372,000,000","4,913,000,000","4,903,600,000","4,932,900,000","3,259,100,000","3,178,200,000","3,240,000,000","2,794,200,000","2,891,400,000","3,467,800,000","3,802,300,000","3,679,200,000","3,330,300,000","3,249,000,000","1,481,400,000","1,639,471,000","1,996,271,000","1,977,591,000","1,775,944,000","1,615,585,000","1,472,272,000","1,215,529,000","1,216,796,000","1,205,980,000","1,053,553,000","1,103,342,000","1,093,470,000","859,487,000","584,243,000","477,662,000","446,069,000","355,876,000","-46,800,000","107,500,000","98,200,000","-112,100,000","-92,900,000","-92,600,000","-76,400,000","-37,200,000"
	SellingGeneralAndAdministration,"4,460,100,000","4,066,900,000","4,121,400,000","4,214,800,000","2,916,700,000","2,905,000,000","2,994,300,000","2,574,400,000","2,684,100,000","3,243,500,000","3,586,000,000","3,488,100,000","3,147,400,000","3,075,900,000","1,315,800,000","1,348,838,000","1,625,952,000","1,587,954,000","156,460,000","137,298,000","112,017,000","92,399,000","106,877,000","106,261,000","101,196,000","105,935,000","125,925,000","96,552,000","71,655,000","199,260,000","427,758,000","329,532,000","120,700,000","102,800,000","93,800,000",,,,,
		GeneralAndAdministrativeExpense,"2,682,800,000","2,453,800,000","2,275,800,000","2,109,000,000","1,213,600,000","1,085,400,000","954,600,000","443,500,000","474,200,000","481,200,000","497,800,000","446,000,000","407,700,000","363,100,000","1,315,800,000","1,232,709,000","1,441,643,000","1,398,572,000",,,,,,,,,,,"147,963,000","129,122,000","358,685,000","277,413,000","120,700,000",,,,,,,
			SalariesAndWages,"1,732,300,000","1,659,900,000","1,492,000,000","1,353,700,000","615,400,000","560,400,000","454,300,000",,,,,,"1,255,500,000","1,231,214,000","1,081,000,000","958,511,000","1,120,657,000","1,080,634,000","936,254,000","870,293,000","769,438,000","649,882,000","645,104,000","615,281,000","535,710,000","515,137,000","553,085,000","447,169,000",,,,,"120,700,000",,,,,,,
			RentAndLandingFees,"305,500,000","228,900,000","218,900,000","218,100,000","147,900,000","133,600,000","128,600,000","121,300,000","134,100,000","132,700,000","137,700,000","134,200,000","129,900,000","131,000,000","295,564,000","274,198,000","320,986,000","317,938,000",,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"645,000,000","565,000,000","564,900,000","537,200,000","450,300,000","391,400,000","371,700,000","322,200,000","340,100,000","348,500,000","360,100,000","311,800,000","277,800,000","232,100,000","234,800,000",,,"-1,080,634,000","-936,254,000","-870,293,000","-769,438,000","-649,882,000","-645,104,000","-615,281,000","-535,710,000","-515,137,000","-553,085,000","-447,169,000","147,963,000","129,122,000","358,685,000","277,413,000",,,,,,,,
