name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"1,992,182,000","1,919,793,000","1,991,037,000","1,918,309,000","1,684,058,000","1,649,885,000","1,624,167,000","1,526,552,000","1,401,545,000","1,334,208,000","1,266,005,000","1,126,132,000","992,522,000","929,727,000","900,835,000","1,060,548,000","1,247,919,000","1,369,028,000","1,175,749,000","773,007,000","692,269,000","636,233,000","620,819,000","658,013,000","598,806,000","456,200,000","366,100,000","292,700,000","247,800,000","226,000,000","263,800,000","247,200,000","208,700,000","187,900,000","171,900,000","149,100,000","131,800,000","122,700,000","118,500,000","105,600,000"
	OperatingRevenue,"1,992,182,000","1,919,793,000","1,991,037,000","1,918,309,000","1,684,058,000","1,649,885,000","1,624,167,000","1,526,552,000","1,401,545,000","1,334,208,000","1,266,005,000","1,126,132,000","992,522,000","929,727,000","900,835,000","1,060,548,000","1,247,919,000","1,369,028,000","1,175,749,000","773,007,000","692,269,000","636,233,000","620,819,000","658,013,000","598,806,000","456,200,000","366,100,000","292,700,000","247,800,000","226,000,000","263,800,000","247,200,000","208,700,000","187,900,000","171,900,000","149,100,000","131,800,000","122,700,000","118,500,000","105,600,000"
CostOfRevenue,"964,886,000","935,651,000","945,767,000","830,324,000","738,064,000","729,328,000","724,195,000","687,038,000","638,058,000","611,721,000","583,188,000","535,346,000","491,955,000","447,038,000","424,188,000","467,623,000","481,842,000","526,673,000","463,337,000","393,954,000","321,298,000","283,624,000","264,032,000","298,728,000","261,719,000","199,400,000","165,200,000","134,400,000","119,700,000","103,800,000","139,300,000","139,100,000","108,200,000","90,600,000","79,600,000","70,200,000","61,700,000","61,500,000","68,900,000","59,000,000"
GrossProfit,"1,027,296,000","984,142,000","1,045,270,000","1,087,985,000","945,994,000","920,557,000","899,972,000","839,514,000","763,487,000","722,487,000","682,817,000","590,786,000","500,567,000","482,689,000","476,647,000","592,925,000","766,077,000","842,355,000","712,412,000","379,053,000","370,971,000","352,609,000","356,787,000","359,285,000","337,087,000","256,800,000","200,900,000","158,300,000","128,100,000","122,200,000","124,500,000","108,100,000","100,500,000","97,300,000","92,300,000","78,900,000","70,100,000","61,200,000","49,600,000","46,600,000"
OperatingExpense,"554,775,000","559,618,000","569,517,000","534,604,000","500,107,000","460,133,000","457,984,000","442,570,000","387,793,000","364,274,000","330,033,000","342,377,000","289,001,000","278,624,000","259,114,000","229,218,000","269,728,000","248,380,000","213,961,000","163,961,000","161,113,000","146,428,000","146,968,000","176,099,000","189,128,000","154,300,000","133,000,000","112,800,000","92,000,000","87,500,000","93,300,000","82,400,000","82,700,000","72,000,000","73,200,000","60,200,000","51,200,000","46,200,000","46,800,000","37,700,000"
	SellingGeneralAndAdministration,"254,377,000","262,777,000","281,416,000","264,651,000","254,930,000","219,142,000","224,667,000","222,723,000","182,786,000","163,748,000","150,281,000","169,264,000","125,564,000","127,283,000","115,816,000","163,079,000","222,769,000","211,244,000","184,814,000","167,100,000","161,521,000","146,428,000","146,968,000","176,099,000","171,823,000","138,500,000","117,300,000","98,700,000","82,000,000","75,900,000","77,600,000","66,300,000","66,400,000","56,200,000","56,700,000","46,400,000","41,000,000","34,800,000","33,800,000","25,400,000"
		GeneralAndAdministrativeExpense,"254,377,000","262,777,000","281,416,000","264,651,000","254,930,000","219,142,000","224,667,000","222,723,000","182,786,000","163,748,000","150,281,000","169,264,000","125,564,000","127,283,000","115,816,000","163,079,000",,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,"39,357,000","31,308,000","39,403,000","41,451,000","27,014,000","24,582,000","23,805,000","36,366,000","16,017,000","17,312,000","13,463,000","37,865,000","15,736,000","14,112,000","26,783,000","14,503,000",,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"215,020,000","231,469,000","242,013,000","223,200,000","227,916,000","194,560,000","200,862,000","186,357,000","166,769,000","146,436,000","136,818,000","131,399,000","109,828,000","113,171,000","89,033,000","148,576,000",,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"75,230,000","73,969,000","87,937,000","92,633,000","83,934,000","80,855,000","77,687,000","75,586,000","71,832,000","66,674,000","61,127,000","57,099,000","55,844,000","48,759,000","45,950,000","66,139,000","46,959,000","37,136,000","29,147,000",,,,,,"17,305,000","15,800,000","15,700,000","14,100,000","10,000,000","11,600,000","15,700,000","16,100,000","16,300,000","15,800,000","16,500,000","13,800,000","10,200,000","11,400,000","13,000,000","12,300,000"
