name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
DilutedNIAvailtoComStockholders,"685,812,000","674,596,000","547,520,000","579,001,000","291,898,000","425,906,000","417,106,000","421,891,000","269,979,000","182,253,000","118,606,000","91,237,000","77,044,000","101,321,000","64,001,000","36,826,000","34,474,000","31,746,000","31,693,000","31,489,000","25,883,000","20,201,000","14,406,000","8,959,000","6,040,000","6,600,000","5,600,000","4,500,000","3,000,000"
BasicEPS,"5.98","5.89","4.55","4.49","2.26","3.3","3.24","3.36","2.59","2.1","1.53","1.21","1.11","1.5","0.943","0.545","0.513","0.473","0.475","0.473","0.392","0.318","0.235","0.148","0.1","0.11","0.093","0.086","0.066"
DilutedEPS,"5.97","5.87","4.54","4.47","2.26","3.3","3.24","3.35","2.58","2.09","1.52","1.205","1.105","1.5","0.938","0.545","0.51","0.473","0.473","0.47","0.39","0.31","0.23","0.146","0.1","0.109","0.092","0.086","0.066"
BasicAverageShares,"113,580,250","114,460,000","120,275,000","129,060,000","129,319,000","128,926,000","128,595,000","125,465,000","104,238,996","86,787,143","77,520,261","72,012,397","69,409,009","68,964,000","67,905,570","67,600,000","67,396,000","67,187,302","66,722,105","66,643,386","65,641,739","63,625,197","61,302,128","60,738,983","60,400,000","60,000,000","60,134,228","52,173,913","45,714,286"
DilutedAverageShares,"113,952,500","114,833,000","120,700,000","129,618,000","129,435,000","129,006,000","128,740,000","125,809,000","104,700,000","87,348,000","78,060,000","72,402,000","69,776,000","68,964,000","68,267,733","67,620,000","67,496,000","67,187,302","67,075,132","66,997,872","66,366,667","65,164,516","62,634,783","61,258,120","60,400,000","60,342,857","60,952,381","52,173,913","45,714,286"
InterestIncomeAfterProvisionForLoanLoss,"1,322,934,000","1,274,015,000","1,058,748,000","1,067,658,000","684,985,000","857,940,000","827,035,000","789,337,000","577,713,000","362,736,000","253,579,000","181,444,000","162,601,000","156,959,000","107,635,000","73,523,000","79,676,000","71,468,000","68,270,000","66,276,000","57,293,000","44,903,000","36,177,000","26,304,000","21,338,000","21,300,000","16,400,000","13,400,000","10,300,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"701,999,000","690,783,000","564,141,000","579,001,000","291,898,000","425,906,000","417,106,000","421,891,000","269,979,000","182,253,000","118,606,000","91,237,000","77,044,000","101,321,000","64,001,000","43,102,000","34,247,000","31,746,000","31,693,000","31,489,000","25,883,000","20,201,000","14,406,000","8,959,000","7,627,000","7,400,000","5,600,000","4,500,000","3,000,000"
NormalizedIncome,"697,949,786.027","683,586,887","555,173,806","571,340,222","289,419,456","426,046,430","421,392,076","420,389,745","269,631,744","179,178,765","106,662,320","81,974,876","71,837,444.3","56,957,384.2","44,612,974.64","43,238,314.236","34,669,972.925","31,746,000","31,693,000","31,489,000","25,883,000","20,201,000","14,406,000","8,959,000","7,627,000","7,400,000","5,600,000","4,500,000","3,000,000"
TotalMoneyMarketInvestments,"90,174,000","58,241,000","12,116,000","2,510,000","5,665,000","6,758,000","3,039,000","656,000","366,000","41,000","56,000","33,000","8,000","36,000","18,000","10,000","13,000","19,000","10,000","11,000","19,000","24,000","30,000","49,000","17,000",,"300,000","300,000","300,000"
ReconciledDepreciation,"44,396,000","41,025,000","43,990,000","43,131,000","43,791,000","42,509,000","35,440,000","34,070,000","25,032,000","17,461,000","12,982,000","10,001,000","8,798,000","7,035,000","4,902,000","4,282,000","3,766,000","3,548,000","2,127,000","2,052,000","2,749,000","2,882,000","1,757,000","1,736,000","1,679,000","1,600,000","1,100,000","600,000","600,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"701,999,000","690,783,000","564,141,000","579,001,000","291,898,000","425,906,000","417,106,000","421,891,000","269,979,000","182,253,000","118,606,000","91,237,000","77,044,000","101,321,000","64,001,000","43,102,000","34,247,000","31,746,000","31,693,000","31,489,000","25,883,000","20,201,000","14,406,000","8,959,000","7,627,000","7,400,000","5,600,000","4,500,000","3,000,000"
TotalUnusualItemsExcludingGoodwill,"5,184,000","9,029,000","11,467,000","9,962,000","3,194,000","-186,000","-5,692,000","2,065,000","546,000","4,665,000","17,360,000","13,346,000","7,499,000","66,353,000","27,460,000","-177,000","-544,000",,,,,,,,,,,,
TotalUnusualItems,"5,184,000","9,029,000","11,467,000","9,962,000","3,194,000","-186,000","-5,692,000","2,065,000","546,000","4,665,000","17,360,000","13,346,000","7,499,000","66,353,000","27,460,000","-177,000","-544,000",,,,,,,,,,,,
TaxRateForCalcs,"0.219","0.203","0.218","0.231","0.224","0.245","0.247","0.273","0.364","0.341","0.312","0.306","0.306","0.331","0.294","0.23","0.222","0.313","0.297","0.307","0.317","0.333","0.372","0.4","0.4","0.253","0.317","0.357","0.4"
TaxEffectOfUnusualItems,"1,134,786.027","1,832,887","2,499,806","2,301,222","715,456","-45,570","-1,405,924","563,745","198,744","1,590,765","5,416,320","4,083,876","2,292,444.3","21,989,384.2","8,071,974.64","-40,685.764","-121,027.075","0","0","0","0","0","0","0","0","0","0","0","0"
