name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
	DepreciationAmortizationDepletionIncomeStatement,"5,412,000","5,525,000","6,122,000","5,840,000","5,710,000","5,746,000","5,384,000","1,553,000","2,722,000","2,819,000","2,578,000","2,590,000","2,752,000","2,746,000","2,364,000","1,844,000","1,966,000","1,824,000","1,697,000","1,664,000","1,582,000","2,711,000","1,543,000","1,743,821","1,490,268","1,256,927",
		DepreciationAndAmortizationInIncomeStatement,"5,412,000","5,525,000","6,122,000","5,840,000","5,710,000","5,746,000","5,384,000","1,553,000","2,722,000","2,819,000","2,578,000","2,590,000","2,752,000","2,746,000","2,364,000","1,844,000","1,966,000","1,824,000","1,697,000","1,664,000","1,582,000","2,711,000","1,543,000","1,743,821","1,490,268","1,256,927",
			Amortization,"5,412,000","5,525,000","6,122,000","5,840,000","5,710,000","5,746,000","5,384,000","1,553,000","2,722,000","2,819,000","2,578,000","2,590,000","2,752,000","2,746,000","2,364,000","1,844,000","1,966,000","1,824,000","1,697,000","1,664,000","1,582,000","2,711,000","1,543,000","1,743,821",,,
				AmortizationOfIntangiblesIncomeStatement,"5,412,000","5,525,000","6,122,000","5,840,000","5,710,000","5,746,000","5,384,000","1,553,000","2,722,000","2,819,000","2,578,000","2,590,000","2,752,000","2,746,000","2,364,000","1,844,000","1,966,000","1,824,000","1,697,000","1,664,000","1,582,000","2,711,000","1,543,000","1,743,821",,,
	OtherOperatingExpenses,,,,,,,,,,,,"2,048,000",,,,,,,,"1,000","-107,000","-9,000","-1,000",,,,"27,000"
OperatingIncome,"-3,784,000","1,894,000","-7,166,000","2,066,000","221,000","1,837,000","984,000","-635,000","-1,135,000","-925,000","6,835,000","3,687,000","8,140,000","8,872,000","10,716,000","8,571,000","10,038,000","9,533,000","8,690,000","7,923,000","8,384,000","7,665,000","3,976,000","786,439","-10,326,192","1,133,387","2,412,000"
NetNonOperatingInterestIncomeExpense,"-3,176,000","-3,591,000","-2,548,000","-1,540,000","-4,831,000","-5,410,000","-5,367,000","-713,000","-639,000","-846,000","-916,000","-912,000","-538,000","-687,000","-612,000","-248,000","-17,000",,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,"3,000","8,000","74,000","43,000","46,000","65,000","65,000","29,000","372,000",,,,,,,,,,
	InterestExpenseNonOperating,"3,176,000","3,591,000","2,548,000","1,540,000","4,831,000","5,410,000","5,367,000","713,000","639,000","846,000","990,000","955,000","584,000","752,000","677,000","277,000","389,000",,,,,,,,,,
	TotalOtherFinanceCost,"5,304,000",,,,,"5,410,000","5,367,000","713,000","639,000","846,000",,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-2,469,000","-859,000","535,000","-666,000","-2,682,000","-1,929,000","-3,592,000","-1,273,000","-1,304,000","-1,837,000","-1,502,000","-2,340,000","-710,000","-1,317,000","-541,000","1,489,000","-2,371,000","83,000","-81,000","-101,000","-109,000","-268,000","-1,969,000","-5,556,589","-37,427,831","-29,759,469","-1,558,000"
	GainOnSaleOfSecurity,"-644,000","-632,000",,,,,"148,000","-534,000","737,000","210,000","-150,000","-139,000","-113,000","-41,000","-89,000",,,,,,,,,,,,
	SpecialIncomeCharges,,"0","233,000","0","-1,876,000","-1,460,000","0","0","-1,862,000","-788,000","-217,000","-2,150,000","-310,000","-467,000","-69,000","1,489,000","-2,371,000","83,000","-81,000","-101,000","-109,000","-268,000","-1,969,000","-5,556,589","-37,427,831","-29,759,469",
		RestructuringAndMergernAcquisition,,,,,,,,"0","-4,000","788,000","1,027,000","2,150,000","310,000","467,000","69,000","516,000","1,559,000",,,,,,"784,000",,,,
		ImpairmentOfCapitalAssets,,,,,"0","1,460,000","0","0","676,000","0","0",,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,"-233,000",,"1,876,000",,,"740,000","179,000","1,259,000","325,000","51,000","287,000","848,000","43,000","-2,005,000","812,000",,,,,,"1,185,000","0",,,
		GainOnSaleOfBusiness,,,,,,,,"0","-1,190,000","0","0",,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,,,,,,,"0","0","810,000","0","0",,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-610,000","-227,000","302,000","-666,000","-806,000","-469,000","-3,592,000","-739,000","-179,000","-1,259,000","-1,135,000","-51,000","-287,000","-809,000","-383,000",,,,,,,,,,,,
PretaxIncome,"-9,429,000","-2,556,000","-9,179,000","-140,000","-7,292,000","-5,502,000","-7,975,000","-2,621,000","-3,078,000","-3,608,000","4,417,000","435,000","6,892,000","6,868,000","9,563,000","9,812,000","7,650,000","9,568,000","8,396,000","7,140,000","7,633,000","7,237,000","2,348,000","-3,418,465","-48,510,384","-29,282,437","854,000"
TaxProvision,"1,249,000","859,000","337,000","148,000","518,000","-815,000","-3,676,000","-605,000","1,229,000","15,431,000","2,062,000","-288,000","2,398,000","1,579,000","-9,452,000","2,673,000","2,240,000","1,970,000","1,775,000","899,000","3,115,000","2,977,000","1,611,000","1,789,953","1,359,401","137,480","783,000"
NetIncomeCommonStockholders,"-10,678,000","-3,415,000","-9,516,000","-288,000","-7,810,000","-4,687,000","-2,922,000","-865,000","-4,307,000","-19,039,000","2,355,000","-1,830,000","2,370,000","3,812,000","19,015,000","7,233,000","1,673,000","-1,354,000","-2,341,000","-31,877,000","2,329,000","4,260,000","737,000","-5,208,418","-50,005,936","-29,576,503","-51,000"
	NetIncome,"-10,678,000","-3,415,000","-9,516,000","-288,000","-7,810,000","-4,687,000","-2,922,000","-865,000","-4,307,000","-19,039,000","2,355,000","-1,830,000","2,370,000","3,812,000","19,015,000","7,233,000","1,673,000","-1,354,000","-2,341,000","-31,877,000","2,329,000","4,260,000","737,000","-5,208,418","-49,869,785","-29,419,917","71,000"
		NetIncomeIncludingNoncontrollingInterests,"-10,678,000","-3,415,000","-9,516,000","-288,000","-7,810,000","-4,687,000","-2,922,000","-865,000","-4,307,000","-19,039,000","2,355,000","-1,830,000","2,370,000","3,812,000","19,015,000","7,233,000","1,673,000","-1,354,000","-2,341,000","-31,877,000","2,329,000","4,260,000","737,000","-5,208,418","-49,869,785","-29,419,917","71,000"
			NetIncomeContinuousOperations,"-10,678,000","-3,415,000","-9,516,000","-288,000","-7,810,000","-4,687,000","-4,299,000","-2,016,000","-4,307,000","-19,039,000","2,355,000","723,000","4,494,000","5,289,000","19,015,000","7,139,000","5,410,000","7,598,000","6,621,000","6,241,000","4,518,000","4,260,000","737,000","-5,208,418","-49,869,785","-29,419,917","71,000"
			NetIncomeDiscontinuousOperations,,,,,,"0","1,377,000","1,151,000",,"0","0","-2,553,000","-2,124,000","-1,477,000","0","94,000","-3,737,000","-8,952,000","-8,962,000","-38,118,000","-2,189,000",,,,,,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,"136,151","156,586",
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,"122,000"
DilutedNIAvailtoComStockholders,"-10,678,000","-3,415,000","-9,516,000","-288,000","-7,810,000","-4,687,000","-2,922,000","-865,000","-4,307,000","-19,039,000","2,355,000","-1,830,000","2,370,000","3,812,000","19,015,000","7,233,000","1,673,000","-1,354,000","-2,341,000","-31,877,000","2,329,000","4,260,000","737,000","-5,208,418","-50,005,936","-29,576,503","-51,000"
BasicEPS,"-0.25","-0.08","-0.23","-0.01","-0.2","-0.12","-0.09","-0.02","-0.13","-0.57","0.07","-0.06","0.09","0.13","0.66","0.24","0.05","-0.04","-0.08","-1.05","0.08","0.14","0.03","-0.2","-6.25","-5.28","-0.01"
DilutedEPS,"-0.25","-0.08","-0.23","-0.01","-0.2","-0.12","-0.09","-0.02","-0.13","-0.57","0.07","-0.06","0.08","0.13","0.65","0.24","0.05","-0.04","-0.08","-1.05","0.07","0.14","0.03","-0.2","-6.25","-5.28","-0.01"
BasicAverageShares,"43,039,500","42,420,000","41,413,000","40,343,000","38,640,000","37,814,000","36,453,000","34,753,000","34,212,000","33,593,000","32,171,000","30,384,000","28,799,000","28,451,000","28,967,000","29,649,000","30,882,000","30,647,000","30,519,000","30,442,000","30,269,000","29,924,000","27,090,000","25,784,852","8,005,386","5,598,626","5,598,626"
DilutedAverageShares,"43,039,500","42,420,000","41,413,000","40,343,000","38,640,000","37,814,000","36,453,000","34,753,000","34,212,000","33,593,000","33,237,000","31,914,000","29,793,000","29,819,000","29,405,000","29,946,000","31,354,000","31,406,000","31,148,000","30,781,000","31,103,000","30,712,000","27,597,000","25,784,852","8,005,386","5,598,626","5,598,626"
TotalOperatingIncomeAsReported,"-4,999,000","1,894,000","-6,933,000","2,066,000","221,000","377,000","984,000","-635,000","-2,997,000","-1,713,000","6,618,000","1,537,000","7,830,000","8,405,000","10,218,000","8,055,000","8,479,000","9,533,000","8,690,000","7,924,000","8,384,000","7,665,000","1,641,000","-4,660,561","-10,326,192","1,133,387","2,412,000"
TotalExpenses,"104,909,000","110,356,000","120,501,000","116,838,000","101,879,000","114,339,000","119,790,000","78,042,000","105,656,000","109,589,000","101,828,000","101,484,000","103,031,000","99,992,000","97,463,000","77,201,000","78,011,000","73,874,000","67,491,000","59,508,000","56,361,000","79,476,000","53,404,000","40,081,948","40,900,992","25,044,427","9,742,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-10,678,000","-3,415,000","-9,516,000","-288,000","-7,810,000","-4,687,000","-2,922,000","-865,000","-4,307,000","-19,039,000","2,355,000","-1,830,000","2,370,000","3,812,000","19,015,000","7,233,000","1,673,000","-1,354,000","-2,341,000","-31,877,000","2,329,000","4,260,000","737,000","-5,208,418","-49,869,785","-29,419,917","71,000"
NormalizedIncome,"-9,209,390","-2,915,720","-9,700,070","-288,000","-6,440,520","-3,443,080","-4,299,000","-1,605,354","-3,632,000","-18,692,200","2,593,550","2,210,850","4,769,796","5,680,160","19,117,700","6,055,635.65","7,086,746.405","7,532,089.256","6,684,875.774","6,329,283.053","4,583,400","4,420,800","1,918,400","-1,874,464.6","-27,413,086.4","-11,564,235.6","71,000"
InterestIncome,,,,,,,,,"3,000","8,000","74,000","43,000","46,000","65,000","65,000","29,000","372,000","317,000","216,000","234,000","136,000","175,985","445,674","1,358,554","159,849",,
InterestExpense,"3,176,000","3,591,000","2,548,000","1,540,000","4,831,000","5,410,000","5,367,000","713,000","639,000","846,000","990,000","955,000","584,000","752,000","677,000","277,000","389,000","365,000","429,000","917,000","794,000","327,229","104,175","6,869","916,210",,
NetInterestIncome,"-3,176,000","-3,591,000","-2,548,000","-1,540,000","-4,831,000","-5,410,000","-5,367,000","-713,000","-639,000","-846,000","-916,000","-912,000","-538,000","-687,000","-612,000","-248,000","-17,000","-48,000","-213,000","-683,000","-658,000","-151,244","341,499","1,351,685","-756,361",,
EBIT,"-6,253,000","1,035,000","-6,631,000","1,400,000","-2,461,000","-92,000","-2,608,000","-1,908,000","-2,439,000","-2,762,000","5,407,000","1,390,000","7,476,000","7,620,000","10,240,000","10,089,000","8,039,000","9,533,000","8,690,000","7,923,000","8,384,000","7,665,000","3,976,000","786,439","-10,326,192","1,133,387","2,412,000"
EBITDA,"885,000","8,033,000","944,000","9,021,000","5,171,000","7,641,000","5,246,000","1,893,000","1,835,000","1,811,000","9,285,000","5,379,000","11,682,000","11,949,000","14,157,000","13,137,000","11,135,000","13,007,000","12,027,000","12,960,000","14,730,000","12,954,000","6,986,000","3,757,458","-8,835,924","2,390,314","2,439,000"
ReconciledCostOfRevenue,"40,357,000","44,706,000","51,063,000","49,471,000","42,137,000","49,867,000","55,123,000","35,989,000","54,554,000","58,187,000","58,019,000","56,076,000","57,377,000","57,089,000","54,819,000","42,885,000","44,763,000","41,511,000","36,454,000","30,783,000","28,548,000","41,153,000","27,357,000","19,412,489","15,099,944","12,721,683","5,351,000"
ReconciledDepreciation,"7,138,000","6,998,000","7,575,000","7,621,000","7,632,000","7,733,000","7,854,000","3,801,000","4,274,000","4,573,000","3,878,000","3,989,000","4,206,000","4,329,000","3,917,000","3,048,000","3,096,000","3,474,000","3,337,000","5,037,000","6,346,000","5,289,000","3,010,000","2,971,019","1,490,268","1,256,927","27,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-10,678,000","-3,415,000","-9,516,000","-288,000","-7,810,000","-4,687,000","-4,299,000","-2,016,000","-4,307,000","-19,039,000","2,355,000","723,000","4,494,000","5,289,000","19,015,000","7,139,000","5,410,000","7,598,000","6,621,000","6,241,000","4,518,000","4,260,000","737,000","-5,208,418","-49,869,785","-29,419,917","71,000"
TotalUnusualItemsExcludingGoodwill,"-1,859,000","-632,000","233,000","0","-1,876,000","-1,460,000","0","-534,000","-1,125,000","-578,000","-367,000","-2,289,000","-423,000","-508,000","-158,000","1,489,000","-2,371,000","83,000","-81,000","-101,000","-109,000","-268,000","-1,969,000","-5,556,589","-37,427,831","-29,759,469",
TotalUnusualItems,"-1,859,000","-632,000","233,000","0","-1,876,000","-1,460,000","0","-534,000","-1,125,000","-578,000","-367,000","-2,289,000","-423,000","-508,000","-158,000","1,489,000","-2,371,000","83,000","-81,000","-101,000","-109,000","-268,000","-1,969,000","-5,556,589","-37,427,831","-29,759,469",
NormalizedEBITDA,"2,744,000","8,665,000","711,000","9,021,000","7,047,000","9,101,000","5,246,000","2,427,000","2,960,000","2,389,000","9,652,000","7,668,000","12,105,000","12,457,000","14,315,000","11,648,000","13,506,000","12,924,000","12,108,000","13,061,000","14,839,000","13,222,000","8,955,000","9,314,047","28,591,907","32,149,783","2,439,000"
TaxRateForCalcs,"0.21","0.21","0.21","0.27","0.27","0.148","0.27","0.231","0.4","0.4","0.35","0.35","0.348","0.23","0.35","0.272","0.293","0.206","0.211","0.126","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-390,390","-132,720","48,930","0","-506,520","-216,080","0","-123,354","-450,000","-231,200","-128,450","-801,150","-147,204","-116,840","-55,300","405,635.65","-694,253.595","17,089.256","-17,124.226","-12,716.947","-43,600","-107,200","-787,600","-2,222,635.6","-14,971,132.4","-11,903,787.6","0"
