name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"62,480,000,000","60,115,000,000","59,283,000,000","48,704,000,000","41,518,000,000","39,121,000,000","42,294,000,000","40,122,000,000","39,807,000,000","39,498,000,000","42,237,000,000","44,033,000,000","47,267,000,000","48,047,000,000","45,987,000,000","27,428,000,000","23,850,000,000","24,197,700,000","22,636,000,000","22,011,900,000","22,972,800,000","22,485,900,000","21,445,800,000","21,199,000,000","40,363,200,000","32,714,000,000","26,898,200,000","23,636,900,000","19,828,700,000","16,681,100,000","14,969,800,000","10,498,200,000","9,662,500,000","8,602,700,000","7,671,500,000","6,550,500,000","5,939,500,000","5,061,300,000","4,128,900,000","3,547,500,000"
	OperatingRevenue,"62,480,000,000","60,115,000,000","59,283,000,000","48,704,000,000","41,518,000,000","39,121,000,000","42,294,000,000","40,122,000,000","39,807,000,000","39,498,000,000","42,237,000,000","44,033,000,000","47,267,000,000","48,047,000,000","45,987,000,000","27,428,000,000","23,850,000,000","24,197,700,000","22,636,000,000","22,011,900,000","22,972,800,000","22,485,900,000","21,445,800,000","21,199,000,000","40,363,200,000","32,714,000,000","26,898,200,000","23,636,900,000","19,828,700,000","16,681,100,000","14,969,800,000","10,498,200,000","9,662,500,000","8,602,700,000","7,671,500,000","6,550,500,000","5,939,500,000","5,061,300,000","4,128,900,000","3,547,500,000"
CostOfRevenue,"15,460,000,000","16,126,000,000","17,411,000,000","13,626,000,000","13,618,000,000","12,016,000,000","13,509,000,000","12,912,000,000","14,030,000,000","14,934,000,000","16,768,000,000","16,954,000,000","16,446,000,000","16,871,000,000","18,396,000,000","9,019,000,000","5,583,000,000","6,140,700,000","6,001,100,000","5,149,600,000","4,965,700,000","4,436,900,000","3,907,100,000","3,624,800,000","21,166,200,000","16,389,400,000","13,174,600,000","10,953,200,000","8,588,300,000","6,789,100,000","5,281,100,000","2,111,100,000","1,774,700,000","1,671,100,000","1,524,100,000","1,328,600,000","1,321,200,000","1,234,300,000","1,144,100,000","1,089,900,000"
GrossProfit,"47,020,000,000","43,989,000,000","41,872,000,000","35,078,000,000","27,900,000,000","27,105,000,000","28,785,000,000","27,210,000,000","25,777,000,000","24,564,000,000","25,469,000,000","27,079,000,000","30,821,000,000","31,176,000,000","27,591,000,000","18,409,000,000","18,267,000,000","18,057,000,000","16,634,900,000","16,862,300,000","18,007,100,000","18,049,000,000","17,538,700,000","17,574,200,000","19,197,000,000","16,324,600,000","13,723,600,000","12,683,700,000","11,240,400,000","9,892,000,000","9,688,700,000","8,387,100,000","7,887,800,000","6,931,600,000","6,147,400,000","5,221,900,000","4,618,300,000","3,827,000,000","2,984,800,000","2,457,600,000"
OperatingExpense,"30,969,000,000","41,035,000,000","23,590,000,000","21,879,000,000","22,352,000,000","19,179,000,000","19,854,000,000","20,413,000,000","20,278,000,000","17,017,000,000","18,786,000,000","19,414,000,000","20,944,000,000","22,200,000,000","24,236,000,000","14,388,000,000","12,182,000,000","12,439,500,000","12,948,300,000","11,003,500,000","11,248,900,000","9,480,200,000","8,449,400,000","8,296,100,000","10,107,900,000","8,730,400,000","7,347,600,000","6,820,000,000","6,255,700,000","5,488,400,000","5,283,600,000","4,501,400,000","4,396,300,000","3,821,900,000","3,496,000,000","2,985,600,000","2,751,500,000","2,457,800,000","1,943,600,000","1,617,800,000"
	SellingGeneralAndAdministration,"10,543,000,000","10,504,000,000","10,042,000,000","9,634,000,000","8,955,000,000","9,455,000,000","10,102,000,000","10,074,000,000","10,017,000,000","10,313,000,000","11,606,000,000","11,911,000,000","12,776,000,000","13,733,000,000","13,125,000,000","8,543,000,000","7,377,000,000","7,556,700,000","8,165,400,000","7,155,500,000","7,238,700,000","6,200,300,000","5,652,200,000","5,700,600,000","6,167,700,000","5,199,900,000","4,511,400,000","4,299,200,000","3,841,300,000","3,297,800,000","3,177,500,000","2,913,900,000","4,074,900,000","3,558,100,000","3,242,000,000","2,763,900,000","2,546,600,000","2,247,800,000","1,749,700,000","1,330,600,000"
		SellingAndMarketingExpense,,,,,,,,"9,830,000,000","9,762,000,000","10,313,000,000","11,606,000,000","11,911,000,000","12,776,000,000","13,733,000,000","13,125,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"20,426,000,000","30,531,000,000","13,548,000,000","12,245,000,000","13,397,000,000","9,724,000,000","9,752,000,000","10,339,000,000","10,261,000,000","6,704,000,000","7,180,000,000","7,503,000,000","8,168,000,000","8,467,000,000","11,111,000,000","5,845,000,000","4,805,000,000","4,882,800,000","4,782,900,000","3,848,000,000","4,010,200,000","3,279,900,000","2,677,200,000","2,456,400,000","2,343,800,000","2,068,300,000","1,821,100,000","1,683,700,000","1,487,300,000","1,331,400,000","1,230,600,000","1,172,800,000",,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,"140,800,000","120,000,000","139,100,000","1,596,400,000","1,462,200,000","1,015,100,000","837,100,000","927,100,000","859,200,000","875,500,000","414,700,000","321,400,000","263,800,000","254,000,000","221,700,000","204,900,000","210,000,000","193,900,000","182,500,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,"140,800,000","120,000,000","139,100,000","1,596,400,000","1,462,200,000","1,015,100,000","837,100,000","927,100,000","859,200,000","875,500,000","414,700,000","321,400,000","263,800,000","254,000,000","221,700,000","204,900,000","210,000,000","193,900,000","182,500,000"
