name,ttm,03/31/2024,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001
InvestingCashFlow,"-24,564,000","-20,111,000","-11,584,000","-256,511,000","-22,243,000","-16,570,000","55,432,000","-11,562,000","-694,595,000","-222,971,000","-805,258,000","-57,976,000","11,221,000","-662,206,000","-275,680,000","7,320,000","-4,672,000","-537,000","-31,051,000","-54,163,000","-425,844,000","-167,450,000","-2,165,000","-4,412,000",
	CashFlowFromContinuingInvestingActivities,"-24,564,000","-20,111,000","-11,584,000","-256,511,000","-22,243,000","-16,570,000","55,432,000","-11,562,000","-694,595,000","-222,971,000","-805,258,000","-57,976,000","11,221,000","-662,206,000","-275,680,000","7,320,000","-4,672,000","-537,000","-31,051,000","-54,163,000","-425,844,000","-167,450,000","-2,165,000","-4,412,000",
		CapitalExpenditureReported,,,,,,,,,,,,,,,,,,,,,,,"-421,000","-95,000",
		NetPPEPurchaseAndSale,"-9,225,000","-9,550,000","-7,784,000","-9,642,000","-22,243,000","-14,560,000","-10,480,000","-12,532,000","-2,892,000","-3,224,000","-6,101,000","-2,761,000","-10,253,000","-606,000","-643,000","-673,000","-481,000","-521,000","-540,000","-23,174,000","-365,000","-108,000",,,
			PurchaseOfPPE,"-9,225,000","-9,550,000","-7,784,000","-9,642,000","-22,243,000","-14,560,000","-10,480,000","-12,532,000","-2,977,000","-3,568,000","-6,101,000","-2,764,000","-10,268,000","-606,000","-655,000","-673,000","-481,000","-521,000","-540,000","-23,174,000","-365,000","-108,000",,,
			SaleOfPPE,,,,,,,"0","0","85,000","344,000","0","3,000","15,000","0","12,000","0",,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,,,"0","-2,760,000","0","0",,,,,,,,"0","0",,,,,"-510,000",,,
			PurchaseOfIntangibles,,,,,"0","-2,760,000","0","0",,,,,,,,"0","0",,,,,"-510,000",,,
			SaleOfIntangibles,,,,,,,,,,,,,,,,,"0",,,,,,,,
		NetBusinessPurchaseAndSale,"0","-10,561,000","-3,800,000","-246,869,000","0","-2,760,000","65,912,000","0","-693,122,000","-226,984,000","-809,157,000","-55,215,000","21,474,000","-661,600,000","-275,037,000","7,993,000","-4,191,000",,"-31,261,000","-30,989,000","-425,479,000","-167,532,000",,,
			PurchaseOfBusiness,,"-10,561,000","-3,800,000","-246,869,000","0","-2,760,000","0","0","-803,839,000","-226,984,000","-827,657,000","-55,215,000","-226,000","-662,800,000","-279,159,000","0","-4,191,000",,,,,"-167,532,000",,,
			SaleOfBusiness,"0",,,,"0","0","65,912,000","0","110,717,000","0","18,500,000","0","21,700,000","1,200,000","4,122,000","7,993,000","0",,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,"700,000",,,
		NetOtherInvestingChanges,,,"-3,800,000","177,000",,"750,000",,"970,000","1,419,000","7,237,000","10,000,000",,,,"4,122,000","7,993,000",,"-16,000","750,000",,,,"-1,744,000","-4,317,000",
FinancingCashFlow,"-252,358,000","-241,015,000","-185,846,000","-7,569,000","-279,419,000","-131,431,000","-249,328,000","-208,955,000","560,957,000","52,076,000","643,265,000","-41,153,000","-152,117,000","600,434,000","161,247,000","-60,831,000","-32,904,000","-52,132,000","-35,290,000","3,168,000","376,743,000","163,344,000","-14,708,000","5,526,000","36,491,000"
	CashFlowFromContinuingFinancingActivities,"-252,358,000","-241,015,000","-185,846,000","-7,569,000","-279,419,000","-131,431,000","-249,328,000","-208,955,000","560,957,000","52,076,000","643,265,000","-41,153,000","-152,117,000","600,434,000","161,247,000","-60,831,000","-32,904,000","-52,132,000","-35,290,000","3,168,000","376,743,000","163,344,000","-14,708,000","5,526,000","36,491,000"
		NetIssuancePaymentsOfDebt,"-232,848,000","-227,827,000","-137,752,000","-5,582,000","-251,443,000","-68,476,000","-200,000,000","-209,000,000","569,500,000","58,900,000","656,100,000","-40,500,000","-157,000,000","633,100,000","162,099,000","-54,204,000","-32,888,000","-52,125,000","-35,280,000","3,270,000","168,974,000","60,541,000",,,
			NetLongTermDebtIssuance,"-232,848,000","-227,827,000","-137,752,000","-5,582,000","-196,443,000","-48,476,000","-200,000,000","-194,000,000","564,500,000","40,000,000","590,000,000","-7,500,000","-190,000,000","633,100,000","162,099,000","-54,204,000","-32,888,000",,,,,"60,541,000",,,
				LongTermDebtIssuance,,"0","0","597,000,000","600,000,000","400,000,000","0","250,000,000","1,427,000,000","430,000,000","720,000,000","400,000,000","0","900,100,000","213,186,000","296,046,000","0",,,,,"168,325,000",,,
				LongTermDebtPayments,"-232,848,000","-227,827,000","-137,752,000","-602,582,000","-796,443,000","-448,476,000","-200,000,000","-444,000,000","-862,500,000","-390,000,000","-130,000,000","-407,500,000","-190,000,000","-267,000,000","-51,087,000","-350,250,000","-32,888,000",,,,,"-107,784,000",,,
			NetShortTermDebtIssuance,,"0","0","0","-55,000,000","-20,000,000","0","-15,000,000","5,000,000","18,900,000","66,100,000","-33,000,000","33,000,000","0","0",,,,,,,,,,
				ShortTermDebtIssuance,,"0","20,000,000","85,000,000","15,000,000","100,000,000","45,000,000","30,000,000","110,000,000","115,000,000","124,600,000","50,000,000","48,000,000","0","0",,,,,,,,,,
				ShortTermDebtPayments,,"0","-20,000,000","-85,000,000","-70,000,000","-120,000,000","-45,000,000","-45,000,000","-105,000,000","-96,100,000","-58,500,000","-83,000,000","-15,000,000","0","0",,,,,,,,,,
		NetCommonStockIssuance,"-25,976,000","-25,000,000","-50,000,000","0","-11,867,000","-56,721,000","-49,978,000","0","0",,,,,,,,"-16,000",,"-10,000",,"416,828,000","100,371,000",,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,"416,832,000","100,371,000",,,
			CommonStockPayments,"-25,976,000","-25,000,000","-50,000,000","0","-11,867,000","-56,721,000","-49,978,000","0","0",,,,,,,"0","-16,000",,"-10,000",,"-4,000","0",,,
		ProceedsFromStockOptionExercised,"13,036,000","18,089,000","7,372,000","7,040,000","2,851,000","1,324,000","2,931,000","1,620,000","4,028,000","7,233,000","4,011,000","5,907,000","6,029,000","889,000","331,000","0",,,,,,,,,
		NetOtherFinancingCharges,"-6,570,000","-6,277,000","-5,466,000","-9,027,000","-18,960,000","-7,558,000","-2,281,000","-1,575,000","-12,571,000","-14,057,000","-16,846,000","-6,560,000","-1,146,000","-33,555,000","-1,183,000","-6,627,000","-16,000","-7,000",,"-102,000","-209,059,000","2,432,000","-14,708,000","5,526,000","36,491,000"
EndCashPosition,"33,273,000","46,469,000","58,489,000","27,185,000","32,302,000","94,760,000","27,530,000","32,548,000","41,855,000","27,230,000","21,318,000","28,331,000","15,670,000","19,015,000","13,334,000","41,097,000","35,181,000","6,078,000","13,758,000","8,200,000","5,334,000","3,393,000",,,
	ChangesInCash,"-21,307,000","-12,200,000","32,286,000","-4,158,000","-66,055,000","69,123,000","-4,612,000","-10,407,000","15,034,000","5,415,000","-5,738,000","12,453,000","-3,291,000","5,680,000","-27,763,000","5,916,000","29,103,000","-7,680,000","5,558,000","2,866,000","1,941,000","2,031,000",,,
	EffectOfExchangeRateChanges,"983,000","180,000","-982,000","-959,000","3,597,000","-1,893,000","-406,000","1,100,000","-409,000","497,000","-1,275,000","208,000","-54,000","1,000","0","0",,,,,,,,,
	BeginningCashPosition,"54,580,000","58,489,000","27,185,000","32,302,000","94,760,000","27,530,000","32,548,000","41,855,000","27,230,000","21,318,000","28,331,000","15,670,000","19,015,000","13,334,000","41,097,000","35,181,000","6,078,000","13,758,000","8,200,000","5,334,000","3,393,000","3,530,000",,,
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,"-2,168,000",,,
IncomeTaxPaidSupplementalData,"51,334,000","59,637,000","40,739,000","46,568,000","34,381,000","30,602,000","32,797,000","24,440,000","47,999,000","15,352,000","-11,939,000","-11,020,000","-10,624,000","-12,865,000","-11,894,000","-15,494,000","9,844,000",,,,,,,,
InterestPaidSupplementalData,"59,336,000","63,248,000","54,243,000","61,364,000","80,290,000","92,166,000","98,232,000","98,572,000","85,209,000","79,132,000","-70,155,000","-62,357,000","-69,641,000","-34,977,000","-17,509,000","-24,820,000","26,745,000",,,,,,,,
CapitalExpenditure,"-9,225,000","-9,550,000","-7,784,000","-9,642,000","-22,243,000","-14,560,000","-10,480,000","-12,532,000","-2,977,000","-3,568,000","-6,101,000","-2,764,000","-10,268,000","-606,000","-655,000","-673,000","-481,000","-521,000","-540,000","-23,174,000","-365,000","-618,000","-421,000","-95,000",
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,"416,832,000","100,371,000",,,
IssuanceOfDebt,,"0","20,000,000","682,000,000","615,000,000","500,000,000","45,000,000","280,000,000","1,537,000,000","545,000,000","844,600,000","450,000,000","48,000,000","900,100,000","213,186,000","296,046,000","0",,,,,"168,325,000",,,
RepaymentOfDebt,"-232,848,000","-227,827,000","-157,752,000","-687,582,000","-866,443,000","-568,476,000","-245,000,000","-489,000,000","-967,500,000","-486,100,000","-188,500,000","-490,500,000","-205,000,000","-267,000,000","-51,087,000","-350,250,000","-32,888,000",,,,,"-107,784,000",,,
RepurchaseOfCapitalStock,"-25,976,000","-25,000,000","-50,000,000","0","-11,867,000","-56,721,000","-49,978,000","0","0",,,,,,,"0","-16,000",,"-10,000",,"-4,000","0",,,
FreeCashFlow,"246,390,000","239,376,000","221,932,000","250,280,000","213,364,000","202,564,000","178,804,000","197,578,000","145,695,000","172,742,000","150,154,000","108,818,000","127,337,000","66,846,000","86,015,000","58,754,000","66,198,000","44,468,000","71,359,000","30,687,000","50,677,000","5,519,000","12,098,000","3,845,000","1,978,000"
