name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,03/31/1987,03/31/1986
			PreferredStock,,,,,,"0","3,631,000,000","3,620,000,000","3,291,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"57,000,000","57,000,000","57,000,000","57,000,000","56,000,000","56,000,000","54,000,000","54,000,000","52,000,000","50,000,000","50,000,000","50,000,000","50,000,000","49,000,000","49,000,000","48,000,000","46,000,000","46,000,000","43,000,000","42,000,000","34,300,000","33,900,000","31,034,000","31,030,000","30,958,000","175,400,000","173,100,000","170,200,000","166,800,000","121,500,000",,,,,,,,
		AdditionalPaidInCapital,"27,807,000,000","27,688,000,000","27,561,000,000","27,443,000,000","27,312,000,000","27,210,000,000","23,479,000,000","23,409,000,000","17,757,000,000","14,121,000,000","13,628,000,000","13,474,000,000","13,374,000,000","13,246,000,000","12,880,000,000","11,498,000,000","8,254,000,000","7,877,000,000","3,390,000,000","3,035,000,000","1,159,300,000","481,500,000","480,522,000","476,192,000","163,596,000","-3,700,000","-2,400,000","3,400,000","6,700,000","10,500,000",,,,,,,,
		RetainedEarnings,"-13,534,000,000","-12,975,000,000","-10,529,000,000","-10,946,000,000","-6,956,000,000","-5,958,000,000","-3,803,000,000","13,607,000,000","14,851,000,000","14,436,000,000","12,535,000,000","12,346,000,000","11,284,000,000","9,325,000,000","6,662,000,000","5,288,000,000","5,041,000,000","3,398,000,000","3,082,000,000","2,171,000,000","1,960,300,000","1,345,700,000","970,425,000","728,339,000","608,907,000","506,100,000","456,700,000","376,400,000","319,800,000","217,300,000","159,900,000","116,600,000","89,300,000","76,700,000","56,700,000","41,600,000","23,900,000","23,600,000"
		TreasuryStock,"4,128,000,000","4,128,000,000","4,128,000,000","4,128,000,000","4,128,000,000","4,142,000,000","4,149,000,000","4,194,000,000","4,227,000,000","3,951,000,000","3,557,000,000","3,085,000,000","1,924,000,000","1,023,000,000","924,000,000","924,000,000","982,000,000","830,000,000",,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-2,697,000,000","-2,838,000,000","-2,683,000,000","-2,399,000,000","-2,312,000,000","-2,459,000,000","-1,853,000,000","-3,159,000,000","-1,955,000,000","-1,343,000,000","-91,000,000","-17,000,000","-589,000,000","350,000,000","555,000,000","390,000,000","1,365,000,000","651,000,000","-472,000,000","140,000,000","135,500,000","-31,700,000","-101,304,000","-84,215,000","-56,235,000","-19,100,000","-15,400,000","-15,900,000","-11,000,000","-7,200,000",,,,,,,,
			OtherEquityAdjustments,"-2,697,000,000","-2,838,000,000","-2,683,000,000","-2,399,000,000","-2,312,000,000","-2,459,000,000","-1,853,000,000","-3,159,000,000","-1,955,000,000","-1,343,000,000","-91,000,000","-17,000,000","-589,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,"1,000,000",,,"-1,000,000",,,,,,,,,,,,,,,"-1,000,000","1,000,000",,,,,,"100,000",,"100,000","200,000","-100,000","107,600,000","105,700,000","93,100,000","58,900,000","62,700,000","57,500,000","33,900,000","26,300,000"
	MinorityInterest,"620,000,000","794,000,000","966,000,000","1,035,000,000","1,091,000,000","1,087,000,000","1,386,000,000","1,656,000,000","158,000,000","42,000,000","71,000,000","99,000,000","148,000,000","55,000,000","37,000,000","60,000,000","36,000,000","35,000,000","8,000,000","11,000,000","6,700,000","4,900,000","2,164,000","1,637,000","17,000","800,000","800,000","1,000,000","4,700,000","400,000","400,000","800,000","600,000",,,,,
TotalCapitalization,"25,667,000,000","26,907,000,000","31,895,000,000","32,757,000,000","38,534,000,000","41,407,000,000","46,188,000,000","65,861,000,000","38,127,000,000","31,879,000,000","32,952,000,000","34,480,000,000","32,431,000,000","26,057,000,000","23,533,000,000","21,837,000,000","17,071,000,000","15,727,000,000","7,815,000,000","6,902,000,000","4,104,800,000","2,990,800,000","2,627,553,000","1,965,238,000","1,138,645,000","860,500,000","741,900,000","695,300,000","575,700,000","422,800,000","336,800,000","259,300,000","240,300,000","204,200,000","185,900,000","139,000,000","79,000,000","75,000,000"
PreferredStockEquity,,,,,,,"3,631,000,000","3,620,000,000","3,291,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"7,506,000,000","7,804,000,000","10,278,000,000","10,026,000,000","13,972,000,000","14,707,000,000","13,728,000,000","29,717,000,000","26,478,000,000","23,313,000,000","22,565,000,000","22,768,000,000","22,195,000,000","21,947,000,000","19,222,000,000","16,300,000,000","13,724,000,000","11,142,000,000","6,042,000,000","5,389,000,000","3,289,400,000","1,829,400,000","1,380,677,000","1,151,346,000","747,226,000","658,800,000","612,000,000","534,200,000","482,500,000","342,000,000","267,500,000","222,300,000","182,400,000","135,600,000","119,400,000","99,100,000","57,800,000","49,900,000"
CapitalLeaseObligations,"320,000,000","349,000,000","416,000,000","479,000,000","435,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-15,058,000,000","-16,099,000,000","-17,228,000,000","-19,521,000,000","-22,106,000,000","-24,215,000,000","-28,695,000,000","-32,559,000,000","3,069,000,000","-607,000,000","-2,892,000,000","-3,833,000,000","-6,414,000,000","964,000,000","2,495,000,000","-578,000,000","3,398,000,000","1,117,000,000","2,931,000,000","2,080,000,000","2,362,400,000","1,092,900,000","794,461,000","538,768,000","453,907,000","486,600,000","530,400,000","449,100,000","416,500,000","285,100,000","210,000,000","166,400,000","140,300,000","96,200,000","81,900,000","62,600,000","45,500,000","49,900,000"
WorkingCapital,"238,000,000","582,000,000","1,546,000,000","-159,000,000","-210,000,000","-528,000,000","-2,539,000,000","-1,260,000,000","5,393,000,000","2,107,000,000","1,755,000,000","3,467,000,000","777,000,000","2,348,000,000","4,539,000,000","2,945,000,000","4,488,000,000","3,569,000,000","3,245,000,000","1,998,000,000","2,021,500,000","1,377,200,000","1,439,763,000","825,091,000","373,452,000","238,600,000","241,200,000","204,200,000","108,300,000","159,800,000","123,600,000","93,200,000","104,200,000","84,100,000","76,800,000","37,800,000","40,400,000","42,400,000"
InvestedCapital,"27,339,000,000","29,016,000,000","33,321,000,000","35,945,000,000","40,879,000,000","43,623,000,000","46,203,000,000","65,517,000,000","36,421,000,000","33,640,000,000","34,756,000,000","37,486,000,000","36,711,000,000","28,828,000,000","24,834,000,000","24,743,000,000","18,912,000,000","16,469,000,000","8,191,000,000","7,462,000,000","4,749,000,000","3,729,300,000","2,834,076,000","2,306,760,000","1,414,904,000","1,185,000,000","981,700,000","1,036,500,000","830,900,000","561,100,000","446,100,000","356,000,000","297,400,000","259,600,000","210,800,000","173,400,000","93,700,000","89,700,000"
TangibleBookValue,"-15,058,000,000","-16,099,000,000","-17,228,000,000","-19,521,000,000","-22,106,000,000","-24,215,000,000","-32,326,000,000","-36,179,000,000","-222,000,000","-607,000,000","-2,892,000,000","-3,833,000,000","-6,414,000,000","964,000,000","2,495,000,000","-578,000,000","3,398,000,000","1,117,000,000","2,931,000,000","2,080,000,000","2,362,400,000","1,092,900,000","794,461,000","538,768,000","453,907,000","486,600,000","530,400,000","449,100,000","416,500,000","285,100,000","210,000,000","166,400,000","140,300,000","96,200,000","81,900,000","62,600,000","45,500,000","49,900,000"
TotalDebt,"20,153,000,000","21,561,000,000","23,459,000,000","26,398,000,000","27,342,000,000","28,916,000,000","32,475,000,000","35,800,000,000","9,943,000,000","10,327,000,000","12,191,000,000","14,718,000,000","14,516,000,000","6,881,000,000","5,612,000,000","8,443,000,000","5,188,000,000","5,327,000,000","2,149,000,000","2,073,000,000","1,459,600,000","1,899,900,000","1,453,399,000","1,155,414,000","667,678,000","526,200,000","369,700,000","502,300,000","348,400,000","219,100,000","178,600,000","133,700,000","115,000,000","124,000,000","91,400,000","74,300,000","35,900,000","39,800,000"
NetDebt,"16,607,000,000","18,411,000,000","20,878,000,000","23,742,000,000","24,932,000,000","27,134,000,000","31,512,000,000","34,812,000,000","2,997,000,000","8,101,000,000","11,153,000,000","11,839,000,000","13,420,000,000","5,633,000,000","3,617,000,000","6,589,000,000","3,700,000,000","3,995,000,000","873,000,000","1,289,000,000","402,300,000","1,090,000,000","684,481,000","734,780,000","590,501,000","479,100,000","318,800,000","441,100,000","283,500,000","176,700,000","138,700,000","119,900,000","107,100,000","108,600,000","86,800,000","61,200,000","20,000,000","17,400,000"
ShareIssued,"1,227,094,011","1,216,899,783","1,209,329,696","1,202,511,852","1,198,189,007","1,195,388,686","1,123,877,139","1,122,990,306","1,015,663,041","956,871,888","946,868,125","943,619,967","941,985,166","937,499,245","923,400,051","926,723,469","808,000,000","793,000,000","646,660,148","626,867,703","555,337,670","517,296,000","512,344,000","511,668,000","500,108,000","498,216,000","497,592,000","496,536,000","443,384,000","442,448,000","429,032,000","510,400,000","499,736,000","436,912,000","436,912,000","436,912,000","436,912,000","436,912,000"
OrdinarySharesNumber,"1,121,094,011","1,110,899,783","1,103,329,696","1,096,511,852","1,092,189,007","1,089,388,686","1,016,877,139","1,014,990,306","907,663,041","851,871,888","847,868,125","856,619,967","882,985,166","897,499,245","885,400,051","888,723,469","808,000,000","793,000,000","646,660,148","626,867,703","555,337,670","517,296,000","512,344,000","511,668,000","500,108,000","498,216,000","497,592,000","496,536,000","443,384,000","442,448,000","429,032,000","510,400,000","499,736,000","436,912,000","436,912,000","436,912,000","436,912,000","436,912,000"
PreferredSharesNumber,,,,,,,"3,700,000","3,712,500","3,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TreasurySharesNumber,"106,000,000","106,000,000","106,000,000","106,000,000","106,000,000","106,000,000","107,000,000","108,000,000","108,000,000","105,000,000","99,000,000","87,000,000","59,000,000","40,000,000","38,000,000","38,000,000",,,,,,,,,,,,,,,,,,,,,,
