name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
	EarningsFromEquityInterest,"-40,000,000","-13,000,000","-11,000,000","15,337,000,000","673,000,000","659,000,000","6,438,000,000","1,108,000,000","703,000,000","266,000,000","1,918,000,000","599,000,000","549,000,000","528,000,000","804,000,000","293,000,000","441,000,000","412,000,000","264,000,000","193,000,000","68,000,000","-279,000,000","-7,000,000","83,000,000","60,000,000",,
	SpecialIncomeCharges,,,,,,,"-2,000,000","12,000,000","7,000,000","-132,000,000",,"-14,000,000",,"-3,000,000","-4,000,000","-20,000,000","-169,000,000","-86,000,000","-25,000,000","-49,000,000","-66,000,000","-66,000,000","420,000,000","564,000,000","400,000,000","368,000,000",
		WriteOff,,,,,,,"2,000,000","-12,000,000","-7,000,000","132,000,000",,"14,000,000",,"3,000,000","4,000,000","20,000,000","169,000,000","86,000,000","25,000,000","49,000,000","66,000,000","66,000,000",,,,,
PretaxIncome,"10,899,000,000","9,123,000,000","7,177,000,000","24,530,000,000","9,878,000,000","8,940,000,000","14,095,000,000","9,102,000,000","7,817,000,000","8,134,000,000","12,272,000,000","10,807,000,000","11,236,000,000","10,555,000,000","11,702,000,000","9,922,000,000","9,499,000,000","7,487,000,000","7,994,000,000","6,867,000,000","6,410,000,000","5,734,000,000","5,698,000,000","4,692,000,000","5,595,000,000","5,332,000,000","5,754,360,465.116"
TaxProvision,"814,000,000","551,000,000","1,128,000,000","1,625,000,000","1,807,000,000","1,793,000,000","1,295,000,000","1,603,000,000","1,119,000,000","1,106,000,000","1,545,000,000","1,498,000,000","1,706,000,000","1,483,000,000","1,733,000,000","1,468,000,000","1,336,000,000","947,000,000","1,169,000,000","986,000,000","1,045,000,000","947,000,000","959,000,000","844,000,000","1,128,000,000","1,151,000,000","1,367,732,558.14"
NetIncomeCommonStockholders,"16,175,000,000","14,850,000,000","6,955,000,000","24,021,000,000","8,072,000,000","11,732,000,000","12,611,000,000","7,703,000,000","6,712,000,000","17,783,000,000","10,210,000,000","9,175,000,000","9,270,000,000","8,940,000,000","9,794,000,000","8,400,000,000","8,195,000,000","11,946,000,000","7,175,000,000","6,130,000,000","5,365,000,000","4,743,000,000","4,725,000,000","3,836,000,000","4,467,000,000","4,181,000,000","4,367,732,558.14"
	NetIncome,"16,175,000,000","14,850,000,000","6,955,000,000","24,021,000,000","8,072,000,000","11,732,000,000","12,611,000,000","7,703,000,000","6,712,000,000","17,783,000,000","10,210,000,000","9,175,000,000","9,270,000,000","8,940,000,000","9,794,000,000","8,400,000,000","8,195,000,000","11,946,000,000","7,175,000,000","6,130,000,000","5,365,000,000","4,743,000,000","4,725,000,000","3,836,000,000","4,467,000,000","4,181,000,000","4,367,732,558.14"
		NetIncomeIncludingNoncontrollingInterests,"16,177,000,000","14,854,000,000","6,955,000,000","24,018,000,000","8,071,000,000","11,737,000,000","12,614,000,000","7,703,000,000","6,698,000,000","17,794,000,000","10,280,000,000","9,292,000,000","9,383,000,000","9,072,000,000","9,969,000,000","8,454,000,000","8,233,000,000","11,968,000,000","7,202,000,000","6,141,000,000","5,380,000,000","4,787,000,000","4,739,000,000","3,848,000,000","4,493,000,000","4,198,000,000","4,386,627,906.977"
			NetIncomeContinuousOperations,"10,085,000,000","8,572,000,000","6,049,000,000","22,905,000,000","8,071,000,000","7,147,000,000","12,800,000,000","7,499,000,000","6,698,000,000","7,028,000,000","10,727,000,000","9,309,000,000","9,530,000,000","9,072,000,000","9,969,000,000","8,454,000,000","8,163,000,000","6,540,000,000","6,825,000,000","5,881,000,000","5,365,000,000","4,787,000,000","4,739,000,000","3,848,000,000","4,467,000,000","4,181,000,000","4,386,627,906.977"
			NetIncomeDiscontinuousOperations,,"6,282,000,000","906,000,000","1,113,000,000",,"4,590,000,000","-186,000,000","204,000,000",,"10,766,000,000","-447,000,000","-17,000,000","-147,000,000","0","0","0","70,000,000","5,428,000,000","377,000,000","260,000,000","15,000,000",,,,,,
		MinorityInterests,"-2,000,000","-4,000,000","0","3,000,000","1,000,000","-5,000,000","-3,000,000","0","14,000,000","-11,000,000","-70,000,000","-117,000,000","-113,000,000","-132,000,000","-175,000,000","-54,000,000","-38,000,000","-22,000,000","-27,000,000","-11,000,000","-15,000,000","-44,000,000","-14,000,000","-12,000,000","-26,000,000","-17,000,000","-18,895,348.837"
AverageDilutionEarnings,,,,,,,,,,,,,,,,,,,,,,,"2,000,000","2,000,000",,,
DilutedNIAvailtoComStockholders,"16,175,000,000","14,850,000,000","6,955,000,000","24,021,000,000","8,072,000,000","11,732,000,000","12,611,000,000","7,703,000,000","6,712,000,000","17,783,000,000","10,210,000,000","9,175,000,000","9,270,000,000","8,940,000,000","9,794,000,000","8,400,000,000","8,195,000,000","11,946,000,000","7,175,000,000","6,130,000,000","5,365,000,000","4,743,000,000","4,725,000,000","3,838,000,000","4,467,000,000","4,181,000,000","4,367,732,558.14"
BasicEPS,"7.86","7.15","3.19","10.71","3.55","5.12","5.44","3.28","2.82","7.4","4.21","3.76","3.93","3.75","4.28","3.7","3.62","5.15","3.06","2.63","2.28","1.99","1.88","1.49","1.697","0.625","0.331"
DilutedEPS,"7.8","7.1","3.17","10.63","3.52","5.06","5.38","3.25","2.8","7.29","4.13","3.7","3.89","3.7","4.26","3.69","3.59","5.13","3.04","2.62","2.27","1.97","1.84","1.49","1.697","0.625","0.331"
BasicAverageShares,"2,047,294,140","2,076,794,140","2,181,000,000","2,243,000,000","2,277,000,000","2,291,000,000","2,319,000,000","2,346,000,000","2,378,000,000","2,403,000,000","2,426,000,000","2,441,000,000","2,418,100,000","2,382,000,000","2,286,000,000","2,268,000,000","2,265,000,000","2,317,466,535","2,345,232,126","2,332,848,144","2,355,490,272","2,380,091,756","2,515,311,685","2,571,673,365","2,632,281,423","2,624,734,400","2,739,218,160"
DilutedAverageShares,"2,063,500,000","2,092,000,000","2,197,000,000","2,260,000,000","2,296,000,000","2,319,000,000","2,344,000,000","2,371,000,000","2,400,000,000","2,438,000,000","2,470,000,000","2,479,000,000","2,444,900,000","2,413,000,000","2,301,000,000","2,277,000,000","2,284,000,000","2,328,888,173","2,360,456,471","2,342,453,614","2,367,407,530","2,411,884,788","2,572,466,957","2,578,765,756","2,632,281,423","2,624,734,400","2,739,218,160"
TotalOperatingIncomeAsReported,"11,731,000,000","9,769,000,000","7,946,000,000","10,056,000,000","10,152,000,000","9,086,000,000","8,403,000,000","8,702,000,000","8,268,000,000","8,977,000,000","11,089,000,000","10,983,000,000","11,507,000,000","10,780,000,000","11,526,000,000","9,982,000,000","8,964,000,000","6,781,000,000","7,642,000,000","6,507,000,000","6,117,000,000","5,635,000,000","5,092,000,000","4,325,000,000","4,884,000,000","4,610,000,000","5,029,069,767.442"
