name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
		NetInvestmentPropertiesPurchaseAndSale,"-197,211,000","-605,402,000","-991,884,000","305,539,000","-657,842,000","-2,000,734,000","1,114,754,000","380,093,000","-240,730,000","-821,120,000","-577,426,000","-99,179,000","-169,131,000","-179,202,000","-60,558,000",,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestmentProperties,"-566,686,000","-747,053,000","-1,039,769,000","-2,093,581,000","-1,962,217,000","-2,231,189,000","-929,723,000","-934,232,000","-888,484,000","-894,269,000","-681,983,000","-194,995,000","-320,074,000","-198,385,000","-92,842,000",,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestmentProperties,"369,475,000","141,651,000","47,885,000","2,399,120,000","1,304,375,000","230,455,000","2,044,477,000","1,314,325,000","647,754,000","73,149,000","104,557,000","95,816,000","150,943,000","19,183,000","32,284,000",,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,"0","0","-394,177,000","0","148,024,000","558,769,000","158,712,000","628,049,000","119,511,000","275,142,000","-1,916,269,000","-22,449,000","179,215,000","-8,372,000","-5,761,000","131,179,000","-335,844,000","-53,579,000",,"-181,302,000",,"29,303,000","81,022,000","46,100,000","21,500,000",,,,,,,,,
			PurchaseOfInvestment,,,"0","0","-394,177,000","0","0","0","-73,278,000","0",,"-16,706,000","-1,916,269,000","-22,449,000","0","-165,494,000","-33,251,000","-26,647,000","-343,394,000","-60,061,000",,"-181,302,000",,,,,,,,,,,,,,
			SaleOfInvestment,,,,,"202,763,000","274,150,000","148,024,000","558,769,000","231,990,000","628,049,000","119,511,000","291,848,000","0","0","179,215,000","157,122,000","27,490,000","157,826,000","7,550,000","6,482,000",,,,"29,303,000","81,022,000","46,100,000","21,500,000",,,,,,,,,
		DividendsReceivedCFI,"29,977,000","20,640,000","12,518,000","37,640,000","18,555,000","27,072,000","26,472,000","37,023,000","28,366,000","30,989,000","2,657,000","14,102,000","2,915,000","2,408,000","4,365,000",,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"-29,952,000","96,399,000","-1,819,000","213,113,000","64,882,000","95,198,000","-177,474,000","-145,536,000","-365,135,000","-659,934,000","-683,500,000","-386,713,000","-231,667,000","-124,135,000","-335,381,000","-27,672,000","9,749,000","-445,049,000","-543,479,000","-425,771,000","115,780,000","-86,576,000","-118,177,000","37,166,000","4,250,000","-81,906,000","-48,840,000","-13,830,000","10,511,000","-5,669,000","-8,970,000","-29,300,000","-69,100,000","-1,500,000","-54,800,000","-44,800,000"
FinancingCashFlow,"-606,160,000","-337,299,000","-116,532,000","-1,288,517,000","246,450,000","647,271,000","-2,620,536,000","-2,148,461,000","-1,054,265,000","614,087,000","144,797,000","-900,416,000","1,493,449,000","2,853,128,000","774,873,000","-399,531,000","-1,034,731,000","2,472,928,000","3,387,919,000","136,937,000","-187,727,000","55,019,000","158,354,000","-132,900,000","-218,298,000","109,535,000","305,633,000","118,967,000","15,023,000","8,535,000","-28,418,000","-8,800,000","15,600,000","-44,000,000","18,500,000","16,700,000"
	CashFlowFromContinuingFinancingActivities,"-606,160,000","-337,299,000","-116,532,000","-1,288,517,000","246,450,000","647,271,000","-2,620,536,000","-2,148,461,000","-1,054,265,000","614,087,000","144,797,000","-900,416,000","1,493,449,000","2,853,128,000","774,873,000","-399,531,000","-1,034,731,000","2,472,928,000","3,387,919,000","136,937,000","-187,727,000","55,019,000","158,354,000","-132,900,000","-218,298,000","109,535,000","305,633,000","118,967,000","15,023,000","8,535,000","-28,418,000","-8,800,000","15,600,000","-44,000,000","18,500,000","16,700,000"
		NetIssuancePaymentsOfDebt,"356,567,000","378,083,000","324,583,000","-301,014,000","62,997,000","653,668,000","-1,380,439,000","-1,463,051,000","-2,316,774,000","1,811,186,000","250,661,000","-45,321,000","1,359,224,000","1,937,952,000","-1,042,518,000","-709,873,000","-1,590,116,000","2,271,102,000","1,561,898,000","313,443,000","27,787,000","72,622,000","275,374,000","-120,416,000","-16,601,000","174,500,000","245,069,000","74,276,000","-31,700,000","-54,500,000","0","36,500,000","-3,200,000","-10,700,000","-5,600,000","19,200,000"
			NetLongTermDebtIssuance,"660,567,000","653,689,000","494,952,000","-1,337,399,000","26,407,000","642,927,000","-1,380,439,000","-1,463,051,000","-2,316,774,000","1,811,186,000","250,661,000","-45,321,000","1,359,224,000","1,937,952,000","-1,042,518,000","-709,873,000","-1,290,116,000","2,271,102,000","1,561,898,000","354,943,000","-74,313,000","142,422,000","116,074,000","-24,416,000","-5,601,000","47,000,000","223,969,000","7,376,000","0","-75,000,000","0","36,500,000","-1,300,000","-10,700,000","-5,600,000","19,200,000"
				LongTermDebtIssuance,"750,000,000","743,778,000","500,000,000","1,088,537,000","594,750,000","2,297,069,000","223,587,000","5,395,000","0","2,269,031,000","1,185,445,000","806,798,000","1,764,789,000","2,400,000,000","0","1,942,000","779,557,000","4,320,621,000","1,915,900,000","450,000,000","87,000,000","197,536,000","247,753,000","0","107,865,000","62,000,000","251,469,000","19,876,000","113,300,000","98,100,000","26,100,000","113,400,000",,"22,500,000","12,500,000","19,200,000"
				LongTermDebtPayments,"-89,433,000","-90,089,000","-5,048,000","-2,425,936,000","-568,343,000","-1,654,142,000","-1,604,026,000","-1,468,446,000","-2,316,774,000","-457,845,000","-934,784,000","-852,119,000","-405,565,000","-462,048,000","-1,042,518,000","-711,815,000","-2,069,673,000","-2,049,519,000","-354,002,000","-95,057,000","-161,313,000","-55,114,000","-131,679,000","-24,416,000","-113,466,000","-15,000,000","-27,500,000","-12,500,000","-113,300,000","-173,100,000","-26,100,000","-76,900,000","-1,300,000","-33,200,000","-18,100,000",
			NetShortTermDebtIssuance,"-304,000,000","-275,606,000","-170,369,000","1,036,385,000","36,590,000","10,741,000",,,,,,,,,,"-7,735,000","-300,000,000",,"365,900,000","-41,500,000","102,100,000","-69,800,000","159,300,000","-96,000,000","-11,000,000","127,500,000","21,100,000","66,900,000","-31,700,000","20,500,000",,,"-1,900,000",,,
				ShortTermDebtIssuance,"7,476,700,000","10,344,705,000","15,882,153,000","16,821,450,000","4,742,600,000","7,607,788,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,"-7,780,700,000","-10,620,311,000","-16,052,522,000","-15,785,065,000","-4,706,010,000","-7,597,047,000",,,,,,,,,,"-7,735,000","-300,000,000",,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-169,529,000","-6,246,000","240,262,000","-7,805,000","1,058,348,000","790,543,000","214,224,000","23,336,000","58,965,000","197,733,000","83,889,000","114,082,000","1,792,786,000","1,327,813,000","2,426,900,000","852,912,000","1,060,538,000","618,854,000","989,039,000","45,238,000","42,629,000","-70,310,000","102,338,000","176,310,000","-16,381,000","31,969,000","23,871,000","53,667,000","1,536,000","47,109,000","1,709,000","2,700,000","66,900,000","2,200,000","61,500,000","23,900,000"
			CommonStockIssuance,,"278,000","308,100,000","5,036,000","1,068,877,000","795,586,000","217,656,000","28,121,000","67,650,000","206,471,000","96,592,000","114,082,000","1,792,786,000","1,327,813,000","2,426,900,000","852,912,000","1,060,538,000","618,854,000","989,039,000","45,238,000","42,629,000","222,730,000","102,338,000","176,310,000","1,438,000","34,269,000","23,871,000","53,667,000","1,536,000","47,109,000","1,709,000","2,700,000","66,900,000","2,200,000","61,500,000","23,900,000"
			CommonStockPayments,"-169,981,000","-6,524,000","-67,838,000","-12,841,000","-10,529,000","-5,043,000","-3,432,000","-4,785,000","-8,685,000","-8,738,000","-12,703,000",,,,,"-9,097,000","0",,,,,"-293,040,000",,,"-17,819,000","-2,300,000",,,,,,,,,,
		NetPreferredStockIssuance,,,,,,,,,,,,"0","-295,500,000","0","0",,,,,"0","0","285,173,000",,,"0","0","130,037,000","57,810,000",,,,,,,,
			PreferredStockIssuance,,,,,,,,,,,,,,,,,,,,"0","0","285,173,000",,,"0","0","130,037,000","57,810,000",,,,,,,,
			PreferredStockPayments,,,,,,,,,,,,"0","-295,500,000","0","0",,,,,"0","0","-293,040,000",,,,,,,,,,,,,,
		CashDividendsPaid,"-703,234,000","-657,021,000","-648,047,000","-650,082,000","-787,072,000","-720,123,000","-696,913,000","-694,955,000","-979,542,000","-1,046,638,000","-1,001,559,000","-956,685,000","-865,306,000","-787,689,000","-590,735,000","-517,072,000","-495,495,000","-417,028,000","-266,814,000","-248,389,000","-243,250,000","-233,196,000","-222,535,000","-190,123,000","-175,079,000","-106,177,000","-89,210,000","-71,926,000","-65,905,000","-60,167,000","-52,831,000","-49,000,000","-44,100,000","-37,300,000","-33,200,000","-24,800,000"
