name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
				AmortizationCashFlow,"195,000,000","197,000,000","179,000,000","75,000,000","31,000,000","37,000,000","39,000,000","46,000,000","51,000,000","54,000,000","50,669,000","47,115,000","17,070,000","13,617,000","7,805,000","6,680,000","10,438,000","4,360,000","-375,000","-119,000","1,042,000","2,886,000","4,969,000","6,289,000",,
					AmortizationOfIntangibles,"195,000,000","197,000,000","179,000,000","75,000,000","31,000,000","37,000,000","39,000,000","46,000,000","51,000,000","54,000,000","50,669,000","47,115,000","17,070,000","13,617,000","7,805,000","6,680,000","10,438,000","4,360,000","-375,000","-119,000","1,042,000","2,886,000","4,969,000","6,289,000",,
		DeferredTax,"-249,000,000","-33,000,000","-23,000,000","-76,000,000","117,000,000","11,000,000","-18,000,000","81,000,000","94,000,000","81,000,000","99,846,000","-36,663,000","-21,698,000","19,227,000","48,696,000","29,704,000","31,533,000","-11,408,000","-548,000",,,,,,,
			DeferredIncomeTax,"-249,000,000","-33,000,000","-23,000,000","-76,000,000","117,000,000","11,000,000","-18,000,000","81,000,000","94,000,000","81,000,000","99,846,000","-36,663,000","-21,698,000","19,227,000","48,696,000","29,704,000","31,533,000","-11,408,000","-548,000",,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,"32,173,000","21,407,000","20,286,000","18,883,000",,,,,,,,,
		AssetImpairmentCharge,"2,841,000,000","927,000,000","3,923,000,000","6,000,000",,"0","0","23,000,000","0","0","-2,000,000","25,214,000","21,438,000","0","0","0","4,069,000",,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,"22,000,000","1,000,000","0","-270,000,000","-53,000,000","-21,000,000","0",,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"389,000,000","380,000,000","366,000,000","754,000,000","194,000,000","194,000,000","193,000,000","164,000,000","129,000,000","133,000,000","152,551,000","105,826,000","94,324,000","92,092,000","71,645,000","60,811,000","47,688,000",,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,"-91,332,000","-126,659,000","-126,479,000","-56,678,000","-20,783,000","-46,354,000","-42,445,000",,,,,,,,,,,
		OtherNonCashItems,"-355,000,000","-39,000,000","-191,000,000","-57,000,000","28,000,000","-30,000,000","45,000,000","31,000,000","32,000,000","43,000,000","-61,032,000","32,888,000","59,597,000","61,260,000","19,842,000","-37,598,000","-17,698,000","13,660,000","12,865,000",,,,,,"1,000",
		ChangeInWorkingCapital,"135,000,000","-90,000,000","204,000,000","-152,000,000","73,000,000","-194,000,000","-18,000,000","195,000,000","-45,000,000","-40,000,000","-56,473,000","153,403,000","-17,973,000","35,027,000","-2,374,000","-15,802,000","-88,392,000","13,162,000","-19,109,000","-8,224,000","-18,347,000","1,201,000","5,238,000","6,135,000","-4,623,000","1,454,990"
			ChangeInReceivables,"110,000,000","-40,000,000","-12,000,000","-164,000,000","89,000,000","-58,000,000","-105,000,000","-26,000,000","3,000,000","-96,000,000","-50,381,000","-15,928,000","-34,441,000","-7,011,000","-7,844,000","-18,578,000","-57,672,000","-37,060,000","-21,733,000","-7,039,000","-7,202,000","-1,067,000","-2,465,000","-334,000","-6,340,000","-205,947"
				ChangesInAccountReceivables,"110,000,000","-40,000,000","-12,000,000","-164,000,000","89,000,000","-58,000,000","-105,000,000","-26,000,000","3,000,000","-96,000,000","-50,381,000","-15,928,000","-34,441,000","-7,011,000","-7,844,000","-18,578,000","-57,672,000",,,,,,,,,
			ChangeInInventory,"33,000,000","-20,000,000","-135,000,000","-58,000,000","-12,000,000","25,000,000","-53,000,000","-33,000,000","-30,000,000","-81,000,000","-36,542,000","6,217,000","-23,707,000","22,152,000","-48,583,000","-20,557,000","-19,560,000","-27,130,000","-9,728,000","-6,502,000","-1,785,000","277,000","-1,328,000","-900,000",,
			ChangeInPrepaidAssets,"1,000,000","11,000,000","16,000,000","-64,000,000","-20,000,000","-14,000,000","5,000,000","8,000,000","-1,000,000","-11,000,000","6,619,000","1,783,000","-3,062,000","-2,016,000","2,554,000","-3,429,000","2,322,000","-6,127,000","-1,591,000","290,000","-29,000","-221,000","-258,000","-39,000",,
			ChangeInPayablesAndAccruedExpense,"39,000,000","-29,000,000","343,000,000","161,000,000","33,000,000","-79,000,000","148,000,000","91,000,000","-26,000,000","145,000,000","58,226,000","173,872,000","39,500,000","17,848,000","55,178,000","31,775,000","-17,980,000","12,262,000","2,438,000","3,193,000","697,000","260,000","-205,000","1,248,000","409,000","188,234"
				ChangeInPayable,"-30,000,000","-44,000,000","-38,000,000","60,000,000","40,000,000","-35,000,000","45,000,000","10,000,000","-2,000,000","46,000,000","-2,106,000","2,389,000","15,112,000","-21,097,000","23,150,000","11,778,000","-47,319,000",,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,,,,,,,,"2,378,000","2,377,000",,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,"2,378,000","2,377,000",,,,,,,,,
					ChangeInAccountPayable,"-30,000,000","-44,000,000","-38,000,000","60,000,000","40,000,000","-35,000,000","45,000,000","10,000,000","-2,000,000","46,000,000","-2,106,000","2,389,000","15,112,000","-21,097,000","23,150,000","11,778,000","4,840,000",,,,,,,,,
				ChangeInAccruedExpense,"69,000,000","15,000,000","381,000,000","101,000,000","-7,000,000","-44,000,000","103,000,000","81,000,000","-24,000,000","99,000,000","60,332,000","171,483,000","24,388,000","38,945,000","32,028,000","19,997,000","29,339,000",,,,,,,,,
			ChangeInOtherCurrentAssets,"-8,000,000","5,000,000","19,000,000","-27,000,000","-33,000,000","-30,000,000","-9,000,000","-5,000,000","-7,000,000","-2,000,000","-36,256,000","-16,357,000","-2,903,000","-4,004,000","-3,566,000",,,,,"395,000","-2,041,000","-151,000","172,000","5,214,000","-217,000","1,019,752"
			ChangeInOtherCurrentLiabilities,"-20,000,000","-1,000,000","-19,000,000","13,000,000","27,000,000","-33,000,000","-4,000,000","160,000,000","16,000,000","5,000,000","1,861,000","3,816,000","6,640,000","8,058,000","-113,000",,"-22,820,000","72,023,000","10,875,000","-1,743,000","-7,475,000","2,348,000","9,322,000","946,000","1,525,000","247,004"
			ChangeInOtherWorkingCapital,"-20,000,000","-16,000,000","-8,000,000","-13,000,000","-11,000,000","-5,000,000","-13,000,000","155,000,000","9,000,000","3,000,000","-34,395,000","-12,541,000","3,737,000","2,049,000","-3,432,000","-5,013,000","4,498,000","-806,000","630,000","3,182,000","-512,000","-245,000",,,,
InvestingCashFlow,"-227,000,000","-231,000,000","-591,000,000","-1,069,000,000","-554,000,000","745,000,000","-1,813,000,000","-214,000,000","-515,000,000","-107,000,000","-406,624,000","-69,649,000","-150,012,000","-400,999,000","-285,053,000","-256,569,000","-277,249,000","-67,686,000","-160,735,000","-1,535,000","57,022,000","28,468,000","-2,641,000","-101,666,000","5,959,000","-12,283,666"
	CashFlowFromContinuingInvestingActivities,"-227,000,000","-231,000,000","-591,000,000","-1,069,000,000","-554,000,000","745,000,000","-1,813,000,000","-214,000,000","-515,000,000","-107,000,000","-406,624,000","-69,649,000","-150,012,000","-400,999,000","-285,053,000","-256,569,000","-277,249,000","-67,686,000","-160,735,000","-1,535,000","57,022,000","28,468,000","-2,641,000","-101,666,000","5,959,000","-12,283,666"
		NetPPEPurchaseAndSale,"-163,000,000","-195,000,000","-286,000,000","-208,000,000","-189,000,000","-209,000,000","-296,000,000","-310,000,000","-260,000,000","-143,000,000","-105,996,000","-79,215,000","-68,781,000","-77,800,000","-49,818,000","-52,673,000","-59,693,000","-24,386,000","-15,214,000","-11,395,000","37,312,000","-2,032,000","-26,830,000","-14,972,000","-3,428,000","-295,286"
			PurchaseOfPPE,"-163,000,000","-195,000,000","-286,000,000","-208,000,000","-189,000,000","-209,000,000","-296,000,000","-310,000,000","-260,000,000","-143,000,000","-105,996,000","-79,215,000","-68,781,000","-77,800,000","-49,818,000","-52,673,000","-59,693,000","-24,428,000","-15,214,000","-11,395,000","-3,355,000","-2,032,000","-26,830,000","-14,972,000","-3,428,000","-295,286"
			SaleOfPPE,,,,,,,,,,,,,,,,,,"42,000",,,"40,667,000",,,,,
		NetIntangiblesPurchaseAndSale,"0","-1,000,000","-180,000,000","0",,"0","0","-2,000,000","-11,000,000","0","-36,220,000","-11,344,000","-12,228,000","-1,750,000","-6,650,000","-3,400,000","-36,000,000",,,,,,,,,
			PurchaseOfIntangibles,"0","-1,000,000","-180,000,000","0",,"0","0","-2,000,000","-11,000,000","0","-36,220,000","-11,344,000","-12,228,000","-1,750,000","-6,650,000","-3,400,000","-36,000,000",,,,,,,,,
		NetBusinessPurchaseAndSale,,"-29,000,000","-85,000,000","-2,444,000,000","-98,000,000","-14,000,000","-100,000,000","226,000,000","-18,000,000","-37,000,000","-3,285,000","-427,921,000","-42,275,000","-58,302,000","-98,211,000","-1,325,000","-24,666,000","72,075,000","-50,000,000","-2,388,000",,,,,,
			PurchaseOfBusiness,,"-29,000,000","-85,000,000","-2,444,000,000","-98,000,000","-29,000,000","-100,000,000","-52,000,000","-18,000,000","-37,000,000","-3,285,000","-523,501,000","-83,156,000","-58,302,000","-98,211,000","-1,325,000","-24,666,000",,,,,,,,,
			SaleOfBusiness,,,,"0","0","15,000,000","0","278,000,000",,,,"95,580,000","40,881,000",,"0",,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-35,000,000","-6,000,000","-40,000,000","1,583,000,000","-267,000,000","968,000,000","-1,417,000,000","-128,000,000","-226,000,000","73,000,000","-261,123,000","448,831,000","-26,728,000","-263,147,000","-130,374,000","-199,171,000","-156,890,000","-115,375,000","-95,521,000","12,248,000","19,745,000","30,516,000","24,983,000","-86,694,000","9,387,000","-11,988,380"
			PurchaseOfInvestment,"-17,000,000","-6,000,000","-40,000,000","-77,000,000","-2,058,000,000","-1,048,000,000","-2,874,000,000","-771,000,000","-909,000,000","-803,000,000","-803,007,000","-364,001,000","-925,478,000","-1,324,038,000","-873,885,000","-714,387,000","-568,707,000","-598,383,000","-239,367,000",,"-6,603,000","-1,940,000","-116,568,000","-166,762,000","-10,329,000","-16,244,380"
			SaleOfInvestment,"-18,000,000","0","0","1,660,000,000","1,791,000,000","2,016,000,000","1,457,000,000","643,000,000","683,000,000","876,000,000","541,884,000","812,832,000","898,750,000","1,060,891,000","743,511,000","515,216,000","411,817,000","483,008,000","143,846,000","12,248,000","26,348,000","32,456,000","141,551,000","80,068,000","19,716,000","4,256,000"
		NetOtherInvestingChanges,,,,,"-132,000,000","-18,000,000",,,,,,,"6,000,000",,,,,,,,"-35,000","-16,000","-794,000",,,
FinancingCashFlow,"-925,000,000","-1,210,000,000","1,000,000,000","-51,000,000","-766,000,000","-897,000,000","594,000,000","-176,000,000","-296,000,000","-545,000,000","-166,748,000","-38,719,000","-10,755,000","97,016,000","116,474,000","-98,862,000","337,672,000","148,292,000","109,296,000","5,963,000","4,875,000","216,000","26,106,000","654,000","103,290,000","28,121,181"
	CashFlowFromContinuingFinancingActivities,"-925,000,000","-1,210,000,000","1,000,000,000","-51,000,000","-766,000,000","-897,000,000","594,000,000","-176,000,000","-296,000,000","-545,000,000","-166,748,000","-38,719,000","-10,755,000","97,016,000","116,474,000","-98,862,000","337,672,000","148,292,000","109,296,000","5,963,000","4,875,000","216,000","26,106,000","654,000","103,290,000","28,121,181"
		NetIssuancePaymentsOfDebt,"9,000,000","-1,235,000,000","991,000,000","471,000,000","0","-550,000,000","731,000,000","-4,000,000","-61,000,000","-245,000,000","-142,334,000","-10,852,000","0","553,618,000","0","-10,000,000","-15,000","251,134,000","-109,000","-83,000","-25,619,000","-679,000","25,410,000","-261,000","1,146,000",
			NetLongTermDebtIssuance,"9,000,000","-1,235,000,000","991,000,000","471,000,000","0","-550,000,000","731,000,000","-4,000,000","-61,000,000","-245,000,000","-142,334,000","-10,852,000","0","903,492,000","0","-10,000,000","-15,000",,,,,,,,,
				LongTermDebtIssuance,"744,000,000","0","991,000,000","988,000,000","0","0","735,000,000","5,000,000","5,000,000","0","1,132,378,000","0","0","903,492,000","0","0","0",,,,,,,,,
				LongTermDebtPayments,"-735,000,000","-1,235,000,000","0","-517,000,000","0","-550,000,000","-4,000,000","-9,000,000","-66,000,000","-245,000,000","-1,274,712,000","-10,852,000","0",,"0","-10,000,000","-15,000",,,,,,,,,
			NetShortTermDebtIssuance,,,,,,,,,,,,"-10,852,000","0","-349,874,000","0",,,,,,,,,,,
				ShortTermDebtPayments,,,,,,,,,,,,"-10,852,000","0","-349,874,000","0",,,,,,,,,,,
		NetCommonStockIssuance,"66,000,000","67,000,000","63,000,000","60,000,000","-675,000,000","-265,000,000","-155,000,000","-180,000,000","-202,000,000","-202,000,000","-140,855,000","44,440,000","-28,164,000","-508,468,000","58,000,000","-135,757,000","316,195,000","-122,928,000","107,966,000","6,046,000","30,494,000","895,000","696,000","915,000","102,140,000","28,121,181"
			CommonStockIssuance,"66,000,000","67,000,000","63,000,000","60,000,000","61,000,000","59,000,000","46,000,000","71,000,000","47,000,000","72,000,000","96,328,000","94,460,000","54,358,000","61,938,000","102,016,000","39,379,000","386,980,000","128,694,000","107,966,000","6,046,000","30,507,000","895,000","696,000","915,000","102,140,000","28,121,181"
			CommonStockPayments,,,"0","0","-736,000,000","-324,000,000","-201,000,000","-251,000,000","-249,000,000","-274,000,000","-237,183,000","-50,020,000","-82,522,000","-570,406,000","-44,016,000","-175,136,000","-70,785,000","-251,622,000",,,"-13,000",,,,,
		ProceedsFromStockOptionExercised,,,,,,,"0","0","7,000,000","0","0","-125,000,000","0","5,512,000","16,029,000","7,576,000","2,991,000",,,,,,,,,
		NetOtherFinancingCharges,"-1,000,000,000","-42,000,000","-54,000,000","-582,000,000","-91,000,000","-82,000,000","18,000,000","8,000,000","-40,000,000","-98,000,000","116,441,000","52,693,000","17,409,000","46,354,000","42,445,000","39,319,000","18,501,000","20,086,000","1,439,000",,,,,,"4,000",
EndCashPosition,"921,000,000","1,048,000,000","2,011,000,000","1,232,000,000","1,810,000,000","2,042,000,000","1,144,000,000","1,225,000,000","735,000,000","769,000,000","636,154,000","711,637,000","433,981,000","302,978,000","248,947,000","144,633,000","327,024,000","174,941,000","38,386,000","50,822,000","54,789,000","12,465,000","2,037,000","4,165,000","116,102,000","21,164,114"
	ChangesInCash,"-632,000,000","-963,000,000","801,000,000","-575,000,000","-240,000,000","899,000,000","-77,000,000","485,000,000","-32,000,000","134,000,000","-72,101,000","278,053,000","131,106,000","54,157,000","103,994,000","-183,240,000","148,305,000","136,900,000","-12,439,000","-4,580,000","42,323,000","10,428,000","-2,128,000","-111,937,000","94,938,000","12,930,385"
	EffectOfExchangeRateChanges,"-1,000,000","0","-22,000,000","-3,000,000","8,000,000","-1,000,000","-4,000,000","5,000,000","-2,000,000","-1,000,000","-3,382,000","-397,000","-103,000","-126,000","320,000","849,000","3,778,000","-345,000","3,000","613,000","1,000",,,,,
	BeginningCashPosition,"1,553,000,000","2,011,000,000","1,232,000,000","1,810,000,000","2,042,000,000","1,144,000,000","1,225,000,000","735,000,000","769,000,000","636,000,000","711,637,000","433,981,000","302,978,000","248,947,000","144,633,000","327,024,000","174,941,000","38,386,000","50,822,000","54,789,000","12,465,000","2,037,000","4,165,000","116,102,000","21,164,000","8,233,729"
IncomeTaxPaidSupplementalData,,"65,000,000","122,000,000","233,000,000","119,000,000","164,000,000","99,000,000","149,000,000","60,000,000","17,000,000","17,886,000","50,086,000","74,037,000","9,806,000","31,566,000","10,361,000","1,653,000",,,,,,,,,
InterestPaidSupplementalData,,"73,000,000","17,000,000","9,000,000",,,,,,,,,"2,551,000","2,481,000","2,437,000","2,437,000","2,553,000",,,,,,,,,
CapitalExpenditure,"-163,000,000","-196,000,000","-466,000,000","-208,000,000","-189,000,000","-209,000,000","-296,000,000","-312,000,000","-271,000,000","-143,000,000","-142,216,000","-90,559,000","-81,009,000","-79,550,000","-56,468,000","-56,073,000","-95,693,000","-24,428,000","-15,214,000","-11,395,000","-3,355,000","-2,032,000","-26,830,000","-14,972,000","-3,428,000","-295,286"
IssuanceOfCapitalStock,"66,000,000","67,000,000","63,000,000","60,000,000","61,000,000","59,000,000","46,000,000","71,000,000","47,000,000","72,000,000","96,328,000","94,460,000","54,358,000","61,938,000","102,016,000","39,379,000","386,980,000","128,694,000","107,966,000","6,046,000","30,507,000","895,000","696,000","915,000","102,140,000","28,121,181"
IssuanceOfDebt,"744,000,000","0","991,000,000","988,000,000","0","0","735,000,000","5,000,000","5,000,000","0","1,132,378,000","0","0","903,492,000","0","0","0",,,,,,,,,
RepaymentOfDebt,"-735,000,000","-1,235,000,000","0","-517,000,000","0","-550,000,000","-4,000,000","-9,000,000","-66,000,000","-245,000,000","-1,274,712,000","-10,852,000","0","-349,874,000","0","-10,000,000","-15,000",,,,,,,,,
RepurchaseOfCapitalStock,,,"0","0","-736,000,000","-324,000,000","-201,000,000","-251,000,000","-249,000,000","-274,000,000","-237,183,000","-50,020,000","-82,522,000","-570,406,000","-44,016,000","-175,136,000","-70,785,000","-251,622,000",,,"-13,000",,,,,
FreeCashFlow,"357,000,000","282,000,000","-74,000,000","337,000,000","891,000,000","842,000,000","846,000,000","563,000,000","508,000,000","643,000,000","359,055,000","295,862,000","210,864,000","278,590,000","216,105,000","116,118,000","-7,811,000","31,866,000","23,786,000","-20,403,000","-22,929,000","-20,288,000","-52,423,000","-25,897,000","-17,739,000","-3,202,416"
