name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
OperatingCashFlow,"8,005,000,000","8,700,000,000","29,267,000,000","32,580,000,000","14,403,000,000","12,588,000,000","15,827,000,000","16,802,000,000","16,192,000,000","14,688,000,000","17,084,000,000","17,684,000,000","16,746,000,000","20,240,000,000","11,454,000,000","16,587,000,000","18,238,000,000","13,353,000,000","17,594,000,000","14,733,000,000","16,340,000,000","11,727,000,000","10,183,000,000","9,174,000,000","6,195,000,000","5,473,000,000","5,181,000,000","1,540,000,000","1,962,000,000","1,821,400,000","1,488,500,000","1,263,000,000","807,000,000","847,600,000","860,500,000","655,800,000"
	CashFlowFromContinuingOperatingActivities,"8,009,000,000","8,701,000,000","29,267,000,000","32,923,000,000","10,586,000,000","7,016,000,000","8,875,000,000","16,800,000,000","16,192,000,000","14,689,000,000","17,082,000,000","17,684,000,000","16,746,000,000","20,240,000,000","11,454,000,000","16,587,000,000","18,238,000,000","13,185,000,000","27,837,000,000","14,810,000,000","16,340,000,000","11,727,000,000","9,864,000,000","8,861,000,000","6,195,000,000","5,493,000,000","5,177,000,000","1,422,000,000","1,828,000,000","1,821,400,000","1,488,500,000","1,263,000,000","807,000,000","847,600,000","860,500,000","655,800,000"
		NetIncomeFromContinuingOperations,"-2,564,000,000","2,172,000,000","31,401,000,000","22,459,000,000","7,021,000,000","10,738,000,000","3,861,000,000","21,355,000,000","7,246,000,000","6,986,000,000","9,168,000,000","22,072,000,000","14,598,000,000","10,049,000,000","8,288,000,000","8,644,000,000","8,127,000,000","8,144,000,000","19,337,000,000","8,085,000,000","11,361,000,000","3,910,000,000","9,126,000,000","7,788,000,000","3,718,000,000","4,972,000,000","4,633,000,000","2,213,000,000","1,929,000,000","1,572,900,000","1,298,400,000","657,500,000","1,093,500,000","722,100,000","801,200,000","681,100,000"
		OperatingGainsLosses,,,,,"-6,000,000","-8,254,000,000","-1,000,000","55,000,000","1,712,000,000","806,000,000","-51,000,000","-10,905,000,000","-7,123,000,000","-1,688,000,000","11,000,000","-670,000,000","613,000,000","-326,000,000","-280,000,000","-172,000,000","1,761,000,000","3,833,000,000","84,000,000","-443,000,000","-29,000,000","310,000,000","-1,043,000,000","-131,000,000","-165,000,000","77,200,000","-5,900,000","763,000,000","-179,800,000","224,100,000","-106,100,000","-9,300,000"
			GainLossOnSaleOfBusiness,,,,,,,,,"0","6,000,000","-51,000,000","-10,446,000,000","-7,123,000,000","-1,688,000,000","11,000,000",,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,"-155,000,000","-670,000,000","-14,000,000",,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,,,,,,,,"0","0","806,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,"-459,000,000",,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,"0","-6,000,000","-8,254,000,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,"-1,790,000,000","-288,000,000","-1,057,000,000","-961,000,000","-712,000,000","-617,000,000","-199,000,000","296,000,000","135,000,000","-1,769,000,000","-677,000,000",,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"6,697,000,000","6,290,000,000","5,064,000,000","5,191,000,000","4,777,000,000","5,755,000,000","6,150,000,000","6,269,000,000","5,757,000,000","5,157,000,000","5,537,000,000","6,410,000,000","7,655,000,000","9,026,000,000","8,399,000,000","4,757,000,000","5,090,000,000","5,200,000,000","5,293,000,000","5,576,000,000","5,093,000,000","4,025,000,000","1,036,000,000","972,000,000","968,000,000","905,000,000","797,000,000","428,000,000","359,000,000","374,000,000","292,000,000","258,200,000","263,900,000","244,100,000","224,800,000","207,100,000"
			DepreciationAndAmortization,"6,697,000,000","6,290,000,000","5,064,000,000","5,191,000,000","4,777,000,000","5,755,000,000","6,150,000,000","6,269,000,000","5,757,000,000","5,157,000,000","5,537,000,000","6,410,000,000","7,655,000,000","9,026,000,000","8,399,000,000","4,757,000,000","5,090,000,000","5,200,000,000","5,293,000,000","5,576,000,000","5,093,000,000","4,025,000,000","1,036,000,000","972,000,000","968,000,000","905,000,000","797,000,000","428,000,000","359,000,000","374,000,000","292,000,000","258,200,000","263,900,000","244,100,000","224,800,000","207,100,000"
		DeferredTax,"-3,195,000,000","-3,442,000,000","-3,764,000,000","-4,293,000,000","-1,468,000,000","561,000,000","-2,204,000,000","-2,410,000,000","-700,000,000","-20,000,000","317,000,000","1,703,000,000","2,198,000,000","454,000,000","1,953,000,000","-9,582,000,000","-1,331,000,000","-2,788,000,000","-1,945,000,000","-1,457,000,000","-1,594,000,000","631,000,000","-385,000,000","193,000,000","-265,000,000","213,000,000","-164,000,000","13,000,000","80,000,000","-12,900,000","32,600,000","-336,100,000",,,,
			DeferredIncomeTax,"-3,195,000,000","-3,442,000,000","-3,764,000,000","-4,293,000,000","-1,468,000,000","561,000,000","-2,204,000,000","-2,410,000,000","-700,000,000","-20,000,000","317,000,000","1,703,000,000","2,198,000,000","454,000,000","1,953,000,000","-9,582,000,000","-1,331,000,000","-2,788,000,000","-1,945,000,000","-1,457,000,000","-1,594,000,000","631,000,000","-385,000,000","193,000,000","-265,000,000","213,000,000","-164,000,000","13,000,000","80,000,000","-12,900,000","32,600,000","-336,100,000",,,,
		AssetImpairmentCharge,"9,711,000,000","9,607,000,000","1,733,000,000","276,000,000","2,049,000,000","2,889,000,000","3,398,000,000","634,000,000","1,613,000,000","1,119,000,000","531,000,000","1,145,000,000","1,299,000,000","1,198,000,000","3,486,000,000","305,000,000","0",,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"698,000,000","525,000,000","872,000,000","1,182,000,000","756,000,000","687,000,000","923,000,000","840,000,000","691,000,000","669,000,000","586,000,000","523,000,000","481,000,000","419,000,000","405,000,000","349,000,000","384,000,000",,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-3,722,000,000","-4,280,000,000","-400,000,000","-4,696,000,000","-2,268,000,000","-1,458,000,000","-2,919,000,000","-11,220,000,000","-225,000,000","-770,000,000","-627,000,000","114,000,000","5,000,000","-1,751,000,000","-726,000,000","812,000,000","496,000,000","3,755,000,000","2,416,000,000","3,575,000,000","558,000,000","588,000,000",,,,"20,000,000",,,,"-112,200,000",,,,,,
		ChangeInWorkingCapital,"380,000,000","-2,172,000,000","-5,639,000,000","12,804,000,000","-275,000,000","-3,902,000,000","-334,000,000","1,334,000,000","98,000,000","741,000,000","1,623,000,000","-3,378,000,000","-2,367,000,000","2,533,000,000","-10,362,000,000","11,972,000,000","4,859,000,000","-800,000,000","3,016,000,000","-797,000,000","-839,000,000","-1,260,000,000","3,000,000","351,000,000","1,803,000,000","-907,000,000","954,000,000","-1,101,000,000","-375,000,000","-77,600,000","-128,600,000","-79,600,000","-370,600,000","-342,700,000","-59,400,000","-223,100,000"
			ChangeInReceivables,,"347,000,000","261,000,000","-3,811,000,000","-1,249,000,000","-1,124,000,000","-458,000,000","259,000,000","-134,000,000","21,000,000","148,000,000","940,000,000","367,000,000","140,000,000","-608,000,000","252,000,000","195,000,000","-320,000,000","-172,000,000","-803,000,000","-465,000,000","207,000,000","-963,000,000","81,000,000","-498,000,000","-1,274,000,000","-902,000,000","-477,000,000","-259,000,000","-290,200,000","-160,700,000","-160,800,000","-193,800,000","-101,800,000","-62,700,000","-221,700,000"
				ChangesInAccountReceivables,,"347,000,000","261,000,000","-3,811,000,000","-1,249,000,000","-1,124,000,000","-458,000,000","259,000,000","-134,000,000","21,000,000","148,000,000","940,000,000","367,000,000","140,000,000","-608,000,000","252,000,000","195,000,000",,,,,,,,,,,,,,,,,,,
