name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
				AllowanceForDoubtfulAccountsReceivable,"-51,000,000","-62,000,000","-83,000,000","-93,000,000","-95,000,000","-126,000,000","-190,000,000","-162,000,000","-142,000,000","-156,000,000","-195,000,000","-217,000,000","-219,000,000","-221,000,000","-143,000,000","-182,000,000","-169,000,000","-198,000,000","-203,000,000","-251,000,000","-227,000,000","-218,000,000",,,,
			TaxesReceivable,"952,000,000","827,000,000","823,000,000","856,000,000","870,000,000","935,000,000","1,012,000,000","959,000,000","877,000,000","855,000,000","1,593,000,000","1,417,000,000","1,243,000,000","103,000,000","102,000,000","63,000,000","50,000,000","272,000,000","35,000,000","76,000,000","257,000,000","150,000,000",,,,
			DuefromRelatedPartiesCurrent,,,,,"1,000,000","2,000,000","8,000,000","7,000,000","31,000,000","5,000,000","5,000,000","8,000,000","13,000,000","5,000,000","8,000,000","14,000,000","9,000,000","10,000,000","13,000,000","28,000,000","10,000,000","7,000,000",,,,
			OtherReceivables,"1,317,000,000","1,001,000,000","793,000,000","963,000,000","1,165,000,000","1,360,000,000","1,480,000,000","1,034,000,000","1,463,000,000","1,120,000,000","1,123,000,000","1,057,000,000","794,000,000","1,735,000,000","1,590,000,000","1,470,000,000","1,797,000,000","1,528,000,000","1,172,000,000","1,244,000,000","837,000,000","1,128,000,000",,,,
		Inventory,"5,913,000,000","7,175,000,000","6,666,000,000","7,131,000,000","5,982,000,000","6,956,000,000","6,867,000,000","6,255,000,000","6,226,000,000","6,093,000,000","7,267,000,000","6,744,000,000","5,930,000,000","6,093,000,000","5,830,000,000","5,792,000,000","5,455,000,000","4,498,000,000","3,725,000,000","3,558,000,000","3,346,000,000","2,963,000,000","2,482,000,000","2,554,000,000","4,324,000,000","4,865,552,325.581"
			RawMaterials,"963,000,000","934,000,000","870,000,000","967,000,000","751,000,000","931,000,000","841,000,000","705,000,000","658,000,000","756,000,000","954,000,000","955,000,000","930,000,000","931,000,000","953,000,000","979,000,000","940,000,000","810,000,000","665,000,000","546,000,000","531,000,000","498,000,000","466,000,000","815,000,000",,
			WorkInProcess,"3,502,000,000","3,673,000,000","3,160,000,000","3,324,000,000","3,024,000,000","3,087,000,000","2,957,000,000","2,700,000,000","2,905,000,000",,,,,,,,,,,,,,,,,
			FinishedGoods,"1,448,000,000","2,568,000,000","2,636,000,000","2,840,000,000","2,207,000,000","2,938,000,000","3,069,000,000","2,850,000,000","2,663,000,000","5,337,000,000","6,313,000,000","5,789,000,000","5,000,000,000","5,162,000,000","4,877,000,000","4,813,000,000","4,515,000,000","3,688,000,000","3,060,000,000","3,012,000,000","2,815,000,000","2,465,000,000","2,016,000,000","1,739,000,000",,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,"-87,000,000",,,,,,,,,,,,,,,
		PrepaidAssets,"764,000,000","911,000,000","1,102,000,000","943,000,000","898,000,000","812,000,000","756,000,000","697,000,000","621,000,000","550,000,000","671,000,000","608,000,000","706,000,000","742,000,000","402,000,000","399,000,000","270,000,000","244,000,000","222,000,000","271,000,000","188,000,000","328,000,000",,,,
