name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"363,248,000,000","357,776,000,000","322,467,000,000","292,111,000,000","268,706,000,000","256,776,000,000","194,579,000,000","184,786,000,000","177,546,000,000","153,290,000,000","139,367,000,000","126,761,000,000","123,120,000,000","107,080,000,000","95,778,000,000","98,215,000,000","87,472,000,000","76,329,500,000","43,821,400,000","37,006,700,000","30,594,300,000","26,588,000,000","24,181,500,000","22,241,400,000","20,087,500,000","18,098,300,000","15,273,600,000","13,749,600,000","11,831,600,000","9,763,400,000","11,285,600,000","10,435,400,000","10,432,800,000","9,886,200,000","8,686,800,000","7,554,000,000","6,780,400,000","5,930,300,000","5,262,400,000","4,774,900,000"
	OperatingRevenue,"363,248,000,000","357,776,000,000","322,467,000,000","292,111,000,000","268,706,000,000","256,776,000,000","194,579,000,000","184,786,000,000","177,546,000,000","153,290,000,000","139,367,000,000","126,761,000,000","123,120,000,000","107,080,000,000","95,778,000,000","98,215,000,000","87,472,000,000","76,329,500,000","43,821,400,000","37,006,700,000","30,594,300,000","26,588,000,000","24,181,500,000","22,241,400,000","20,087,500,000","18,098,300,000","15,273,600,000","13,749,600,000","11,831,600,000","9,763,400,000","11,285,600,000","10,435,400,000","10,432,800,000","9,886,200,000","8,686,800,000","7,554,000,000","6,780,400,000","5,930,300,000","5,262,400,000","4,774,900,000"
CostOfRevenue,"309,851,000,000","303,345,000,000","267,965,000,000","239,991,000,000","219,660,000,000","211,248,000,000","163,041,000,000","156,258,000,000","148,712,000,000","126,762,000,000","114,000,000,000","102,978,000,000","100,632,000,000","86,518,000,000","75,559,000,000","77,857,000,000","69,182,000,000","60,221,800,000","32,079,200,000","27,312,100,000","22,563,100,000","19,725,000,000","18,112,700,000","16,550,400,000","14,725,800,000","13,236,900,000","11,144,400,000","10,026,900,000","8,473,300,000","6,859,200,000","7,252,600,000","6,664,400,000","6,529,200,000","6,163,900,000","5,372,400,000","4,564,100,000","4,085,600,000","3,567,800,000","3,141,100,000","2,853,900,000"
GrossProfit,"53,397,000,000","54,431,000,000","54,502,000,000","52,120,000,000","49,046,000,000","45,528,000,000","31,538,000,000","28,528,000,000","28,834,000,000","26,528,000,000","25,367,000,000","23,783,000,000","22,488,000,000","20,562,000,000","20,219,000,000","20,358,000,000","18,290,000,000","16,107,700,000","11,742,200,000","9,694,600,000","8,031,200,000","6,863,000,000","6,068,800,000","5,691,000,000","5,361,700,000","4,861,400,000","4,129,200,000","3,722,700,000","3,358,300,000","2,904,200,000","4,033,000,000","3,771,000,000","3,903,600,000","3,722,300,000","3,314,400,000","2,989,900,000","2,694,800,000","2,362,500,000","2,121,300,000","1,921,000,000"
OperatingExpense,"41,007,000,000","39,832,000,000","38,212,000,000","37,021,000,000","35,135,000,000","33,310,000,000","21,368,000,000","18,809,000,000","18,448,000,000","17,053,000,000","16,568,000,000","15,746,000,000","15,278,000,000","14,231,000,000","14,082,000,000","13,933,000,000","12,244,000,000","11,314,400,000","9,300,600,000","7,675,100,000","6,576,500,000","5,439,400,000","4,862,600,000","4,567,900,000","4,039,000,000","3,725,900,000","3,198,700,000","3,018,600,000","2,753,600,000","2,508,000,000","3,422,300,000","3,147,700,000","3,542,700,000","3,052,700,000","2,650,200,000","2,329,000,000","2,105,200,000","1,838,900,000","1,637,800,000","1,472,000,000"
	SellingGeneralAndAdministration,,,,,,,,,,,,,,"14,231,000,000","14,092,000,000","13,933,000,000","12,244,200,000","11,314,400,000","9,300,600,000","7,675,100,000","6,079,700,000","5,097,700,000","4,552,300,000","4,247,100,000","3,742,400,000","3,448,000,000","2,949,000,000","2,776,000,000","2,490,800,000","2,180,300,000","3,216,000,000","2,956,100,000","3,341,700,000","2,914,200,000","2,535,800,000","2,231,200,000","2,023,000,000","1,766,900,000","1,573,700,000","1,408,900,000"
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,"733,300,000","589,100,000","496,800,000","341,700,000","310,300,000","320,800,000","296,600,000","277,900,000","249,700,000","242,600,000","262,800,000","327,700,000","206,300,000","191,600,000","201,000,000","138,500,000","114,400,000","97,800,000","82,200,000","72,000,000","64,100,000","63,100,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,"733,300,000","589,100,000","496,800,000","341,700,000","310,300,000","320,800,000","296,600,000","277,900,000","249,700,000","242,600,000","262,800,000","327,700,000","206,300,000","191,600,000","201,000,000","138,500,000","114,400,000","97,800,000","82,200,000","72,000,000","64,100,000","63,100,000"
	OtherOperatingExpenses,"41,007,000,000","39,832,000,000","38,212,000,000","37,021,000,000","35,135,000,000","33,310,000,000","21,368,000,000","18,809,000,000","18,448,000,000","17,053,000,000","16,568,000,000","15,746,000,000","15,278,000,000","14,231,000,000","14,082,000,000",,,,,,,"1,081,900,000",,,,,,,,,,,,,,,,,,
OperatingIncome,"12,390,000,000","14,599,000,000","16,290,000,000","15,099,000,000","13,911,000,000","12,218,000,000","10,170,000,000","9,719,000,000","10,386,000,000","9,475,000,000","8,799,000,000","8,037,000,000","7,210,000,000","6,331,000,000","6,137,000,000","6,425,000,000","6,046,000,000","4,793,300,000","2,441,600,000","2,019,500,000","1,454,700,000","1,423,600,000","1,206,200,000","1,123,100,000","1,322,700,000","1,135,500,000","930,500,000","704,100,000","604,700,000","396,200,000","610,700,000","623,300,000","360,900,000","669,600,000","664,200,000","660,900,000","589,600,000","523,600,000","483,500,000","449,000,000"
NetNonOperatingInterestIncomeExpense,"-2,831,000,000","-2,658,000,000","-2,287,000,000","-2,503,000,000","-2,907,000,000","-3,035,000,000","-2,619,000,000","-1,062,000,000","-1,078,000,000","-838,000,000","-600,000,000","-509,000,000","-557,000,000","-584,000,000","-536,000,000","-525,000,000","-509,000,000",,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,"21,000,000","20,000,000","21,000,000","15,000,000","8,000,000","4,000,000","4,000,000","3,000,000","5,000,000","21,000,000",,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"2,831,000,000","2,658,000,000","2,287,000,000","2,503,000,000","2,907,000,000","3,035,000,000","2,619,000,000","1,062,000,000","1,078,000,000","859,000,000","615,000,000","517,000,000","561,000,000","588,000,000","539,000,000","530,000,000","530,000,000",,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"82,000,000","-768,000,000","-8,167,000,000","-2,059,000,000","-1,234,000,000","-186,000,000","-6,145,000,000","-389,000,000","-671,000,000","-21,000,000","-521,000,000",,"-348,000,000",,,,,,,,,,,"-352,500,000",,,"-178,600,000","-422,400,000","114,200,000","-165,500,000","1,500,000","2,000,000","1,300,000",,"-9,700,000","-8,400,000","-4,800,000","-4,000,000","-3,500,000","-700,000"
	SpecialIncomeCharges,"-11,000,000","-856,000,000","-8,336,000,000","-2,241,000,000","-1,440,000,000","-310,000,000","-6,149,000,000","-181,000,000","-643,000,000","0","-521,000,000","0","-348,000,000","0","0",,,,,,,,,"-352,500,000",,,"-178,600,000","-422,400,000","114,200,000","-165,500,000","1,500,000","2,000,000","1,300,000",,"-9,700,000","-8,400,000","-4,800,000","-4,000,000","-3,500,000","-700,000"
		RestructuringAndMergernAcquisition,"11,000,000","507,000,000","0","0",,,,,,,,,,,,,,,,,,,,"352,500,000",,,,,,,,,,,,,,,,
