name,ttm,12/31/2023,12/31/2022,12/31/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998,06/30/1997,06/30/1996
			DeferredIncomeTax,"-2,900,000","-600,000","-31,900,000","-34,700,000","-54,100,000","13,100,000","-23,800,000","2,000,000","10,800,000","1,700,000","7,400,000","8,100,000","34,185,000","53,008,000","-18,253,000","0",,,,,,,,,,,,,
		AssetImpairmentCharge,"12,100,000","0","16,900,000","1,800,000","99,700,000","0","0","2,400,000","33,300,000","31,500,000","39,200,000","34,800,000","24,742,000","16,182,000","18,476,000",,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,"16,182,000",,,,,,,,,,,,,,,
		StockBasedCompensation,"48,500,000","40,700,000","38,100,000","36,300,000","25,200,000","33,500,000","27,100,000","29,900,000","31,600,000","45,700,000","27,100,000","26,600,000","26,275,000","25,088,000","22,776,000","25,682,000","15,415,000",,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,"0","0","-3,400,000","-11,100,000","-7,900,000","-34,193,000","-58,831,000","0",,,,,,,,,,,,,,
		OtherNonCashItems,"15,300,000","21,900,000","13,400,000","20,800,000","500,000","-1,100,000","-83,400,000","-400,000",,,"-3,300,000","-2,700,000","-1,250,000","2,000,000","28,273,000","15,947,000","11,500,000","13,395,000","4,703,000",,,,,,,"200,000",,"100,000",
		ChangeInWorkingCapital,"-70,700,000","27,000,000","-83,500,000","120,800,000","117,900,000","-39,400,000","8,500,000","5,600,000","-52,500,000","-40,700,000","-60,000,000","-40,900,000","-28,803,000","-14,543,000","-27,399,000","-54,143,000","16,858,000","-11,175,000","-1,408,000","6,076,000","1,944,000","-27,342,000","-7,283,224","-744,511","22,098,817","-7,500,000","-600,000","-100,000","5,600,000"
			ChangeInReceivables,"9,400,000","3,800,000","7,700,000","-8,800,000","64,000,000","-18,200,000","-8,000,000","-3,500,000","-26,800,000","-31,900,000","-26,300,000","-67,900,000","-37,298,000","-15,120,000","-21,638,000","-19,901,000","-24,481,000","-15,884,000","-5,950,000","-6,077,000","5,740,000","-15,245,000","-1,942,305","-3,119,357","355,984","-2,600,000","-200,000","-400,000","100,000"
				ChangesInAccountReceivables,"-6,900,000","-12,500,000","-10,300,000","-8,800,000","64,000,000","-18,200,000","-9,100,000","500,000","-25,900,000","-34,400,000","-24,400,000","-67,200,000","-34,986,000","-14,918,000","-21,660,000","-19,901,000","-21,060,000",,,,,,,,,,,,
			ChangeInInventory,"-4,400,000","-1,800,000","-2,900,000","1,600,000","1,600,000","8,000,000","7,900,000","-1,200,000","-14,600,000","-800,000","-15,800,000","6,600,000","-3,426,000","203,000","0",,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"-2,500,000","900,000","2,300,000","83,300,000","27,900,000","-29,000,000","3,300,000","11,200,000","-10,900,000","8,100,000","-18,400,000","800,000","1,204,000","-412,000","-61,000","-1,090,000","2,829,000","-173,000","1,005,000","3,948,000","461,000","-2,913,000","-607,788","-1,540,053",,,,,
			ChangeInPayablesAndAccruedExpense,"-63,100,000","23,700,000","-84,700,000","74,900,000","-6,300,000","300,000","5,400,000","-1,800,000","0","-16,500,000","1,600,000","19,600,000","9,969,000","1,211,000","-5,700,000","-35,233,000","36,860,000","3,959,000","-93,000","3,959,000","-3,516,000","1,992,000","312,580","3,571,968","4,495,772","-2,400,000","3,300,000","700,000","500,000"
				ChangeInPayable,"-5,000,000","-3,700,000","-3,500,000","9,200,000","-10,700,000","1,100,000","4,000,000","-3,000,000",,"-3,100,000","-1,500,000","8,000,000","-1,249,000","287,000","-5,307,000","-10,707,000","9,121,000",,,,,,,,,,,,
					ChangeInAccountPayable,"-5,000,000","-3,700,000","-3,500,000","9,200,000","-10,700,000","1,100,000","4,000,000","-3,000,000","0","-3,100,000","-1,500,000","8,000,000","-1,249,000","287,000","-5,307,000","-10,707,000","9,121,000",,,,,,,,,,,,
				ChangeInAccruedExpense,"-58,100,000","27,400,000","-81,200,000","65,700,000","4,400,000","-800,000","1,400,000","1,200,000","0","-13,400,000","3,100,000","11,600,000","11,218,000","924,000","-393,000","-24,526,000","27,739,000",,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"6,400,000","600,000","-900,000","-3,600,000","0","0","0",,,,,,,"53,156,000",,,,,,,,,"-670,154",,"-1,590,621","-400,000","-700,000","-400,000","100,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,"29,389,000","923,000","3,630,000","4,246,000","-741,000","-11,176,000","-4,375,557","342,931","18,837,682","-2,100,000","-3,000,000",,"4,900,000"
			ChangeInOtherWorkingCapital,,"-200,000","-5,000,000","-26,600,000","30,700,000","-500,000","-100,000","900,000","-200,000","400,000","-1,100,000","-11,000","748,000","-425,000","22,000","2,081,000","1,650,000",,,,,,,,,,,,
InvestingCashFlow,"-28,000,000","31,900,000","-77,500,000","274,400,000","19,300,000","-286,400,000","-11,600,000","-146,300,000","-91,400,000","40,900,000","-17,100,000","-74,900,000","-38,888,000","-54,390,000","-76,668,000","-206,342,000","-31,305,000","-46,741,000","-72,829,000","19,517,000","-31,226,000","-11,963,000","38,089,488","-85,083,233","-4,335,576","4,500,000","-2,700,000","4,700,000","-59,000,000"
	CashFlowFromContinuingInvestingActivities,"-28,000,000","31,900,000","-77,500,000","274,400,000","19,300,000","-286,400,000","-11,600,000","-146,300,000","-91,400,000","40,900,000","-17,100,000","-74,900,000","-38,888,000","-54,390,000","-76,668,000","-206,342,000","-31,305,000","-46,741,000","-72,829,000","19,517,000","-31,226,000","-11,963,000","38,089,488","-85,083,233","-4,335,576","4,500,000","-2,700,000","4,700,000","-59,000,000"
		CapitalExpenditureReported,"-48,500,000","-73,300,000","-45,300,000","-18,000,000","-10,200,000","-8,600,000","-8,400,000","-6,100,000","-5,000,000","-23,900,000","-14,300,000","-11,400,000","-9,408,000","-3,792,000","-7,895,000","-7,525,000","-13,675,000",,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,"-3,792,000",,,"-13,675,000","-11,400,000","-7,680,000","-6,736,000","-3,883,000","-8,036,000","-6,852,742","-5,255,213","-4,602,345","-4,000,000","-3,200,000","-4,600,000","-6,400,000"
			PurchaseOfPPE,,,,,,,,,,,,,,"-3,792,000",,,"-13,675,000","-11,400,000","-7,680,000","-6,736,000","-3,883,000","-8,036,000","-6,852,742","-5,255,213","-4,617,196","-4,000,000","-3,200,000","-4,700,000","-6,400,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,"14,851",,,"100,000",
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,"0","0","-750,000","-2,000,000","300,000","0",,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,,,,,,,"0","0","-750,000","-2,000,000","0","0",,,,,,,,,,,,,
			SaleOfIntangibles,,,,,,,,,,,,,"0","0","300,000",,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,"0","-57,200,000","379,100,000","21,300,000","-278,500,000","0","-216,100,000","-37,000,000","-20,100,000","-223,500,000","-5,000,000","-799,000","-79,417,000","0",,,,,,,,,,,,,,
			PurchaseOfBusiness,,"0","-57,200,000","0","0","-278,500,000","0","-216,100,000","-37,000,000","-20,100,000","-223,500,000","0","-799,000","-79,417,000","0",,,,,,,,,,,,,,
			SaleOfBusiness,,"0","0","379,100,000","21,300,000","0","0",,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"20,500,000","105,200,000","25,000,000","-86,700,000","8,200,000","700,000","-3,200,000","75,900,000","-49,400,000","84,900,000","220,700,000","-58,500,000","-10,831,000","30,919,000","-68,973,000","-308,566,000","-17,281,000","-35,361,000","-65,049,000","26,353,000","-27,243,000","-1,077,000","47,424,473","-77,128,020","1,016,769","8,500,000","500,000","9,400,000","-52,600,000"
			PurchaseOfInvestment,,"0","-103,200,000","-147,800,000","-60,800,000","-78,500,000","-80,900,000","-87,500,000","-164,500,000","-80,700,000","-161,800,000","-443,800,000","-396,067,000","-425,153,000","-477,558,000","-308,566,000","-191,701,000","-197,841,000","-165,519,000","-44,603,000","-52,730,000","-51,784,000","-89,756,898","-249,333,952","-23,983,772","-291,700,000","-840,600,000","-582,800,000","-622,200,000"
			SaleOfInvestment,"20,500,000","105,200,000","128,200,000","61,100,000","69,000,000","79,200,000","77,700,000","163,400,000","115,100,000","165,600,000","382,500,000","385,300,000","385,236,000","456,072,000","408,585,000","0","174,420,000","162,480,000","100,470,000","70,956,000","25,487,000","50,707,000","137,181,371","172,205,932","25,000,541","300,200,000","841,100,000","592,200,000","569,600,000"
		NetOtherInvestingChanges,,,,,,,,,,,,,"-17,100,000","-100,000","-100,000","102,224,000","-349,000","20,000","-100,000","-100,000","-100,000","-2,850,000","-2,482,243","-2,700,000","-750,000",,,"-100,000",
FinancingCashFlow,"113,000,000","152,900,000","-8,000,000","-150,600,000","-10,000,000","182,300,000","-95,000,000","71,800,000","-68,300,000","-177,300,000","-211,800,000","-80,600,000","-69,245,000","-116,599,000","-49,088,000","-51,924,000","21,871,000","117,451,000","149,920,000","2,466,000","51,333,000","59,039,000","3,352,691","68,580,621","37,981,833","400,000","200,000","4,300,000","58,900,000"
	CashFlowFromContinuingFinancingActivities,"113,000,000","152,900,000","-8,000,000","-150,600,000","-10,000,000","182,300,000","-95,000,000","71,800,000","-68,300,000","-177,300,000","-211,800,000","-80,600,000","-69,245,000","-116,599,000","-49,088,000","-51,924,000","21,871,000","117,451,000","149,920,000","2,466,000","51,333,000","59,039,000","3,352,691","68,580,621","37,981,833","400,000","200,000","4,300,000","58,900,000"
		NetIssuancePaymentsOfDebt,"-400,000","39,800,000","0","-226,400,000","-8,600,000","225,000,000","-90,000,000","98,000,000",,"0",,,,,,,,,,,,,,,,"-100,000","-400,000","-300,000","-300,000"
			NetLongTermDebtIssuance,"-400,000","39,800,000","0","-226,400,000","-8,600,000","225,000,000","-90,000,000","99,000,000",,"0",,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,"120,000,000","80,000,000","0","0","0","340,000,000","53,000,000","204,000,000",,"0",,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-120,400,000","-40,200,000","0","-226,400,000","-8,600,000","-115,000,000","-143,000,000","-105,000,000",,"0",,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,,,,"-226,400,000","-8,600,000","225,000,000","0","-1,000,000",,"0",,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,,"0","0","340,000,000","0","199,000,000",,"0",,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,,"-226,400,000","-8,600,000","-115,000,000","0","-200,000,000",,"0",,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,,"117,600,000","0","0","0","-50,000,000","0","-31,600,000","-162,600,000","-210,700,000","-287,700,000","-146,300,000","-128,467,000","-200,490,000","-71,393,000","84,209,000","20,671,000","117,451,000","149,920,000","2,466,000","51,333,000","59,039,000","3,352,691","68,580,621","37,981,833","600,000","600,000","4,600,000","59,200,000"
			CommonStockIssuance,,"117,600,000","0","0",,,,,,,,,,"25,060,000","22,305,000","84,209,000","20,671,000","117,451,000","149,920,000","2,466,000","51,333,000","59,039,000","3,352,691","68,580,621","37,981,833","600,000","600,000","4,600,000","59,200,000"
			CommonStockPayments,,,,"0","0","-50,000,000","0","-31,600,000","-162,600,000","-210,700,000","-287,700,000","-146,300,000","-128,467,000","-200,490,000","-71,393,000",,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"9,000,000","6,000,000","6,300,000","91,800,000","13,300,000","23,200,000","45,300,000","6,000,000","94,300,000","30,000,000","64,800,000","57,800,000","25,029,000","25,060,000","22,305,000","0","1,200,000",,,,,,,,,,,,
		NetOtherFinancingCharges,"-13,200,000","-10,500,000","-14,300,000","-16,000,000","-14,700,000","-15,900,000","-50,300,000","-600,000",,"3,400,000","11,100,000","7,900,000","34,193,000","58,831,000",,"-136,133,000",,,,,,,,,,"-100,000",,,
EndCashPosition,"102,600,000","140,900,000","66,400,000","258,800,000","163,700,000","93,200,000","110,900,000","102,400,000","68,500,000","64,100,000","64,800,000","104,100,000","86,352,000","52,681,000","92,840,000","63,510,000","237,734,000","143,432,000","98,573,000","49,509,000","50,830,000","61,603,000","61,066,953","35,936,817","56,214,736","5,400,000","0","0","0"
	ChangesInCash,"-10,100,000","73,900,000","-191,800,000","142,400,000","70,000,000","-20,400,000","9,300,000","31,700,000","6,600,000","4,100,000","-38,700,000","18,400,000","33,671,000","-40,159,000","29,330,000","-174,224,000","94,302,000","44,859,000","49,064,000","-1,321,000","-10,773,000","536,000","25,130,136","-20,277,919","50,809,792","-9,200,000","-9,500,000","2,400,000","1,300,000"
	EffectOfExchangeRateChanges,"-1,400,000","600,000","-600,000","-600,000","500,000","2,700,000","-800,000","2,200,000","-2,200,000","-4,800,000","-600,000","-700,000","-42,000","71,000","0",,,,,,,,,,,,,,
	BeginningCashPosition,"112,700,000","66,400,000","258,800,000","117,000,000","93,200,000","110,900,000","102,400,000","68,500,000","64,100,000","64,800,000","104,100,000","86,400,000","52,681,000","92,840,000","63,510,000","237,734,000","143,432,000","98,573,000","49,509,000","50,830,000","61,603,000","61,067,000","35,936,817","56,214,736","5,404,944","14,600,000","24,100,000","13,200,000","11,900,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,"-14,600,000","-15,600,000","-13,200,000"
IncomeTaxPaidSupplementalData,"2,100,000","1,900,000","1,800,000","4,600,000","1,000,000","6,500,000","11,700,000","12,300,000","32,000,000","39,100,000","108,200,000","80,300,000","33,382,000","9,091,000","3,697,000","801,000","0",,,,,,,,,,,,
InterestPaidSupplementalData,"2,100,000","1,400,000","0","4,400,000","9,500,000","11,600,000","3,000,000","5,600,000","300,000",,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-48,500,000","-73,300,000","-45,300,000","-18,000,000","-10,200,000","-8,600,000","-8,400,000","-6,100,000","-5,000,000","-23,900,000","-14,300,000","-11,400,000","-10,158,000","-5,792,000","-7,895,000","-7,525,000","-13,675,000","-11,400,000","-7,680,000","-6,736,000","-3,883,000","-8,036,000","-6,852,742","-5,255,213","-4,617,196","-4,000,000","-3,200,000","-4,700,000","-6,400,000"
IssuanceOfCapitalStock,,"117,600,000","0","0",,,,,,,,,,"25,060,000","22,305,000","84,209,000","20,671,000","117,451,000","149,920,000","2,466,000","51,333,000","59,039,000","3,352,691","68,580,621","37,981,833","600,000","600,000","4,600,000","59,200,000"
IssuanceOfDebt,"120,000,000","80,000,000","0","0","0","340,000,000","53,000,000","403,000,000",,"0",,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-120,400,000","-40,200,000","0","-226,400,000","-8,600,000","-115,000,000","-143,000,000","-305,000,000",,"0",,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,,,,"0","0","-50,000,000","0","-31,600,000","-162,600,000","-210,700,000","-287,700,000","-146,300,000","-128,467,000","-200,490,000","-71,393,000",,,,,,,,,,,,,,
FreeCashFlow,"-141,300,000","-184,200,000","-151,600,000","600,000","50,500,000","75,100,000","107,500,000","100,100,000","161,300,000","116,600,000","175,900,000","162,500,000","131,646,000","125,038,000","147,191,000","84,042,000","90,061,000","-37,251,000","-35,707,000","-30,040,000","-34,763,000","-54,576,000","-23,164,785","-9,030,520","12,546,339","-18,100,000","-10,200,000","-11,300,000","-5,000,000"
