name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
OperatingCashFlow,"16,690,000,000","13,006,000,000","19,095,000,000","14,109,000,000","10,253,000,000","13,440,000,000","10,922,000,000","6,451,000,000","10,376,000,000","12,538,000,000","7,989,000,000","11,654,000,000","10,022,000,000","12,383,000,000","10,822,000,000","3,392,000,000","6,572,000,000","6,999,200,000","6,765,200,000","7,608,500,000","8,799,100,000","9,862,400,000","9,285,700,000","8,343,300,000","7,687,300,000","6,130,700,000","5,328,300,000","6,316,600,000","5,427,700,000","2,944,200,000","4,139,900,000","3,048,500,000","2,504,400,000","2,434,000,000","2,055,600,000","1,380,700,000"
	CashFlowFromContinuingOperatingActivities,"16,690,000,000","13,006,000,000","19,095,000,000","13,122,000,000","7,617,000,000","8,884,000,000","10,922,000,000","6,451,000,000","10,376,000,000","12,538,000,000","7,989,000,000","11,654,000,000","10,022,000,000","12,383,000,000","10,822,000,000","3,392,000,000","6,572,000,000","6,999,200,000","6,765,200,000","7,608,500,000","8,799,100,000","8,426,500,000","8,710,600,000","8,343,300,000","7,687,300,000","6,130,700,000","5,328,300,000","6,316,600,000","5,427,700,000","2,944,200,000","4,139,900,000","3,048,500,000","2,504,400,000","2,434,000,000","2,055,600,000","1,380,700,000"
		NetIncomeFromContinuingOperations,"13,752,000,000","377,000,000","14,526,000,000","12,358,000,000","4,523,000,000","5,606,000,000","6,193,000,000","2,418,000,000","3,941,000,000","4,459,000,000","11,934,000,000","4,517,000,000","6,299,000,000","6,392,000,000","982,000,000","13,022,000,000","7,932,000,000","3,275,400,000","4,433,800,000","4,631,300,000","5,813,400,000","6,830,900,000","7,149,500,000","7,281,800,000","6,821,700,000","5,890,500,000","5,248,200,000","4,614,100,000","3,881,300,000","3,335,200,000","2,997,000,000","2,166,200,000","2,446,600,000","2,121,700,000","1,781,200,000","1,495,400,000"
		OperatingGainsLosses,"-266,000,000","-340,000,000","1,419,000,000","-1,940,000,000","-1,338,000,000","-170,000,000",,"-40,000,000","-70,000,000","721,000,000","-10,653,000,000","-27,000,000","-351,000,000","-394,000,000","-263,000,000","-11,204,000,000","-494,000,000","-3,018,600,000","-344,400,000","79,600,000","-35,400,000","-339,400,000","-471,600,000","-580,600,000","611,900,000","2,232,400,000","1,933,300,000","888,700,000","544,000,000","-783,600,000","-197,000,000","683,900,000","-192,900,000",,"-75,400,000","4,300,000"
			GainLossOnSaleOfBusiness,,,,,,,,,"0","0","-11,209,000,000","0","0",,,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,,,,,,,,"0","0","876,000,000","0","140,000,000",,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,"1,419,000,000","-1,940,000,000","-1,338,000,000","-170,000,000",,"2,000,000","16,000,000","50,000,000","185,000,000","237,000,000","291,000,000","216,000,000","324,000,000","-3,163,000,000",,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,"-340,000,000","1,419,000,000","-1,940,000,000",,,,"-42,000,000","-86,000,000","-205,000,000","-257,000,000","-404,000,000","-642,000,000","-610,000,000","-587,000,000","-511,000,000","1,729,000,000",,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"4,094,000,000","3,872,000,000","3,909,000,000","3,214,000,000","3,486,000,000","3,310,000,000","4,519,000,000","4,676,000,000","5,471,000,000","6,375,000,000","6,691,000,000","6,988,000,000","6,978,000,000","7,427,000,000","7,381,000,000","2,576,000,000","1,631,000,000","1,988,200,000","2,268,400,000","1,708,100,000","1,450,700,000","1,314,200,000","1,231,200,000","1,132,500,000","1,277,300,000","1,462,200,000","1,015,100,000","837,100,000","927,100,000","859,200,000","875,500,000","414,700,000","321,400,000","263,800,000","254,000,000","221,700,000"
			DepreciationAndAmortization,"4,094,000,000","3,872,000,000","3,909,000,000","3,214,000,000","3,486,000,000","3,310,000,000","4,519,000,000","4,676,000,000","5,471,000,000","6,375,000,000","6,691,000,000","6,988,000,000","6,978,000,000","7,427,000,000","7,381,000,000","2,576,000,000","1,631,000,000","1,988,200,000","2,268,400,000","1,708,100,000","1,450,700,000","1,314,200,000","1,231,200,000","1,132,500,000","1,277,300,000","1,462,200,000","1,015,100,000","837,100,000","927,100,000","859,200,000","875,500,000","414,700,000","321,400,000","263,800,000","254,000,000","221,700,000"
