name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"249,728,000,000","228,275,000,000","232,999,000,000","230,715,000,000","222,449,000,000","196,456,000,000","95,131,000,000","94,462,000,000","92,437,000,000","74,187,000,000","71,526,000,000","66,221,000,000","64,543,000,000","62,169,000,000","61,641,000,000","60,960,000,000","54,721,900,000","20,574,100,000","15,283,400,000","14,546,800,000","10,543,100,000","9,645,300,000","8,636,300,000","7,949,500,000","7,275,400,000","6,686,000,000","5,978,900,000","5,693,700,000","3,961,600,000","4,735,400,000","4,272,400,000","4,214,100,000","4,085,200,000","3,662,200,000","3,031,800,000","2,736,200,000","2,231,100,000","1,998,800,000","1,806,700,000"
	CurrentAssets,"67,858,000,000","65,633,000,000","60,008,000,000","56,369,000,000","50,302,000,000","45,243,000,000","31,229,000,000","31,042,000,000","29,158,000,000","25,983,000,000","25,325,000,000","20,161,000,000","18,594,000,000","17,706,000,000","17,537,000,000","16,526,000,000","14,149,400,000","10,395,800,000","8,392,700,000","7,919,500,000","6,496,500,000","5,982,100,000","5,409,900,000","4,936,600,000","4,608,000,000","4,349,000,000","3,892,100,000","3,528,900,000","2,559,900,000","2,650,500,000","2,398,400,000","2,441,700,000","2,370,000,000","2,113,200,000","1,874,500,000","1,693,600,000","1,488,600,000","1,351,400,000","1,204,600,000"
		CashCashEquivalentsAndShortTermInvestments,"11,455,000,000","15,723,000,000","12,525,000,000","10,854,000,000","8,056,000,000","6,581,000,000","1,807,000,000","3,458,000,000","2,547,000,000","2,515,000,000","4,177,000,000","1,380,000,000","1,418,000,000","1,431,000,000","1,091,000,000","1,352,000,000","1,084,100,000","530,700,000","513,400,000","392,300,000","843,200,000","700,400,000","236,300,000","337,300,000","230,000,000","181,000,000","192,500,000","471,800,000","129,600,000","117,000,000","81,000,000","145,100,000","78,700,000","111,100,000","368,800,000","298,400,000","341,800,000","326,800,000","304,700,000"
			CashAndCashEquivalents,"8,196,000,000","12,945,000,000","9,408,000,000","7,854,000,000","5,683,000,000","4,059,000,000","1,696,000,000","3,371,000,000","2,459,000,000","2,481,000,000","4,089,000,000","1,375,000,000","1,413,000,000","1,427,000,000","1,086,000,000","1,352,000,000","1,056,600,000","530,700,000","513,400,000","392,300,000","843,200,000","700,400,000","236,300,000","337,300,000","230,000,000","181,000,000","192,500,000","471,800,000","129,600,000","117,000,000","81,000,000","145,100,000","78,700,000","111,100,000","368,800,000","298,400,000","341,800,000","326,800,000","304,700,000"
			OtherShortTermInvestments,"3,259,000,000","2,778,000,000","3,117,000,000","3,000,000,000","2,373,000,000","2,522,000,000","111,000,000","87,000,000","88,000,000","34,000,000","88,000,000","5,000,000","5,000,000","4,000,000","5,000,000","0","27,500,000",,,,,,,,,,,,,,,,,,,,,,
		Receivables,"35,227,000,000","27,276,000,000","24,431,000,000","21,742,000,000","19,617,000,000","17,631,000,000","13,181,000,000","12,164,000,000","11,888,000,000","9,687,000,000","8,729,000,000","6,479,000,000","6,047,000,000","4,925,000,000","5,457,000,000","5,384,000,000","4,579,600,000","2,381,700,000","1,839,600,000","1,764,200,000","1,349,600,000","1,019,300,000","966,200,000","824,500,000","699,300,000","650,000,000","452,400,000","350,700,000","296,400,000","229,800,000","244,000,000","245,200,000","213,500,000","148,800,000","126,400,000","111,100,000","82,900,000","78,800,000","63,600,000"
			AccountsReceivable,"15,622,000,000","11,659,000,000","10,469,000,000","9,729,000,000","9,380,000,000","8,756,000,000","7,926,000,000","12,164,000,000","11,888,000,000","9,687,000,000","8,729,000,000","6,479,000,000","6,047,000,000","4,925,000,000","5,457,000,000","5,384,000,000","4,579,600,000","2,381,700,000","1,839,600,000","1,764,200,000","1,349,600,000","1,019,300,000","966,200,000","824,500,000","699,300,000",,,,"296,400,000","229,800,000","244,000,000",,,,,,,,
			OtherReceivables,"19,605,000,000","15,617,000,000","13,962,000,000","12,013,000,000","10,237,000,000","8,875,000,000","5,255,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"18,025,000,000","19,090,000,000","17,760,000,000","18,496,000,000","17,516,000,000","16,450,000,000","15,296,000,000","14,760,000,000","14,001,000,000","11,930,000,000","11,045,000,000","11,032,000,000","10,046,000,000","10,695,000,000","10,343,000,000","9,153,000,000","8,008,200,000","7,108,900,000","5,719,800,000","5,453,900,000","4,016,500,000","4,013,900,000","3,918,600,000","3,557,600,000","3,445,500,000","3,190,000,000","2,882,400,000","2,328,200,000","1,673,000,000","2,138,200,000","1,858,800,000","1,806,600,000","1,875,200,000","1,656,200,000","1,288,400,000","1,200,900,000","1,006,200,000","904,500,000","807,600,000"
			OtherInventories,"18,632,000,000","19,649,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
