name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
OperatingCashFlow,"9,398,000,000","11,813,000,000","8,656,000,000","7,191,000,000","10,350,000,000","9,485,000,000","3,770,000,000","4,086,000,000","4,026,000,000","2,933,000,000","2,158,000,000","719,000,000","2,350,000,000","1,491,000,000","1,743,000,000","745,000,000","1,656,000,000","1,342,000,000","642,000,000","718,000,000","1,450,000,000","2,308,000,000","1,378,000,000","1,080,000,000","1,672,000,000","1,817,000,000","886,000,000","1,835,000,000","700,000,000","1,104,000,000","475,000,000","1,120,000,000","696,000,000","744,000,000","1,011,000,000","1,402,000,000"
	CashFlowFromContinuingOperatingActivities,"9,398,000,000","11,813,000,000","8,656,000,000","7,191,000,000","10,350,000,000","9,485,000,000","3,770,000,000","4,086,000,000","4,026,000,000","2,933,000,000","2,158,000,000","719,000,000","2,350,000,000","1,491,000,000","1,743,000,000","745,000,000","1,656,000,000","1,342,000,000","642,000,000","718,000,000","1,450,000,000","2,308,000,000","1,378,000,000","1,080,000,000","1,672,000,000","1,817,000,000","886,000,000","1,835,000,000","700,000,000","1,104,000,000","475,000,000","1,120,000,000","696,000,000","744,000,000","1,011,000,000","1,402,000,000"
		NetIncomeFromContinuingOperations,"3,973,000,000","5,372,000,000","6,782,000,000","5,420,000,000","8,489,000,000","5,120,000,000","2,646,000,000","2,232,000,000","1,843,000,000","2,077,000,000","2,094,000,000","1,478,000,000","1,624,000,000","1,261,000,000","1,283,000,000","1,304,000,000","290,000,000","1,120,000,000","1,159,000,000","1,276,000,000","1,438,000,000","584,000,000","-397,000,000","971,000,000","981,000,000","699,000,000","1,186,000,000","812,000,000","1,056,000,000","211,000,000","554,000,000","234,000,000","337,000,000","453,000,000","318,000,000","458,000,000"
		OperatingGainsLosses,"3,450,000,000","1,577,000,000","-1,175,000,000","-198,000,000","-4,352,000,000","-177,000,000","81,000,000","-237,000,000","-169,000,000","80,000,000","-43,000,000","-213,000,000","-44,000,000","-87,000,000","-88,000,000","11,000,000","132,000,000","-62,000,000",,"7,000,000","1,049,000,000","867,000,000",,,,,,,,,,,,,,
			GainLossOnSaleOfBusiness,"1,518,000,000","1,499,000,000","-1,662,000,000","0","-4,203,000,000","0","0",,,,,"-15,000,000","-18,000,000","-25,000,000","-13,000,000","-32,000,000","-38,000,000","-47,000,000",,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"1,932,000,000","78,000,000","487,000,000","-198,000,000","-149,000,000","-177,000,000","81,000,000","-237,000,000","-169,000,000","-57,000,000","-154,000,000","-213,000,000","-44,000,000","-62,000,000","-75,000,000","43,000,000","170,000,000","-15,000,000",,"7,000,000","1,049,000,000","867,000,000",,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,"161,000,000","144,000,000","137,000,000","111,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAndAmortization,"3,010,000,000","3,035,000,000","2,937,000,000","2,923,000,000","2,802,000,000","3,651,000,000","695,000,000","566,000,000","610,000,000","585,000,000","588,000,000","597,000,000","560,000,000","345,000,000","292,000,000","268,000,000","244,000,000","194,000,000","208,000,000","221,000,000","230,000,000","246,000,000","221,000,000","235,000,000","221,000,000","225,000,000","218,000,000","179,000,000",,,,,,,,
		DeferredTax,"-1,651,000,000","-1,659,000,000","-472,000,000","-216,000,000","-386,000,000","-313,000,000","-101,000,000","242,000,000","74,000,000","21,000,000","-22,000,000","197,000,000","134,000,000","217,000,000","188,000,000","319,000,000","-221,000,000","0","-23,000,000","394,000,000","-72,000,000","168,000,000","-41,000,000","205,000,000","-69,000,000","47,000,000","-167,000,000","-46,000,000","126,000,000","-218,000,000","27,000,000","-479,000,000","-335,000,000",,,
			DeferredIncomeTax,"-1,651,000,000","-1,659,000,000","-472,000,000","-216,000,000","-386,000,000","-313,000,000","-101,000,000","242,000,000","74,000,000","21,000,000","-22,000,000","197,000,000","134,000,000","217,000,000","188,000,000","319,000,000","-221,000,000","0","-23,000,000","394,000,000","-72,000,000","168,000,000","-41,000,000","205,000,000","-69,000,000","47,000,000","-167,000,000","-46,000,000","126,000,000","-218,000,000","27,000,000","-479,000,000","-335,000,000",,,
