name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"55,165,000,000","58,496,000,000","100,330,000,000","81,288,000,000","41,651,000,000","40,905,000,000","40,825,000,000","52,546,000,000","52,824,000,000","48,851,000,000","49,605,000,000","51,584,000,000","54,657,000,000","61,035,000,000","65,165,000,000","50,009,000,000","48,296,000,000","48,418,000,000","48,371,000,000","47,405,000,000","48,988,000,000","44,736,000,000","32,294,000,000","29,024,000,000","29,355,000,000","27,376,000,000","23,231,000,000","11,055,000,000","9,864,000,000","10,021,400,000","8,281,300,000","7,477,700,000","7,230,200,000","6,950,000,000","6,406,000,000","5,671,500,000","5,385,400,000","4,919,800,000","4,476,000,000","4,024,500,000"
	OperatingRevenue,"55,165,000,000","58,496,000,000","100,330,000,000","81,288,000,000","41,651,000,000","40,905,000,000","40,825,000,000","52,546,000,000","52,824,000,000","48,851,000,000","49,605,000,000","51,584,000,000","54,657,000,000","61,035,000,000","65,165,000,000","50,009,000,000","48,296,000,000","48,418,000,000","48,371,000,000","47,405,000,000","48,988,000,000","44,736,000,000","32,294,000,000","29,024,000,000","29,355,000,000","27,376,000,000","23,231,000,000","11,055,000,000","9,864,000,000","10,021,400,000","8,281,300,000","7,477,700,000","7,230,200,000","6,950,000,000","6,406,000,000","5,671,500,000","5,385,400,000","4,919,800,000","4,476,000,000","4,024,500,000"
CostOfRevenue,"23,511,000,000","24,954,000,000","34,344,000,000","30,821,000,000","8,484,000,000","8,054,000,000","8,987,000,000","11,228,000,000","12,322,000,000","9,648,000,000","9,577,000,000","9,586,000,000","9,821,000,000","12,500,000,000","14,788,000,000","8,888,000,000","8,112,000,000","11,239,000,000","7,640,000,000","7,232,000,000","6,391,000,000","9,589,000,000","4,014,000,000","3,823,000,000","5,007,000,000","4,663,000,000","4,215,000,000","1,348,000,000","1,336,000,000","1,790,100,000","1,626,600,000","1,513,800,000","1,760,400,000","1,956,500,000","2,034,600,000","1,855,200,000","1,825,600,000","1,734,900,000","1,573,300,000","1,416,200,000"
GrossProfit,"31,654,000,000","33,542,000,000","65,986,000,000","50,467,000,000","33,167,000,000","32,851,000,000","31,838,000,000","41,318,000,000","40,502,000,000","39,203,000,000","40,028,000,000","41,998,000,000","44,836,000,000","48,535,000,000","50,377,000,000","41,121,000,000","40,184,000,000","37,179,000,000","40,731,000,000","40,173,000,000","42,597,000,000","35,147,000,000","28,280,000,000","25,201,000,000","24,348,000,000","22,713,000,000","19,016,000,000","9,707,000,000","8,528,000,000","8,231,300,000","6,654,700,000","5,963,900,000","5,469,800,000","4,993,500,000","4,371,400,000","3,816,300,000","3,559,800,000","3,184,900,000","2,902,700,000","2,608,300,000"
OperatingExpense,"30,845,000,000","30,183,000,000","28,714,000,000","26,763,000,000","24,338,000,000","25,540,000,000","25,108,000,000","27,245,000,000","26,792,000,000","26,227,000,000","26,529,000,000","25,632,000,000","27,762,000,000","31,727,000,000","33,820,000,000","25,402,000,000","28,587,000,000","26,843,000,000","26,449,000,000","25,968,000,000","26,169,000,000","24,782,000,000","16,059,000,000","14,587,000,000","15,778,000,000","15,751,000,000","13,665,000,000","6,634,000,000","5,785,000,000","5,671,100,000","4,682,200,000","5,050,600,000","4,026,400,000","3,740,000,000","3,317,600,000","2,848,100,000","2,547,900,000","2,244,100,000","1,943,000,000","1,728,300,000"
	SellingGeneralAndAdministration,"15,069,000,000","14,771,000,000","13,677,000,000","12,703,000,000","11,597,000,000","12,726,000,000","12,612,000,000","14,804,000,000","14,844,000,000","14,809,000,000","14,097,000,000","14,355,000,000","15,171,000,000","17,581,000,000","18,973,000,000","14,875,000,000","14,537,000,000","15,626,000,000","15,589,000,000","15,313,000,000","15,304,000,000","15,108,000,000","10,829,000,000","9,717,000,000","11,223,000,000","10,810,000,000","9,563,000,000","4,401,000,000","3,859,000,000","5,297,100,000","4,390,200,000","4,792,400,000","3,762,500,000","3,495,900,000","3,092,800,000","2,641,000,000","2,353,400,000","2,082,100,000","1,795,900,000","1,598,800,000"
	ResearchAndDevelopment,"10,715,000,000","10,679,000,000","11,428,000,000","10,360,000,000","9,393,000,000","8,385,000,000","7,760,000,000","7,683,000,000","7,892,000,000","7,690,000,000","8,393,000,000","6,678,000,000","7,482,000,000","8,681,000,000","9,483,000,000","7,845,000,000","8,578,000,000","8,089,000,000","7,599,000,000","7,256,000,000","7,513,000,000","7,487,000,000","5,208,000,000","4,776,000,000","4,435,000,000","4,036,000,000","3,305,000,000","1,805,000,000","1,567,000,000",,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"5,061,000,000","4,733,000,000","3,609,000,000","3,700,000,000","3,348,000,000","4,429,000,000","4,736,000,000","4,758,000,000","4,056,000,000","3,728,000,000","4,039,000,000","4,599,000,000","5,109,000,000","5,465,000,000","5,364,000,000","2,877,000,000","2,668,000,000","3,128,000,000","3,261,000,000","3,399,000,000","3,352,000,000","2,187,000,000","22,000,000","94,000,000","120,000,000","905,000,000","797,000,000","428,000,000","359,000,000","374,000,000","292,000,000","258,200,000","263,900,000","244,100,000","224,800,000","207,100,000","194,500,000","162,000,000","147,100,000","129,500,000"
		DepreciationAndAmortizationInIncomeStatement,"5,061,000,000","4,733,000,000","3,609,000,000","3,700,000,000","3,348,000,000","4,429,000,000","4,736,000,000","4,758,000,000","4,056,000,000","3,728,000,000","4,039,000,000","4,599,000,000","5,109,000,000","5,465,000,000","5,364,000,000","2,877,000,000","2,668,000,000","3,128,000,000","3,261,000,000","3,399,000,000","3,352,000,000","2,187,000,000","22,000,000","94,000,000","120,000,000","905,000,000","797,000,000","428,000,000","359,000,000","374,000,000","292,000,000","258,200,000","263,900,000","244,100,000","224,800,000","207,100,000","194,500,000","162,000,000","147,100,000","129,500,000"
			Amortization,"5,061,000,000","4,733,000,000","3,609,000,000","3,700,000,000","3,348,000,000","4,429,000,000","4,736,000,000","4,758,000,000","4,056,000,000","3,728,000,000","4,039,000,000","4,599,000,000","5,109,000,000","5,465,000,000","5,364,000,000","2,877,000,000","2,668,000,000","3,128,000,000","3,261,000,000","3,399,000,000","3,352,000,000","2,187,000,000","22,000,000","94,000,000","120,000,000",,,,,,,,,,,,,,,
