name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009
NetIncomeCommonStockholders,"5,298,000,000","4,820,000,000","11,782,000,000","11,468,000,000","4,556,000,000","7,842,000,000","5,657,000,000","5,283,000,000","5,923,000,000","5,118,000,000","1,765,000,000","4,128,000,000","5,275,000,000","3,433,000,000","4,178,000,000","4,636,515,000"
	NetIncome,"5,339,000,000","4,863,000,000","11,836,000,000","11,542,000,000","4,616,000,000","7,882,000,000","5,687,000,000","5,309,000,000","5,953,000,000","5,144,000,000","1,774,000,000","4,128,000,000","5,275,000,000","3,433,000,000","4,178,000,000","4,636,515,000"
		NetIncomeIncludingNoncontrollingInterests,"5,350,000,000","4,873,000,000","11,845,000,000","11,549,000,000","4,622,000,000","7,882,000,000","5,687,000,000","5,309,000,000","5,953,000,000","5,144,000,000","1,774,000,000","4,128,000,000","5,275,000,000","3,433,000,000","4,178,000,000","4,636,515,000"
			NetIncomeContinuousOperations,"5,350,000,000","4,873,000,000","11,845,000,000","11,549,000,000","4,622,000,000","7,882,000,000","5,687,000,000","5,309,000,000","5,953,000,000","5,144,000,000","1,774,000,000","4,128,000,000","5,275,000,000","3,433,000,000","4,178,000,000","4,636,515,000"
		MinorityInterests,"-11,000,000","-10,000,000","-9,000,000","-7,000,000","-6,000,000","0",,,,,,,,,,
	OtherunderPreferredStockDividend,"41,000,000","43,000,000","54,000,000","74,000,000","60,000,000","40,000,000","30,000,000","26,000,000","30,000,000","26,000,000","9,000,000",,,,,
DilutedNIAvailtoComStockholders,"5,298,000,000","4,820,000,000","11,782,000,000","11,468,000,000","4,556,000,000","7,842,000,000","5,657,000,000","5,283,000,000","5,923,000,000","5,118,000,000","1,765,000,000","4,128,000,000","5,275,000,000","3,433,000,000","4,178,000,000","4,636,515,000"
BasicEPS,"3","2.754","6.69","6.527","2.615","5.33","3.846","3.335","3.738","3.195","1.115","2.601","3.35","2.124","2.585","2.869"
DilutedEPS,"2.99","2.72","6.63","6.45","2.615","5.28","3.66","3.3","3.63","3.13","1.1","2.56","3.35","2.113","2.571","2.853"
BasicAverageShares,"1,768,500,000","1,765,940,733","1,769,181,294","1,768,337,696","1,765,132,819","1,478,911,462","1,478,824,398","1,592,131,025","1,592,512,724","1,609,892,935","1,591,389,331","1,587,360,562","1,577,000,000","1,616,000,000","1,616,000,000","1,616,000,000"
DilutedAverageShares,"1,772,500,000","1,773,000,000","1,778,000,000","1,777,000,000","1,765,132,819","1,484,000,000","1,546,000,000","1,603,000,000","1,631,000,000","1,637,000,000","1,610,000,000","1,604,000,000","1,577,000,000","1,625,000,000","1,625,000,000","1,625,000,000"
TotalOperatingIncomeAsReported,"12,272,000,000","12,757,000,000","18,117,000,000","17,924,000,000","11,363,000,000","12,983,000,000","6,383,000,000","9,545,000,000","9,340,000,000","7,537,000,000","3,411,000,000","5,664,000,000","5,817,000,000","3,620,000,000","4,717,000,000","4,931,794,000"
TotalExpenses,"41,279,000,000","40,783,000,000","39,240,000,000","37,149,000,000","33,065,000,000","19,898,000,000","25,946,000,000","18,344,000,000","16,098,000,000","15,172,000,000","16,197,000,000","12,788,000,000","12,275,000,000","13,151,000,000","10,608,000,000","9,112,402,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"5,339,000,000","4,863,000,000","11,836,000,000","11,542,000,000","4,616,000,000","7,882,000,000","5,687,000,000","5,309,000,000","5,953,000,000","5,144,000,000","1,774,000,000","4,128,000,000","5,275,000,000","3,433,000,000","4,178,000,000","4,636,515,000"
NormalizedIncome,"6,495,920,464.195","5,583,720,000","12,578,755,000","12,586,575,000","5,672,310,000","8,281,245,000","6,014,040,000","5,772,725,000","6,335,280,000","5,408,110,000","2,546,500,000","4,430,610,000","5,555,600,000","4,034,848,000","4,422,512,000","3,975,341,886.476"
InterestIncome,"770,000,000","540,000,000","186,000,000","39,000,000","174,000,000","275,000,000","204,000,000","146,000,000","82,000,000","33,000,000","38,000,000","21,000,000","20,000,000","20,000,000","28,000,000",
InterestExpense,"2,505,000,000","2,224,000,000","2,230,000,000","2,423,000,000","2,454,000,000","1,784,000,000","1,348,000,000","1,150,000,000","1,047,000,000","719,000,000","429,000,000","299,000,000","104,000,000","0","0",
NetInterestIncome,"-1,735,000,000","-1,684,000,000","-2,044,000,000","-2,384,000,000","-2,280,000,000","-1,509,000,000","-1,144,000,000","-1,004,000,000","-965,000,000","-686,000,000","-391,000,000","-278,000,000","-84,000,000","20,000,000","28,000,000",
EBIT,"9,571,000,000","8,474,000,000","15,707,000,000","15,412,000,000","5,852,000,000","10,210,000,000","6,545,000,000","8,877,000,000","8,931,000,000","7,364,000,000","2,798,000,000","5,631,000,000","5,829,000,000","3,668,000,000","4,836,000,000","5,101,794,000"
EBITDA,"18,087,000,000","17,172,000,000","24,174,000,000","23,933,000,000","12,323,000,000","12,227,000,000","8,310,000,000","10,378,000,000","10,120,000,000","8,200,000,000","3,584,000,000","6,528,000,000","6,979,000,000","4,940,000,000","6,020,000,000","5,799,286,000"
ReconciledCostOfRevenue,"20,485,000,000","20,415,000,000","17,414,000,000","17,446,000,000","15,387,000,000","7,439,000,000","7,718,000,000","7,042,000,000","5,832,000,000","4,500,000,000","4,426,000,000","4,581,000,000","4,508,000,000","4,639,000,000","4,293,000,000","4,056,390,000"
ReconciledDepreciation,"8,516,000,000","8,698,000,000","8,467,000,000","8,521,000,000","6,471,000,000","2,017,000,000","1,765,000,000","1,501,000,000","1,189,000,000","836,000,000","786,000,000","897,000,000","1,150,000,000","1,272,000,000","1,184,000,000","697,492,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"5,339,000,000","4,863,000,000","11,836,000,000","11,542,000,000","4,616,000,000","7,882,000,000","5,687,000,000","5,309,000,000","5,953,000,000","5,144,000,000","1,774,000,000","4,128,000,000","5,275,000,000","3,433,000,000","4,178,000,000","4,636,515,000"
TotalUnusualItemsExcludingGoodwill,"-1,528,000,000","-924,000,000","-845,000,000","-1,175,000,000","-1,447,000,000","-427,000,000","-448,000,000","-675,000,000","-503,000,000","-343,000,000","-1,030,000,000","-393,000,000","-305,000,000","-643,000,000","-283,000,000","848,523,000"
TotalUnusualItems,"-1,528,000,000","-924,000,000","-845,000,000","-1,175,000,000","-1,447,000,000","-427,000,000","-448,000,000","-675,000,000","-503,000,000","-343,000,000","-1,030,000,000","-393,000,000","-305,000,000","-643,000,000","-283,000,000","848,523,000"
NormalizedEBITDA,"19,615,000,000","18,096,000,000","25,019,000,000","25,108,000,000","13,770,000,000","12,654,000,000","8,758,000,000","11,053,000,000","10,623,000,000","8,543,000,000","4,614,000,000","6,921,000,000","7,284,000,000","5,583,000,000","6,303,000,000","4,950,763,000"
TaxRateForCalcs,"0.243","0.22","0.121","0.111","0.27","0.065","0.27","0.313","0.24","0.23","0.25","0.23","0.08","0.064","0.136","0.221"
TaxEffectOfUnusualItems,"-371,079,535.805","-203,280,000","-102,245,000","-130,425,000","-390,690,000","-27,755,000","-120,960,000","-211,275,000","-120,720,000","-78,890,000","-257,500,000","-90,390,000","-24,400,000","-41,152,000","-38,488,000","187,349,886.476"
