name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
				AmortizationCashFlow,"5,933,000,000","7,008,000,000","5,061,000,000","4,041,000,000","4,376,000,000","3,974,000,000","3,428,000,000","3,276,000,000","4,452,000,000","3,921,000,000","3,052,000,000","2,804,000,000","2,893,000,000","3,647,000,000","2,046,000,000","1,051,000,000","1,439,000,000","1,573,000,000","936,000,000","836,000,000","512,000,000","515,000,000","673,000,000","462,000,000",,,
					AmortizationOfIntangibles,"5,933,000,000","7,008,000,000","5,061,000,000","4,041,000,000","4,376,000,000","3,974,000,000","3,428,000,000","3,276,000,000","4,452,000,000","3,921,000,000","3,052,000,000","2,804,000,000","2,893,000,000","3,647,000,000","2,046,000,000","1,051,000,000","1,439,000,000","1,573,000,000","936,000,000","836,000,000","512,000,000","515,000,000","673,000,000","462,000,000",,,
		DeferredTax,"814,000,000","551,000,000","1,128,000,000","1,625,000,000","1,807,000,000","1,793,000,000","1,295,000,000","1,603,000,000","1,119,000,000","1,106,000,000","1,545,000,000","1,498,000,000","1,706,000,000","1,483,000,000","1,733,000,000","1,468,000,000","1,336,000,000","947,000,000","1,169,000,000","986,000,000","1,045,000,000","947,000,000","959,000,000","844,000,000",,,
			DeferredIncomeTax,"814,000,000","551,000,000","1,128,000,000","1,625,000,000","1,807,000,000","1,793,000,000","1,295,000,000","1,603,000,000","1,119,000,000","1,106,000,000","1,545,000,000","1,498,000,000","1,706,000,000","1,483,000,000","1,733,000,000","1,468,000,000","1,336,000,000","947,000,000","1,169,000,000","986,000,000","1,045,000,000","947,000,000","959,000,000","844,000,000",,,
		AmortizationOfSecurities,"37,000,000","106,000,000","260,000,000","-38,000,000","-335,000,000","-38,000,000","6,000,000","227,000,000","132,000,000","104,000,000","69,000,000","57,000,000","33,000,000","192,000,000","158,000,000","40,000,000","90,000,000","78,000,000","39,000,000","48,000,000","49,000,000","103,000,000","41,000,000","19,000,000",,,
		ProvisionandWriteOffofAssets,"66,000,000","61,000,000","1,318,000,000","806,000,000","1,411,000,000","1,871,000,000","895,000,000","86,000,000","956,000,000","1,642,000,000","1,490,000,000","736,000,000","791,000,000","1,513,000,000","802,000,000","1,031,000,000","562,000,000","1,365,000,000","346,000,000","416,000,000",,,,,,,
		StockBasedCompensation,"970,000,000","865,000,000","791,000,000","700,000,000","738,000,000","758,000,000","673,000,000","612,000,000","671,000,000","773,000,000","744,000,000","654,000,000","679,000,000","790,000,000","655,000,000","642,000,000","567,000,000","570,000,000","522,000,000","415,000,000","332,000,000","193,000,000",,,,,
		OtherNonCashItems,"-540,000,000","-785,000,000","-3,000,000","-209,000,000","-1,065,000,000","-124,000,000","295,000,000","-391,000,000","-537,000,000","593,000,000","139,000,000","-139,000,000","-112,000,000","-765,000,000","-798,000,000","-768,000,000","-856,000,000","-649,000,000","-391,000,000","-451,000,000","-439,000,000","-626,000,000","-759,000,000","-520,000,000","-274,000,000",,"-1,122,819,767.442"
		ChangeInWorkingCapital,"-957,000,000","-369,000,000","-796,000,000","-73,000,000","-291,000,000","199,000,000","576,000,000","332,000,000","-77,000,000","-863,000,000","-625,000,000","-778,000,000","-165,000,000","-113,000,000","1,762,000,000","688,000,000","-630,000,000","-535,000,000","-275,000,000","474,000,000","57,000,000","418,000,000","-152,000,000","115,000,000","67,000,000","-620,000,000","-670,058,139.535"
			ChangeInReceivables,"-1,778,000,000","-1,504,000,000","-397,000,000","-352,000,000","137,000,000","-980,000,000","-544,000,000","-655,000,000","-229,000,000","-513,000,000","-367,000,000","-548,000,000","215,000,000","-732,000,000","26,000,000","-934,000,000","-431,000,000","-204,000,000","-543,000,000","-446,000,000","-130,000,000","-395,000,000","49,000,000","-15,000,000","-142,000,000","-789,000,000",
				ChangesInAccountReceivables,"-1,778,000,000","-1,504,000,000","-397,000,000","-352,000,000","137,000,000","-980,000,000","-544,000,000","-655,000,000","-229,000,000","-513,000,000","-367,000,000","-548,000,000","215,000,000","-732,000,000","26,000,000","-934,000,000","-431,000,000","-204,000,000","-543,000,000","-446,000,000","-130,000,000","-395,000,000","49,000,000","-15,000,000",,,
			ChangeInInventory,"-146,000,000","-546,000,000","-560,000,000","-102,000,000","-543,000,000","-382,000,000","-387,000,000","-203,000,000","-235,000,000","-482,000,000","-506,000,000","-454,000,000","-656,000,000","45,000,000","965,000,000","237,000,000","-571,000,000","-747,000,000","-87,000,000","246,000,000","23,000,000","-78,000,000","-275,000,000","-18,000,000","143,000,000","294,000,000",
			ChangeInPayablesAndAccruedExpense,"-171,000,000","479,000,000","-181,000,000","-111,000,000","-324,000,000","553,000,000","252,000,000","82,000,000","-587,000,000","378,000,000","142,000,000","414,000,000","523,000,000","195,000,000","490,000,000","512,000,000","246,000,000","323,000,000","245,000,000","-17,000,000","239,000,000","238,000,000","74,000,000","148,000,000","66,000,000","185,000,000",
				ChangeInPayable,"-171,000,000","479,000,000","-181,000,000","-111,000,000","-324,000,000","553,000,000","252,000,000","82,000,000","-587,000,000","378,000,000","142,000,000","414,000,000","523,000,000","195,000,000","490,000,000","512,000,000","246,000,000","323,000,000","245,000,000","-17,000,000","239,000,000","238,000,000","74,000,000","148,000,000",,,
					ChangeInAccountPayable,"-171,000,000","479,000,000","-181,000,000","-111,000,000","-324,000,000","553,000,000","252,000,000","82,000,000","-587,000,000","378,000,000","142,000,000","414,000,000","523,000,000","195,000,000","490,000,000","512,000,000","246,000,000","323,000,000","245,000,000","-17,000,000","239,000,000","238,000,000","74,000,000","148,000,000",,,
			ChangeInOtherCurrentAssets,"-402,000,000","-125,000,000","-84,000,000","-179,000,000","229,000,000","-160,000,000","316,000,000","-303,000,000","460,000,000","-246,000,000","106,000,000","-190,000,000","-247,000,000","379,000,000","281,000,000","873,000,000","126,000,000","93,000,000","110,000,000","691,000,000",,"653,000,000",,,,,
			ChangeInOtherCurrentLiabilities,"1,540,000,000","1,327,000,000","426,000,000","671,000,000","211,000,000","1,167,000,000","941,000,000","1,410,000,000","505,000,000",,,,,,,,"126,000,000","93,000,000",,,,,,,,,
			ChangeInOtherWorkingCapital,,,,,"-1,000,000","1,000,000","-2,000,000","1,000,000","9,000,000","1,642,000,000","1,490,000,000","736,000,000","791,000,000","1,513,000,000","802,000,000","1,031,000,000","562,000,000","1,365,000,000","166,000,000","416,000,000","57,000,000","653,000,000",,,"-178,000,000","-310,000,000",
		DividendReceivedCFO,"2,000,000","2,000,000","1,000,000","523,000,000","490,000,000","463,000,000","719,000,000","987,000,000","899,000,000","432,000,000","479,000,000","444,000,000","422,000,000","404,000,000","571,000,000","507,000,000","257,000,000","165,000,000","122,000,000","100,000,000","85,000,000","76,000,000","14,000,000","23,000,000",,,
		InterestPaidCFO,"-818,000,000","-751,000,000","-667,000,000","-643,000,000","-703,000,000","-793,000,000","-816,000,000","-697,000,000","-723,000,000","-646,000,000","-668,000,000","-609,000,000","-594,000,000","-640,000,000","-525,000,000","-268,000,000","-226,000,000","-255,000,000","-277,000,000","-309,000,000","-273,000,000","-241,000,000","-174,000,000","-232,000,000",,,
		InterestReceivedCFO,"507,000,000","645,000,000","252,000,000","11,000,000","47,000,000","214,000,000","241,000,000","97,000,000","43,000,000","34,000,000","35,000,000","40,000,000","49,000,000","66,000,000","170,000,000","106,000,000","392,000,000","374,000,000","397,000,000","436,000,000","382,000,000","501,000,000","435,000,000","438,000,000",,,
		TaxesRefundPaid,"-2,568,000,000","-2,787,000,000","-1,702,000,000","-1,856,000,000","-1,833,000,000","-1,876,000,000","-1,506,000,000","-1,487,000,000","-2,111,000,000","-2,454,000,000","-2,179,000,000","-2,054,000,000","-2,166,000,000","-2,435,000,000","-2,616,000,000","-1,623,000,000","-1,939,000,000","-1,581,000,000","-1,715,000,000","-1,287,000,000","-1,047,000,000","-842,000,000","-769,000,000","-816,000,000",,,
	CashFromDiscontinuedOperatingActivities,,"238,000,000","1,197,000,000","1,706,000,000",,"78,000,000","1,223,000,000","1,202,000,000",,"-188,000,000","-1,000,000","557,000,000","384,000,000",,,,"-105,000,000","7,599,000,000","308,000,000",,"-369,000,000",,,,,,
InvestingCashFlow,"-8,078,000,000","5,596,000,000","1,468,000,000","4,208,000,000","-13,182,000,000","-2,226,000,000","-5,591,000,000","-3,119,000,000","-3,441,000,000","-10,784,000,000","881,000,000","-3,352,000,000","-5,675,000,000","-792,000,000","-15,756,000,000","-14,219,000,000","-10,367,000,000","-6,244,000,000","-6,357,000,000","-7,168,000,000","-2,816,000,000","-1,231,000,000","-2,865,000,000","-2,772,000,000","-134,000,000","-1,894,000,000","-2,787,790,697.674"
	CashFlowFromContinuingInvestingActivities,"-7,132,000,000","6,719,000,000","1,904,000,000","4,897,000,000","-13,055,000,000","-1,067,000,000","-4,590,000,000","-2,344,000,000","-2,693,000,000","-19,666,000,000","-8,000,000","-3,219,000,000","-5,423,000,000","-792,000,000","-15,756,000,000","-14,219,000,000","-10,367,000,000","-6,244,000,000","-6,357,000,000","-7,168,000,000","-2,816,000,000","-1,231,000,000","-2,865,000,000","-2,772,000,000","-134,000,000","-1,894,000,000","-2,787,790,697.674"
		NetPPEPurchaseAndSale,"-901,000,000","-823,000,000","-758,000,000","-855,000,000","-1,187,000,000","-522,000,000","-1,152,000,000","-1,234,000,000","-1,701,000,000","-2,130,000,000","-2,564,000,000","-2,855,000,000","-2,376,000,000","-2,106,000,000","-1,642,000,000","-1,839,000,000","-2,048,000,000","-2,415,000,000","-1,696,000,000","-1,009,000,000","-1,131,000,000","-1,237,000,000","-885,000,000","-638,000,000","-623,000,000","-681,000,000","-925,872,093.023"
			PurchaseOfPPE,"-1,154,000,000","-1,060,000,000","-916,000,000","-1,066,000,000","-1,275,000,000","-1,379,000,000","-1,254,000,000","-1,325,000,000","-1,862,000,000","-2,367,000,000","-2,624,000,000","-2,903,000,000","-2,458,000,000","-2,167,000,000","-1,678,000,000","-1,887,000,000","-2,106,000,000","-2,549,000,000","-1,779,000,000","-1,078,000,000","-1,259,000,000","-1,329,000,000","-1,068,000,000","-801,000,000","-838,000,000","-861,000,000","-1,146,075,581.395"
			SaleOfPPE,"253,000,000","237,000,000","158,000,000","211,000,000","88,000,000","857,000,000","102,000,000","91,000,000","161,000,000","237,000,000","60,000,000","48,000,000","82,000,000","61,000,000","36,000,000","48,000,000","58,000,000","134,000,000","83,000,000","69,000,000","128,000,000","92,000,000","183,000,000","163,000,000","215,000,000","180,000,000","220,203,488.372"
		NetIntangiblesPurchaseAndSale,"-351,000,000","262,000,000","-1,153,000,000","-804,000,000","-930,000,000","95,000,000","-571,000,000","-329,000,000","-170,000,000","-517,000,000","-534,000,000","-379,000,000","-197,000,000","423,000,000","-9,000,000","-795,000,000","-41,000,000","-477,000,000","-338,000,000","-52,000,000","4,000,000","121,000,000","124,000,000","-405,000,000",,,
			PurchaseOfIntangibles,"-2,196,000,000","-1,693,000,000","-1,323,000,000","-1,490,000,000","-1,310,000,000","-878,000,000","-1,394,000,000","-969,000,000","-1,017,000,000","-1,138,000,000","-780,000,000","-475,000,000","-314,000,000","-220,000,000","-554,000,000","-846,000,000","-210,000,000","-584,000,000","-451,000,000","-302,000,000","-180,000,000","-214,000,000","-90,000,000","-580,000,000",,,
			SaleOfIntangibles,"1,845,000,000","1,955,000,000","170,000,000","686,000,000","380,000,000","973,000,000","823,000,000","640,000,000","847,000,000","621,000,000","246,000,000","96,000,000","117,000,000","643,000,000","545,000,000","51,000,000","169,000,000","107,000,000","113,000,000","250,000,000","184,000,000","335,000,000","214,000,000","175,000,000",,,
		NetBusinessPurchaseAndSale,"-7,051,000,000","-3,569,000,000","-864,000,000","20,464,000,000","-9,964,000,000","-3,766,000,000","-829,000,000","-685,000,000","-765,000,000","-16,507,000,000","1,039,000,000","-94,000,000","-1,741,000,000","-581,000,000","-26,666,000,000","-1,006,000,000","-11,526,000,000","-62,000,000","-4,523,000,000","-8,866,000,000","-645,000,000","-402,000,000","-2,390,000,000","-3,174,000,000","-849,000,000","-43,000,000","170,784,883.721"
			PurchaseOfBusiness,,,,,"-9,964,000,000","-3,766,000,000","-13,683,000,000","-784,000,000","-765,000,000","-16,507,000,000","-331,000,000","-94,000,000","-1,741,000,000","-581,000,000","-26,666,000,000","-1,006,000,000","-11,526,000,000","-62,000,000","-4,523,000,000","-8,866,000,000","-645,000,000","-402,000,000","-2,390,000,000","-3,174,000,000",,,
			SaleOfBusiness,,,,,,,"12,854,000,000","29,000,000",,,"1,370,000,000",,,,,,,,"0",,,,,,,,
		NetInvestmentPurchaseAndSale,"1,171,000,000","10,849,000,000","4,680,000,000","-13,853,000,000","-915,000,000","3,183,000,000","-2,008,000,000","-57,000,000","92,000,000","-431,000,000","2,109,000,000","132,000,000","-1,069,000,000","1,515,000,000","12,573,000,000","-10,579,000,000","3,248,000,000","-3,290,000,000","200,000,000","2,759,000,000","-1,044,000,000","287,000,000","286,000,000","701,000,000","2,998,000,000","-1,102,000,000","-1,819,040,697.674"
			PurchaseOfInvestment,"-944,000,000","-747,000,000","-34,810,000,000","-16,591,000,000","-2,130,000,000","-530,000,000","-2,645,000,000","-934,000,000","-777,000,000","-859,000,000","-408,000,000","-430,000,000","-1,805,000,000","-1,889,000,000","-40,693,000,000","-14,341,000,000","-4,156,000,000","-7,543,000,000","-4,994,000,000","-4,220,000,000","-8,055,000,000","-10,923,000,000","-7,382,000,000","-4,164,000,000",,"-1,102,000,000","-1,819,040,697.674"
			SaleOfInvestment,"2,115,000,000","11,596,000,000","39,490,000,000","2,738,000,000","1,215,000,000","3,713,000,000","637,000,000","877,000,000","869,000,000","428,000,000","2,517,000,000","562,000,000","736,000,000","3,404,000,000","53,266,000,000","3,762,000,000","7,404,000,000","4,253,000,000","5,194,000,000","6,979,000,000","7,011,000,000","11,210,000,000","7,668,000,000","4,865,000,000","2,998,000,000",,
		NetOtherInvestingChanges,,,"-1,000,000","-55,000,000","-59,000,000","-57,000,000","-30,000,000","-39,000,000","-149,000,000","-81,000,000","-58,000,000","-23,000,000","-40,000,000","-43,000,000","-12,000,000","46,000,000","-34,000,000","31,000,000","-307,000,000","-185,000,000","-258,000,000","632,000,000","-2,072,000,000","744,000,000","-1,660,000,000","-68,000,000","-213,662,790.698"
	CashFromDiscontinuedInvestingActivities,,"-1,123,000,000","-436,000,000","-689,000,000","-127,000,000","-1,159,000,000","-1,001,000,000","-775,000,000","-748,000,000","8,882,000,000","889,000,000","-133,000,000","-252,000,000",,,,,,,,,,,,,,
FinancingCashFlow,"-9,803,000,000","-14,278,000,000","-20,562,000,000","-16,264,000,000","-2,208,000,000","-13,627,000,000","-4,244,000,000","-7,733,000,000","-5,314,000,000","-9,176,000,000","-8,147,000,000","-8,769,000,000","-6,675,000,000","-15,024,000,000","4,116,000,000","2,809,000,000","-2,573,000,000","-9,318,000,000","-4,931,000,000","-271,000,000","-2,998,000,000","-5,732,000,000","-4,041,000,000","-162,000,000","-2,946,000,000","-2,713,000,000","-2,335,029,069.767"
	CashFlowFromContinuingFinancingActivities,"-13,166,000,000","-17,564,000,000","-20,681,000,000","-16,290,000,000","-2,158,000,000","-16,884,000,000","-4,077,000,000","-7,318,000,000","-5,314,000,000","-9,176,000,000","-8,147,000,000","-8,769,000,000","-6,675,000,000","-15,024,000,000","4,116,000,000","2,809,000,000","-2,573,000,000","-9,318,000,000","-4,931,000,000","-271,000,000","-2,998,000,000","-5,732,000,000","-4,041,000,000","-162,000,000","-2,946,000,000","-2,713,000,000","-2,335,029,069.767"
		NetIssuancePaymentsOfDebt,"-108,000,000","-1,935,000,000","-2,585,000,000","-5,987,000,000","7,072,000,000","-4,957,000,000","4,177,000,000","4,101,000,000","2,055,000,000","1,961,000,000","3,318,000,000","-1,333,000,000","-462,000,000","-2,801,000,000","8,279,000,000","6,539,000,000","1,295,000,000","-2,159,000,000","-2,869,000,000","2,032,000,000","683,000,000","-278,000,000","591,000,000","939,000,000","-946,000,000","-293,000,000","-1,652,616,279.07"
			NetLongTermDebtIssuance,"2,220,000,000","-258,000,000","-262,000,000","-278,000,000","6,814,000,000","-3,375,000,000","2,490,000,000","4,745,000,000","239,000,000","1,510,000,000","3,425,000,000","-1,929,000,000","1,275,000,000","253,000,000","5,669,000,000","7,030,000,000","1,413,000,000","-48,000,000","358,000,000","-871,000,000","0","-13,000,000","981,000,000","747,000,000",,,"-502,180,232.558"
				LongTermDebtIssuance,,,"16,000,000","16,000,000","7,126,000,000","93,000,000","2,856,000,000","4,933,000,000","1,935,000,000","4,596,000,000","6,024,000,000","93,000,000","1,979,000,000","281,000,000","5,674,000,000","7,052,000,000","1,481,000,000","11,000,000","540,000,000","15,000,000","14,000,000","18,000,000","999,000,000","821,000,000",,,
				LongTermDebtPayments,"-253,000,000","-258,000,000","-262,000,000","-278,000,000","-312,000,000","-3,468,000,000","-366,000,000","-188,000,000","-1,696,000,000","-3,086,000,000","-2,599,000,000","-2,022,000,000","-704,000,000","-28,000,000","-5,000,000","-22,000,000","-68,000,000","-59,000,000","-182,000,000","-886,000,000","-14,000,000","-31,000,000","-18,000,000","-74,000,000",,,
			NetShortTermDebtIssuance,"-2,328,000,000","-1,677,000,000","-2,323,000,000","-5,709,000,000","258,000,000","-1,582,000,000","1,687,000,000","-644,000,000","1,816,000,000","451,000,000","-107,000,000","596,000,000","-1,737,000,000","-3,054,000,000","2,610,000,000","-491,000,000","-118,000,000","-2,111,000,000","-3,227,000,000","2,903,000,000","683,000,000","-265,000,000","-390,000,000","192,000,000",,,"-1,150,436,046.512"
				ShortTermDebtIssuance,"2,045,000,000","546,000,000","252,000,000",,"2,261,000,000",,,,,,,,,"0","2,610,000,000",,,,,,,,,,,,
				ShortTermDebtPayments,,"-2,223,000,000","-2,575,000,000","-5,709,000,000","-2,003,000,000",,,,,,,,,"-3,054,000,000",,"-491,000,000",,,,,,,,,,,
		NetCommonStockIssuance,"-5,591,000,000","-8,719,000,000","-10,652,000,000","-3,057,000,000","-2,842,000,000","-5,533,000,000","-2,036,000,000","-5,490,000,000","-1,109,000,000","-6,071,000,000","-6,915,000,000","-2,930,000,000","-505,000,000","-3,624,000,000","419,000,000","263,000,000","-473,000,000","-4,599,000,000","254,000,000","-164,000,000","-1,760,000,000","-306,000,000","-3,228,000,000","-2,249,000,000","-722,000,000","-1,205,000,000","524,709,302.326"
			CommonStockIssuance,,,,,,,,,,,,,"414,000,000","4,000,000","730,000,000","724,000,000","2,875,000,000","1,849,000,000","653,000,000","67,000,000","60,000,000","0","0","2,448,000,000",,,"1,453,488.372"
			CommonStockPayments,"-5,591,000,000","-8,719,000,000","-10,652,000,000","-3,057,000,000","-2,842,000,000","-5,533,000,000","-2,036,000,000","-5,490,000,000","-1,109,000,000","-6,071,000,000","-6,915,000,000","-2,930,000,000","-505,000,000","-3,628,000,000","-311,000,000","-461,000,000","-3,348,000,000","-6,448,000,000","-399,000,000","-231,000,000","-1,820,000,000","-306,000,000","-3,228,000,000","-2,249,000,000","-722,000,000","-1,205,000,000","-15,261,627.907"
		CashDividendsPaid,"-7,624,000,000","-7,255,000,000","-7,506,000,000","-7,368,000,000","-6,987,000,000","-6,645,000,000","-6,966,000,000","-6,495,000,000","-6,475,000,000","-6,643,000,000","-6,810,000,000","-6,100,000,000","-6,030,000,000","-5,368,000,000","-4,486,000,000","-3,941,000,000","-3,345,000,000","-2,598,000,000","-2,049,000,000","-2,107,000,000","-1,896,000,000","-1,659,000,000","-1,367,000,000","-1,268,000,000","-1,279,000,000","-1,215,000,000","-1,208,575,581.395"
			CommonStockDividendPaid,,"-7,255,000,000","-7,506,000,000","-7,368,000,000","-6,987,000,000","-6,645,000,000","-6,966,000,000","-6,495,000,000","-6,475,000,000","-6,643,000,000","-6,810,000,000","-6,100,000,000","-6,030,000,000","-5,368,000,000","-4,486,000,000","-3,941,000,000","-3,345,000,000","-2,598,000,000","-2,049,000,000","-2,107,000,000","-1,896,000,000","-1,659,000,000","-1,367,000,000","-1,268,000,000",,,
		ProceedsFromStockOptionExercised,"19,000,000","153,000,000","100,000,000","53,000,000","748,000,000","201,000,000","700,000,000","252,000,000","214,000,000","1,581,000,000","2,400,000,000","1,693,000,000","414,000,000","159,000,000",,,,,,"0",,"-3,458,000,000","0","2,416,000,000",,,
		NetOtherFinancingCharges,"138,000,000","192,000,000","-38,000,000","69,000,000","-149,000,000","50,000,000","48,000,000","314,000,000","1,000,000","-4,000,000","-140,000,000","-99,000,000","-92,000,000","-3,390,000,000","-96,000,000","-52,000,000","-50,000,000","38,000,000","-267,000,000","-32,000,000","-25,000,000","-31,000,000","-37,000,000","-1,000,000","1,000,000",,"1,453,488.372"
	CashFromDiscontinuedFinancingActivities,,"3,286,000,000","119,000,000","26,000,000","-50,000,000","3,257,000,000","-167,000,000","-415,000,000",,,,,,,,,,,,,,,,,,,
CashFlowFromDiscontinuedOperation,,,,,,,,,,,,,,,,,"-105,000,000","7,595,000,000","457,000,000","21,000,000","-369,000,000",,,,,,
OtherCashAdjustmentInsideChangeinCash,,,,,,,,,,,,,,,,,"0","4,000,000","-4,000,000",,"0",,,,,,
EndCashPosition,"8,069,000,000","13,393,000,000","7,517,000,000","12,407,000,000","9,658,000,000","11,112,000,000","13,271,000,000","8,860,000,000","7,007,000,000","4,674,000,000","13,023,000,000","6,687,000,000","5,552,000,000","3,709,000,000","5,319,000,000","2,894,000,000","2,038,000,000","5,360,000,000","3,815,000,000","6,321,000,000","6,083,000,000","5,646,000,000","5,798,000,000","6,639,000,000","5,454,000,000","3,944,000,000","4,833,575,581.395"
	ChangesInCash,"-2,816,000,000","5,776,000,000","-4,858,000,000","3,015,000,000","-1,740,000,000","-2,228,000,000","4,437,000,000","1,769,000,000","2,720,000,000","-8,063,000,000","6,631,000,000","1,053,000,000","1,844,000,000","-1,507,000,000","2,427,000,000","781,000,000","-3,276,000,000","1,247,000,000","-2,531,000,000","332,000,000","381,000,000","-410,000,000","-1,677,000,000","1,424,000,000","1,636,000,000","-279,000,000","-869,186,046.512"
	EffectOfExchangeRateChanges,"-166,000,000","100,000,000","-32,000,000","-266,000,000","286,000,000","69,000,000","-26,000,000","84,000,000","-387,000,000","-286,000,000","-295,000,000","82,000,000","-1,000,000","-103,000,000","-2,000,000","75,000,000","-46,000,000","298,000,000","25,000,000","-94,000,000","56,000,000","258,000,000","836,000,000","-156,000,000","-74,000,000","46,000,000","-22,529,069.767"
	BeginningCashPosition,"10,885,000,000","7,517,000,000","12,407,000,000","9,658,000,000","11,112,000,000","13,271,000,000","8,860,000,000","7,007,000,000","4,674,000,000","13,023,000,000","6,687,000,000","5,552,000,000","3,709,000,000","5,319,000,000","2,894,000,000","2,038,000,000","5,360,000,000","3,815,000,000","6,321,000,000","6,083,000,000","5,646,000,000","5,798,000,000","6,639,000,000","5,371,000,000","3,892,000,000","4,176,000,000","5,725,290,697.674"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,"-1,000,000",,"1,000,000",
