name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
		OtherCurrentAssets,"18,264,000","19,937,000","37,568,000","22,183,000","16,069,000","12,759,000","9,589,000","13,975,000","8,041,000","4,643,000","7,094,000","8,804,000","3,652,000","1,933,000","1,902,000","4,901,000","2,048,000","1,990,000","1,848,000","1,759,000","1,835,000","2,165,000","1,943,000","4,812,000"
	TotalNonCurrentAssets,"2,082,709,000","1,794,706,000","1,782,838,000","1,819,772,000","1,371,147,000","1,010,555,000","779,804,000","736,253,000","504,804,000","398,061,000","371,391,000","313,642,000","323,158,000","382,849,000","251,567,000","412,990,000","390,675,000","386,326,000","390,124,000","159,555,000","166,591,000","160,121,000","156,989,000","140,651,000"
		NetPPE,"225,928,000","165,542,000","154,885,000","193,909,000","194,698,000","90,419,000","73,431,000","59,954,000","50,134,000","32,880,000","21,158,000","14,815,000","16,863,000","21,777,000","19,970,000","24,018,000","24,600,000","23,236,000","20,164,000","17,833,000","18,414,000","9,869,000","7,713,000","5,006,000"
			GrossPPE,"511,009,000","393,159,000","344,839,000","355,661,000","327,598,000","204,832,000","171,320,000","144,819,000","126,814,000","101,694,000","84,189,000","81,043,000","77,186,000","74,270,000","64,450,000","65,096,000","57,798,000","48,926,000","38,991,000","32,585,000","29,270,000","16,933,000","9,475,000","6,768,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,"1,197,000",,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,"5,301,000","5,203,000","4,942,000","4,527,000",,,,
				MachineryFurnitureEquipment,"460,627,000","374,826,000","308,271,000","268,326,000","228,365,000","196,217,000","162,264,000","137,987,000","121,342,000","96,354,000","78,884,000","75,981,000","72,121,000","69,067,000","59,629,000","59,541,000","18,668,000","17,129,000","13,580,000","10,688,000","11,883,000","15,736,000",,"3,538,000"
				OtherProperties,"34,543,000","16,266,000","27,771,000","77,735,000","89,866,000",,,,,,,,,,,"40,604,000","33,829,000","26,594,000","20,469,000","17,370,000","17,387,000",,,"3,230,000"
				Leases,"15,839,000","2,067,000","8,797,000","9,600,000","9,367,000","8,615,000","9,056,000","6,832,000","5,472,000","5,340,000","5,305,000","5,062,000","5,065,000","5,203,000","4,821,000","5,555,000",,,,,,,,
			AccumulatedDepreciation,"-285,081,000","-227,617,000","-189,954,000","-161,752,000","-132,900,000","-114,413,000","-97,889,000","-84,865,000","-76,680,000","-68,814,000","-63,031,000","-66,228,000","-60,323,000","-52,493,000","-44,480,000","-41,078,000","-33,198,000","-25,690,000","-18,827,000","-14,752,000","-10,856,000","-7,064,000","-1,762,000","-1,762,000"
		GoodwillAndOtherIntangibleAssets,"1,585,683,000","1,412,196,000","1,406,801,000","1,429,396,000","994,025,000","764,653,000","567,692,000","587,478,000","379,749,000","306,904,000","294,839,000","260,234,000","266,899,000","319,752,000","195,204,000","375,720,000","354,801,000","352,835,000","361,996,000","138,949,000","140,471,000","136,729,000","129,253,000","124,978,000"
			Goodwill,"1,111,549,000","935,364,000","892,341,000","864,485,000","595,551,000","438,506,000","340,596,000","341,754,000","204,779,000","154,387,000","144,642,000","123,324,000","123,324,000","154,176,000","79,868,000","252,875,000","241,266,000","240,719,000","240,844,000",,,,,
			OtherIntangibleAssets,"474,134,000","476,832,000","514,460,000","564,911,000","398,474,000","326,147,000","227,096,000","245,724,000","174,970,000","152,517,000","150,197,000","136,910,000","143,575,000","165,576,000","115,336,000","122,845,000","113,535,000","112,116,000","121,152,000","138,949,000","140,471,000","136,729,000","129,253,000","124,978,000"
		InvestmentsAndAdvances,,,,,,,,,,,,,,,"22,025,000","0",,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,"1,823,000","243,000","0",,,,,"508,000","6,071,000","12,111,000","19,406,000","10,565,000"
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,"1,823,000","243,000","0",,,,,"508,000","6,071,000","12,111,000","19,406,000","10,565,000"
		NonCurrentPrepaidAssets,,,,,,,,,,,,"19,732,000","21,152,000",,,,,,,,,,,
		OtherNonCurrentAssets,"271,098,000","216,968,000","221,152,000","196,467,000","182,424,000","155,483,000","138,681,000","88,821,000","74,921,000","58,277,000","55,394,000","38,593,000","18,244,000","41,077,000","36,393,000","13,252,000","11,274,000","10,255,000","7,964,000","2,265,000","1,635,000","1,412,000","617,000","102,000"
TotalLiabilitiesNetMinorityInterest,"2,093,138,000","1,844,717,000","1,969,879,000","1,533,830,000","1,194,904,000","853,731,000","691,430,000","737,498,000","532,572,000","424,150,000","386,546,000","335,275,000","399,972,000","408,655,000","218,160,000","358,684,000","367,426,000","377,635,000","425,187,000","150,184,000","188,435,000","52,950,000","37,024,000","142,340,000"
	CurrentLiabilities,"656,121,000","857,933,000","969,390,000","422,957,000","378,105,000","307,270,000","265,272,000","274,790,000","251,017,000","178,295,000","143,090,000","109,525,000","140,052,000","117,893,000","63,099,000","141,272,000","130,883,000","120,967,000","128,178,000","40,001,000","60,959,000","51,348,000","35,462,000","24,610,000"
		PayablesAndAccruedExpenses,"404,732,000","564,602,000","550,476,000","224,866,000","202,669,000","190,912,000","163,040,000","163,974,000","110,860,000","71,613,000","61,156,000","64,289,000","60,598,000","39,109,000","42,111,000","69,291,000","65,677,000","62,858,000","51,300,000","32,904,000","45,071,000","47,226,000","29,590,000","13,448,000"
			Payables,"177,111,000","373,316,000","360,176,000","107,453,000","102,547,000","82,429,000","73,206,000","85,365,000","84,938,000","69,851,000","59,572,000","44,358,000","42,424,000","39,109,000","18,057,000","24,420,000","22,231,000","16,722,000","19,092,000","8,309,000","3,205,000","12,738,000","5,625,000","2,431,000"
				AccountsPayable,"177,111,000","373,316,000","339,014,000","107,453,000","102,547,000","82,429,000","73,206,000","85,365,000","84,938,000","63,513,000","59,339,000","44,358,000","42,424,000","19,326,000","13,412,000","20,215,000","22,231,000","16,722,000","19,092,000","8,309,000","3,205,000","12,738,000","5,625,000","2,431,000"
				TotalTaxPayable,,"0","21,162,000","0",,,,,,,,,,,,"0",,,,,,,,
					IncomeTaxPayable,,"0","21,162,000","0",,,,,,,,,,,,"0",,,,,,,,
				OtherPayable,,,,"79,364,000","75,562,000","50,892,000","41,786,000","51,973,000","56,177,000","6,338,000","233,000","18,129,000","24,268,000","19,783,000","4,645,000","4,205,000",,,,,,,,
			CurrentAccruedExpenses,"227,621,000","191,286,000","190,300,000","117,413,000","100,122,000","108,483,000","89,834,000","78,609,000","25,922,000","1,762,000","1,584,000","19,931,000","18,174,000","38,060,000","24,054,000","44,871,000","43,446,000","46,136,000","32,208,000","24,595,000","41,866,000","34,488,000","23,965,000","11,017,000"
		CurrentProvisions,"7,761,000","7,756,000","13,168,000","14,487,000","11,944,000","12,192,000","11,330,000","13,443,000","7,962,000","7,380,000","10,158,000","8,865,000","6,775,000",,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"44,316,000","108,873,000","117,539,000","44,758,000","31,395,000","25,838,000","28,042,000","35,398,000","83,701,000","67,995,000","55,949,000","14,973,000","14,689,000","38,060,000",,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"7,993,000","8,090,000","11,383,000","19,720,000","13,943,000",,,"3,750,000","37,500,000","25,500,000","10,000,000",,"34,640,000","18,338,000","5,500,000","50,075,000","26,616,000","23,254,000","10,250,000","5,956,000","13,400,000","1,225,000","1,643,000","8,056,000"
			CurrentDebt,,,,"4,688,000",,,,"3,750,000","37,500,000","25,500,000","10,000,000",,"34,640,000","18,338,000","5,500,000","50,075,000","26,616,000","23,254,000","10,250,000","5,956,000","13,400,000","1,225,000","1,643,000","8,056,000"
				CurrentNotesPayable,,,,,,,,,,,,,"28,125,000","13,875,000","5,500,000","14,580,000","26,616,000","12,901,000","10,250,000","4,863,000","13,400,000",,,
				LineOfCredit,,,,,,,,,,,"234,000","0","3,515,000",,,,,,,,,,,
				OtherCurrentBorrowings,,,,"4,688,000",,,,"3,750,000","37,500,000","25,500,000","10,000,000",,"31,125,000","4,463,000",,"35,495,000",,"10,353,000",,"1,093,000",,,,
			CurrentCapitalLeaseObligation,"7,993,000","8,090,000","11,383,000","15,032,000","13,943,000","0",,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"185,584,000","161,756,000","276,669,000","109,824,000","92,852,000","68,085,000","57,714,000","41,614,000","5,620,000","3,177,000","1,373,000","16,766,000","14,227,000","7,191,000","5,084,000","7,184,000","7,647,000","6,397,000","7,610,000",,,,,
			CurrentDeferredRevenue,"20,010,000","33,291,000","157,052,000","12,640,000","11,788,000","12,365,000","8,384,000","8,924,000","5,620,000","3,177,000","1,373,000","2,831,000","2,831,000","7,191,000","5,084,000","7,184,000","7,647,000","6,397,000","7,610,000",,,,,
		OtherCurrentLiabilities,"5,735,000","6,856,000","155,000","9,302,000","25,302,000","10,243,000","5,146,000","16,611,000","5,374,000","2,630,000","4,454,000","4,632,000","9,123,000","15,195,000","10,404,000","14,722,000","30,943,000","28,458,000","59,018,000","1,141,000","2,488,000","2,897,000","4,229,000","3,106,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,437,017,000","986,784,000","1,000,489,000","1,110,873,000","816,799,000","546,461,000","426,158,000","462,708,000","281,555,000","245,855,000","243,456,000","225,750,000","259,920,000","290,762,000","155,061,000","217,412,000","236,543,000","256,668,000","297,009,000","110,183,000","127,476,000","1,602,000","1,562,000","117,730,000"
		LongTermProvisions,"36,891,000","36,214,000","34,544,000","31,997,000","34,606,000","38,324,000","38,964,000","37,338,000","37,369,000","30,722,000","27,414,000","18,053,000","19,465,000",,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"1,342,291,000","852,865,000","855,686,000","935,761,000","708,368,000","440,607,000","319,843,000","359,192,000","180,990,000","135,690,000","148,672,000","158,178,000","174,198,000","200,811,000","100,121,000","100,236,000","120,352,000","160,479,000","194,750,000","96,860,000","125,500,000",,,"115,389,000"
			LongTermDebt,"1,304,688,000","843,505,000","842,322,000","857,961,000","617,159,000","440,607,000","319,843,000","359,192,000","180,990,000","135,690,000","148,672,000","158,178,000","174,198,000","200,811,000","100,121,000","100,236,000","120,352,000","160,479,000","194,750,000","96,860,000","125,500,000",,,"115,389,000"
			LongTermCapitalLeaseObligation,"37,603,000","9,360,000","13,364,000","77,800,000","91,209,000","0",,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"23,350,000","22,713,000","47,814,000","67,205,000","46,618,000","42,338,000","42,740,000","34,694,000","34,257,000","40,613,000","24,389,000","13,066,000","8,334,000","0","789,000","58,466,000","71,092,000","69,365,000","65,132,000",,,,,
			NonCurrentDeferredTaxesLiabilities,"23,350,000","22,713,000","47,814,000","67,205,000","46,618,000","27,326,000","27,036,000","21,420,000","22,431,000","32,491,000","17,764,000","5,281,000","0","0","789,000","58,466,000","71,092,000","69,365,000","65,132,000",,,,,
			NonCurrentDeferredRevenue,,,,,,"865,000","960,000",,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,"24,593,000","23,931,000",,,,,,,,,,,
		EmployeeBenefits,"21,169,000","23,841,000","24,130,000","20,930,000","18,291,000","19,454,000","19,074,000","18,708,000","16,899,000","13,855,000","13,086,000","10,549,000","9,159,000",,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,"0","24,076,000","28,376,000","0",,,,,,,,,
		OtherNonCurrentLiabilities,"13,316,000","51,151,000","38,315,000","54,980,000","8,916,000","5,738,000","5,537,000","12,776,000","12,040,000","24,975,000","29,895,000","25,904,000","24,688,000","61,575,000","54,151,000","58,710,000","45,099,000","26,824,000","37,127,000","13,323,000","1,976,000",,,"2,341,000"
TotalEquityGrossMinorityInterest,"831,256,000","1,043,634,000","1,162,027,000","819,677,000","736,742,000","638,990,000","562,527,000","449,383,000","347,860,000","256,581,000","217,742,000","182,111,000","135,659,000","153,455,000","170,844,000","284,133,000","266,200,000","244,546,000","193,200,000","136,776,000","116,097,000","295,824,000","271,905,000","67,070,000"
	StockholdersEquity,"831,256,000","1,043,634,000","1,162,027,000","819,677,000","736,742,000","638,990,000","562,527,000","449,383,000","347,860,000","256,581,000","217,742,000","182,111,000","135,659,000","153,455,000","170,844,000","284,133,000","266,200,000","244,546,000","193,200,000","136,776,000","116,097,000","295,824,000","271,905,000","67,070,000"
		CapitalStock,"504,000","501,000","498,000","496,000","493,000","488,000","484,000","481,000","477,000","466,000","460,000","457,000","405,000","392,000","458,000","457,000","454,000","452,000","437,000","432,000","430,000","430,000","423,000","288,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,
			CommonStock,"504,000","501,000","498,000","496,000","493,000","488,000","484,000","481,000","477,000","466,000","460,000","457,000","405,000","392,000","458,000","457,000","454,000","452,000","437,000","432,000","430,000","430,000","423,000","288,000"
		AdditionalPaidInCapital,"506,543,000","501,674,000","486,709,000","468,726,000","455,193,000","452,730,000","453,351,000","452,491,000","443,733,000","434,529,000","429,055,000","424,292,000","394,958,000","386,550,000","417,693,000","410,425,000","397,237,000","382,098,000","355,762,000","352,456,000","349,595,000","352,541,000","345,821,000","136,735,000"
		RetainedEarnings,"1,451,675,000","1,240,996,000","796,946,000","469,558,000","400,047,000","286,059,000","142,229,000","9,671,000","-96,167,000","-178,058,000","-211,275,000","-242,195,000","-259,331,000","-233,066,000","-16,712,000","105,465,000","71,108,000","45,036,000","47,784,000","33,155,000","15,809,000","-21,983,000","-74,339,000","-69,953,000"
		TreasuryStock,"1,127,043,000","698,598,000","121,831,000","119,143,000","119,143,000","100,438,000","33,425,000","13,261,000","0",,,,,"0","230,138,000","230,138,000","201,692,000","183,182,000","210,529,000","249,538,000","249,428,000","35,164,000",,
		GainsLossesNotAffectingRetainedEarnings,"-423,000","-939,000","-295,000","40,000","152,000","151,000","-112,000","1,000","-183,000","-356,000","-498,000","-443,000","-373,000","-421,000","-457,000","-2,076,000","-907,000","142,000","-254,000","271,000","-309,000",,,
			OtherEquityAdjustments,"-423,000","-939,000","-295,000","40,000","152,000","151,000","-112,000","1,000","-183,000","-356,000","-498,000","-443,000","-373,000",,,,,,,,,,,
TotalCapitalization,"2,135,944,000","1,887,139,000","2,004,349,000","1,677,638,000","1,353,901,000","1,079,597,000","882,370,000","808,575,000","528,850,000","392,271,000","366,414,000","340,289,000","309,857,000","354,266,000","270,965,000","384,369,000","386,552,000","405,025,000","387,950,000","233,636,000","241,597,000","295,824,000","271,905,000","182,459,000"
CommonStockEquity,"831,256,000","1,043,634,000","1,162,027,000","819,677,000","736,742,000","638,990,000","562,527,000","449,383,000","347,860,000","256,581,000","217,742,000","182,111,000","135,659,000","153,455,000","170,844,000","284,133,000","266,200,000","244,546,000","193,200,000","136,776,000","116,097,000","295,824,000","271,905,000","67,070,000"
CapitalLeaseObligations,"45,596,000","17,450,000","24,747,000","92,832,000","105,152,000","0",,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-754,427,000","-368,562,000","-244,774,000","-609,719,000","-257,283,000","-125,663,000","-5,165,000","-138,095,000","-31,889,000","-50,323,000","-77,097,000","-78,123,000","-131,240,000","-166,297,000","-24,360,000","-91,587,000","-88,601,000","-108,289,000","-168,796,000","-2,173,000","-24,374,000","159,095,000","142,652,000","-57,908,000"
WorkingCapital,"185,564,000","235,712,000","379,678,000","110,778,000","182,394,000","174,896,000","208,881,000","175,838,000","124,611,000","104,375,000","89,807,000","94,219,000","72,421,000","61,368,000","74,338,000","88,555,000","112,068,000","114,888,000","100,085,000","87,404,000","76,982,000","137,305,000","116,478,000","44,149,000"
InvestedCapital,"2,135,944,000","1,887,139,000","2,004,349,000","1,682,326,000","1,353,901,000","1,079,597,000","882,370,000","812,325,000","566,350,000","417,771,000","376,414,000","340,289,000","344,497,000","372,604,000","276,465,000","434,444,000","413,168,000","428,279,000","398,200,000","239,592,000","254,997,000","297,049,000","273,548,000","190,515,000"
TangibleBookValue,"-754,427,000","-368,562,000","-244,774,000","-609,719,000","-257,283,000","-125,663,000","-5,165,000","-138,095,000","-31,889,000","-50,323,000","-77,097,000","-78,123,000","-131,240,000","-166,297,000","-24,360,000","-91,587,000","-88,601,000","-108,289,000","-168,796,000","-2,173,000","-24,374,000","159,095,000","142,652,000","-57,908,000"
TotalDebt,"1,350,284,000","860,955,000","867,069,000","955,481,000","722,311,000","440,607,000","319,843,000","362,942,000","218,490,000","161,190,000","158,672,000","158,178,000","208,838,000","219,149,000","105,621,000","150,311,000","146,968,000","183,733,000","205,000,000","102,816,000","138,900,000","1,225,000","1,643,000","123,445,000"
NetDebt,"1,271,753,000","778,981,000","661,394,000","833,436,000","534,174,000","426,751,000","304,696,000","352,320,000","208,914,000","148,117,000","143,092,000","152,497,000","204,876,000","217,266,000","78,568,000","138,995,000","128,473,000","179,311,000","185,890,000","98,908,000","134,213,000",,,"122,899,000"
ShareIssued,"50,423,000","50,109,000","49,849,000","49,614,000","49,283,000","48,809,000","48,411,000","48,055,000","47,709,000","46,639,000","46,011,000","45,691,000","40,454,000","39,186,000","45,801,000","46,889,000","33,831,000","34,584,000","31,196,000","28,344,000","28,120,000","40,913,000","42,290,000","42,290,000"
OrdinarySharesNumber,"37,810,000","41,879,000","47,263,000","47,053,000","46,722,000","46,643,000","47,481,000","47,612,000","47,709,000","46,639,000","46,011,000","45,691,000","40,454,000","39,186,000","32,631,000","33,719,000","33,831,000","34,584,000","31,196,000","28,344,000","28,120,000","40,913,000","42,290,000","42,290,000"
TreasurySharesNumber,"12,613,000","8,230,000","2,586,000","2,561,000","2,561,000","2,166,000","930,000","443,000",,,,,,,"13,170,000","13,170,000",,,,,,,,
