name,ttm,12/31/2023,12/31/2022,12/31/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998,06/30/1997,06/30/1996
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,"3,284,734","3,200,000","3,300,000","2,500,000","1,600,000"
OperatingIncome,"-109,000,000","-144,600,000","-123,700,000","-126,700,000","-132,000,000","7,600,000","60,700,000","43,200,000","153,400,000","134,200,000","274,400,000","228,000,000","180,318,000","157,778,000","135,075,000","126,462,000","61,605,000","-47,727,000","-45,589,000","-40,745,000","-42,635,000","-27,346,000","-18,659,767","-13,136,505","-11,547,127","-12,400,000","-13,000,000","-12,500,000","-8,900,000"
NetNonOperatingInterestIncomeExpense,"-900,000","-400,000","-600,000","-5,900,000","-7,800,000","-8,800,000","-1,400,000","-4,800,000","600,000","200,000","5,400,000","5,500,000","4,629,000","2,226,000","5,660,000","12,478,000","13,709,000",,,,,,,,,,,,
	InterestIncomeNonOperating,"2,300,000","2,500,000","2,600,000","700,000","3,000,000","3,200,000","1,800,000","1,200,000","900,000","400,000","5,400,000","5,500,000","4,629,000","2,226,000","5,660,000","12,478,000","13,709,000",,,,,,,,,,,,
	InterestExpenseNonOperating,"3,200,000","2,900,000","3,200,000","6,600,000","10,800,000","12,000,000","3,200,000","6,000,000","300,000","200,000",,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-46,700,000","-117,200,000","-16,300,000","75,500,000","-83,500,000","1,200,000","60,800,000","-2,200,000","2,000,000","500,000","-2,000,000","-200,000","-407,000","-353,000","99,000","-2,493,000","-320,000","653,000","-12,000","-2,031,000","-10,000","38,000","-214,405","-305,134","-383,481",,"3,200,000","3,300,000","3,100,000"
	SpecialIncomeCharges,"-46,900,000","-112,800,000","-16,900,000","-63,800,000","-99,700,000","0","61,200,000","800,000","0","0",,,,"-353,000","99,000","-2,493,000","-320,000","653,000","-12,000","-2,031,000","-10,000","38,000","-214,405","-305,134","-383,481",,"3,200,000","3,300,000","3,100,000"
		RestructuringAndMergernAcquisition,,,,,"-2,800,000","1,100,000","-61,200,000","-800,000","0","0",,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"11,600,000","0","16,900,000","1,800,000","99,700,000","0","0",,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,"112,800,000",,"62,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"200,000","-4,400,000","600,000","139,300,000","16,200,000","1,200,000","-400,000","-3,000,000","2,000,000","500,000","-2,000,000","-200,000","-407,000","-353,000","99,000",,,,,,,,,,,,,,
PretaxIncome,"-156,600,000","-262,200,000","-140,600,000","-57,100,000","-223,300,000","0","120,100,000","36,200,000","156,000,000","134,900,000","277,800,000","233,300,000","184,540,000","159,651,000","140,834,000","136,447,000","74,994,000",,"-38,189,000","-39,978,000","-40,620,000","-24,408,000","-13,489,370","-6,591,160",,,,,
TaxProvision,"-1,400,000","1,100,000","-28,600,000","-29,900,000","-23,700,000","-4,400,000","-13,000,000","19,000,000","38,800,000","54,700,000","101,600,000","86,100,000","72,389,000","58,941,000","-11,469,000","193,000","608,000",,,,,"417,000","500,000","583,333",,,,,
NetIncomeCommonStockholders,"-155,200,000","-263,300,000","-112,000,000","-27,200,000","-199,500,000","4,600,000","133,300,000","17,400,000","117,200,000","80,200,000","176,200,000","147,200,000","112,151,000","100,710,000","152,303,000","84,615,000","47,845,000","-34,962,000","-38,189,000","-39,978,000","-40,620,000","-24,825,000","-13,989,370","-7,174,493","-8,722,102","-10,000,000","-9,800,000","-9,200,000","-5,900,000"
	NetIncome,"-155,200,000","-263,300,000","-112,000,000","-27,200,000","-199,500,000","4,600,000","133,300,000","17,400,000","117,200,000","80,200,000","176,200,000","147,200,000","112,151,000","100,710,000","152,303,000","84,615,000","47,845,000","-34,962,000","-38,189,000","-39,978,000","-40,620,000","-24,825,000","-13,989,370","-7,174,493","-8,722,102","-10,000,000","-9,800,000","-9,200,000","-5,900,000"
		NetIncomeIncludingNoncontrollingInterests,"-155,200,000","-263,300,000","-112,000,000","-27,200,000","-199,600,000","4,400,000","133,100,000","17,200,000","117,200,000","80,200,000","176,200,000","147,200,000","112,151,000","100,710,000","152,303,000","84,615,000","47,845,000","-34,962,000","-38,189,000","-39,978,000","-40,620,000","-24,825,000","-13,989,370","-7,174,493","-8,722,102","-10,000,000","-9,800,000","-9,200,000","-5,900,000"
			NetIncomeContinuousOperations,"-155,200,000","-263,300,000","-112,000,000","-27,200,000","-199,600,000","4,400,000","133,100,000","17,200,000","117,200,000","80,200,000","176,200,000","147,200,000","112,151,000","100,710,000","152,303,000","136,254,000","74,386,000","-34,962,000","-38,189,000","-39,978,000","-40,620,000","-24,825,000","-13,989,370","-7,174,493","-8,722,102","-10,000,000","-9,800,000","-9,200,000","-5,900,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,"0","0","-51,639,000","-26,541,000",,,,,,,,,,,,
		MinorityInterests,,,"0","0","100,000","200,000","200,000","200,000","0","0",,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-155,200,000","-263,300,000","-112,000,000","-27,200,000","-199,500,000","4,600,000","133,300,000","17,400,000","117,200,000","80,200,000","176,200,000","147,200,000","112,151,000","100,710,000","152,303,000","84,615,000","47,845,000","-34,962,000","-38,189,000","-39,978,000","-40,620,000","-24,825,000","-13,989,370","-7,174,493","-8,722,102","-10,000,000","-9,800,000","-9,200,000","-5,900,000"
BasicEPS,"-1.77","-3.18","-1.39","-0.35","-2.69","0.06","1.89","0.32","1.79","1.12","2.33","1.82","1.33","1.12","1.58","0.91","0.54","-0.425","-0.525","-0.65","-0.745","-0.48","-0.295","-0.155","-0.215","-0.265","-0.263","-0.258","-0.195"
DilutedEPS,"-1.77","-3.18","-1.39","-0.35","-2.69","0.06","1.82","0.32","1.71","1.08","2.25","1.77","1.3","1.1","1.54","0.86","0.51","-0.425","-0.525","-0.65","-0.745","-0.48","-0.295","-0.155","-0.215","-0.265","-0.263","-0.258","-0.195"
BasicAverageShares,"87,200,000","82,800,000","80,600,000","78,000,000","74,300,000","73,500,000","69,400,000","68,300,000","70,000,000","71,300,000","75,728,000","80,948,000","84,608,000","89,794,000","96,338,000","93,492,000","88,378,000","82,110,000","72,556,000","61,440,000","54,652,000","51,460,000","47,320,254","45,630,070","40,440,892","37,564,488","37,157,924","35,615,672","30,256,410"
DilutedAverageShares,"87,200,000","82,800,000","80,600,000","78,000,000","74,300,000","76,000,000","72,000,000","68,800,000","73,400,000","74,500,000","78,182,000","83,327,000","86,465,000","91,704,000","99,152,000","98,573,000","93,408,000","82,110,000","72,556,000","61,440,000","54,652,000","51,460,000","47,320,254","45,630,070","40,440,892","37,564,488","37,222,222","35,615,672","30,256,410"
TotalOperatingIncomeAsReported,"-155,900,000","-257,400,000","-140,600,000","-190,500,000","-231,700,000","7,600,000","121,900,000","44,000,000","153,400,000","134,200,000","274,400,000","228,000,000","180,318,000","157,778,000","135,075,000","126,462,000","61,605,000","-47,727,000","-45,589,000","-40,745,000","-42,635,000","-27,346,000","-18,659,767","-13,136,505","-11,547,127","-12,400,000","-13,000,000","-12,500,000","-8,900,000"
TotalExpenses,"911,200,000","897,800,000","802,100,000","817,300,000","770,600,000","843,500,000","683,000,000","685,500,000","587,100,000","588,900,000","503,800,000","385,200,000","315,687,000","244,306,000","227,573,000","200,065,000","161,250,000","204,853,000","159,868,000","123,151,000","99,283,000","91,667,000","72,496,266","58,298,896","45,560,165","37,700,000","36,200,000","27,700,000","15,500,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-155,200,000","-263,300,000","-112,000,000","-27,200,000","-199,500,000","4,600,000","133,300,000","17,400,000","117,200,000","80,200,000","176,200,000","147,200,000","112,151,000","100,710,000","152,303,000","84,615,000","47,845,000","-34,962,000","-38,189,000","-39,978,000","-40,620,000","-24,825,000","-13,989,370","-7,174,493","-8,722,102","-10,000,000","-9,800,000","-9,200,000","-5,900,000"
NormalizedIncome,"-108,719,284.802","-174,188,000","-98,530,700","19,374,000","-110,381,683.833","4,600,000","88,624,000","16,920,000","117,200,000","80,200,000","176,200,000","147,200,000","112,151,000","100,710,000","152,303,000","138,743,473.73","74,703,405.659","-35,386,450","-38,177,000","-37,947,000","-40,610,000","-24,847,800","-13,860,727","-6,991,412.6","-8,492,013.4","-10,000,000","-11,720,000","-11,180,000","-7,760,000"
InterestIncome,"2,300,000","2,500,000","2,600,000","700,000","3,000,000","3,200,000","1,800,000","1,200,000","900,000","400,000","5,400,000","5,500,000","4,629,000","2,226,000","5,660,000","12,478,000","13,709,000",,,,,,,,,,,,
InterestExpense,"3,200,000","2,900,000","3,200,000","6,600,000","10,800,000","12,000,000","3,200,000","6,000,000","300,000","200,000",,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-900,000","-400,000","-600,000","-5,900,000","-7,800,000","-8,800,000","-1,400,000","-4,800,000","600,000","200,000","5,400,000","5,500,000","4,629,000","2,226,000","5,660,000","12,478,000","13,709,000",,,,,,,,,,,,
EBIT,"-153,400,000","-259,300,000","-137,400,000","-50,500,000","-212,500,000","12,000,000","123,300,000","42,200,000","156,300,000","135,100,000","274,400,000","228,000,000","180,318,000","157,778,000","135,075,000","126,462,000","61,605,000","-47,727,000","-45,589,000","-40,745,000","-42,635,000","-27,346,000","-18,659,767","-13,136,505","-11,547,127","-12,400,000","-13,000,000","-12,500,000","-8,900,000"
EBITDA,"-93,400,000","-197,400,000","-84,700,000","12,300,000","-140,500,000","85,000,000","177,700,000","90,500,000","183,100,000","160,100,000","288,200,000","236,900,000","189,387,000","164,997,000","142,159,000","135,911,000","70,386,000","-40,183,000","-38,734,000","-34,653,000","-36,869,000","-22,071,000","-14,163,621","-9,407,942","-8,262,393","-9,200,000","-9,700,000","-10,000,000","-7,300,000"
ReconciledCostOfRevenue,"248,100,000","236,200,000","202,000,000","197,600,000","186,100,000","201,000,000","177,200,000","171,200,000","157,300,000","147,400,000","109,200,000","79,700,000","64,659,000","46,714,000","44,286,000","43,267,000","32,340,000","30,813,000","27,644,000","20,322,000","13,751,000","12,553,000","10,716,761","7,402,906","701,739","-100,000","-1,900,000","-2,200,000","-1,600,000"
ReconciledDepreciation,"60,000,000","61,900,000","52,700,000","62,800,000","72,000,000","73,000,000","54,400,000","48,300,000","26,800,000","25,000,000","13,800,000","8,900,000","9,069,000","7,219,000","7,084,000","9,449,000","8,781,000","7,544,000","6,855,000","6,092,000","5,766,000","5,275,000","4,496,146","3,728,563","3,284,734","3,200,000","3,300,000","2,500,000","1,600,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-155,200,000","-263,300,000","-112,000,000","-27,200,000","-199,500,000","4,600,000","133,300,000","17,400,000","117,200,000","80,200,000","176,200,000","147,200,000","112,151,000","100,710,000","152,303,000","136,254,000","74,386,000","-34,962,000","-38,189,000","-39,978,000","-40,620,000","-24,825,000","-13,989,370","-7,174,493","-8,722,102","-10,000,000","-9,800,000","-9,200,000","-5,900,000"
TotalUnusualItemsExcludingGoodwill,"-46,900,000","-112,800,000","-16,900,000","-63,800,000","-99,700,000","0","61,200,000","800,000","0","0",,,,"-353,000","99,000","-2,493,000","-320,000","653,000","-12,000","-2,031,000","-10,000","38,000","-214,405","-305,134","-383,481",,"3,200,000","3,300,000","3,100,000"
TotalUnusualItems,"-46,900,000","-112,800,000","-16,900,000","-63,800,000","-99,700,000","0","61,200,000","800,000","0","0",,,,"-353,000","99,000","-2,493,000","-320,000","653,000","-12,000","-2,031,000","-10,000","38,000","-214,405","-305,134","-383,481",,"3,200,000","3,300,000","3,100,000"
NormalizedEBITDA,"-46,500,000","-84,600,000","-67,800,000","76,100,000","-40,800,000","85,000,000","116,500,000","89,700,000","183,100,000","160,100,000","288,200,000","236,900,000","189,387,000","164,997,000","142,159,000","138,404,000","70,706,000","-40,836,000","-38,722,000","-32,622,000","-36,859,000","-22,109,000","-13,949,216","-9,102,808","-7,878,912","-9,200,000","-12,900,000","-13,300,000","-10,400,000"
TaxRateForCalcs,"0.009","0.21","0.203","0.27","0.106","0","0.27","0.4","0.249","0.4","0.366","0.369","0.39","0.37","0.35","0.001","0.008","0.35","0","0","0","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-419,284.802","-23,688,000","-3,430,700","-17,226,000","-10,581,683.833","0","16,524,000","320,000","0","0","0","0","0","0","0","-3,526.27","-2,594.341","228,550","0","0","0","15,200","-85,762","-122,053.6","-153,392.4","0","1,280,000","1,320,000","1,240,000"
