name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"314,486,000,000","241,257,000,000","194,508,000,000","144,922,000,000","125,612,000,000","110,769,000,000","102,355,000,000","97,539,000,000","91,799,000,000","77,062,000,000","70,337,000,000","65,669,000,000","64,698,000,000","61,402,000,000","54,742,000,000","50,726,463,600","47,795,444,000","44,696,246,000","41,896,251,080","37,695,766,890","34,488,779,100","31,453,254,360","28,829,688,510","24,592,999,200","23,103,156,250","27,342,202,860","25,685,910,828","22,280,256,443","20,145,170,000","21,129,303,230","19,240,042,500","16,775,801,250","15,272,205,100","12,499,841,600","11,660,255,250","9,226,282,800","8,266,854,000","8,150,175,000","7,362,133,200"
	CurrentAssets,"139,646,000,000","108,194,000,000","85,595,000,000","65,809,000,000","62,456,000,000","59,067,000,000","60,080,000,000","59,766,000,000","55,140,000,000","46,293,000,000","42,058,000,000","40,163,000,000","39,591,000,000","37,293,000,000","32,666,000,000","29,137,092,400","24,332,412,000","20,839,412,800","19,529,730,040","17,873,797,170","16,301,313,900","13,751,951,670","13,825,886,550","12,529,114,400","12,516,365,930","13,062,860,020","12,842,270,712","10,986,740,364","9,634,212,800","13,204,066,260","9,201,109,500","10,578,571,250","8,487,646,550","6,637,201,600","6,392,756,250","4,891,538,400","4,192,563,050","4,348,962,750","4,289,274,000"
		CashCashEquivalentsAndShortTermInvestments,"30,230,000,000","23,574,000,000","17,485,000,000","12,757,000,000","15,475,000,000","15,638,000,000","18,852,000,000","20,699,000,000","20,465,000,000","15,905,000,000","14,469,000,000","16,105,000,000","17,502,000,000","16,051,000,000","12,826,000,000","10,184,876,800","7,384,616,000","5,102,491,800","5,017,968,080","3,989,637,870","3,098,254,800","1,741,111,740","3,049,213,650","1,275,370,800","1,271,597,720","796,127,500","1,122,911,280","913,774,654","2,999,884,600","6,684,733,370","5,706,441,000","5,818,998,250","6,035,909,450","4,338,353,600","2,947,605,750","2,520,695,800","2,047,814,350","1,994,223,000","2,105,643,600"
			CashAndCashEquivalents,"14,392,000,000","12,653,000,000","10,720,000,000","12,757,000,000","15,475,000,000","15,638,000,000","18,852,000,000","18,690,000,000","16,923,000,000","14,396,000,000","10,728,000,000","11,553,000,000","13,408,000,000","12,017,000,000","11,296,000,000","8,804,783,200","4,827,616,000","3,271,697,400","3,296,981,540","3,457,320,300","1,265,317,800","1,422,615,690","1,654,093,980","1,275,370,800","1,271,597,720","796,127,500","1,122,911,280","913,774,654","2,999,884,600","6,684,733,370","5,706,441,000","5,818,998,250","6,035,909,450","4,338,353,600","2,947,605,750","2,520,695,800","2,047,814,350","1,994,223,000","2,105,643,600"
				CashFinancial,"14,392,000,000","12,653,000,000","10,720,000,000","12,757,000,000","15,475,000,000","15,638,000,000","18,852,000,000","18,690,000,000","16,923,000,000","14,396,000,000","10,728,000,000","11,553,000,000","13,408,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,"15,838,000,000","10,921,000,000","6,765,000,000","0",,,"0","2,009,000,000","3,542,000,000","1,509,000,000","3,741,000,000","4,552,000,000","4,094,000,000","4,034,000,000","1,530,000,000","1,380,093,600","2,557,000,000","1,830,794,400","1,720,986,540","532,317,570","1,832,937,000","318,496,050","1,395,119,670",,,,,,,,,,,,,,,,
		Receivables,"75,261,000,000","57,505,000,000","46,799,000,000","32,184,000,000","29,152,000,000","26,889,000,000","23,551,000,000","24,197,000,000","21,613,000,000","19,001,000,000","15,174,000,000","13,584,000,000","12,608,000,000","9,150,000,000","7,862,000,000","8,724,545,200","7,313,020,000","6,498,190,000","6,121,164,580","4,571,345,730","4,387,223,400","4,699,586,160","6,031,595,220","4,708,444,400","5,485,613,420","5,706,641,920","4,769,634,132","4,623,675,922","4,362,108,200","4,040,149,960","1,437,142,500","3,092,342,500","1,054,968,400","1,113,035,200","2,117,703,750","1,244,881,400","1,102,247,200","1,146,898,500","888,332,400"
			AccountsReceivable,"64,770,000,000","50,560,000,000","40,643,000,000","27,734,000,000","24,912,000,000","22,786,000,000","20,165,000,000","20,234,000,000","15,485,000,000","13,041,000,000","10,907,000,000","9,639,000,000","9,349,000,000","8,500,000,000","7,063,000,000","6,595,563,600","6,101,002,000","5,164,648,400","4,784,720,820","4,088,418,450","3,819,604,200","3,800,719,530","3,876,260,640","4,708,444,400","5,485,613,420","5,706,641,920",,,,,,,,,,,,,
				GrossAccountsReceivable,"66,564,000,000","52,080,000,000","42,073,000,000","29,114,000,000","26,396,000,000","24,156,000,000","21,459,000,000","21,457,000,000","16,651,000,000","14,036,000,000","11,896,000,000","10,663,000,000","10,241,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-1,794,000,000","-1,520,000,000","-1,430,000,000","-1,380,000,000","-1,484,000,000","-1,370,000,000","-1,294,000,000","-1,223,000,000","-1,166,000,000","-995,000,000","-989,000,000","-1,024,000,000","-892,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
