name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
MarketCap,"39,636,360,500","39,643,056,210","46,438,957,422","47,996,269,600","34,906,184,370","26,094,067,760","23,779,356,700","17,408,511,647","9,657,109,688","7,919,771,579","6,149,655,125","3,261,069,139","2,145,499,168","1,994,492,455","1,257,290,320","965,211,918","845,644,265","1,198,119,525","1,065,598,885","1,130,160,566","1,171,312,058","563,895,191","363,942,159","221,378,293"
EnterpriseValue,"37,050,360,500","38,319,056,210","50,824,957,422","55,755,269,600","39,274,184,370","26,116,067,760","22,721,356,700","17,253,511,647","10,858,109,688","7,373,771,579","5,354,541,125","2,918,134,139","1,701,283,168","1,787,787,455","1,132,419,320","829,636,918","622,044,265","1,090,643,525","820,521,885","1,038,230,566","1,040,383,058","492,584,191","341,519,159","198,955,293"
PeRatio,"14.19","16.455","23.98","66.992","16.447","19.464","24.69","20.588","20.254","22.93","29.254","27.166","1,366.667","19.312","14.078","10.912","10.374","29.826",,"21.727","27.794","16.191","15.269","13.634"
ForwardPeRatio,"10.071","10.941","12.903","15.267","11.236","13.106","13.793","18.182","11.891","17.391","20.576","16.287","16.722","14.577","12.376",,,,,,,,,
PegRatio,"0.707","0.444","1.025","1.174","0.837","0.874","0.919","1.213","0.793",,"1.714","1.356","1.393","1.497","0.917",,,,,,,,,
PsRatio,"0.256","0.273","0.341","0.399","0.317","0.365","0.391","0.374","0.242","0.381","0.417","0.319","0.254","0.411","0.287","0.229","0.26","0.421","0.534","0.861","1.235","0.699","0.848","0.539"
PbRatio,"1.449","1.568","1.78","1.814","1.357","2.12","2.232","2.635","1.701","3.861","3.766","2.765","2.251","2.231","1.584","1.606","1.687","2.887","3.483","3.392","4.317","2.562","3.562","3.454"
EnterprisesValueRevenueRatio,"0.235","0.255","0.359","0.458","0.386","0.361","0.403","0.363","0.31","0.348","0.363","0.276","0.196","0.357","0.255","0.202","0.185","0.374","0.409","0.757","1.039","0.64","0.74","0.609"
EnterprisesValueEBITDARatio,"6.437","6.626","10.536","17.611","8.089","9.031","11.706","8.363","8.584","8.982","11.617","10.214","22.774","7.178","5.049","4.194","3.296","10.186","9.199","10.917","12.847","9.229","7.807","9.792"
