name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
MarketCap,"235,419,226,268","206,793,828,665","194,745,285,225","196,280,706,599","216,079,146,405","214,830,126,219","197,280,207,053","197,186,409,655","172,986,390,031","208,464,967,463","224,016,292,889","194,640,266,565","152,331,315,603","138,092,842,858","134,586,225,392","125,034,498,232","112,696,448,000","122,982,460,460","134,882,415,004","122,588,897,920","122,650,981,241","113,245,903,807","90,905,670,835","93,008,579,490","116,648,733,100","96,130,897,400","134,221,689,840"
EnterpriseValue,"255,971,226,268","219,287,828,665","204,180,285,225","222,447,706,599","243,384,146,405","236,229,126,219","214,352,207,053","217,925,409,655","191,767,390,031","225,101,967,463","233,196,292,889","206,076,266,565","163,938,315,603","152,901,842,858","149,395,225,392","121,493,498,232","113,614,448,000","115,374,460,460","135,573,415,004","121,543,897,920","114,615,981,241","105,457,903,807","83,915,670,835","84,391,579,490","108,801,733,100","92,102,897,400","130,765,294,492"
PeRatio,"23.798","26.158","9.353","20.201","30.56","31.251","15.028","29.879","25.648","25.085","22.49","21.208","16.272","13.483","13.838","14.751","13.978","19.396","19.671","20.185","21.598","22.945","17.883","22.28","143.265",,
ForwardPeRatio,"14.327","14.347","14.205","13.532","14.903","16.556","15.528","15.823","14.815","16.892","15.949","14.577","12.034","10.173","10.799","11.877","12.739",,,,,,,,,,
PegRatio,"4.213","1.749","5.568","2.347","2.916","2.84","3.62","3.672","4.231","5.5","2.577","2.778","7.966","1.823","1.811","1.787","1.544",,,,,,,,,,
PsRatio,"4.915","3.935","3.857","3.785","4.384","4.013","3.826","4.03","3.532","4.134","3.819","3.398","2.689","2.313","2.631","2.747","2.669","3.248","3.741","3.975","4.401","4.624","4.035","4.885","5.753",,
PbRatio,"5.645","5.408","3.162","3.443","3.911","4.083","2.545","2.691","2.306","2.663","3.116","2.707","2.218","2.08","2.136","2.157","2.241","2.498","3.495","3.863","3.631","3.722","3.207","3.648","5.036",,
EnterprisesValueRevenueRatio,"5.239","4.045","3.907","4.246","4.909","4.301","4.07","4.396","3.864","4.419","3.885","3.521","2.848","2.599","2.897","2.694","2.668","2.962","3.747","3.877","4.058","4.241","3.625","4.365","5.329","4.518","5.676"
EnterprisesValueEBITDARatio,"13.486","11.316","6.553","11.856","14.545","14.422","9.63","14.704","13.472","14.236","13.295","12.255","9.708","8.749","9.448","9.511","9.119","10.903","12.786","13.442","13.472","13.887","13.269","16.956","19.544","16.571","21.658"
