name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
		MinorityInterests,"-68,000,000","-70,000,000","-82,000,000","-102,000,000","-67,000,000","-51,000,000","-54,000,000","-43,000,000","-41,700,000","-36,700,000","-31,700,000","-26,700,000","-21,500,000","-20,500,000","-18,800,000","-9,400,000","-16,300,000","-28,000,000","-26,300,000","-19,500,000","-9,100,000","-8,600,000","-6,700,000","-3,800,000","-3,000,000","-1,300,000","-2,100,000","-3,200,000","-2,600,000","-2,000,000","-1,400,000","-100,000","1,300,000"
	PreferredStockDividends,,,,,,,,,,,,,"-5,800,000","-21,500,000",,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,,,,,,,,,,,,,,"21,500,000","20,400,000",,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"713,000,000","625,000,000","944,000,000","537,000,000","500,000,000","746,000,000","931,000,000","440,000,000","595,000,000","577,200,000","655,800,000","624,300,000","506,700,000","571,600,000","377,400,000","27,000,000","-35,600,000","288,500,000","211,600,000","239,600,000","218,300,000","174,900,000","-119,100,000","66,400,000","94,000,000","132,300,000","94,700,000","103,200,000","41,800,000","74,200,000","64,400,000","-98,000,000","-12,100,000"
BasicEPS,"2.66","2.72","4.032","2.24","2.093","3.614","4.47","2.091","0.558","2.78","2.896","2.739","2.22","2.535","1.68","0.115","-0.155","1.245","0.92","1.058","0.978","0.808","-0.559","0.315","0.445","0.638","0.504","0.544","0.221","0.394","0.349","-0.544","-0.066"
DilutedEPS,"2.64","2.67","3.99","2.24","2.093","3.61","4.44","2.08","0.55","2.7","2.86","2.7","2.09","2.225","1.535","0.115","-0.155","1.225","0.915","1.043","0.965","0.8","-0.559","0.314","0.443","0.634","0.5","0.539","0.219","0.394","0.344","-0.544","-0.066"
BasicAverageShares,"231,525,000","229,783,795","234,122,211","239,776,892","238,930,703","206,407,543","208,200,000","210,400,000","212,262,965","219,324,821","226,430,083","227,932,856","225,304,000","217,028,924","224,632,888","233,044,000","232,014,000","232,004,000","229,612,000","226,832,000","223,488,000","216,464,000","213,000,000","210,520,000","211,128,000","207,584,000","187,832,000","189,464,000","188,926,554","188,496,000","184,659,498","180,229,885","182,641,509"
DilutedAverageShares,"232,875,000","234,400,000","236,800,000","239,776,892","238,930,703","206,800,000","209,500,000","211,500,000","215,300,000","225,600,000","228,900,000","231,300,000","242,754,000","257,000,000","259,200,000","233,878,000","232,014,000","235,680,000","231,884,000","229,592,000","226,148,000","218,416,000","214,832,000","211,704,000","211,896,000","208,624,000","189,408,000","191,472,000","191,085,714","188,496,000","187,345,455","185,342,790","182,641,509"
TotalOperatingIncomeAsReported,"1,145,000,000","1,160,000,000","1,009,000,000","914,000,000","618,000,000","1,303,000,000","1,190,000,000","1,072,000,000","973,200,000","888,300,000","963,700,000","855,200,000","752,900,000","797,500,000","504,300,000","50,800,000","7,300,000","424,800,000","274,600,000","323,100,000","309,100,000","269,900,000","252,000,000","140,700,000","254,000,000","243,400,000","159,400,000","172,500,000","127,100,000","108,800,000","112,400,000","65,000,000","27,200,000"
TotalExpenses,"13,078,000,000","12,950,000,000","11,552,000,000","10,697,000,000","9,244,000,000","8,940,000,000","9,242,000,000","8,583,000,000","7,960,300,000","7,007,800,000","7,250,700,000","6,524,700,000","6,363,200,000","6,325,300,000","5,128,500,000","3,860,800,000","4,968,300,000","4,903,800,000","4,225,100,000","3,970,700,000","3,216,200,000","2,799,300,000","2,479,100,000","2,182,500,000","2,393,000,000","2,215,200,000","1,677,400,000","1,594,500,000","1,413,000,000","1,220,300,000","1,111,000,000","920,400,000","898,800,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"713,000,000","625,000,000","944,000,000","537,000,000","500,000,000","746,000,000","931,000,000","440,000,000","595,000,000","577,200,000","655,800,000","624,300,000","500,900,000","550,100,000","377,400,000","27,000,000","-35,600,000","288,500,000","211,600,000","239,600,000","218,300,000","174,900,000","149,900,000","66,400,000","94,000,000","132,300,000","94,700,000","103,200,000","41,800,000","74,200,000","64,400,000","32,800,000","-12,100,000"
NormalizedIncome,"932,765,876.777","808,790,000","752,130,000","836,290,000","445,250,000","700,010,000","1,014,640,000","526,400,000","690,647,500","674,568,900","726,671,100","671,936,400","546,930,600","544,437,955.347","393,980,874.66","59,630,000","151,795,000","288,426,463.755","282,362,708.102","268,297,262.89","220,510,628.645","174,828,515.777","149,297,177.074","82,849,905.66","118,604,026.846","123,288,260.87","87,767,448.472","94,572,767.574","78,785,740.402","61,788,848.921","58,040,000","26,440,000","-16,240,000"
InterestIncome,"40,000,000","35,000,000","20,000,000","11,000,000","12,000,000","12,000,000","6,000,000","6,000,000","6,300,000","7,500,000","5,500,000","4,800,000","4,700,000","4,800,000","2,800,000","2,500,000","7,100,000",,,,,,,,,,,,,,,,
InterestExpense,"69,000,000","73,000,000","71,000,000","82,000,000","73,000,000","55,000,000","59,000,000","71,000,000","84,600,000","60,400,000","36,400,000","34,200,000","39,400,000","74,600,000","68,800,000","57,200,000","38,800,000",,,,,,,,,,,,,,,,
NetInterestIncome,"-29,000,000","-38,000,000","-51,000,000","-71,000,000","-61,000,000","-43,000,000","-53,000,000","-65,000,000","-78,300,000","-52,900,000","-30,900,000","-29,400,000","-34,700,000","-69,800,000","-66,000,000","-54,700,000","-31,700,000",,,,,,,,,,,,,,,,
EBIT,"1,124,000,000","1,064,000,000","984,000,000","592,000,000","1,037,000,000","1,320,000,000","1,255,000,000","1,134,000,000","1,027,300,000","935,800,000","1,016,500,000","903,500,000","800,400,000","840,500,000","546,700,000","75,100,000","52,800,000","424,800,000","360,300,000","323,100,000","309,100,000","269,900,000","252,000,000","169,100,000","254,000,000","243,400,000","159,400,000","172,500,000","127,100,000","108,800,000","112,400,000","65,000,000","27,200,000"
EBITDA,"1,732,000,000","1,646,000,000","1,536,000,000","1,166,000,000","1,605,000,000","1,759,000,000","1,686,000,000","1,542,000,000","1,418,700,000","1,256,000,000","1,346,900,000","1,202,900,000","1,089,000,000","1,123,500,000","799,600,000","336,000,000","339,600,000","689,400,000","616,900,000","578,600,000","486,100,000","431,200,000","389,400,000","273,100,000","400,000,000","366,800,000","251,000,000","259,600,000","211,900,000","186,400,000","182,900,000","132,600,000","101,200,000"
ReconciledCostOfRevenue,"11,702,000,000","11,630,000,000","10,266,000,000","9,630,000,000","7,725,000,000","7,628,000,000","7,869,000,000","7,684,000,000","7,142,300,000","6,320,100,000","6,548,700,000","5,879,100,000","5,716,300,000","5,704,300,000","4,559,500,000","3,401,000,000","4,425,400,000","4,378,700,000","3,735,500,000","3,440,000,000","2,874,200,000","2,482,500,000","2,176,500,000","1,828,800,000","2,003,000,000","1,888,500,000","1,450,700,000","1,375,400,000","1,205,500,000","1,044,900,000","948,400,000","769,300,000","755,200,000"
ReconciledDepreciation,"608,000,000","582,000,000","552,000,000","574,000,000","568,000,000","439,000,000","431,000,000","408,000,000","391,400,000","320,200,000","330,400,000","299,400,000","288,600,000","283,000,000","252,900,000","260,900,000","286,800,000","264,600,000","256,600,000","255,500,000","177,000,000","161,300,000","137,400,000","104,000,000","146,000,000","123,400,000","91,600,000","87,100,000","84,800,000","77,600,000","70,500,000","67,600,000","74,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"764,000,000","632,000,000","636,000,000","343,000,000","500,000,000","746,000,000","931,000,000","440,000,000","595,000,000","577,200,000","655,800,000","624,300,000","500,900,000","550,100,000","377,400,000","27,000,000","-35,600,000","288,500,000","211,600,000","239,600,000","218,300,000","174,900,000","149,900,000","66,400,000","94,000,000","132,300,000","94,700,000","103,200,000","41,800,000","74,200,000","64,400,000","32,800,000","-12,100,000"
TotalUnusualItemsExcludingGoodwill,"-214,000,000","-249,000,000","-147,000,000","-567,000,000","75,000,000","73,000,000","-102,000,000","-144,000,000","-141,700,000","-138,900,000","-101,100,000","-63,600,000","-67,100,000","7,600,000","-20,000,000","-50,200,000","-288,300,000","100,000","-80,400,000","-34,800,000","-3,000,000","100,000","900,000","-26,300,000","-39,000,000","14,100,000","10,300,000","13,200,000","-48,400,000","18,600,000","10,600,000","10,600,000","6,900,000"
TotalUnusualItems,"-214,000,000","-249,000,000","-147,000,000","-567,000,000","75,000,000","73,000,000","-102,000,000","-144,000,000","-141,700,000","-138,900,000","-101,100,000","-63,600,000","-67,100,000","7,600,000","-20,000,000","-50,200,000","-288,300,000","100,000","-80,400,000","-34,800,000","-3,000,000","100,000","900,000","-26,300,000","-39,000,000","14,100,000","10,300,000","13,200,000","-48,400,000","18,600,000","10,600,000","10,600,000","6,900,000"
NormalizedEBITDA,"1,946,000,000","1,895,000,000","1,683,000,000","1,733,000,000","1,530,000,000","1,686,000,000","1,788,000,000","1,686,000,000","1,560,400,000","1,394,900,000","1,448,000,000","1,266,500,000","1,156,100,000","1,115,900,000","819,600,000","386,200,000","627,900,000","689,300,000","697,300,000","613,400,000","489,100,000","431,100,000","388,500,000","299,400,000","439,000,000","352,700,000","240,700,000","246,400,000","260,300,000","167,800,000","172,300,000","122,000,000","94,300,000"
TaxRateForCalcs,"0.211","0.29","0.21","0.13","0.27","0.37","0.18","0.4","0.325","0.299","0.299","0.251","0.314","0.255","0.171","0.35","0.35","0.265","0.12","0.175","0.263","0.285","0.33","0.375","0.369","0.361","0.327","0.346","0.236","0.333","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-45,234,123.223","-72,210,000","-30,870,000","-73,710,000","20,250,000","27,010,000","-18,360,000","-57,600,000","-46,052,500","-41,531,100","-30,228,900","-15,963,600","-21,069,400","1,937,955.347","-3,419,125.34","-17,570,000","-100,905,000","26,463.755","-9,637,291.898","-6,102,737.11","-789,371.355","28,515.777","297,177.074","-9,850,094.34","-14,395,973.154","5,088,260.87","3,367,448.472","4,572,767.574","-11,414,259.598","6,188,848.921","4,240,000","4,240,000","2,760,000"
