name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
		LongTermDebtAndCapitalLeaseObligation,"932,616,000","776,996,000","657,982,000","466,489,000","480,216,000","601,126,000","446,565,000","299,820,000","255,146,000","230,451,000","157,900,000","88,258,000","51,489,000","99,017,000","99,050,000","123,579,000","134,006,000","96,511,000","49,016,000","78,521,000","61,000,000","139,850,000","105,085,000","145,710,000","900,000","8,200,000",,"1,500,000","1,700,000","500,000",,"800,000"
			LongTermDebt,"757,422,000","597,069,000","480,730,000","328,292,000","347,290,000","601,126,000","446,565,000","299,820,000","255,146,000","230,451,000","157,900,000","88,258,000","51,489,000","99,017,000","99,050,000","123,579,000","134,006,000","96,511,000","49,016,000","78,521,000","61,000,000","139,850,000","105,085,000","145,710,000","900,000","8,200,000",,"1,500,000","1,700,000","500,000",,"800,000"
			LongTermCapitalLeaseObligation,"175,194,000","179,927,000","177,252,000","138,197,000","132,926,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"48,708,000","51,489,000","50,274,000","50,405,000","50,591,000","52,898,000","43,888,000","35,407,000","26,283,000","35,796,000","36,285,000","30,776,000","22,265,000","6,596,000","5,668,000","5,916,000","6,284,000",,,,"7,881,000","2,445,000","3,467,000",,"2,100,000","5,100,000","4,000,000","3,300,000","1,000,000",,,
			NonCurrentDeferredTaxesLiabilities,,"0","258,000","948,000","2,649,000","7,852,000","12,546,000","10,047,000","4,610,000","13,940,000","14,660,000","10,672,000","6,692,000","0",,,,,,,"7,881,000","2,445,000","3,467,000",,"2,100,000","5,100,000","4,000,000","3,300,000","1,000,000",,,
			NonCurrentDeferredRevenue,"20,366,000","23,204,000","13,846,000","13,664,000","14,722,000","17,250,000","2,652,000","3,313,000","3,190,000","4,257,000","5,827,000","7,329,000","4,780,000","6,596,000",,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,,,"0","18,473,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,"0","6,461,000","7,129,000","6,337,000","5,216,000","5,387,000","0","10,771,000","10,063,000",,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,,,,,,,"28,690,000","22,047,000","18,483,000","17,599,000","15,798,000","12,775,000",,"10,478,000",,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,,,"15,798,000",,,"10,478,000",,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,"251,901,000","256,918,000","5,464,000","6,738,000","8,461,000","8,363,000","8,555,000","7,024,000","6,380,000","3,965,000",,,,,,,,,,,,,,,,,,,
