name,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008,01/31/2007,01/31/2006,01/31/2005,01/31/2004,01/31/2003,01/31/2002,01/31/2001,01/31/2000,01/31/1999,01/31/1998,01/31/1997,01/31/1996,01/31/1995,01/31/1994,01/31/1993
			CommonStock,"3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","4,000,000","4,000,000","4,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","6,000,000","3,000,000","2,000,000","2,000,000","3,000,000","3,000,000","3,000,000","3,000,000",,,,,,,
		AdditionalPaidInCapital,"352,000,000","467,000,000","517,000,000","571,000,000","621,000,000","652,000,000","676,000,000","617,000,000","621,000,000","1,048,000,000","2,522,000,000","3,872,000,000","5,408,000,000","5,696,000,000","5,689,000,000","5,663,000,000","5,609,000,000","9,486,000,000","9,241,000,000","3,124,000,000","3,880,000,000","5,106,000,000","5,098,000,000","4,766,000,000","4,719,000,000",,,,,,,
		RetainedEarnings,"6,190,000,000","6,268,000,000","5,268,000,000","3,928,000,000","7,989,000,000","8,050,000,000","7,246,000,000","6,088,000,000","6,334,000,000","7,340,000,000","6,235,000,000","5,108,000,000","4,015,000,000","2,990,000,000","2,227,000,000","2,008,000,000","7,032,000,000","6,375,000,000","5,654,000,000","4,405,000,000","3,809,000,000","3,185,000,000","2,367,000,000","2,643,000,000","2,827,000,000","2,032,000,000","1,370,000,000","834,300,000","568,400,000","493,800,000","113,000,000","113,000,000"
		TreasuryStock,"1,912,000,000","2,038,000,000","1,545,000,000","1,161,000,000","1,241,000,000","1,318,000,000","1,456,000,000","1,489,000,000","1,665,000,000","1,942,000,000","1,847,000,000","2,002,000,000","2,434,000,000","2,431,000,000","2,515,000,000","2,544,000,000","2,557,000,000","3,431,000,000","1,091,000,000","1,322,000,000","1,477,000,000","2,252,000,000","1,881,000,000","1,582,000,000","990,000,000",,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-496,000,000","-618,000,000","-622,000,000","-788,000,000","-995,000,000","-951,000,000","-724,000,000","-896,000,000","-1,043,000,000","-1,072,000,000","-665,000,000","-931,000,000","-1,061,000,000","-730,000,000","-753,000,000","-486,000,000","-182,000,000","-182,000,000","-288,000,000","-42,000,000","-274,000,000","-280,000,000","-23,000,000","-8,000,000","-7,000,000",,,,,,,
			OtherEquityAdjustments,"-496,000,000","-618,000,000","-622,000,000","-788,000,000","-995,000,000","-951,000,000","-724,000,000","-896,000,000","-1,043,000,000","-1,072,000,000","-665,000,000","-931,000,000","-1,061,000,000","-730,000,000",,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,"3,677,000,000","3,886,000,000","3,834,900,000","3,705,300,000","3,145,800,000","2,165,200,000","1,962,000,000"
	MinorityInterest,,,,,"0","0","-12,000,000","-1,000,000","3,000,000",,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"7,135,000,000","7,078,000,000","6,916,000,000","6,960,000,000","9,998,000,000","11,119,000,000","11,580,000,000","10,858,000,000","11,216,000,000","12,582,000,000","12,933,000,000","12,823,000,000","12,545,000,000","12,458,000,000","13,109,000,000","13,379,000,000","18,994,000,000","20,101,000,000","22,379,000,000","8,804,000,000","9,091,000,000","9,170,000,000","9,423,000,000","9,667,000,000","11,141,000,000","8,766,000,000","9,175,000,000","9,275,100,000","9,905,900,000","8,168,800,000","5,064,900,000","4,884,800,000"
CommonStockEquity,"4,137,000,000","4,082,000,000","3,621,000,000","2,553,000,000","6,377,000,000","6,436,000,000","5,745,000,000","4,323,000,000","4,250,000,000","5,378,000,000","6,249,000,000","6,051,000,000","5,933,000,000","5,530,000,000","4,653,000,000","4,646,000,000","9,907,000,000","12,254,000,000","13,519,000,000","6,167,000,000","5,940,000,000","5,762,000,000","5,564,000,000","5,822,000,000","6,552,000,000","5,709,000,000","5,256,000,000","4,669,200,000","4,273,700,000","3,639,600,000","2,278,200,000","2,075,000,000"
