name,ttm,05/31/2024,05/31/2023,05/31/2022,05/31/2021,05/31/2020,05/31/2019,05/31/2018,05/31/2017,05/31/2016,05/31/2015,05/31/2014,05/31/2013,05/31/2012,05/31/2011,05/31/2010,05/31/2009,05/31/2008,05/31/2007,05/31/2006,05/31/2005,05/31/2004,05/31/2003,05/31/2002,05/31/2001,05/31/2000,05/31/1999,05/31/1998,05/31/1997,05/31/1996,05/31/1995,05/31/1994,05/31/1993,05/31/1992,05/31/1991,05/31/1990,05/31/1989
		NetCommonStockIssuance,"-4,250,000,000","-4,250,000,000","-5,480,000,000","-4,014,000,000","-608,000,000","-3,067,000,000","-4,286,000,000","-4,254,000,000","-3,223,000,000","-3,238,000,000","-2,534,000,000","-2,628,000,000","-1,674,000,000","-1,814,000,000","-1,859,000,000","-741,000,000","-649,200,000","-1,248,000,000","-662,300,000","-535,800,000","-329,400,000","-166,200,000","-196,300,000","-226,900,000","-101,000,000","-622,400,000","-245,400,000","-170,100,000","26,300,000","2,400,000","-136,700,000","-135,800,000","7,100,000","4,200,000","3,200,000","1,700,000","2,500,000"
			CommonStockIssuance,,,,,,,,,,,,,,,,,,"343,300,000","322,900,000","225,300,000","226,800,000","253,600,000","44,200,000","59,500,000","56,000,000","23,900,000","54,400,000","32,200,000","26,300,000","21,200,000","6,200,000","4,300,000","7,100,000","4,200,000","3,200,000","1,700,000","2,500,000"
			CommonStockPayments,"-4,250,000,000","-4,250,000,000","-5,480,000,000","-4,014,000,000","-608,000,000","-3,067,000,000","-4,286,000,000","-4,254,000,000","-3,223,000,000","-3,238,000,000","-2,534,000,000","-2,628,000,000","-1,674,000,000","-1,814,000,000","-1,859,000,000","-741,000,000","-649,200,000","-1,248,000,000","-985,200,000","-761,100,000","-556,200,000","-419,800,000","-196,300,000","-226,900,000","-157,000,000","-646,300,000","-299,800,000","-202,300,000",,"-18,800,000","-142,900,000","-140,100,000",,,,,
		CashDividendsPaid,"-2,169,000,000","-2,169,000,000","-2,012,000,000","-1,837,000,000","-1,638,000,000","-1,452,000,000","-1,332,000,000","-1,243,000,000","-1,133,000,000","-1,022,000,000","-899,000,000","-799,000,000","-703,000,000","-619,000,000","-555,000,000","-505,000,000","-466,700,000","-412,900,000","-343,700,000","-290,900,000","-236,700,000","-179,200,000","-137,800,000","-128,900,000","-129,700,000","-133,100,000","-136,200,000","-127,300,000","-100,900,000","-78,800,000","-65,400,000","-60,300,000","-53,000,000","-44,500,000","-39,100,000","-28,100,000","-20,500,000"
			CommonStockDividendPaid,"-2,169,000,000","-2,169,000,000","-2,012,000,000","-1,837,000,000","-1,638,000,000","-1,452,000,000","-1,332,000,000","-1,243,000,000","-1,133,000,000","-1,022,000,000","-899,000,000","-799,000,000","-703,000,000","-619,000,000","-555,000,000","-505,000,000",,,,,,"-179,200,000","-137,800,000","-128,900,000",,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"667,000,000","667,000,000","651,000,000","1,151,000,000","1,172,000,000","885,000,000","700,000,000","733,000,000","489,000,000","507,000,000","514,000,000","383,000,000","313,000,000","468,000,000","345,000,000","364,000,000","186,600,000","343,300,000",,,,"253,600,000","44,200,000","59,500,000",,,,,,,,,,,,,
		NetOtherFinancingCharges,"-136,000,000","-136,000,000","-102,000,000","-151,000,000","-136,000,000","-52,000,000","-44,000,000","-84,000,000","-29,000,000","-22,000,000","218,000,000","132,000,000","72,000,000","115,000,000","64,000,000","58,000,000","25,100,000","63,000,000","55,800,000",,,,,"329,900,000",,,,,,,,,"-100,000","-100,000","269,300,000",,
EndCashPosition,"9,860,000,000","9,860,000,000","7,441,000,000","8,574,000,000","9,889,000,000","8,348,000,000","4,466,000,000","4,249,000,000","3,808,000,000","3,138,000,000","3,852,000,000","2,220,000,000","3,337,000,000","2,254,000,000","1,955,000,000","3,079,000,000","2,291,100,000","2,133,900,000","1,856,700,000","954,200,000","1,388,100,000","828,000,000","634,000,000","575,500,000","304,000,000","254,300,000","198,100,000","108,600,000","0","0","0","0","0","0","0","0","0"
	ChangesInCash,"2,435,000,000","2,435,000,000","-1,042,000,000","-1,172,000,000","1,398,000,000","3,948,000,000","346,000,000","396,000,000","690,000,000","-609,000,000","1,715,000,000","-1,108,000,000","1,047,000,000","310,000,000","-1,181,000,000","835,000,000","204,100,000","220,400,000","860,100,000","-459,600,000","553,300,000","169,400,000","99,900,000","299,600,000","-35,700,000","7,500,000","100,400,000","-348,900,000","140,400,000","46,200,000","-301,600,000","234,900,000","40,100,000","134,100,000","31,500,000","2,000,000","10,800,000"
	EffectOfExchangeRateChanges,"-16,000,000","-16,000,000","-91,000,000","-143,000,000","143,000,000","-66,000,000","-129,000,000","45,000,000","-20,000,000","-105,000,000","-83,000,000","-9,000,000","36,000,000","67,000,000","57,000,000","-47,000,000","-46,900,000","56,800,000","42,400,000","25,700,000","6,800,000","24,600,000","-41,400,000","-28,100,000","85,400,000","48,700,000","-10,900,000","12,100,000","42,800,000","-200,000","-1,100,000","-7,300,000","-8,900,000","6,200,000","-2,200,000","2,800,000","-500,000"
