name,03/31/2024,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001,03/31/2000,03/31/1999,03/31/1998,03/31/1997,03/31/1996,03/31/1995,03/31/1994,03/31/1993,03/31/1992,03/31/1991,03/31/1990,03/31/1989,03/31/1988,03/31/1987,10/31/1985
TotalAssets,"34,107,490,000,000","31,154,095,000,000","29,651,955,000,000","27,507,843,000,000","24,967,066,000,000","20,981,586,000,000","19,065,538,000,000","17,660,556,000,000","16,673,390,000,000","15,834,331,000,000","15,333,720,000,000","14,211,033,000,000","13,295,667,000,000","12,911,122,000,000","12,866,114,000,000","12,013,511,000,000","12,552,739,000,000","11,716,362,000,000","10,607,753,000,000","9,503,726,683,220","9,112,802,805,500","8,359,110,476,320","8,200,002,403,840","7,897,498,236,480","6,598,746,282,200","6,305,108,901,600","6,455,932,145,400","5,670,298,828,799.6","5,098,092,804,108","4,100,517,702,638","4,253,298,545,376","4,529,826,552,944","4,915,626,860,770","4,618,594,186,905","4,343,764,201,233","2,374,042,592,450","1,852,666,429,503","1,297,292,540,280","1,447,577,177,600"
	CurrentAssets,"6,776,806,000,000","5,722,532,000,000","5,483,776,000,000","4,715,017,000,000","4,171,184,000,000","5,246,612,000,000","5,176,096,000,000","4,355,722,000,000","4,196,727,000,000","4,197,901,000,000","4,204,886,000,000","3,646,533,000,000","3,754,962,000,000","3,844,046,000,000","4,132,872,000,000","3,620,635,000,000","5,009,663,000,000","4,546,723,000,000","3,769,524,000,000","3,557,879,061,940","3,371,559,807,000","3,149,884,974,000","3,343,079,947,870","3,508,373,801,400","3,038,635,373,600","3,072,287,689,700","3,294,511,097,700","2,790,520,508,943.32","2,550,181,663,008","2,083,980,697,162","2,015,861,922,264","2,109,888,584,496","2,360,624,981,322","2,242,310,129,565","2,188,275,414,159","1,439,413,231,563","1,068,648,969,209","871,447,750,250","966,348,715,520"
		CashCashEquivalentsAndShortTermInvestments,"2,330,080,000,000","1,834,714,000,000","2,465,471,000,000","2,316,646,000,000","1,975,097,000,000","2,794,611,000,000","2,762,930,000,000","2,011,583,000,000","1,930,009,000,000","1,886,144,000,000","1,879,032,000,000","1,523,958,000,000","1,575,489,000,000","1,660,583,000,000","1,771,101,000,000","1,127,701,000,000","1,514,140,000,000","1,293,214,000,000","1,240,066,000,000","1,241,434,820,220","1,126,668,114,850","953,223,617,600","847,432,821,040","703,566,406,830","711,056,296,000","710,849,105,350","597,441,234,450","547,641,978,660.4","464,107,530,006","461,660,104,773","482,352,815,844","489,238,541,176","418,742,767,410","444,519,707,280","448,948,778,550","424,319,530,060","314,924,389,489","246,736,174,080","221,853,258,560"
			CashAndCashEquivalents,"1,907,113,000,000","1,480,900,000,000","2,049,636,000,000","1,786,982,000,000","1,512,523,000,000","1,470,073,000,000","1,586,329,000,000","960,142,000,000","983,612,000,000","949,413,000,000","1,046,466,000,000","826,361,000,000","894,576,000,000","1,014,412,000,000","1,191,608,000,000","660,789,000,000","1,086,431,000,000","799,899,000,000","703,098,000,000","779,475,659,340","851,230,235,750","712,086,355,920","685,017,057,660","612,641,262,660","606,863,942,800","592,830,766,700","426,819,790,350","427,760,312,600.4","464,107,530,006","461,660,104,773","482,352,815,844","489,238,541,176","418,742,767,410","444,519,707,280","448,948,778,550","424,319,530,060","314,924,389,489","246,736,174,080","221,853,258,560"
				CashFinancial,"1,535,476,000,000","1,227,541,000,000","1,824,912,000,000","902,036,000,000","1,034,265,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CashEquivalents,"371,637,000,000","253,359,000,000","224,724,000,000","884,946,000,000","478,258,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,"422,967,000,000","353,814,000,000","415,835,000,000","529,664,000,000","462,574,000,000","1,324,538,000,000","1,176,601,000,000","1,051,441,000,000","946,397,000,000","936,731,000,000","832,566,000,000","697,597,000,000","680,913,000,000","646,171,000,000","579,493,000,000","466,912,000,000","427,709,000,000","493,315,000,000","536,968,000,000","461,959,160,880","275,437,879,100","241,137,261,680","162,415,763,380","90,925,144,170","104,192,353,200","118,018,338,650","170,621,444,100","119,881,666,060",,,,,,,,,,,
		Receivables,"2,158,196,000,000","1,770,948,000,000","1,621,629,000,000","1,365,493,000,000","1,194,334,000,000","1,289,422,000,000","1,203,485,000,000","1,177,443,000,000","1,059,650,000,000","1,131,849,000,000","1,095,670,000,000","924,634,000,000","971,959,000,000","958,871,000,000","891,625,000,000","853,454,000,000","1,090,285,000,000","1,369,777,000,000","985,508,000,000","1,113,613,251,100","1,126,563,861,300","1,116,380,580,860","1,244,966,002,930","1,306,749,436,740","1,023,119,586,600","1,014,528,987,850","1,125,143,282,700","970,862,384,326.28","863,676,545,778","608,608,901,621","545,164,462,380","578,086,594,008","683,501,402,454","702,844,580,340","646,470,516,111","434,390,824,340","351,146,834,729","263,296,236,900","320,818,974,720"
			AccountsReceivable,"2,158,196,000,000","1,770,948,000,000","1,621,629,000,000","1,365,493,000,000","1,194,334,000,000","1,065,802,000,000","1,012,779,000,000","953,811,000,000","853,592,000,000","899,902,000,000","871,040,000,000","776,492,000,000","769,915,000,000","1,049,402,000,000","996,100,000,000","963,837,000,000","1,183,620,000,000","1,490,452,000,000","1,075,071,000,000","1,113,613,251,100","1,126,563,861,300","1,116,380,580,860","1,244,966,002,930","1,306,749,436,740","1,023,119,586,600","1,014,528,987,850","1,125,143,282,700","970,862,384,326.28","863,676,545,778",,,,,,,,,,
				GrossAccountsReceivable,,,,,"1,028,793,000,000","1,091,242,000,000","1,061,442,000,000","1,006,961,000,000","926,375,000,000","986,500,000,000","946,553,000,000","844,117,000,000","840,924,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
