name,05/31/2024,05/31/2023,05/31/2022,05/31/2021,05/31/2020,05/31/2019,05/31/2018,05/31/2017,05/31/2016,05/31/2015,05/31/2014,05/31/2013,05/31/2012,05/31/2011,05/31/2010,05/31/2009,05/31/2008,05/31/2007,05/31/2006,05/31/2005,05/31/2004,05/31/2003,05/31/2002,05/31/2001,05/31/2000,05/31/1999,05/31/1998,05/31/1997,05/31/1996,05/31/1995,05/31/1994,05/31/1993,05/31/1992,05/31/1991,05/31/1990,05/31/1989,05/31/1988,05/31/1987,05/31/1986
TotalAssets,"38,110,000,000","37,531,000,000","40,321,000,000","37,740,000,000","31,342,000,000","23,717,000,000","22,536,000,000","23,259,000,000","21,379,000,000","21,597,000,000","18,594,000,000","17,545,000,000","15,465,000,000","14,998,000,000","14,419,300,000","13,249,600,000","12,442,700,000","10,688,300,000","9,869,600,000","8,793,600,000","7,908,700,000","6,821,100,000","6,443,000,000","5,819,600,000","5,856,900,000","5,247,700,000","5,397,400,000","5,361,200,000","3,951,600,000","3,142,700,000","2,373,800,000","2,187,500,000","1,872,900,000","1,708,400,000","1,094,600,000","825,400,000","709,100,000","511,800,000","476,800,000"
	CurrentAssets,"25,382,000,000","25,202,000,000","28,213,000,000","26,291,000,000","20,556,000,000","16,525,000,000","15,134,000,000","16,061,000,000","15,025,000,000","15,587,000,000","13,696,000,000","13,630,000,000","11,845,000,000","11,297,000,000","10,959,200,000","9,734,000,000","8,839,300,000","8,076,500,000","7,359,000,000","6,351,100,000","5,528,600,000","4,787,100,000","4,157,700,000","3,625,300,000","3,596,400,000","3,264,900,000","3,532,600,000","3,830,900,000","2,726,900,000","2,045,900,000","1,770,400,000","1,620,600,000","1,387,800,000","1,280,300,000","837,700,000","638,400,000","553,600,000","449,300,000","411,500,000"
		CashCashEquivalentsAndShortTermInvestments,"11,582,000,000","10,675,000,000","12,997,000,000","13,476,000,000","8,787,000,000","4,663,000,000","5,245,000,000","6,179,000,000","5,457,000,000","5,924,000,000","5,142,000,000","5,965,000,000","3,757,000,000","4,538,000,000","5,145,900,000","3,455,100,000","2,776,100,000","2,847,000,000","2,303,000,000","1,824,700,000","1,228,800,000","634,000,000","575,500,000","304,000,000","254,300,000","198,100,000","108,600,000","445,400,000","262,100,000","216,100,000","518,800,000","291,300,000","260,100,000","119,800,000","90,400,000","85,700,000","75,400,000","126,900,000","18,100,000"
			CashAndCashEquivalents,"9,860,000,000","7,441,000,000","8,574,000,000","9,889,000,000","8,348,000,000","4,466,000,000","4,249,000,000","3,808,000,000","3,138,000,000","3,852,000,000","2,220,000,000","3,337,000,000","2,317,000,000","1,955,000,000","3,079,100,000","2,291,100,000","2,133,900,000","1,856,700,000","954,200,000","1,388,100,000","828,000,000","634,000,000","575,500,000","304,000,000","254,300,000","198,100,000","108,600,000","445,400,000","262,100,000","216,100,000","518,800,000","291,300,000","260,100,000","119,800,000","90,400,000","85,700,000","75,400,000","126,900,000","18,100,000"
				CashFinancial,"1,222,000,000","1,767,000,000","839,000,000","840,000,000","596,000,000","853,000,000",,"505,000,000","774,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CashEquivalents,"8,638,000,000","5,674,000,000","7,735,000,000","9,049,000,000","7,752,000,000","3,613,000,000",,"3,303,000,000","2,364,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,"1,722,000,000","3,234,000,000","4,423,000,000","3,587,000,000","439,000,000","197,000,000","996,000,000","2,371,000,000","2,319,000,000","2,072,000,000","2,922,000,000","2,628,000,000","1,440,000,000","2,583,000,000","2,066,800,000","1,164,000,000","642,200,000","990,300,000","1,348,800,000","436,600,000","400,800,000","0",,,,,,,,,,,,,,,,,
		Receivables,"4,427,000,000","4,131,000,000","4,667,000,000","4,463,000,000","2,749,000,000","4,272,000,000","3,498,000,000","3,677,000,000","3,241,000,000","3,358,000,000","3,434,000,000","3,117,000,000","3,132,000,000","3,138,000,000","2,649,800,000","2,883,900,000","2,795,300,000","2,494,700,000","2,395,900,000","2,262,100,000","2,120,200,000","2,083,900,000","1,807,100,000","1,621,400,000","1,569,400,000","1,556,000,000","1,674,400,000","1,754,100,000","1,346,100,000","1,053,200,000","703,700,000","667,500,000","596,000,000","521,600,000","400,900,000","296,400,000","258,400,000","184,500,000","185,600,000"
			AccountsReceivable,"4,427,000,000","4,131,000,000","4,667,000,000","4,463,000,000","2,749,000,000","4,272,000,000","3,498,000,000","3,677,000,000","3,241,000,000","3,358,000,000","3,434,000,000","3,117,000,000","3,132,000,000","3,138,000,000","2,649,800,000","2,883,900,000","2,795,300,000","2,494,700,000","2,395,900,000","2,262,100,000","2,120,200,000","2,083,900,000","1,807,100,000","1,621,400,000","1,569,400,000",,,,,,,,,,,,,,
				GrossAccountsReceivable,"4,462,000,000","4,166,000,000","4,701,000,000","4,556,000,000","2,963,000,000","4,302,000,000",,,,,,,,,,,,,,,"2,215,500,000","2,165,800,000",,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-35,000,000","-35,000,000","-34,000,000","-93,000,000","-214,000,000","-30,000,000",,,,,,,,,,,,,,,"-95,300,000","-81,900,000",,,,,,,,,,,,,,,,,
		Inventory,"7,519,000,000","8,454,000,000","8,420,000,000","6,854,000,000","7,367,000,000","5,622,000,000","5,261,000,000","5,055,000,000","4,838,000,000","4,337,000,000","3,947,000,000","3,484,000,000","3,222,000,000","2,715,000,000","2,040,800,000","2,357,000,000","2,438,400,000","2,121,900,000","2,076,700,000","1,811,100,000","1,650,200,000","1,514,900,000","1,373,800,000","1,424,100,000","1,446,000,000","1,199,300,000","1,396,600,000","1,338,600,000","931,200,000","629,700,000","470,000,000","593,000,000","471,200,000","586,600,000","309,500,000","222,900,000","198,500,000","120,700,000","180,200,000"
			RawMaterials,,,,,,,,,,,,,,,,,,,,"2,500,000","13,300,000","15,600,000","12,600,000","9,100,000",,,,,,,,,,,,,,,
			WorkInProcess,,,,,,,,,,,,,,,,,,,,"1,500,000","10,600,000","15,200,000","13,000,000","15,100,000",,,,,,,,,,,,,,,
			FinishedGoods,"7,519,000,000","8,454,000,000","8,420,000,000","6,854,000,000","7,367,000,000","5,622,000,000","5,261,000,000",,,,,,"3,350,000,000","2,715,000,000","2,040,800,000","2,357,000,000",,"2,121,900,000",,"1,807,100,000","1,626,300,000","1,484,100,000","1,348,200,000","1,399,900,000",,,,,,,,,,,,,,,
		PrepaidAssets,,,"2,129,000,000","1,498,000,000","1,653,000,000","1,968,000,000","1,130,000,000","1,150,000,000","1,489,000,000","1,968,000,000","818,000,000","756,000,000","857,000,000","594,000,000","873,900,000","765,600,000","602,300,000","393,200,000","380,100,000","343,000,000","364,400,000","332,500,000","260,500,000","162,500,000",,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,"389,000,000","355,000,000","308,000,000","262,000,000","312,000,000","248,800,000","272,400,000","227,200,000","219,700,000","203,300,000","110,200,000","165,000,000","221,800,000","140,800,000","113,300,000",,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,"389,000,000","355,000,000","308,000,000","262,000,000","312,000,000","248,800,000","272,400,000","227,200,000","219,700,000","203,300,000","110,200,000","165,000,000","221,800,000","140,800,000","113,300,000",,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,"0","615,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"1,854,000,000","1,942,000,000","2,129,000,000","1,498,000,000","1,653,000,000","1,968,000,000","1,130,000,000","1,150,000,000","1,489,000,000","1,968,000,000","818,000,000","756,000,000","857,000,000",,,,,,,,,,,,"326,700,000","311,500,000","353,000,000","292,800,000","187,500,000","146,900,000","77,900,000","68,800,000","60,500,000","52,300,000","36,900,000","33,400,000","21,300,000","17,200,000","27,600,000"
	TotalNonCurrentAssets,"12,728,000,000","12,329,000,000","12,108,000,000","11,449,000,000","10,786,000,000","7,192,000,000","7,402,000,000","7,198,000,000","6,354,000,000","6,010,000,000","4,898,000,000","3,915,000,000","3,620,000,000","3,701,000,000","3,460,100,000","3,515,600,000","3,603,400,000","2,611,800,000","2,510,600,000","2,442,500,000","2,380,100,000","2,034,000,000","2,285,300,000","2,194,300,000","2,260,500,000","1,982,800,000","1,864,800,000","1,530,300,000","1,224,700,000","1,096,800,000","603,400,000","566,900,000","485,100,000","428,100,000","256,900,000","187,000,000","155,500,000","62,500,000","65,300,000"
		NetPPE,"7,718,000,000","8,004,000,000","7,717,000,000","8,017,000,000","7,963,000,000","4,744,000,000","4,454,000,000","3,989,000,000","3,520,000,000","3,011,000,000","2,834,000,000","2,452,000,000","2,209,000,000","2,115,000,000","1,931,900,000","1,957,700,000","1,891,100,000","1,678,300,000","1,657,700,000","1,605,800,000","1,611,800,000","1,620,800,000","1,614,500,000","1,618,800,000","1,583,400,000","1,265,800,000","1,153,100,000","922,400,000","643,500,000","554,900,000","405,800,000","378,000,000","346,000,000","292,500,000","159,700,000","90,000,000","57,700,000","48,500,000","49,700,000"
			GrossPPE,"13,632,000,000","13,638,000,000","13,023,000,000","13,174,000,000","12,758,000,000","9,469,000,000","8,891,000,000","7,958,000,000","7,038,000,000","6,352,000,000","6,220,000,000","5,500,000,000","5,057,000,000","4,906,000,000","4,389,800,000","4,255,700,000","4,103,000,000","3,619,100,000","3,408,300,000","3,179,200,000","3,183,400,000","2,988,800,000","2,741,700,000","2,552,800,000","2,393,800,000","2,001,300,000","1,819,600,000","1,425,800,000","1,047,700,000","891,200,000","639,000,000","571,000,000","497,800,000","397,600,000","238,500,000","154,300,000","112,000,000","97,000,000","89,500,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,
