name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,04/30/1993,04/30/1992,04/30/1991,04/30/1990,04/30/1987
OperatingCashFlow,"349,375,000","345,416,000","259,904,000","345,772,000","284,361,000","288,933,000","224,228,000","238,793,000","193,825,000","274,314,000","254,776,000","329,847,000","190,415,000","246,717,000","226,250,000","295,130,000","73,605,000","20,091,000","601,978,000","-586,492,000","-18,768,000","-36,669,000","24,222,000","-174,579,000","49,278,000","24,494,000","-13,029,000","25,500,000","67,100,000","11,200,000","-7,700,000","39,200,000","78,700,000","62,500,000","60,800,000","0"
	CashFlowFromContinuingOperatingActivities,"349,375,000","345,416,000","259,904,000","345,772,000","284,361,000","288,933,000","224,228,000","238,793,000","193,825,000","274,314,000","254,776,000","329,847,000","190,415,000","246,717,000","226,250,000","295,130,000","73,605,000","21,799,000","601,922,000","-582,888,000","-18,427,000","-30,159,000","12,001,000","37,888,000","-352,215,000","-133,462,000","-119,396,000","74,500,000","35,500,000","14,600,000","-6,200,000","36,400,000","78,700,000","62,500,000","60,800,000",
		NetIncomeFromContinuingOperations,"201,623,000","204,440,000","177,370,000","200,392,000","117,832,000","136,940,000","460,115,000","194,029,000","129,624,000","161,142,000","121,434,000","44,632,000","9,467,000","9,875,000","-4,325,000","5,062,000","-481,958,000","16,081,000","-10,932,000","-55,627,000","13,941,000","-10,838,000","1,343,000","52,416,000","461,921,000","22,221,000","14,636,000","100,000","-8,500,000","-37,000,000","-6,000,000","-46,900,000","-7,500,000","-17,600,000","-12,900,000",
		OperatingGainsLosses,,"-13,133,000","-9,422,000","-11,266,000","-6,096,000","-24,673,000","-446,601,000","-7,249,000","-5,954,000","-33,624,000","-11,151,000","-30,074,000","39,025,000","-666,000","-14,660,000","8,568,000","890,000","-73,851,000","529,295,000","-6,886,000","-53,374,000","-23,064,000","7,398,000","-18,340,000","-832,967,000","-157,371,000","-141,647,000","25,800,000","-7,400,000","7,400,000","2,800,000","54,000,000","25,700,000","24,900,000","23,400,000",
			GainLossOnSaleOfBusiness,,,,,,,,"0","0","-25,529,000","0","-49,714,000","442,000","8,799,000","0","0","0",,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-24,496,000","-31,000",,"-63,000",,"-24,496,000","-450,000,000","324,000","2,397,000","-6,185,000","-975,000","799,000","-27,769,000","-145,000","-5,201,000","2,484,000",,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,"-10,819,000","-9,422,000","-11,203,000","-6,096,000","-8,673,000","-8,076,000","-7,573,000","-8,351,000","-9,205,000","-10,176,000","-9,722,000","-8,724,000","-9,465,000","-9,459,000","6,084,000","890,000",,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"157,820,000","148,567,000","135,808,000","125,540,000","132,775,000","131,693,000","128,879,000","125,687,000","124,304,000","153,732,000","159,860,000","200,219,000","154,174,000","145,302,000","182,172,000","190,251,000","88,315,000","66,277,000","60,673,000","35,737,000","22,912,000","16,385,000","8,442,000","8,572,000","5,434,000","6,066,000","7,561,000","44,300,000","51,700,000","62,600,000","51,500,000","44,400,000","52,000,000","48,900,000","46,800,000",
			DepreciationAndAmortization,"157,820,000","148,567,000","135,808,000","125,540,000","132,775,000","131,693,000","128,879,000","125,687,000","124,304,000","153,732,000","159,860,000","200,219,000","154,174,000","145,302,000","182,172,000","190,251,000","88,315,000","66,277,000","60,673,000","35,737,000","22,912,000","16,385,000","8,442,000","8,572,000","5,434,000","6,066,000","7,561,000","44,300,000","51,700,000","62,600,000","51,500,000","44,400,000","52,000,000","48,900,000","46,800,000",
				Depreciation,"141,829,000","135,789,000","133,414,000","125,540,000","132,775,000",,,,,,,,,,,,,"57,462,000","52,876,000","27,965,000","15,099,000","12,810,000","5,653,000","4,478,000",,,,,,,,,,,,
