name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
			ChangeInReceivables,"-74,888,000","-129,120,000","167,336,000","-19,106,000","-108,859,000","-123,401,000","7,290,000","-39,067,000","9,000,000","22,473,000","-27,398,000","38,589,000","10,808,000","170,162,000","129,698,000","-131,978,000","206,101,000","-477,108,000","-230,111,000","-61,607,000","-27,086,000","-21,982,000","-10,854,000","-17,894,000","-3,250,000","-19,212,000"
				ChangesInAccountReceivables,"-74,888,000","-129,120,000","167,336,000","-19,106,000","-108,859,000","-123,401,000","7,290,000","-39,067,000","9,000,000","22,473,000","-27,398,000","38,589,000","10,808,000","170,162,000","129,698,000","-131,978,000","206,101,000","-477,108,000",,,,,,,,
			ChangeInInventory,"121,607,000","244,506,000","-363,327,000","-476,454,000","28,726,000","-170,169,000","-57,737,000","-7,504,000","-2,455,000","-121,718,000","-76,491,000","-17,593,000","3,997,000","-6,385,000","-77,122,000","61,189,000","83,035,000","-224,180,000","-92,708,000","-61,262,000","-61,534,000","-36,102,000","3,173,000","22,958,000","-48,024,000","-12,917,000"
			ChangeInPrepaidAssets,,,,,,,,,,,,,,"-51,423,000","9,886,000","8,054,000","-4,356,000","6,213,000","-4,357,000",,"-3,190,000","-1,590,000","-1,568,000","-447,000","-373,000",
			ChangeInPayablesAndAccruedExpense,"75,362,000","28,503,000","-131,268,000","108,946,000","-19,224,000","-8,105,000","75,748,000","-30,683,000","-8,479,000","-114,935,000","104,942,000","-16,232,000","-69,741,000","-5,645,000","-29,116,000","54,647,000","-326,467,000","484,238,000","10,187,000","24,127,000","10,638,000","6,324,000","13,604,000","-2,657,000","7,961,000","5,888,000"
				ChangeInPayable,"75,362,000","28,503,000","-131,268,000","108,946,000","-19,224,000","-8,105,000","75,748,000","-30,683,000","-8,479,000","-114,935,000","104,942,000","-16,232,000","-69,741,000","-5,645,000","-29,116,000","54,647,000","-326,467,000","230,329,000",,,,,,,,
					ChangeInTaxPayable,,,,"5,894,000","-20,671,000","-34,297,000","35,120,000","-13,443,000","3,017,000","-151,014,000","95,961,000","-34,275,000","-30,812,000","20,684,000","52,238,000","15,772,000","-90,180,000","55,548,000",,,,,,,,
						ChangeInIncomeTaxPayable,,,,"5,894,000","-20,671,000","-34,297,000","35,120,000","-13,443,000","3,017,000","-151,014,000","95,961,000","-34,275,000","-30,812,000","20,684,000","52,238,000","15,772,000","-90,180,000","55,548,000",,,,,,,,
					ChangeInAccountPayable,"75,362,000","28,503,000","-131,268,000","108,946,000","1,447,000","26,192,000","40,628,000","-17,240,000","-11,496,000","36,079,000","8,981,000","18,043,000","-38,929,000","-26,329,000","-81,354,000","38,875,000","-236,287,000","174,781,000",,,,,,,,
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,"-3,827,000","253,909,000",,,,,,,,
			ChangeInOtherCurrentAssets,"-34,641,000","7,887,000","72,185,000","-38,004,000","-33,690,000","-86,073,000","7,358,000","-21,608,000","2,234,000","-107,360,000","627,000","-22,013,000","39,717,000","-60,996,000","6,557,000",,,,,"-20,213,000",,"100,000",,,"-373,000","-508,000"
			ChangeInOtherCurrentLiabilities,"29,573,000","52,188,000","-71,756,000","70,007,000","87,761,000","36,660,000","-1,323,000","5,627,000","44,766,000","20,742,000","16,467,000","-31,775,000","-33,235,000","-61,103,000","-144,476,000",,,"309,457,000","126,272,000","107,000","63,284,000","16,647,000","10,476,000","6,171,000","14,811,000","1,278,000"
			ChangeInOtherWorkingCapital,"34,608,000","-30,291,000","51,100,000","6,805,000","-13,238,000","-1,697,000","-11,597,000","-18,359,000","-30,837,000","-43,923,000","-76,514,000","-18,354,000","52,490,000","143,319,000","99,858,000","218,872,000","-19,116,000","-23,569,000","-2,950,000",,,,,,,"-3,895,000"
InvestingCashFlow,"-405,995,000","-332,972,000","-145,124,000","-475,369,000","-260,524,000","-450,746,000","-307,503,000","-194,383,000","-121,683,000","-111,979,000","131,332,000","-274,442,000","-496,228,000","-488,198,000","-72,869,000","-547,869,000","-56,349,000","-175,695,000","-226,385,000","-91,181,000","-184,317,000","-48,708,000","-127,547,000","-158,390,000","-28,914,000","-32,302,000"
	CashFlowFromContinuingInvestingActivities,"-405,995,000","-332,972,000","-145,124,000","-475,369,000","-260,524,000","-450,746,000","-307,503,000","-194,383,000","-121,683,000","-111,979,000","131,332,000","-274,442,000","-496,228,000","-488,198,000","-72,869,000","-547,869,000","-56,349,000","-175,695,000","-226,385,000","-91,279,000","-184,317,000","-48,708,000","-127,547,000","-158,390,000","-28,914,000","-32,302,000"
		NetPPEPurchaseAndSale,"-164,285,000","-193,306,000","-241,884,000","-307,610,000","-183,424,000","-117,502,000","-154,155,000","-139,335,000","-90,284,000","-72,671,000","-72,591,000","-55,198,000","-37,688,000","-34,239,000","-32,093,000","-49,194,000","-119,604,000","-156,772,000","-95,945,000","-27,130,000","-78,120,000","-32,756,000","-12,406,000","-14,644,000","-18,902,000","-32,126,000"
			PurchaseOfPPE,"-164,503,000","-193,524,000","-244,286,000","-307,645,000","-185,401,000","-118,031,000","-155,755,000","-139,696,000","-90,960,000","-80,592,000","-73,339,000","-56,083,000","-38,445,000","-38,366,000","-32,232,000","-49,194,000","-119,623,000","-156,777,000","-96,021,000","-27,130,000","-78,145,000","-32,770,000","-12,424,000","-14,883,000","-24,821,000","-32,195,000"
			SaleOfPPE,,"218,000","2,402,000","35,000","1,977,000","529,000","1,600,000","361,000","676,000","7,921,000","748,000","885,000","757,000","4,127,000","139,000","5,000","19,000","5,000","76,000",,"25,000","14,000","18,000","239,000","5,919,000","69,000"
		NetIntangiblesPurchaseAndSale,,"-1,504,000","-1,907,000","-1,942,000","-2,065,000","-2,377,000","-4,600,000","-12,232,000","-5,715,000","-3,889,000","-4,720,000","-1,122,000","-6,783,000","-6,933,000","-3,883,000","-7,573,000","-6,971,000","-2,918,000",,,,,,,,
			PurchaseOfIntangibles,,"-1,504,000","-1,907,000","-1,942,000","-2,065,000","-2,377,000","-4,600,000","-12,232,000","-5,715,000","-3,889,000","-4,720,000","-1,122,000","-6,783,000","-6,933,000","-3,883,000","-7,573,000","-6,971,000","-2,918,000",,,,,,,,
		NetBusinessPurchaseAndSale,"-145,842,000","-150,853,000","-13,455,000","-20,175,000","-148,648,000","-300,289,000","-29,170,000","-90,471,000","-77,945,000","-38,687,000","-18,871,000","-5,680,000","-7,697,000","-54,190,000","-12,120,000","0","-60,131,000","-128,751,000","-36,499,000","-1,483,000",,"-38,177,000",,"-3,625,000",,
			PurchaseOfBusiness,,"-150,853,000","-13,455,000","-20,175,000","-148,648,000","-300,289,000","-29,170,000","-90,471,000","-77,945,000","-38,687,000","-18,871,000","-5,680,000","-7,697,000","-54,190,000","-12,120,000","0","-60,131,000","-128,751,000",,,,,,,,
		NetInvestmentPurchaseAndSale,"-94,738,000","12,691,000","112,122,000","-145,642,000","73,613,000","-30,578,000","-119,578,000","47,655,000","52,261,000","3,220,000","90,194,000","-75,660,000","-443,995,000","-393,342,000","-25,543,000","-490,996,000","130,357,000","112,775,000","-93,772,000","-59,106,000","-104,559,000","22,870,000","-115,114,000","-131,584,000",,
			PurchaseOfInvestment,"-383,000,000","-170,681,000","-1,051,994,000","-1,508,712,000","-1,052,640,000","-789,352,000","-403,181,000","-587,656,000","-905,089,000","-915,921,000","-1,006,482,000","-909,151,000","-1,429,593,000","-1,172,555,000","-694,038,000","-776,966,000","-373,967,000","-1,672,041,000","-453,085,000","-59,106,000","-104,559,000",,"-869,112,000","-1,684,985,000",,
			SaleOfInvestment,"288,262,000","183,372,000","1,164,116,000","1,363,070,000","1,126,253,000","758,774,000","283,603,000","635,311,000","957,350,000","919,141,000","1,096,676,000","833,491,000","985,598,000","779,213,000","668,495,000","285,970,000","504,324,000","1,784,816,000","359,313,000",,,"22,870,000","753,998,000","1,553,401,000",,
		NetOtherInvestingChanges,,,,,,,,"-153,000","146,000","48,000","137,320,000","-136,782,000","-65,000","506,000","770,000","-106,000","-387,000","-29,000","-169,000","-3,560,000","-1,638,000","-645,000","-27,000","-8,537,000","-10,012,000","-176,000"
	CashFromDiscontinuedInvestingActivities,,,,,,,,,,,,,,,,,,,,"98,000",,,,,,
FinancingCashFlow,"-585,128,000","-636,509,000","-840,617,000","-486,709,000","-461,760,000","-416,028,000","-286,161,000","-448,412,000","-561,676,000","-500,092,000","-599,622,000","-406,838,000","-249,849,000","-307,413,000","-510,821,000","-161,243,000","-808,051,000","-136,117,000","-132,650,000","-70,937,000","-51,146,000","-69,779,000","-10,161,000","-22,488,000","95,455,000","10,153,000"
	CashFlowFromContinuingFinancingActivities,"-585,128,000","-636,509,000","-840,617,000","-486,709,000","-461,760,000","-416,028,000","-286,161,000","-448,412,000","-561,676,000","-500,092,000","-599,622,000","-406,838,000","-249,849,000","-307,413,000","-510,821,000","-161,243,000","-808,051,000","-136,117,000","-132,650,000","-70,937,000","-51,146,000","-69,779,000","-10,161,000","-22,488,000","95,455,000","10,153,000"
		NetIssuancePaymentsOfDebt,,,,,,,,,,,,,,,,"0","0","-248,000","-11,000",,,"-20,000,000","-12,236,000","-14,189,000","19,995,000","17,683,000"
			NetLongTermDebtIssuance,,,,,,,,,,,,,,,,"0","0","-248,000",,,,,,,,
				LongTermDebtPayments,,,,,,,,,,,,,,,,"0","0","-248,000",,,,,,,,
		NetCommonStockIssuance,"-38,520,000","-98,988,000","-201,012,000","0","-26,330,000","-25,886,000","0","-74,523,000","-93,233,000","-131,413,000","-241,578,000","-58,422,000","0","0","-225,928,000","-16,546,000","-662,818,000","-2,050,000","-34,376,000","-16,963,000","2,949,000","4,261,000","2,075,000","-8,299,000","104,414,000",
			CommonStockIssuance,,,,,,,,,,,,,,"22,337,000","0","3,712,000","9,029,000","5,730,000","16,074,000","9,690,000","6,131,000","4,261,000","2,075,000","1,535,000","104,414,000",
			CommonStockPayments,"-38,520,000","-98,988,000","-201,012,000","0","-26,330,000","-25,886,000","0","-74,523,000","-93,233,000","-131,413,000","-241,578,000","-58,422,000","0","0","-225,928,000","-20,258,000","-671,847,000","-7,780,000","-50,450,000","-26,653,000","-3,182,000",,,"-9,834,000",,
		CashDividendsPaid,"-563,573,000","-558,769,000","-679,096,000","-491,457,000","-450,631,000","-417,264,000","-296,148,000","-382,976,000","-481,452,000","-378,117,000","-360,075,000","-351,707,000","-253,386,000","-310,763,000","-298,853,000","-149,846,000","-150,251,000","-162,531,000","-107,923,000","-53,974,000","-54,095,000","-54,040,000",,,"-28,954,000","-7,530,000"
			CommonStockDividendPaid,,,,,"-450,631,000","-417,264,000","-296,148,000","-382,976,000","-481,452,000","-378,117,000","-360,075,000","-351,707,000","-253,386,000","-310,763,000","-298,853,000",,,,,,,,,,,
		ProceedsFromStockOptionExercised,"16,965,000","21,248,000","39,491,000","4,748,000","-11,129,000","1,236,000","9,987,000","9,087,000","11,317,000","11,487,000","2,115,000","-1,293,000","4,053,000","37,000","9,465,000","3,783,000","5,018,000","11,278,000",,,,,,,,
		NetOtherFinancingCharges,,,,,,,,,"1,692,000","-2,049,000","-84,000","4,584,000","-516,000","3,313,000","4,495,000","1,366,000","2,143,000","17,434,000","9,660,000",,,,,,,
EndCashPosition,"1,949,071,000","1,694,156,000","1,279,912,000","1,498,843,000","1,458,748,000","1,027,638,000","1,201,805,000","891,759,000","846,996,000","833,070,000","1,196,268,000","1,179,149,000","1,231,180,000","1,287,160,000","1,260,936,000","1,091,581,000","696,335,000","707,689,000","337,321,000","334,352,000","249,909,000","274,329,000","216,768,000","192,842,000","251,731,000","104,079,000"
	ChangesInCash,"522,856,000","406,784,000","-197,482,000","50,349,000","412,983,000","-168,225,000","325,856,000","18,047,000","22,323,000","-331,604,000","54,421,000","-51,196,000","-61,332,000","26,723,000","186,947,000","385,344,000","-2,236,000","370,276,000","2,820,000","84,887,000","-26,527,000","54,969,000","24,175,000","-50,887,000","150,034,000","22,193,000"
	EffectOfExchangeRateChanges,"-10,900,000","7,460,000","-21,449,000","-10,254,000","18,127,000","-5,942,000","-15,810,000","26,716,000","-8,656,000","-31,594,000","-37,302,000","-835,000","5,352,000","-499,000","-17,592,000","9,902,000","-9,118,000","92,000","149,000","-444,000","2,107,000","2,592,000","-249,000","-8,002,000","-2,382,000","1,526,000"
	BeginningCashPosition,"1,426,215,000","1,279,912,000","1,498,843,000","1,458,748,000","1,027,638,000","1,201,805,000","891,759,000","846,996,000","833,329,000","1,196,268,000","1,179,149,000","1,231,180,000","1,287,160,000","1,260,936,000","1,091,581,000","696,335,000","707,689,000","337,321,000","334,352,000","249,909,000","274,329,000","216,768,000","192,842,000","251,731,000","104,079,000","80,360,000"
IncomeTaxPaidSupplementalData,,"302,154,000","184,809,000","131,040,000","133,057,000","160,286,000","67,592,000","106,146,000","115,548,000","252,885,000","175,465,000","73,372,000","127,509,000","85,231,000","43,940,000","69,186,000",,,,,,,,,,
InterestPaidSupplementalData,,,,,,,,,"0","0","0","0","0","0","1,246,000","0",,,,,,,,,,
CapitalExpenditure,"-166,007,000","-195,028,000","-246,193,000","-309,587,000","-187,466,000","-120,408,000","-160,355,000","-151,928,000","-96,675,000","-84,481,000","-78,059,000","-57,205,000","-45,228,000","-45,299,000","-36,115,000","-56,767,000","-126,594,000","-159,695,000","-96,021,000","-27,130,000","-78,145,000","-32,770,000","-12,424,000","-14,883,000","-24,821,000","-32,195,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,"22,337,000","0","3,712,000","9,029,000","5,730,000","16,074,000","9,690,000","6,131,000","4,261,000","2,075,000","1,535,000","104,414,000",
RepaymentOfDebt,,,,,,,,,,,,,,,,"0","0","-248,000",,,,,,,,
RepurchaseOfCapitalStock,"-38,520,000","-98,988,000","-201,012,000","0","-26,330,000","-25,886,000","0","-74,523,000","-93,233,000","-131,413,000","-241,578,000","-58,422,000","0","0","-225,928,000","-20,258,000","-671,847,000","-7,780,000","-50,450,000","-26,653,000","-3,182,000",,,"-9,834,000",,
FreeCashFlow,"1,347,972,000","1,181,237,000","542,066,000","702,840,000","947,801,000","578,141,000","759,165,000","508,914,000","609,007,000","195,986,000","444,652,000","572,879,000","639,517,000","777,035,000","734,522,000","1,037,689,000","735,570,000","522,393,000","265,834,000","219,875,000","130,791,000","140,686,000","149,459,000","115,108,000","58,672,000","12,147,000"
