name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008,01/31/2007,01/31/2006,01/31/2005,01/31/2004,01/31/2003,01/31/2002,01/31/2001,01/31/2000,01/31/1999,01/31/1998,01/31/1997,01/31/1996,01/31/1995,01/31/1994,01/31/1993,01/31/1992,01/31/1991,01/31/1990
OperatingCashFlow,"401,000,000","91,000,000","173,000,000","666,000,000","1,062,000,000","696,000,000","781,000,000","813,000,000","844,000,000","791,000,000","712,000,000","530,000,000","416,000,000","497,000,000","326,000,000","346,000,000","383,000,000","283,000,000","181,000,000","349,000,000","273,000,000","271,000,000","337,000,000","204,000,000","265,000,000","101,000,000","241,000,000","256,000,000","331,000,000","520,000,000","-340,000,000","124,000,000","376,000,000","251,000,000","513,000,000","372,000,000"
	CashFlowFromContinuingOperatingActivities,"401,000,000","91,000,000","173,000,000","666,000,000","1,062,000,000","696,000,000","781,000,000","813,000,000","844,000,000","791,000,000","712,000,000","530,000,000","416,000,000","497,000,000","326,000,000","346,000,000","383,000,000","285,000,000","192,000,000","350,000,000","310,000,000","264,000,000","347,000,000","204,000,000","265,000,000","18,000,000","-175,000,000","149,000,000","331,000,000","520,000,000","-340,000,000","124,000,000","376,000,000","251,000,000","513,000,000","372,000,000"
		NetIncomeFromContinuingOperations,"-365,000,000","-330,000,000","341,000,000","892,000,000","323,000,000","491,000,000","541,000,000","284,000,000","664,000,000","541,000,000","520,000,000","429,000,000","397,000,000","278,000,000","169,000,000","47,000,000","-79,000,000","45,000,000","251,000,000","264,000,000","293,000,000","207,000,000","153,000,000","92,000,000","-240,000,000","48,000,000","-136,000,000","-10,000,000","169,000,000","-164,000,000","47,000,000","-495,000,000","280,000,000","-53,000,000","317,000,000","329,000,000"
		OperatingGainsLosses,,"69,000,000","-19,000,000",,,,,,,,"-4,000,000",,,,"-32,000,000",,"-6,000,000",,,"8,000,000","-18,000,000","9,000,000","15,000,000","57,000,000","337,000,000","-130,000,000","-73,000,000","212,000,000","45,000,000","-34,000,000","-11,000,000","668,000,000","-30,000,000","215,000,000","-6,000,000","-30,000,000"
			GainLossOnSaleOfBusiness,"-1,000,000","-3,000,000","-19,000,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,"-3,000,000","0","0",,,,,,,"-4,000,000",,"0",,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,"75,000,000","0","0",,,,,,,,,,,"-32,000,000",,"-6,000,000",,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"200,000,000","199,000,000","208,000,000","197,000,000","176,000,000","179,000,000","178,000,000","173,000,000","158,000,000","148,000,000","139,000,000","133,000,000","118,000,000","110,000,000","106,000,000","112,000,000","130,000,000","166,000,000","175,000,000","171,000,000","154,000,000","147,000,000","149,000,000","154,000,000","151,000,000","169,000,000","139,000,000","122,000,000","114,000,000","239,000,000","233,000,000","257,000,000","254,000,000","261,000,000","234,000,000","204,000,000"
			DepreciationAndAmortization,"200,000,000","199,000,000","208,000,000","197,000,000","176,000,000","179,000,000","178,000,000","173,000,000","158,000,000","148,000,000","139,000,000","133,000,000","118,000,000","110,000,000","106,000,000","112,000,000","130,000,000","166,000,000","175,000,000","171,000,000","154,000,000","147,000,000","149,000,000","154,000,000","151,000,000","169,000,000","139,000,000","122,000,000","114,000,000","239,000,000","233,000,000","257,000,000","254,000,000","261,000,000","234,000,000","204,000,000"
		DeferredTax,"-162,000,000","-136,000,000","21,000,000","74,000,000","-9,000,000","5,000,000","9,000,000","105,000,000","-1,000,000","-6,000,000","20,000,000","19,000,000","20,000,000","29,000,000","84,000,000","2,000,000","-44,000,000","-129,000,000","21,000,000","24,000,000","50,000,000","-5,000,000","38,000,000","38,000,000","21,000,000","-13,000,000","31,000,000","10,000,000","22,000,000","-100,000,000","66,000,000","-300,000,000","93,000,000","-96,000,000",,
			DeferredIncomeTax,"-162,000,000","-136,000,000","21,000,000","74,000,000","-9,000,000","5,000,000","9,000,000","105,000,000","-1,000,000","-6,000,000","20,000,000","19,000,000","20,000,000","29,000,000","84,000,000","2,000,000","-44,000,000","-129,000,000","21,000,000","24,000,000","50,000,000","-5,000,000","38,000,000","38,000,000","21,000,000","-13,000,000","31,000,000","10,000,000","22,000,000","-100,000,000","66,000,000","-300,000,000","93,000,000","-96,000,000",,
		AssetImpairmentCharge,"35,000,000","40,000,000","67,000,000","148,000,000","97,000,000","48,000,000","19,000,000","20,000,000","6,000,000","5,000,000","4,000,000","0","12,000,000","5,000,000","10,000,000","36,000,000","259,000,000",,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"22,000,000","13,000,000","31,000,000","29,000,000","15,000,000","18,000,000","22,000,000","15,000,000","22,000,000","22,000,000","24,000,000","25,000,000","20,000,000","18,000,000","13,000,000","12,000,000","9,000,000",,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,"-20,000,000","-35,000,000","-12,000,000","-8,000,000","-9,000,000","-5,000,000","1,000,000",,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,"474,000,000","30,000,000","-367,000,000","-190,000,000","-59,000,000","-225,000,000","-25,000,000","-36,000,000","-4,000,000","-6,000,000","-2,000,000","-26,000,000","-28,000,000","-56,000,000","-81,000,000","270,000,000","134,000,000","26,000,000","6,000,000","8,000,000",,,"10,000,000","21,000,000","-5,000,000","-35,000,000","9,000,000","-31,000,000","400,000,000","11,000,000",,,,,
		ChangeInWorkingCapital,"126,000,000","-238,000,000","-506,000,000","-307,000,000","650,000,000","14,000,000","237,000,000","241,000,000","31,000,000","85,000,000","27,000,000","-66,000,000","-116,000,000","90,000,000","-1,000,000","218,000,000","114,000,000","69,000,000","-281,000,000","-115,000,000","-195,000,000","-94,000,000","-8,000,000","-137,000,000","-4,000,000","-64,000,000","-101,000,000","-194,000,000","12,000,000","179,000,000","-686,000,000","-6,000,000","-221,000,000","-76,000,000","-32,000,000","-131,000,000"
			ChangeInInventory,"171,000,000","120,000,000","-397,000,000","-259,000,000","294,000,000","51,000,000","-16,000,000","69,000,000","-25,000,000","-49,000,000","-81,000,000","-20,000,000","-91,000,000","-17,000,000","-19,000,000","111,000,000","128,000,000","55,000,000","-38,000,000","-111,000,000","-183,000,000","-63,000,000","-22,000,000","-69,000,000","-36,000,000","18,000,000","-75,000,000","-111,000,000","49,000,000","287,000,000","-24,000,000","661,000,000","-191,000,000","-34,000,000","-78,000,000","-245,000,000"
			ChangeInPayablesAndAccruedExpense,"-3,000,000","-231,000,000","-102,000,000","162,000,000","200,000,000","-91,000,000","174,000,000","-30,000,000","-4,000,000","-17,000,000","84,000,000","-58,000,000","53,000,000","57,000,000","42,000,000","-7,000,000","-50,000,000","-36,000,000","-103,000,000","14,000,000","157,000,000","-17,000,000","-22,000,000","9,000,000","36,000,000","-45,000,000","18,000,000","67,000,000","58,000,000","-45,000,000","-506,000,000","-70,000,000","52,000,000","-12,000,000","115,000,000","93,000,000"
				ChangeInPayable,"-22,000,000","-122,000,000","-101,000,000","161,000,000","60,000,000","-51,000,000","135,000,000",,"-31,000,000","-17,000,000","51,000,000","-48,000,000","57,000,000","19,000,000","7,000,000","23,000,000","-46,000,000",,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,,,,,,,"-9,000,000",,"-7,000,000",,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,"-9,000,000",,"-7,000,000",,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"-22,000,000","-122,000,000","-101,000,000","161,000,000","60,000,000","-51,000,000","135,000,000","0","-31,000,000","-17,000,000","51,000,000","-48,000,000","57,000,000","19,000,000","7,000,000","23,000,000","-39,000,000",,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"19,000,000","-109,000,000","-1,000,000","1,000,000","140,000,000","-40,000,000","39,000,000","-30,000,000","27,000,000","0","33,000,000","-10,000,000","-4,000,000","38,000,000","35,000,000","-30,000,000","-4,000,000",,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-304,000,000",,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,"-16,000,000","-107,000,000","-14,000,000","36,000,000","-77,000,000","-4,000,000","-37,000,000","-44,000,000","-150,000,000","-95,000,000","-63,000,000","-156,000,000","-293,000,000","-82,000,000","-30,000,000","-69,000,000","21,000,000"
			ChangeInOtherWorkingCapital,"-42,000,000","-127,000,000","-7,000,000","-210,000,000","156,000,000","54,000,000","79,000,000","202,000,000","60,000,000","151,000,000","24,000,000","12,000,000","-78,000,000","50,000,000","-24,000,000","114,000,000","36,000,000","50,000,000","-140,000,000","-18,000,000","-169,000,000",,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,"-1,000,000","-1,000,000","-2,000,000","-11,000,000","-1,000,000","-37,000,000","7,000,000","-10,000,000","-75,000,000","279,000,000","83,000,000","416,000,000","107,000,000",,,,,,,,
InvestingCashFlow,"-259,000,000","-222,000,000","-162,000,000","-1,376,000,000","-168,000,000","-235,000,000","-274,000,000","-289,000,000","-266,000,000","-230,000,000","-176,000,000","-248,000,000","-212,000,000","-149,000,000","-87,000,000","-72,000,000","-272,000,000","117,000,000","-108,000,000","-182,000,000","-407,000,000","-265,000,000","-314,000,000","-116,000,000","-86,000,000","155,000,000","-369,000,000","-377,000,000","-56,000,000","-98,000,000","163,000,000","-352,000,000","-291,000,000","-357,000,000","-375,000,000","-260,000,000"
	CashFlowFromContinuingInvestingActivities,"-259,000,000","-222,000,000","-162,000,000","-1,376,000,000","-168,000,000","-235,000,000","-274,000,000","-289,000,000","-266,000,000","-230,000,000","-176,000,000","-248,000,000","-212,000,000","-149,000,000","-87,000,000","-72,000,000","-272,000,000","117,000,000","-108,000,000","-182,000,000","-407,000,000","-265,000,000","-314,000,000","-116,000,000","-86,000,000","155,000,000","-369,000,000","-377,000,000","-56,000,000","-98,000,000","163,000,000","-352,000,000","-291,000,000","-357,000,000","-375,000,000","-260,000,000"
		CapitalExpenditureReported,"-269,000,000","-242,000,000","-285,000,000","-209,000,000","-159,000,000","-187,000,000","-187,000,000","-274,000,000","-266,000,000","-228,000,000","-190,000,000","-206,000,000","-163,000,000","-152,000,000","-97,000,000","-89,000,000","-146,000,000",,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,"6,000,000","0","3,000,000","0","2,000,000","0","0",,,"5,000,000",,"0",,,,"-146,000,000","-148,000,000","-165,000,000","-155,000,000","-156,000,000","-144,000,000","-144,000,000","-115,000,000","-76,000,000","-116,000,000","-362,000,000","-377,000,000","-72,000,000","-24,000,000","163,000,000","-314,000,000","-263,000,000","-318,000,000","-369,000,000","-254,000,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,"-146,000,000","-148,000,000","-165,000,000","-155,000,000","-156,000,000","-144,000,000","-150,000,000","-116,000,000","-94,000,000","-152,000,000","-512,000,000","-397,000,000","-86,000,000","-167,000,000","-218,000,000","-359,000,000","-330,000,000","-359,000,000","-396,000,000","-311,000,000"
			SaleOfPPE,,"6,000,000","0","3,000,000","0","2,000,000","0","0",,,"5,000,000",,"0",,,,,,,,,,"6,000,000","1,000,000","18,000,000","36,000,000","150,000,000","20,000,000","14,000,000","143,000,000","381,000,000","45,000,000","67,000,000","41,000,000","27,000,000","57,000,000"
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,,"1,000,000",,,,,,,,,,,,,,,,,,,,
			SaleOfIntangibles,,,,,,,,,,,,,,,,"1,000,000",,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"4,000,000","14,000,000","123,000,000","-1,174,000,000","-9,000,000","-50,000,000","-89,000,000","-15,000,000","0","-2,000,000","0","-81,000,000","0","0","0","0","-106,000,000",,,"1,000,000","-242,000,000",,"-18,000,000","-20,000,000","-17,000,000",,"-29,000,000",,,,,,,,,
			PurchaseOfBusiness,"-2,000,000","-2,000,000","-19,000,000","-1,174,000,000","-9,000,000","-50,000,000","-89,000,000","-15,000,000","0","-2,000,000","0","-81,000,000","0","0","0","0","-106,000,000",,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,"6,000,000","16,000,000","142,000,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,"95,000,000","0","0","-50,000,000","-89,000,000","-15,000,000","0","0","9,000,000","37,000,000","-49,000,000","0","9,000,000","16,000,000","-23,000,000","263,000,000","49,000,000","-31,000,000","-9,000,000","-106,000,000","-152,000,000","19,000,000","7,000,000","271,000,000","22,000,000",,"26,000,000","-64,000,000",,"-19,000,000","-22,000,000",,,
			PurchaseOfInvestment,,,"-5,000,000","-118,000,000","-9,000,000","-50,000,000","-89,000,000","-15,000,000","0","0","0","-23,000,000","-88,000,000","0","0","0","-23,000,000","-1,378,000,000","-1,992,000,000","-2,798,000,000","-2,884,000,000","-1,546,000,000","-536,000,000",,,,,,,"-64,000,000",,"-19,000,000","-61,000,000",,,
			SaleOfInvestment,,,"95,000,000","0","0",,,,,,"9,000,000","60,000,000","39,000,000","0","9,000,000","16,000,000","0","1,641,000,000","2,041,000,000","2,767,000,000","2,875,000,000","1,440,000,000","384,000,000","19,000,000","7,000,000","271,000,000","22,000,000",,"26,000,000",,,,"39,000,000",,,
		NetOtherInvestingChanges,,,,"4,000,000",,,"2,000,000",,,,,"2,000,000",,"3,000,000","1,000,000","1,000,000","3,000,000","2,000,000","8,000,000","3,000,000","-17,000,000","-15,000,000",,,,"271,000,000","22,000,000","-148,000,000","16,000,000","-10,000,000",,"-19,000,000","-6,000,000","-39,000,000","-6,000,000","-6,000,000"
FinancingCashFlow,"-45,000,000","-120,000,000","-279,000,000","-152,000,000","-126,000,000","-493,000,000","-527,000,000","-616,000,000","-556,000,000","-500,000,000","-401,000,000","-309,000,000","-181,000,000","-178,000,000","-127,000,000","-94,000,000","-185,000,000","-138,000,000","-142,000,000","-105,000,000","167,000,000","-13,000,000","-36,000,000","14,000,000","-234,000,000","-281,000,000","242,000,000","4,000,000","-84,000,000","-492,000,000","171,000,000","207,000,000","-109,000,000","126,000,000","-156,000,000","-142,000,000"
	CashFlowFromContinuingFinancingActivities,"-45,000,000","-120,000,000","-279,000,000","-152,000,000","-126,000,000","-493,000,000","-527,000,000","-616,000,000","-556,000,000","-500,000,000","-401,000,000","-309,000,000","-181,000,000","-178,000,000","-127,000,000","-94,000,000","-185,000,000","-138,000,000","-142,000,000","-105,000,000","167,000,000","-13,000,000","-36,000,000","89,000,000","-167,000,000","-281,000,000","242,000,000","4,000,000","-84,000,000","-492,000,000","171,000,000","207,000,000","-109,000,000","126,000,000","-156,000,000","-142,000,000"
