name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"5,950,769,000","5,836,478,000","5,755,130,000","5,336,308,000","4,054,377,000","5,361,789,000","5,716,875,000","5,647,224,000","5,996,458,000","5,995,402,000","6,228,508,000","5,899,872,000","5,580,506,000","5,311,713,000","4,859,336,000","4,781,909,000","5,955,384,000","5,726,848,000","5,800,686,000","5,342,214,000","5,015,190,000","4,624,274,000","4,090,970,000","3,406,786,000","2,943,346,000","2,452,900,000","2,064,000,000","1,762,600,000","1,531,200,000","1,350,500,000","1,541,800,000","1,217,400,000","1,105,300,000","939,900,000","864,600,000","791,000,000","757,400,000","685,400,000","295,300,000","287,500,000"
	OperatingRevenue,"5,950,769,000","5,836,478,000","5,755,130,000","5,336,308,000","4,054,377,000","5,361,789,000","5,716,875,000","5,647,224,000","5,996,458,000","5,995,402,000","6,228,508,000","5,899,872,000","5,580,506,000","5,311,713,000","4,859,336,000","4,781,909,000","5,955,384,000","5,726,848,000","5,800,686,000","5,342,214,000","5,015,190,000","4,624,274,000","4,090,970,000","3,406,786,000","2,943,346,000","2,452,900,000","2,064,000,000","1,762,600,000","1,531,200,000","1,350,500,000","1,541,800,000","1,217,400,000","1,105,300,000","939,900,000","864,600,000","791,000,000","757,400,000","685,400,000","295,300,000","287,500,000"
CostOfRevenue,"3,827,376,000","3,654,686,000","3,621,381,000","3,436,231,000","2,682,192,000","3,440,236,000","3,544,983,000","3,452,523,000","3,599,753,000","3,518,267,000","3,707,077,000","3,561,409,000","3,418,384,000","3,335,780,000","3,021,708,000","3,184,568,000","3,784,033,000","3,612,748,000","3,567,839,000","3,301,715,000","3,115,655,000","2,958,708,000","2,673,129,000","2,253,815,000","1,979,572,000","1,503,400,000","1,285,900,000","1,106,200,000","985,900,000","896,800,000","1,083,400,000","823,300,000","779,500,000","683,500,000","613,100,000","576,900,000","554,200,000","503,100,000","210,100,000","209,700,000"
GrossProfit,"2,123,393,000","2,181,792,000","2,133,749,000","1,900,077,000","1,372,185,000","1,921,553,000","2,171,892,000","2,194,701,000","2,396,705,000","2,477,135,000","2,521,431,000","2,338,463,000","2,162,122,000","1,975,933,000","1,837,628,000","1,597,341,000","2,171,351,000","2,114,100,000","2,232,847,000","2,040,499,000","1,899,535,000","1,665,566,000","1,417,841,000","1,152,971,000","963,774,000","949,500,000","778,100,000","656,400,000","545,300,000","453,700,000","458,400,000","394,100,000","325,800,000","256,400,000","251,500,000","214,100,000","203,200,000","182,300,000","85,200,000","77,800,000"
OperatingExpense,"1,431,074,000","1,402,708,000","1,224,471,000","1,076,638,000","1,232,497,000","1,333,592,000","1,364,968,000","1,312,620,000","1,350,411,000","1,321,440,000","1,240,448,000","1,184,761,000","1,133,471,000","1,077,974,000","1,113,489,000","1,148,590,000","1,099,709,000","900,708,000","635,694,000","570,488,000","538,044,000","1,497,693,000","535,139,000","490,470,000","448,802,000","561,300,000","464,700,000","398,800,000","324,700,000","276,500,000","298,100,000","324,300,000","228,600,000","187,700,000","168,100,000","147,600,000","136,900,000","126,400,000","69,200,000","64,900,000"
	SellingGeneralAndAdministration,"1,196,518,000","1,175,550,000","1,079,338,000","1,051,589,000","1,050,627,000","1,199,056,000","1,258,098,000","1,180,176,000","1,213,794,000","1,220,095,000","1,159,502,000","1,124,753,000","1,111,232,000","1,060,943,000","1,020,371,000","979,384,000","1,060,154,000","900,708,000","846,418,000","762,108,000","820,583,000","774,050,000","725,323,000","625,130,000","548,664,000","447,500,000","377,300,000","328,600,000","269,400,000","234,200,000","261,200,000","267,300,000","199,200,000","165,100,000","145,700,000","127,600,000","118,900,000","110,800,000","60,100,000","57,400,000"
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,"133,348,000","113,800,000","87,400,000","70,200,000","55,300,000","42,300,000","36,900,000","57,000,000","29,400,000","22,600,000","22,400,000","20,000,000","18,000,000","15,600,000","9,100,000","7,500,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,"133,348,000","113,800,000","87,400,000","70,200,000","55,300,000","42,300,000","36,900,000","57,000,000","29,400,000","22,600,000","22,400,000","20,000,000","18,000,000","15,600,000","9,100,000","7,500,000"
	ProvisionForDoubtfulAccounts,,,,,"181,870,000","134,536,000","106,870,000","132,444,000","136,617,000","101,345,000","80,946,000","60,008,000","22,239,000","17,031,000","93,118,000","169,206,000","39,555,000",,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,"227,158,000","145,133,000","25,049,000","181,870,000","134,536,000","106,870,000","132,444,000","136,617,000","101,345,000","80,946,000","60,008,000","22,239,000","17,031,000","93,118,000",,,"-212,169,000","-210,724,000","-191,620,000","-282,539,000","723,643,000","-190,184,000","-134,660,000","-99,862,000",,,,,,,,,,,,,,,
